name,row,ciclo,cve_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t,disc_vis_baja_vision_h,disc_vis_baja_vision_m,disc_vis_baja_vision_nb,disc_vis_baja_vision_t,disc_vis_ceguera_h,disc_vis_ceguera_m,disc_vis_ceguera_nb,disc_vis_ceguera_t,disc_psicosocial_h,disc_psicosocial_m,disc_psicosocial_nb,disc_psicosocial_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
886 2019-2020 14USU0110G 7071300026,886,2019-2020,14USU0110G,7071300026,Escolarizada,23,5,,28,,,,0,,,,0,7,1,,8,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
887 2019-2020 14USU0110G 7052200018,887,2019-2020,14USU0110G,7052200018,Escolarizada,8,3,,11,,,,0,,,,0,1,1,,2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
888 2019-2020 14USU0110G 7101500016,888,2019-2020,14USU0110G,7101500016,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
889 2019-2020 14USU0110G 7053100007,889,2019-2020,14USU0110G,7053100007,Escolarizada,2,0,,2,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
890 2019-2020 14USU0110G 7071400012,890,2019-2020,14USU0110G,7071400012,Escolarizada,8,5,,13,,,,0,,,,0,3,3,,6,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
891 2019-2020 14USU0110G 7052200006,891,2019-2020,14USU0110G,7052200006,Escolarizada,13,5,,18,,,,0,,,,0,3,3,,6,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
892 2019-2020 14USU0110G 7062200074,892,2019-2020,14USU0110G,7062200074,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
893 2019-2020 14USU0110G 7012604029,893,2019-2020,14USU0110G,7012604029,Escolarizada,12,8,,20,,,,0,,,,0,3,4,,7,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
894 2019-2020 14USU0110G 7071200009,894,2019-2020,14USU0110G,7071200009,Escolarizada,5,0,,5,,,,0,,,,0,2,0,,2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
895 2019-2020 14USU0110G 7071600009,895,2019-2020,14USU0110G,7071600009,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
896 2019-2020 14USU0110G 7071500006,896,2019-2020,14USU0110G,7071500006,Escolarizada,4,0,,4,,,,0,,,,0,0,1,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
897 2019-2020 14USU0110G 7071700002,897,2019-2020,14USU0110G,7071700002,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
898 2019-2020 14USU0110G 7061300011,898,2019-2020,14USU0110G,7061300011,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
899 2019-2020 14USU0110G 7041100029,899,2019-2020,14USU0110G,7041100029,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
900 2019-2020 14USU0220M 8095200001,900,2019-2020,14USU0220M,8095200001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
901 2019-2020 14USU0220M 8031200023,901,2019-2020,14USU0220M,8031200023,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
902 2019-2020 14USU0220M 6093202001,902,2019-2020,14USU0220M,6093202001,Escolarizada,4,4,,8,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
903 2019-2020 14USU0220M 6093203005,903,2019-2020,14USU0220M,6093203005,Escolarizada,3,4,,7,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
904 2019-2020 14USU0220M 6081100002,904,2019-2020,14USU0220M,6081100002,Escolarizada,14,5,,19,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
905 2019-2020 14USU0220M 7042100033,905,2019-2020,14USU0220M,7042100033,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
906 2019-2020 14USU0220M 7095600015,906,2019-2020,14USU0220M,7095600015,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
907 2019-2020 14USU0220M 7011200088,907,2019-2020,14USU0220M,7011200088,Escolarizada,0,4,,4,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
908 2019-2020 14USU0008T 8071200008,908,2019-2020,14USU0008T,8071200008,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
909 2019-2020 14USU0008T 8033100003,909,2019-2020,14USU0008T,8033100003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
910 2019-2020 14USU0008T 8091345016,910,2019-2020,14USU0008T,8091345016,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
911 2019-2020 14USU0008T 8102100001,911,2019-2020,14USU0008T,8102100001,Escolarizada,0,0,,0,,,,0,,,,0,1,1,,2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
912 2019-2020 14USU0008T 7071000033,912,2019-2020,14USU0008T,7071000033,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
913 2019-2020 14USU0008T 7042300011,913,2019-2020,14USU0008T,7042300011,Escolarizada,26,29,,55,,,,0,,,,0,2,0,,2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
914 2019-2020 14USU0008T 7071200021,914,2019-2020,14USU0008T,7071200021,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
915 2019-2020 14USU0008T 7102100006,915,2019-2020,14USU0008T,7102100006,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
916 2019-2020 14USU0004X 8021000011,916,2019-2020,14USU0004X,8021000011,No escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
917 2019-2020 14USU0004X 8011400005,917,2019-2020,14USU0004X,8011400005,No escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
918 2019-2020 14USU0004X 7042100311,918,2019-2020,14USU0004X,7042100311,No escolarizada,6,5,,11,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
919 2019-2020 14USU0004X 7012400001,919,2019-2020,14USU0004X,7012400001,No escolarizada,8,6,,14,,,,0,,,,0,1,0,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
920 2019-2020 14USU0004X 7042100177,920,2019-2020,14USU0004X,7042100177,No escolarizada,0,0,,0,,,,0,,,,0,3,2,,5,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,
921 2019-2020 14USU0004X 7021000014,921,2019-2020,14USU0004X,7021000014,No escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
922 2019-2020 14USU0004X 7042300030,922,2019-2020,14USU0004X,7042300030,No escolarizada,0,0,,0,,,,0,,,,0,2,2,,4,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
923 2019-2020 14USU0004X 7011400029,923,2019-2020,14USU0004X,7011400029,No escolarizada,8,13,,21,,,,0,,,,0,2,2,,4,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
924 2019-2020 14USU0004X 7042300040,924,2019-2020,14USU0004X,7042300040,No escolarizada,4,2,,6,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
925 2019-2020 14USU0004X 7032100037,925,2019-2020,14USU0004X,7032100037,No escolarizada,5,5,,10,,,,0,,,,0,0,1,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
926 2019-2020 14USU0004X 7031300041,926,2019-2020,14USU0004X,7031300041,No escolarizada,6,10,,16,,,,0,,,,0,3,2,,5,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
927 2019-2020 14USU0004X 7041100029,927,2019-2020,14USU0004X,7041100029,No escolarizada,19,7,,26,,,,0,,,,0,3,0,,3,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
928 2019-2020 14USU0010H 8031300003,928,2019-2020,14USU0010H,8031300003,Escolarizada,1,0,,1,,,,0,,,,0,2,1,,3,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
929 2019-2020 14USU0010H 8031000001,929,2019-2020,14USU0010H,8031000001,Escolarizada,15,7,,22,,,,0,,,,0,1,2,,3,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
930 2019-2020 14USU0010H 8011000006,930,2019-2020,14USU0010H,8011000006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
931 2019-2020 14USU0010H 8011500003,931,2019-2020,14USU0010H,8011500003,Escolarizada,1,9,,10,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
932 2019-2020 14USU0010H 8052300012,932,2019-2020,14USU0010H,8052300012,Escolarizada,0,3,,3,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
933 2019-2020 14USU0010H 8022500004,933,2019-2020,14USU0010H,8022500004,Escolarizada,6,7,,13,,,,0,,,,1,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
934 2019-2020 14USU0010H 8022000001,934,2019-2020,14USU0010H,8022000001,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
935 2019-2020 14USU0010H 7031300005,935,2019-2020,14USU0010H,7031300005,Escolarizada,4,1,,5,,,,0,,,,0,0,2,,2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
936 2019-2020 14USU0010H 7031000001,936,2019-2020,14USU0010H,7031000001,Escolarizada,1,1,,2,,,,0,,,,0,3,5,,8,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
937 2019-2020 14USU0010H 7032100004,937,2019-2020,14USU0010H,7032100004,Escolarizada,0,0,,0,,,,0,,,,0,3,5,,8,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
938 2019-2020 14USU0010H 7073100005,938,2019-2020,14USU0010H,7073100005,Escolarizada,2,4,,6,,,,0,,,,1,1,0,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
939 2019-2020 14USU0010H 7022200011,939,2019-2020,14USU0010H,7022200011,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
940 2019-2020 14USU0010H 7022300005,940,2019-2020,14USU0010H,7022300005,Escolarizada,4,7,,11,,,,0,,,,0,0,1,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
941 2019-2020 14USU0010H 7022600008,941,2019-2020,14USU0010H,7022600008,Escolarizada,0,0,,0,,,,0,,,,0,5,0,,5,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
942 2019-2020 14USU0010H 7031200043,942,2019-2020,14USU0010H,7031200043,Escolarizada,1,0,,1,,,,0,,,,0,1,1,,2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
943 2019-2020 14USU0010H 7032100049,943,2019-2020,14USU0010H,7032100049,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
944 2019-2020 14USU0010H 7022500015,944,2019-2020,14USU0010H,7022500015,Escolarizada,4,4,,8,,,,0,,,,0,2,0,,2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
945 2019-2020 14USU0010H 7011200033,945,2019-2020,14USU0010H,7011200033,Escolarizada,0,0,,0,,,,0,,,,0,0,2,,2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
946 2019-2020 14USU0010H 7012603017,946,2019-2020,14USU0010H,7012603017,Escolarizada,0,2,,2,,,,0,,,,0,2,3,,5,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
947 2019-2020 14USU0010H 7022400002,947,2019-2020,14USU0010H,7022400002,Escolarizada,4,5,,9,,,,0,,,,1,1,1,,2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
948 2019-2020 14USU0010H 7031300078,948,2019-2020,14USU0010H,7031300078,Escolarizada,2,1,,3,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
949 2019-2020 14USU0010H 7022200019,949,2019-2020,14USU0010H,7022200019,Escolarizada,1,8,,9,,,,0,,,,0,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
