name,row,anio,entidad_universitaria,pa_categoria_t,pa_categoria,pa_nivel,hombres,mujeres,personas_nb,total
712-2024-747 PA IMT Titular C de CUVALLES,747,2024,CUVALLES,IMT,Titular,C,0,0,,0
712-2024-748 PA IMT Titular C de CUNORTE,748,2024,CUNORTE,IMT,Titular,C,0,0,,0
712-2024-749 PA IMT Titular C de CULAGOS,749,2024,CULAGOS,IMT,Titular,C,0,0,,0
712-2024-750 PA IMT Titular C de CUTONALÁ,750,2024,CUTONALÁ,IMT,Titular,C,0,0,,0
712-2024-751 PA IMT Titular C de CUTLAJOMULCO,751,2024,CUTLAJOMULCO,IMT,Titular,C,0,0,,0
712-2024-752 PA IMT Titular C de CUGUADALAJARA,752,2024,CUGUADALAJARA,IMT,Titular,C,0,0,,0
712-2024-753 PA IMT Titular C de CUCHAPALA,753,2024,CUCHAPALA,IMT,Titular,C,0,0,,0
712-2024-754 PA IMT Titular C de CUTLAQUEPAQUE,754,2024,CUTLAQUEPAQUE,IMT,Titular,C,0,0,,0
712-2024-755 PA IMT Titular C de SEMS,755,2024,SEMS,IMT,Titular,C,0,0,,0
712-2024-756 PA IMT Titular C de AG,756,2024,AG,IMT,Titular,C,0,0,,0
712-2024-757 PA TTC Asistente A de CUCEA,757,2024,CUCEA,TTC,Asistente,A,0,0,,0
712-2024-758 PA TTC Asistente A de CUCEI,758,2024,CUCEI,TTC,Asistente,A,0,0,,0
712-2024-759 PA TTC Asistente A de CUCSH,759,2024,CUCSH,TTC,Asistente,A,1,0,,1
712-2024-760 PA TTC Asistente A de CUCS,760,2024,CUCS,TTC,Asistente,A,1,1,,2
712-2024-761 PA TTC Asistente A de CUAAD,761,2024,CUAAD,TTC,Asistente,A,0,0,,0
712-2024-762 PA TTC Asistente A de CUCBA,762,2024,CUCBA,TTC,Asistente,A,0,0,,0
712-2024-763 PA TTC Asistente A de CUALTOS,763,2024,CUALTOS,TTC,Asistente,A,1,1,,2
712-2024-764 PA TTC Asistente A de CUCIÉNEGA,764,2024,CUCIÉNEGA,TTC,Asistente,A,1,1,,2
712-2024-765 PA TTC Asistente A de CUSUR,765,2024,CUSUR,TTC,Asistente,A,1,0,,1
712-2024-766 PA TTC Asistente A de CUCOSTA,766,2024,CUCOSTA,TTC,Asistente,A,0,0,,0
712-2024-767 PA TTC Asistente A de CUCOSTASUR,767,2024,CUCOSTASUR,TTC,Asistente,A,0,0,,0
712-2024-768 PA TTC Asistente A de CUVALLES,768,2024,CUVALLES,TTC,Asistente,A,1,0,,1
712-2024-769 PA TTC Asistente A de CUNORTE,769,2024,CUNORTE,TTC,Asistente,A,0,0,,0
712-2024-770 PA TTC Asistente A de CULAGOS,770,2024,CULAGOS,TTC,Asistente,A,0,0,,0
712-2024-771 PA TTC Asistente A de CUTONALÁ,771,2024,CUTONALÁ,TTC,Asistente,A,0,0,,0
712-2024-772 PA TTC Asistente A de CUTLAJOMULCO,772,2024,CUTLAJOMULCO,TTC,Asistente,A,0,0,,0
712-2024-773 PA TTC Asistente A de CUGUADALAJARA,773,2024,CUGUADALAJARA,TTC,Asistente,A,0,0,,0
712-2024-774 PA TTC Asistente A de CUCHAPALA,774,2024,CUCHAPALA,TTC,Asistente,A,0,0,,0
712-2024-775 PA TTC Asistente A de CUTLAQUEPAQUE,775,2024,CUTLAQUEPAQUE,TTC,Asistente,A,0,0,,0
712-2024-776 PA TTC Asistente A de SEMS,776,2024,SEMS,TTC,Asistente,A,0,2,,2
712-2024-777 PA TTC Asistente A de AG,777,2024,AG,TTC,Asistente,A,0,0,,0
712-2024-778 PA TTC Asistente B de CUCEA,778,2024,CUCEA,TTC,Asistente,B,1,0,,1
712-2024-779 PA TTC Asistente B de CUCEI,779,2024,CUCEI,TTC,Asistente,B,3,2,,5
712-2024-780 PA TTC Asistente B de CUCSH,780,2024,CUCSH,TTC,Asistente,B,1,2,,3
712-2024-781 PA TTC Asistente B de CUCS,781,2024,CUCS,TTC,Asistente,B,4,3,,7
712-2024-782 PA TTC Asistente B de CUAAD,782,2024,CUAAD,TTC,Asistente,B,0,1,,1
712-2024-783 PA TTC Asistente B de CUCBA,783,2024,CUCBA,TTC,Asistente,B,1,2,,3
712-2024-784 PA TTC Asistente B de CUALTOS,784,2024,CUALTOS,TTC,Asistente,B,6,6,,12
712-2024-785 PA TTC Asistente B de CUCIÉNEGA,785,2024,CUCIÉNEGA,TTC,Asistente,B,2,4,,6
712-2024-786 PA TTC Asistente B de CUSUR,786,2024,CUSUR,TTC,Asistente,B,0,1,,1
712-2024-787 PA TTC Asistente B de CUCOSTA,787,2024,CUCOSTA,TTC,Asistente,B,0,0,,0
712-2024-788 PA TTC Asistente B de CUCOSTASUR,788,2024,CUCOSTASUR,TTC,Asistente,B,0,0,,0
712-2024-789 PA TTC Asistente B de CUVALLES,789,2024,CUVALLES,TTC,Asistente,B,0,0,,0
712-2024-790 PA TTC Asistente B de CUNORTE,790,2024,CUNORTE,TTC,Asistente,B,0,0,,0
712-2024-791 PA TTC Asistente B de CULAGOS,791,2024,CULAGOS,TTC,Asistente,B,0,0,,0
712-2024-792 PA TTC Asistente B de CUTONALÁ,792,2024,CUTONALÁ,TTC,Asistente,B,0,0,,0
712-2024-793 PA TTC Asistente B de CUTLAJOMULCO,793,2024,CUTLAJOMULCO,TTC,Asistente,B,0,0,,0
712-2024-794 PA TTC Asistente B de CUGUADALAJARA,794,2024,CUGUADALAJARA,TTC,Asistente,B,0,0,,0
712-2024-795 PA TTC Asistente B de CUCHAPALA,795,2024,CUCHAPALA,TTC,Asistente,B,0,0,,0
712-2024-796 PA TTC Asistente B de CUTLAQUEPAQUE,796,2024,CUTLAQUEPAQUE,TTC,Asistente,B,0,0,,0
712-2024-797 PA TTC Asistente B de SEMS,797,2024,SEMS,TTC,Asistente,B,32,12,,44
712-2024-798 PA TTC Asistente B de AG,798,2024,AG,TTC,Asistente,B,0,0,,0
712-2024-799 PA TTC Asistente C de CUCEA,799,2024,CUCEA,TTC,Asistente,C,0,1,,1
712-2024-800 PA TTC Asistente C de CUCEI,800,2024,CUCEI,TTC,Asistente,C,4,4,,8
712-2024-801 PA TTC Asistente C de CUCSH,801,2024,CUCSH,TTC,Asistente,C,2,3,,5
712-2024-802 PA TTC Asistente C de CUCS,802,2024,CUCS,TTC,Asistente,C,8,4,,12
712-2024-803 PA TTC Asistente C de CUAAD,803,2024,CUAAD,TTC,Asistente,C,4,0,,4
712-2024-804 PA TTC Asistente C de CUCBA,804,2024,CUCBA,TTC,Asistente,C,2,1,,3
712-2024-805 PA TTC Asistente C de CUALTOS,805,2024,CUALTOS,TTC,Asistente,C,3,4,,7
712-2024-806 PA TTC Asistente C de CUCIÉNEGA,806,2024,CUCIÉNEGA,TTC,Asistente,C,3,2,,5
712-2024-807 PA TTC Asistente C de CUSUR,807,2024,CUSUR,TTC,Asistente,C,1,0,,1
712-2024-808 PA TTC Asistente C de CUCOSTA,808,2024,CUCOSTA,TTC,Asistente,C,0,0,,0
712-2024-809 PA TTC Asistente C de CUCOSTASUR,809,2024,CUCOSTASUR,TTC,Asistente,C,1,1,,2
712-2024-810 PA TTC Asistente C de CUVALLES,810,2024,CUVALLES,TTC,Asistente,C,0,0,,0
712-2024-811 PA TTC Asistente C de CUNORTE,811,2024,CUNORTE,TTC,Asistente,C,0,0,,0
712-2024-812 PA TTC Asistente C de CULAGOS,812,2024,CULAGOS,TTC,Asistente,C,1,0,,1
712-2024-813 PA TTC Asistente C de CUTONALÁ,813,2024,CUTONALÁ,TTC,Asistente,C,0,1,,1
712-2024-814 PA TTC Asistente C de CUTLAJOMULCO,814,2024,CUTLAJOMULCO,TTC,Asistente,C,0,0,,0
712-2024-815 PA TTC Asistente C de CUGUADALAJARA,815,2024,CUGUADALAJARA,TTC,Asistente,C,0,0,,0
712-2024-816 PA TTC Asistente C de CUCHAPALA,816,2024,CUCHAPALA,TTC,Asistente,C,0,0,,0
712-2024-817 PA TTC Asistente C de CUTLAQUEPAQUE,817,2024,CUTLAQUEPAQUE,TTC,Asistente,C,0,0,,0
712-2024-818 PA TTC Asistente C de SEMS,818,2024,SEMS,TTC,Asistente,C,49,53,,102
712-2024-819 PA TTC Asistente C de AG,819,2024,AG,TTC,Asistente,C,1,0,,1
712-2024-820 PA TTC Asociado A de CUCEA,820,2024,CUCEA,TTC,Asociado,A,3,3,,6
712-2024-821 PA TTC Asociado A de CUCEI,821,2024,CUCEI,TTC,Asociado,A,22,22,,44
712-2024-822 PA TTC Asociado A de CUCSH,822,2024,CUCSH,TTC,Asociado,A,1,5,,6
712-2024-823 PA TTC Asociado A de CUCS,823,2024,CUCS,TTC,Asociado,A,15,14,,29
712-2024-824 PA TTC Asociado A de CUAAD,824,2024,CUAAD,TTC,Asociado,A,8,0,,8
712-2024-825 PA TTC Asociado A de CUCBA,825,2024,CUCBA,TTC,Asociado,A,8,11,,19
712-2024-826 PA TTC Asociado A de CUALTOS,826,2024,CUALTOS,TTC,Asociado,A,3,7,,10
712-2024-827 PA TTC Asociado A de CUCIÉNEGA,827,2024,CUCIÉNEGA,TTC,Asociado,A,3,4,,7
712-2024-828 PA TTC Asociado A de CUSUR,828,2024,CUSUR,TTC,Asociado,A,2,3,,5
712-2024-829 PA TTC Asociado A de CUCOSTA,829,2024,CUCOSTA,TTC,Asociado,A,4,6,,10
712-2024-830 PA TTC Asociado A de CUCOSTASUR,830,2024,CUCOSTASUR,TTC,Asociado,A,4,3,,7
712-2024-831 PA TTC Asociado A de CUVALLES,831,2024,CUVALLES,TTC,Asociado,A,1,2,,3
712-2024-832 PA TTC Asociado A de CUNORTE,832,2024,CUNORTE,TTC,Asociado,A,0,5,,5
712-2024-833 PA TTC Asociado A de CULAGOS,833,2024,CULAGOS,TTC,Asociado,A,2,4,,6
712-2024-834 PA TTC Asociado A de CUTONALÁ,834,2024,CUTONALÁ,TTC,Asociado,A,3,7,,10
712-2024-835 PA TTC Asociado A de CUTLAJOMULCO,835,2024,CUTLAJOMULCO,TTC,Asociado,A,0,0,,0
712-2024-836 PA TTC Asociado A de CUGUADALAJARA,836,2024,CUGUADALAJARA,TTC,Asociado,A,0,0,,0
712-2024-837 PA TTC Asociado A de CUCHAPALA,837,2024,CUCHAPALA,TTC,Asociado,A,0,0,,0
712-2024-838 PA TTC Asociado A de CUTLAQUEPAQUE,838,2024,CUTLAQUEPAQUE,TTC,Asociado,A,0,0,,0
712-2024-839 PA TTC Asociado A de SEMS,839,2024,SEMS,TTC,Asociado,A,135,138,,273
712-2024-840 PA TTC Asociado A de AG,840,2024,AG,TTC,Asociado,A,3,3,,6
712-2024-841 PA TTC Asociado B de CUCEA,841,2024,CUCEA,TTC,Asociado,B,1,2,,3
712-2024-842 PA TTC Asociado B de CUCEI,842,2024,CUCEI,TTC,Asociado,B,5,14,,19
712-2024-843 PA TTC Asociado B de CUCSH,843,2024,CUCSH,TTC,Asociado,B,3,3,,6
712-2024-844 PA TTC Asociado B de CUCS,844,2024,CUCS,TTC,Asociado,B,10,15,,25
712-2024-845 PA TTC Asociado B de CUAAD,845,2024,CUAAD,TTC,Asociado,B,3,2,,5
712-2024-846 PA TTC Asociado B de CUCBA,846,2024,CUCBA,TTC,Asociado,B,3,4,,7
712-2024-847 PA TTC Asociado B de CUALTOS,847,2024,CUALTOS,TTC,Asociado,B,7,7,,14
712-2024-848 PA TTC Asociado B de CUCIÉNEGA,848,2024,CUCIÉNEGA,TTC,Asociado,B,2,1,,3
712-2024-849 PA TTC Asociado B de CUSUR,849,2024,CUSUR,TTC,Asociado,B,4,1,,5
712-2024-850 PA TTC Asociado B de CUCOSTA,850,2024,CUCOSTA,TTC,Asociado,B,2,1,,3
712-2024-851 PA TTC Asociado B de CUCOSTASUR,851,2024,CUCOSTASUR,TTC,Asociado,B,4,5,,9
712-2024-852 PA TTC Asociado B de CUVALLES,852,2024,CUVALLES,TTC,Asociado,B,0,0,,0
712-2024-853 PA TTC Asociado B de CUNORTE,853,2024,CUNORTE,TTC,Asociado,B,2,0,,2
712-2024-854 PA TTC Asociado B de CULAGOS,854,2024,CULAGOS,TTC,Asociado,B,3,7,,10
712-2024-855 PA TTC Asociado B de CUTONALÁ,855,2024,CUTONALÁ,TTC,Asociado,B,1,0,,1
712-2024-856 PA TTC Asociado B de CUTLAJOMULCO,856,2024,CUTLAJOMULCO,TTC,Asociado,B,0,0,,0
712-2024-857 PA TTC Asociado B de CUGUADALAJARA,857,2024,CUGUADALAJARA,TTC,Asociado,B,0,0,,0
712-2024-858 PA TTC Asociado B de CUCHAPALA,858,2024,CUCHAPALA,TTC,Asociado,B,0,0,,0
712-2024-859 PA TTC Asociado B de CUTLAQUEPAQUE,859,2024,CUTLAQUEPAQUE,TTC,Asociado,B,0,0,,0
712-2024-860 PA TTC Asociado B de SEMS,860,2024,SEMS,TTC,Asociado,B,47,45,,92
712-2024-861 PA TTC Asociado B de AG,861,2024,AG,TTC,Asociado,B,2,4,,6
712-2024-862 PA TTC Asociado C de CUCEA,862,2024,CUCEA,TTC,Asociado,C,0,0,,0
712-2024-863 PA TTC Asociado C de CUCEI,863,2024,CUCEI,TTC,Asociado,C,3,1,,4
712-2024-864 PA TTC Asociado C de CUCSH,864,2024,CUCSH,TTC,Asociado,C,0,5,,5
712-2024-865 PA TTC Asociado C de CUCS,865,2024,CUCS,TTC,Asociado,C,3,11,,14
712-2024-866 PA TTC Asociado C de CUAAD,866,2024,CUAAD,TTC,Asociado,C,0,0,,0
712-2024-867 PA TTC Asociado C de CUCBA,867,2024,CUCBA,TTC,Asociado,C,5,4,,9
712-2024-868 PA TTC Asociado C de CUALTOS,868,2024,CUALTOS,TTC,Asociado,C,0,1,,1
712-2024-869 PA TTC Asociado C de CUCIÉNEGA,869,2024,CUCIÉNEGA,TTC,Asociado,C,1,6,,7
712-2024-870 PA TTC Asociado C de CUSUR,870,2024,CUSUR,TTC,Asociado,C,1,1,,2
712-2024-871 PA TTC Asociado C de CUCOSTA,871,2024,CUCOSTA,TTC,Asociado,C,0,0,,0
712-2024-872 PA TTC Asociado C de CUCOSTASUR,872,2024,CUCOSTASUR,TTC,Asociado,C,2,2,,4
712-2024-873 PA TTC Asociado C de CUVALLES,873,2024,CUVALLES,TTC,Asociado,C,2,2,,4
712-2024-874 PA TTC Asociado C de CUNORTE,874,2024,CUNORTE,TTC,Asociado,C,1,1,,2
712-2024-875 PA TTC Asociado C de CULAGOS,875,2024,CULAGOS,TTC,Asociado,C,1,2,,3
712-2024-876 PA TTC Asociado C de CUTONALÁ,876,2024,CUTONALÁ,TTC,Asociado,C,6,3,,9
712-2024-877 PA TTC Asociado C de CUTLAJOMULCO,877,2024,CUTLAJOMULCO,TTC,Asociado,C,0,0,,0
712-2024-878 PA TTC Asociado C de CUGUADALAJARA,878,2024,CUGUADALAJARA,TTC,Asociado,C,0,0,,0
712-2024-879 PA TTC Asociado C de CUCHAPALA,879,2024,CUCHAPALA,TTC,Asociado,C,0,0,,0
712-2024-880 PA TTC Asociado C de CUTLAQUEPAQUE,880,2024,CUTLAQUEPAQUE,TTC,Asociado,C,0,0,,0
712-2024-881 PA TTC Asociado C de SEMS,881,2024,SEMS,TTC,Asociado,C,10,14,,24
712-2024-882 PA TTC Asociado C de AG,882,2024,AG,TTC,Asociado,C,2,4,,6
712-2024-883 PA TTC Titular A de CUCEA,883,2024,CUCEA,TTC,Titular,A,1,4,,5
712-2024-884 PA TTC Titular A de CUCEI,884,2024,CUCEI,TTC,Titular,A,2,1,,3
712-2024-885 PA TTC Titular A de CUCSH,885,2024,CUCSH,TTC,Titular,A,0,2,,2
712-2024-886 PA TTC Titular A de CUCS,886,2024,CUCS,TTC,Titular,A,7,5,,12
712-2024-887 PA TTC Titular A de CUAAD,887,2024,CUAAD,TTC,Titular,A,1,0,,1
712-2024-888 PA TTC Titular A de CUCBA,888,2024,CUCBA,TTC,Titular,A,2,0,,2
712-2024-889 PA TTC Titular A de CUALTOS,889,2024,CUALTOS,TTC,Titular,A,0,1,,1
712-2024-890 PA TTC Titular A de CUCIÉNEGA,890,2024,CUCIÉNEGA,TTC,Titular,A,1,1,,2
712-2024-891 PA TTC Titular A de CUSUR,891,2024,CUSUR,TTC,Titular,A,1,1,,2
712-2024-892 PA TTC Titular A de CUCOSTA,892,2024,CUCOSTA,TTC,Titular,A,1,0,,1
712-2024-893 PA TTC Titular A de CUCOSTASUR,893,2024,CUCOSTASUR,TTC,Titular,A,0,0,,0
712-2024-894 PA TTC Titular A de CUVALLES,894,2024,CUVALLES,TTC,Titular,A,0,0,,0
712-2024-895 PA TTC Titular A de CUNORTE,895,2024,CUNORTE,TTC,Titular,A,1,0,,1
712-2024-896 PA TTC Titular A de CULAGOS,896,2024,CULAGOS,TTC,Titular,A,1,2,,3
712-2024-897 PA TTC Titular A de CUTONALÁ,897,2024,CUTONALÁ,TTC,Titular,A,1,1,,2
712-2024-898 PA TTC Titular A de CUTLAJOMULCO,898,2024,CUTLAJOMULCO,TTC,Titular,A,0,0,,0
712-2024-899 PA TTC Titular A de CUGUADALAJARA,899,2024,CUGUADALAJARA,TTC,Titular,A,0,0,,0
712-2024-900 PA TTC Titular A de CUCHAPALA,900,2024,CUCHAPALA,TTC,Titular,A,0,0,,0
712-2024-901 PA TTC Titular A de CUTLAQUEPAQUE,901,2024,CUTLAQUEPAQUE,TTC,Titular,A,0,0,,0
712-2024-902 PA TTC Titular A de SEMS,902,2024,SEMS,TTC,Titular,A,8,7,,15
712-2024-903 PA TTC Titular A de AG,903,2024,AG,TTC,Titular,A,0,4,,4
712-2024-904 PA TTC Titular B de CUCEA,904,2024,CUCEA,TTC,Titular,B,0,0,,0
712-2024-905 PA TTC Titular B de CUCEI,905,2024,CUCEI,TTC,Titular,B,2,1,,3
712-2024-906 PA TTC Titular B de CUCSH,906,2024,CUCSH,TTC,Titular,B,0,0,,0
712-2024-907 PA TTC Titular B de CUCS,907,2024,CUCS,TTC,Titular,B,4,4,,8
712-2024-908 PA TTC Titular B de CUAAD,908,2024,CUAAD,TTC,Titular,B,0,0,,0
712-2024-909 PA TTC Titular B de CUCBA,909,2024,CUCBA,TTC,Titular,B,0,3,,3
712-2024-910 PA TTC Titular B de CUALTOS,910,2024,CUALTOS,TTC,Titular,B,0,0,,0
712-2024-911 PA TTC Titular B de CUCIÉNEGA,911,2024,CUCIÉNEGA,TTC,Titular,B,0,0,,0
712-2024-912 PA TTC Titular B de CUSUR,912,2024,CUSUR,TTC,Titular,B,0,0,,0
712-2024-913 PA TTC Titular B de CUCOSTA,913,2024,CUCOSTA,TTC,Titular,B,0,0,,0
712-2024-914 PA TTC Titular B de CUCOSTASUR,914,2024,CUCOSTASUR,TTC,Titular,B,0,0,,0
712-2024-915 PA TTC Titular B de CUVALLES,915,2024,CUVALLES,TTC,Titular,B,0,2,,2
712-2024-916 PA TTC Titular B de CUNORTE,916,2024,CUNORTE,TTC,Titular,B,0,0,,0
712-2024-917 PA TTC Titular B de CULAGOS,917,2024,CULAGOS,TTC,Titular,B,0,0,,0
712-2024-918 PA TTC Titular B de CUTONALÁ,918,2024,CUTONALÁ,TTC,Titular,B,0,0,,0
712-2024-919 PA TTC Titular B de CUTLAJOMULCO,919,2024,CUTLAJOMULCO,TTC,Titular,B,0,0,,0
712-2024-920 PA TTC Titular B de CUGUADALAJARA,920,2024,CUGUADALAJARA,TTC,Titular,B,0,0,,0
712-2024-921 PA TTC Titular B de CUCHAPALA,921,2024,CUCHAPALA,TTC,Titular,B,0,0,,0
712-2024-922 PA TTC Titular B de CUTLAQUEPAQUE,922,2024,CUTLAQUEPAQUE,TTC,Titular,B,0,0,,0
712-2024-923 PA TTC Titular B de SEMS,923,2024,SEMS,TTC,Titular,B,4,5,,9
712-2024-924 PA TTC Titular B de AG,924,2024,AG,TTC,Titular,B,1,2,,3
712-2024-925 PA TTC Titular C de CUCEA,925,2024,CUCEA,TTC,Titular,C,0,1,,1
712-2024-926 PA TTC Titular C de CUCEI,926,2024,CUCEI,TTC,Titular,C,2,3,,5
712-2024-927 PA TTC Titular C de CUCSH,927,2024,CUCSH,TTC,Titular,C,2,1,,3
712-2024-928 PA TTC Titular C de CUCS,928,2024,CUCS,TTC,Titular,C,5,6,,11
712-2024-929 PA TTC Titular C de CUAAD,929,2024,CUAAD,TTC,Titular,C,0,0,,0
712-2024-930 PA TTC Titular C de CUCBA,930,2024,CUCBA,TTC,Titular,C,0,2,,2
712-2024-931 PA TTC Titular C de CUALTOS,931,2024,CUALTOS,TTC,Titular,C,0,0,,0
712-2024-932 PA TTC Titular C de CUCIÉNEGA,932,2024,CUCIÉNEGA,TTC,Titular,C,0,0,,0
712-2024-933 PA TTC Titular C de CUSUR,933,2024,CUSUR,TTC,Titular,C,1,1,,2
712-2024-934 PA TTC Titular C de CUCOSTA,934,2024,CUCOSTA,TTC,Titular,C,1,0,,1
712-2024-935 PA TTC Titular C de CUCOSTASUR,935,2024,CUCOSTASUR,TTC,Titular,C,2,0,,2
712-2024-936 PA TTC Titular C de CUVALLES,936,2024,CUVALLES,TTC,Titular,C,0,1,,1
712-2024-937 PA TTC Titular C de CUNORTE,937,2024,CUNORTE,TTC,Titular,C,0,0,,0
712-2024-938 PA TTC Titular C de CULAGOS,938,2024,CULAGOS,TTC,Titular,C,0,0,,0
712-2024-939 PA TTC Titular C de CUTONALÁ,939,2024,CUTONALÁ,TTC,Titular,C,0,0,,0
712-2024-940 PA TTC Titular C de CUTLAJOMULCO,940,2024,CUTLAJOMULCO,TTC,Titular,C,0,0,,0
712-2024-941 PA TTC Titular C de CUGUADALAJARA,941,2024,CUGUADALAJARA,TTC,Titular,C,0,0,,0
712-2024-942 PA TTC Titular C de CUCHAPALA,942,2024,CUCHAPALA,TTC,Titular,C,0,0,,0
712-2024-943 PA TTC Titular C de CUTLAQUEPAQUE,943,2024,CUTLAQUEPAQUE,TTC,Titular,C,0,0,,0
712-2024-944 PA TTC Titular C de SEMS,944,2024,SEMS,TTC,Titular,C,6,7,,13
712-2024-945 PA TTC Titular C de AG,945,2024,AG,TTC,Titular,C,0,0,,0
712-2024-946 PA TMT Asistente A de CUCEA,946,2024,CUCEA,TMT,Asistente,A,0,0,,0
712-2024-947 PA TMT Asistente A de CUCEI,947,2024,CUCEI,TMT,Asistente,A,0,0,,0
712-2024-948 PA TMT Asistente A de CUCSH,948,2024,CUCSH,TMT,Asistente,A,0,0,,0
712-2024-949 PA TMT Asistente A de CUCS,949,2024,CUCS,TMT,Asistente,A,0,0,,0
712-2024-950 PA TMT Asistente A de CUAAD,950,2024,CUAAD,TMT,Asistente,A,0,0,,0
712-2024-951 PA TMT Asistente A de CUCBA,951,2024,CUCBA,TMT,Asistente,A,0,0,,0
712-2024-952 PA TMT Asistente A de CUALTOS,952,2024,CUALTOS,TMT,Asistente,A,0,0,,0
712-2024-953 PA TMT Asistente A de CUCIÉNEGA,953,2024,CUCIÉNEGA,TMT,Asistente,A,0,0,,0
712-2024-954 PA TMT Asistente A de CUSUR,954,2024,CUSUR,TMT,Asistente,A,0,0,,0
712-2024-955 PA TMT Asistente A de CUCOSTA,955,2024,CUCOSTA,TMT,Asistente,A,0,0,,0
712-2024-956 PA TMT Asistente A de CUCOSTASUR,956,2024,CUCOSTASUR,TMT,Asistente,A,0,0,,0
712-2024-957 PA TMT Asistente A de CUVALLES,957,2024,CUVALLES,TMT,Asistente,A,0,0,,0
712-2024-958 PA TMT Asistente A de CUNORTE,958,2024,CUNORTE,TMT,Asistente,A,0,0,,0
712-2024-959 PA TMT Asistente A de CULAGOS,959,2024,CULAGOS,TMT,Asistente,A,0,0,,0
712-2024-960 PA TMT Asistente A de CUTONALÁ,960,2024,CUTONALÁ,TMT,Asistente,A,0,0,,0
712-2024-961 PA TMT Asistente A de CUTLAJOMULCO,961,2024,CUTLAJOMULCO,TMT,Asistente,A,0,0,,0
712-2024-962 PA TMT Asistente A de CUGUADALAJARA,962,2024,CUGUADALAJARA,TMT,Asistente,A,0,0,,0
712-2024-963 PA TMT Asistente A de CUCHAPALA,963,2024,CUCHAPALA,TMT,Asistente,A,0,0,,0
712-2024-964 PA TMT Asistente A de CUTLAQUEPAQUE,964,2024,CUTLAQUEPAQUE,TMT,Asistente,A,0,0,,0
712-2024-965 PA TMT Asistente A de SEMS,965,2024,SEMS,TMT,Asistente,A,0,3,,3
712-2024-966 PA TMT Asistente A de AG,966,2024,AG,TMT,Asistente,A,0,0,,0
712-2024-967 PA TMT Asistente B de CUCEA,967,2024,CUCEA,TMT,Asistente,B,0,0,,0
712-2024-968 PA TMT Asistente B de CUCEI,968,2024,CUCEI,TMT,Asistente,B,0,0,,0
712-2024-969 PA TMT Asistente B de CUCSH,969,2024,CUCSH,TMT,Asistente,B,0,0,,0
712-2024-970 PA TMT Asistente B de CUCS,970,2024,CUCS,TMT,Asistente,B,1,0,,1
712-2024-971 PA TMT Asistente B de CUAAD,971,2024,CUAAD,TMT,Asistente,B,0,0,,0
712-2024-972 PA TMT Asistente B de CUCBA,972,2024,CUCBA,TMT,Asistente,B,0,0,,0
712-2024-973 PA TMT Asistente B de CUALTOS,973,2024,CUALTOS,TMT,Asistente,B,0,0,,0
712-2024-974 PA TMT Asistente B de CUCIÉNEGA,974,2024,CUCIÉNEGA,TMT,Asistente,B,0,0,,0
712-2024-975 PA TMT Asistente B de CUSUR,975,2024,CUSUR,TMT,Asistente,B,0,0,,0
712-2024-976 PA TMT Asistente B de CUCOSTA,976,2024,CUCOSTA,TMT,Asistente,B,0,0,,0
712-2024-977 PA TMT Asistente B de CUCOSTASUR,977,2024,CUCOSTASUR,TMT,Asistente,B,0,0,,0
712-2024-978 PA TMT Asistente B de CUVALLES,978,2024,CUVALLES,TMT,Asistente,B,0,0,,0
712-2024-979 PA TMT Asistente B de CUNORTE,979,2024,CUNORTE,TMT,Asistente,B,0,0,,0
712-2024-980 PA TMT Asistente B de CULAGOS,980,2024,CULAGOS,TMT,Asistente,B,0,0,,0
712-2024-981 PA TMT Asistente B de CUTONALÁ,981,2024,CUTONALÁ,TMT,Asistente,B,0,1,,1
712-2024-982 PA TMT Asistente B de CUTLAJOMULCO,982,2024,CUTLAJOMULCO,TMT,Asistente,B,0,0,,0
712-2024-983 PA TMT Asistente B de CUGUADALAJARA,983,2024,CUGUADALAJARA,TMT,Asistente,B,0,0,,0
712-2024-984 PA TMT Asistente B de CUCHAPALA,984,2024,CUCHAPALA,TMT,Asistente,B,0,0,,0
712-2024-985 PA TMT Asistente B de CUTLAQUEPAQUE,985,2024,CUTLAQUEPAQUE,TMT,Asistente,B,0,0,,0
712-2024-986 PA TMT Asistente B de SEMS,986,2024,SEMS,TMT,Asistente,B,13,9,,22
712-2024-987 PA TMT Asistente B de AG,987,2024,AG,TMT,Asistente,B,0,1,,1
712-2024-988 PA TMT Asistente C de CUCEA,988,2024,CUCEA,TMT,Asistente,C,0,0,,0
712-2024-989 PA TMT Asistente C de CUCEI,989,2024,CUCEI,TMT,Asistente,C,0,2,,2
712-2024-990 PA TMT Asistente C de CUCSH,990,2024,CUCSH,TMT,Asistente,C,0,0,,0
712-2024-991 PA TMT Asistente C de CUCS,991,2024,CUCS,TMT,Asistente,C,1,0,,1
712-2024-992 PA TMT Asistente C de CUAAD,992,2024,CUAAD,TMT,Asistente,C,0,1,,1
712-2024-993 PA TMT Asistente C de CUCBA,993,2024,CUCBA,TMT,Asistente,C,0,0,,0
712-2024-994 PA TMT Asistente C de CUALTOS,994,2024,CUALTOS,TMT,Asistente,C,0,0,,0
712-2024-995 PA TMT Asistente C de CUCIÉNEGA,995,2024,CUCIÉNEGA,TMT,Asistente,C,0,0,,0
712-2024-996 PA TMT Asistente C de CUSUR,996,2024,CUSUR,TMT,Asistente,C,0,0,,0
