name,row,ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
370 2024-2025 14USU0009S 5042000002 Escolarizada,370,2024-2025,14USU0009S,5042000002,Escolarizada,25,33,,58,1,1,,2,1,1,,2
371 2024-2025 14USU0009S 5101600013 Escolarizada,371,2024-2025,14USU0009S,5101600013,Escolarizada,7,14,,21,1,1,,2,0,1,,1
372 2024-2025 14USU0010H 5012603011 Escolarizada,372,2024-2025,14USU0010H,5012603011,Escolarizada,28,88,,116,1,2,,3,0,0,,0
373 2024-2025 14USU0010H 5012603027 Escolarizada,373,2024-2025,14USU0010H,5012603027,Escolarizada,47,100,,147,2,2,,4,0,1,,1
374 2024-2025 14USU0010H 5021500119 Escolarizada,374,2024-2025,14USU0010H,5021500119,Escolarizada,44,119,,163,1,4,,5,0,1,,1
375 2024-2025 14USU0010H 5022300022 Escolarizada,375,2024-2025,14USU0010H,5022300022,Escolarizada,148,450,,598,4,9,,13,0,0,,0
376 2024-2025 14USU0010H 5022500008 Escolarizada,376,2024-2025,14USU0010H,5022500008,Escolarizada,311,217,,528,12,11,,23,1,2,,3
377 2024-2025 14USU0010H 5022600002 Escolarizada,377,2024-2025,14USU0010H,5022600002,Escolarizada,264,158,,422,6,11,,17,0,1,,1
378 2024-2025 14USU0010H 5031200004 Escolarizada,378,2024-2025,14USU0010H,5031200004,Escolarizada,84,173,,257,2,7,,9,0,0,,0
379 2024-2025 14USU0010H 5031200031 Escolarizada,379,2024-2025,14USU0010H,5031200031,Escolarizada,158,236,,394,3,6,,9,0,0,,0
380 2024-2025 14USU0010H 5031300010 Escolarizada,380,2024-2025,14USU0010H,5031300010,Escolarizada,277,243,,520,11,5,,16,1,2,,3
381 2024-2025 14USU0010H 5031300014 Escolarizada,381,2024-2025,14USU0010H,5031300014,Escolarizada,198,497,,695,2,14,,16,1,0,,1
382 2024-2025 14USU0010H 5031500010 Escolarizada,382,2024-2025,14USU0010H,5031500010,Escolarizada,92,1041,,1133,7,24,,31,3,8,,11
383 2024-2025 14USU0010H 5032100027 Escolarizada,383,2024-2025,14USU0010H,5032100027,Escolarizada,53,69,,122,0,2,,2,0,1,,1
384 2024-2025 14USU0010H 5033100003 Escolarizada,384,2024-2025,14USU0010H,5033100003,Escolarizada,2703,3339,,6042,48,60,,108,14,19,,33
385 2024-2025 14USU0010H 5033200006 Escolarizada,385,2024-2025,14USU0010H,5033200006,Escolarizada,211,461,,672,4,8,,12,1,1,,2
386 2024-2025 14USU0010H 5052300015 Escolarizada,386,2024-2025,14USU0010H,5052300015,Escolarizada,98,93,,191,4,3,,7,0,1,,1
387 2024-2025 14USU0010H 7011200033 Escolarizada,387,2024-2025,14USU0010H,7011200033,Escolarizada,2,9,,11,0,0,,0,0,0,,0
388 2024-2025 14USU0010H 7012603017 Escolarizada,388,2024-2025,14USU0010H,7012603017,Escolarizada,3,11,,14,0,0,,0,0,1,,1
389 2024-2025 14USU0010H 7022200011 Escolarizada,389,2024-2025,14USU0010H,7022200011,Escolarizada,2,5,,7,0,2,,2,0,0,,0
390 2024-2025 14USU0010H 7022200019 Escolarizada,390,2024-2025,14USU0010H,7022200019,Escolarizada,2,9,,11,0,0,,0,0,0,,0
391 2024-2025 14USU0010H 7022300005 Escolarizada,391,2024-2025,14USU0010H,7022300005,Escolarizada,5,5,,10,0,0,,0,0,0,,0
392 2024-2025 14USU0010H 7022300015 Escolarizada,392,2024-2025,14USU0010H,7022300015,Escolarizada,0,0,,0,0,0,,0,0,0,,0
393 2024-2025 14USU0010H 7022300034 Escolarizada,393,2024-2025,14USU0010H,7022300034,Escolarizada,9,5,,14,0,0,,0,0,0,,0
394 2024-2025 14USU0010H 7022300037 Escolarizada,394,2024-2025,14USU0010H,7022300037,Escolarizada,0,4,,4,0,0,,0,0,0,,0
395 2024-2025 14USU0010H 7022400002 Escolarizada,395,2024-2025,14USU0010H,7022400002,Escolarizada,3,12,,15,0,0,,0,1,1,,2
396 2024-2025 14USU0010H 7022500008 Escolarizada,396,2024-2025,14USU0010H,7022500008,Escolarizada,2,4,,6,0,0,,0,0,0,,0
397 2024-2025 14USU0010H 7022500015 Escolarizada,397,2024-2025,14USU0010H,7022500015,Escolarizada,0,6,,6,0,0,,0,0,0,,0
398 2024-2025 14USU0010H 7022600002 Escolarizada,398,2024-2025,14USU0010H,7022600002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
399 2024-2025 14USU0010H 7022600008 Escolarizada,399,2024-2025,14USU0010H,7022600008,Escolarizada,12,4,,16,1,1,,2,0,0,,0
400 2024-2025 14USU0010H 7031000001 Escolarizada,400,2024-2025,14USU0010H,7031000001,Escolarizada,12,12,,24,0,0,,0,0,0,,0
401 2024-2025 14USU0010H 7031200035 Escolarizada,401,2024-2025,14USU0010H,7031200035,Escolarizada,2,8,,10,0,1,,1,0,0,,0
402 2024-2025 14USU0010H 7031200043 Escolarizada,402,2024-2025,14USU0010H,7031200043,Escolarizada,2,16,,18,0,0,,0,0,0,,0
403 2024-2025 14USU0010H 7031200087 Escolarizada,403,2024-2025,14USU0010H,7031200087,Escolarizada,3,8,,11,0,0,,0,0,0,,0
404 2024-2025 14USU0010H 7031300005 Escolarizada,404,2024-2025,14USU0010H,7031300005,Escolarizada,8,8,,16,0,0,,0,0,0,,0
405 2024-2025 14USU0010H 7031300078 Escolarizada,405,2024-2025,14USU0010H,7031300078,Escolarizada,3,7,,10,0,0,,0,0,0,,0
406 2024-2025 14USU0010H 7032100004 Escolarizada,406,2024-2025,14USU0010H,7032100004,Escolarizada,3,8,,11,0,0,,0,0,0,,0
407 2024-2025 14USU0010H 7032100049 Escolarizada,407,2024-2025,14USU0010H,7032100049,Escolarizada,2,6,,8,0,0,,0,0,0,,0
408 2024-2025 14USU0010H 7033100026 Escolarizada,408,2024-2025,14USU0010H,7033100026,Escolarizada,33,18,,51,1,0,,1,0,0,,0
409 2024-2025 14USU0010H 7073100005 Escolarizada,409,2024-2025,14USU0010H,7073100005,Escolarizada,6,3,,9,0,0,,0,0,0,,0
410 2024-2025 14USU0010H 8011000006 Escolarizada,410,2024-2025,14USU0010H,8011000006,Escolarizada,6,14,,20,0,0,,0,0,0,,0
411 2024-2025 14USU0010H 8011500003 Escolarizada,411,2024-2025,14USU0010H,8011500003,Escolarizada,9,24,,33,0,0,,0,1,0,,1
412 2024-2025 14USU0010H 8022000001 Escolarizada,412,2024-2025,14USU0010H,8022000001,Escolarizada,18,10,,28,0,0,,0,0,0,,0
413 2024-2025 14USU0010H 8022500004 Escolarizada,413,2024-2025,14USU0010H,8022500004,Escolarizada,6,10,,16,0,0,,0,0,0,,0
414 2024-2025 14USU0010H 8031000001 Escolarizada,414,2024-2025,14USU0010H,8031000001,Escolarizada,14,28,,42,0,1,,1,0,0,,0
415 2024-2025 14USU0010H 8031300003 Escolarizada,415,2024-2025,14USU0010H,8031300003,Escolarizada,14,5,,19,0,0,,0,0,0,,0
416 2024-2025 14USU0010H 8033100009 Escolarizada,416,2024-2025,14USU0010H,8033100009,Escolarizada,18,10,,28,0,0,,0,0,0,,0
417 2024-2025 14USU0010H 8052300012 Escolarizada,417,2024-2025,14USU0010H,8052300012,Escolarizada,9,9,,18,0,0,,0,1,0,,1
418 2024-2025 14USU0011G 5031300044 Escolarizada,418,2024-2025,14USU0011G,5031300044,Escolarizada,15,32,,47,0,0,,0,0,0,,0
419 2024-2025 14USU0011G 5041100056 Escolarizada,419,2024-2025,14USU0011G,5041100056,Escolarizada,158,245,,403,2,6,,8,2,3,,5
420 2024-2025 14USU0011G 5042000002 Escolarizada,420,2024-2025,14USU0011G,5042000002,Escolarizada,170,238,,408,1,4,,5,1,4,,5
421 2024-2025 14USU0011G 5042100092 Escolarizada,421,2024-2025,14USU0011G,5042100092,Escolarizada,0,0,,0,0,0,,0,0,0,,0
422 2024-2025 14USU0011G 5051200024 Escolarizada,422,2024-2025,14USU0011G,5051200024,Escolarizada,13,15,,28,1,0,,1,0,0,,0
423 2024-2025 14USU0011G 5071000020 Escolarizada,423,2024-2025,14USU0011G,5071000020,Escolarizada,76,49,,125,3,1,,4,1,1,,2
424 2024-2025 14USU0011G 5071100005 Escolarizada,424,2024-2025,14USU0011G,5071100005,Escolarizada,15,14,,29,2,0,,2,0,0,,0
425 2024-2025 14USU0011G 5071300014 Escolarizada,425,2024-2025,14USU0011G,5071300014,Escolarizada,77,6,,83,3,0,,3,0,0,,0
426 2024-2025 14USU0011G 5073200005 Escolarizada,426,2024-2025,14USU0011G,5073200005,Escolarizada,188,47,,235,0,1,,1,0,0,,0
427 2024-2025 14USU0011G 5091100011 Escolarizada,427,2024-2025,14USU0011G,5091100011,Escolarizada,186,297,,483,0,3,,3,0,2,,2
428 2024-2025 14USU0011G 5092100006 Escolarizada,428,2024-2025,14USU0011G,5092100006,Escolarizada,85,357,,442,0,5,,5,3,1,,4
429 2024-2025 14USU0011G 5094100009 Escolarizada,429,2024-2025,14USU0011G,5094100009,Escolarizada,165,328,,493,4,6,,10,1,2,,3
430 2024-2025 14USU0011G 5094200006 Escolarizada,430,2024-2025,14USU0011G,5094200006,Escolarizada,76,338,,414,1,6,,7,0,1,,1
431 2024-2025 14USU0013E 5031500008 Escolarizada,431,2024-2025,14USU0013E,5031500008,Escolarizada,0,0,,0,0,0,,0,0,0,,0
432 2024-2025 14USU0013E 5092100006 Escolarizada,432,2024-2025,14USU0013E,5092100006,Escolarizada,0,0,,0,0,0,,0,0,0,,0
433 2024-2025 14USU0110G 4061300006 Escolarizada,433,2024-2025,14USU0110G,4061300006,Escolarizada,22,12,,34,1,0,,1,0,0,,0
434 2024-2025 14USU0110G 4071300015 Escolarizada,434,2024-2025,14USU0110G,4071300015,Escolarizada,0,0,,0,0,0,,0,0,0,,0
435 2024-2025 14USU0110G 4071300020 Escolarizada,435,2024-2025,14USU0110G,4071300020,Escolarizada,28,40,,68,0,0,,0,0,2,,2
436 2024-2025 14USU0110G 5052100005 Escolarizada,436,2024-2025,14USU0110G,5052100005,Escolarizada,494,158,,652,15,4,,19,1,0,,1
437 2024-2025 14USU0110G 5052200007 Escolarizada,437,2024-2025,14USU0110G,5052200007,Escolarizada,351,371,,722,10,8,,18,0,2,,2
438 2024-2025 14USU0110G 5052200017 Escolarizada,438,2024-2025,14USU0110G,5052200017,Escolarizada,85,61,,146,2,0,,2,0,0,,0
439 2024-2025 14USU0110G 5053100004 Escolarizada,439,2024-2025,14USU0110G,5053100004,Escolarizada,202,78,,280,7,2,,9,1,1,,2
440 2024-2025 14USU0110G 5061000002 Escolarizada,440,2024-2025,14USU0110G,5061000002,Escolarizada,2017,337,,2354,68,10,,78,5,0,,5
441 2024-2025 14USU0110G 5062100009 Escolarizada,441,2024-2025,14USU0110G,5062100009,Escolarizada,718,123,,841,20,3,,23,3,0,,3
442 2024-2025 14USU0110G 5062200055 Escolarizada,442,2024-2025,14USU0110G,5062200055,Escolarizada,1712,324,,2036,45,10,,55,5,5,,10
443 2024-2025 14USU0110G 5071000020 Escolarizada,443,2024-2025,14USU0110G,5071000020,Escolarizada,488,347,,835,9,13,,22,2,0,,2
444 2024-2025 14USU0110G 5071200034 Escolarizada,444,2024-2025,14USU0110G,5071200034,Escolarizada,136,52,,188,7,3,,10,2,0,,2
445 2024-2025 14USU0110G 5071300009 Escolarizada,445,2024-2025,14USU0110G,5071300009,Escolarizada,1602,123,,1725,26,2,,28,5,1,,6
446 2024-2025 14USU0110G 5071300082 Escolarizada,446,2024-2025,14USU0110G,5071300082,Escolarizada,499,92,,591,16,4,,20,0,0,,0
447 2024-2025 14USU0110G 5071400015 Escolarizada,447,2024-2025,14USU0110G,5071400015,Escolarizada,748,634,,1382,13,15,,28,3,1,,4
448 2024-2025 14USU0110G 5071700019 Escolarizada,448,2024-2025,14USU0110G,5071700019,Escolarizada,1423,612,,2035,31,7,,38,7,4,,11
449 2024-2025 14USU0110G 5072100033 Escolarizada,449,2024-2025,14USU0110G,5072100033,Escolarizada,203,405,,608,4,9,,13,0,0,,0
450 2024-2025 14USU0110G 5073200005 Escolarizada,450,2024-2025,14USU0110G,5073200005,Escolarizada,1065,226,,1291,16,1,,17,2,2,,4
451 2024-2025 14USU0110G 5073200035 Escolarizada,451,2024-2025,14USU0110G,5073200035,Escolarizada,205,76,,281,4,3,,7,3,0,,3
452 2024-2025 14USU0110G 5095400006 Escolarizada,452,2024-2025,14USU0110G,5095400006,Escolarizada,628,1124,,1752,11,23,,34,1,2,,3
453 2024-2025 14USU0110G 5102100004 Escolarizada,453,2024-2025,14USU0110G,5102100004,Escolarizada,205,158,,363,2,2,,4,0,2,,2
454 2024-2025 14USU0110G 6041100014 Escolarizada,454,2024-2025,14USU0110G,6041100014,Escolarizada,0,0,,0,0,0,,0,0,0,,0
455 2024-2025 14USU0110G 7012604029 Escolarizada,455,2024-2025,14USU0110G,7012604029,Escolarizada,8,9,,17,1,1,,2,0,0,,0
456 2024-2025 14USU0110G 7041100029 Escolarizada,456,2024-2025,14USU0110G,7041100029,Escolarizada,0,0,,0,0,0,,0,0,0,,0
457 2024-2025 14USU0110G 7052100009 Escolarizada,457,2024-2025,14USU0110G,7052100009,Escolarizada,16,0,,16,1,0,,1,0,0,,0
458 2024-2025 14USU0110G 7052100029 Escolarizada,458,2024-2025,14USU0110G,7052100029,Escolarizada,4,5,,9,0,0,,0,0,0,,0
459 2024-2025 14USU0110G 7052200003 Escolarizada,459,2024-2025,14USU0110G,7052200003,Escolarizada,20,6,,26,0,0,,0,0,0,,0
460 2024-2025 14USU0110G 7052200006 Escolarizada,460,2024-2025,14USU0110G,7052200006,Escolarizada,19,8,,27,1,0,,1,0,0,,0
461 2024-2025 14USU0110G 7052200018 Escolarizada,461,2024-2025,14USU0110G,7052200018,Escolarizada,10,2,,12,0,0,,0,0,0,,0
462 2024-2025 14USU0110G 7052300025 Escolarizada,462,2024-2025,14USU0110G,7052300025,Escolarizada,11,2,,13,0,0,,0,0,0,,0
463 2024-2025 14USU0110G 7053100007 Escolarizada,463,2024-2025,14USU0110G,7053100007,Escolarizada,14,1,,15,1,0,,1,0,0,,0
464 2024-2025 14USU0110G 7061300057 Escolarizada,464,2024-2025,14USU0110G,7061300057,Escolarizada,25,9,,34,0,1,,1,1,0,,1
465 2024-2025 14USU0110G 7062000007 Escolarizada,465,2024-2025,14USU0110G,7062000007,Escolarizada,47,32,,79,1,0,,1,0,0,,0
466 2024-2025 14USU0110G 7062200074 Escolarizada,466,2024-2025,14USU0110G,7062200074,Escolarizada,34,16,,50,1,0,,1,0,0,,0
467 2024-2025 14USU0110G 7071200009 Escolarizada,467,2024-2025,14USU0110G,7071200009,Escolarizada,14,0,,14,0,0,,0,0,0,,0
468 2024-2025 14USU0110G 7071300026 Escolarizada,468,2024-2025,14USU0110G,7071300026,Escolarizada,15,0,,15,0,0,,0,0,0,,0
469 2024-2025 14USU0110G 7071300053 Escolarizada,469,2024-2025,14USU0110G,7071300053,Escolarizada,18,4,,22,0,0,,0,0,0,,0
470 2024-2025 14USU0110G 7071400012 Escolarizada,470,2024-2025,14USU0110G,7071400012,Escolarizada,5,9,,14,1,1,,2,0,0,,0
471 2024-2025 14USU0110G 7071600009 Escolarizada,471,2024-2025,14USU0110G,7071600009,Escolarizada,0,0,,0,0,0,,0,0,0,,0
472 2024-2025 14USU0110G 7071600020 Escolarizada,472,2024-2025,14USU0110G,7071600020,Escolarizada,9,7,,16,0,0,,0,0,0,,0
473 2024-2025 14USU0110G 7071700002 Escolarizada,473,2024-2025,14USU0110G,7071700002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
474 2024-2025 14USU0110G 7101500016 Escolarizada,474,2024-2025,14USU0110G,7101500016,Escolarizada,7,13,,20,0,0,,0,0,0,,0
475 2024-2025 14USU0110G 8051200038 Escolarizada,475,2024-2025,14USU0110G,8051200038,Escolarizada,2,4,,6,0,0,,0,0,0,,0
476 2024-2025 14USU0110G 8052000007 Escolarizada,476,2024-2025,14USU0110G,8052000007,Escolarizada,8,10,,18,0,0,,0,0,0,,0
477 2024-2025 14USU0110G 8052100009 Escolarizada,477,2024-2025,14USU0110G,8052100009,Escolarizada,13,1,,14,0,0,,0,0,0,,0
478 2024-2025 14USU0110G 8052200001 Escolarizada,478,2024-2025,14USU0110G,8052200001,Escolarizada,12,8,,20,0,0,,0,0,0,,0
479 2024-2025 14USU0110G 8052200009 Escolarizada,479,2024-2025,14USU0110G,8052200009,Escolarizada,8,9,,17,0,1,,1,0,0,,0
480 2024-2025 14USU0110G 8052200018 Escolarizada,480,2024-2025,14USU0110G,8052200018,Escolarizada,12,4,,16,0,1,,1,0,0,,0
481 2024-2025 14USU0110G 8052200023 Escolarizada,481,2024-2025,14USU0110G,8052200023,Escolarizada,3,6,,9,0,0,,0,0,0,,0
482 2024-2025 14USU0110G 8053100005 Escolarizada,482,2024-2025,14USU0110G,8053100005,Escolarizada,10,1,,11,0,0,,0,0,0,,0
483 2024-2025 14USU0110G 8061100020 Escolarizada,483,2024-2025,14USU0110G,8061100020,Escolarizada,29,1,,30,0,0,,0,0,0,,0
484 2024-2025 14USU0110G 8071300016 Escolarizada,484,2024-2025,14USU0110G,8071300016,Escolarizada,21,8,,29,1,0,,1,0,0,,0
485 2024-2025 14USU0110G 8071400003 Escolarizada,485,2024-2025,14USU0110G,8071400003,Escolarizada,22,30,,52,1,0,,1,1,0,,1
486 2024-2025 14USU0120N 4062100004 Escolarizada,486,2024-2025,14USU0120N,4062100004,Escolarizada,0,0,,0,0,0,,0,0,0,,0
487 2024-2025 14USU0120N 4062200010 Escolarizada,487,2024-2025,14USU0120N,4062200010,Escolarizada,15,6,,21,0,0,,0,0,0,,0
488 2024-2025 14USU0120N 5031400003 Escolarizada,488,2024-2025,14USU0120N,5031400003,Escolarizada,417,191,,608,6,2,,8,0,0,,0
489 2024-2025 14USU0120N 5032100065 Escolarizada,489,2024-2025,14USU0120N,5032100065,Escolarizada,217,527,,744,4,3,,7,1,2,,3
490 2024-2025 14USU0120N 5041100009 Escolarizada,490,2024-2025,14USU0120N,5041100009,Escolarizada,439,386,,825,6,6,,12,5,1,,6
491 2024-2025 14USU0120N 5041100056 Escolarizada,491,2024-2025,14USU0120N,5041100056,Escolarizada,1626,2276,,3902,21,44,,65,8,5,,13
492 2024-2025 14USU0120N 5041100127 Escolarizada,492,2024-2025,14USU0120N,5041100127,Escolarizada,382,706,,1088,8,13,,21,0,2,,2
493 2024-2025 14USU0120N 5041200028 Escolarizada,493,2024-2025,14USU0120N,5041200028,Escolarizada,994,1495,,2489,18,28,,46,5,3,,8
494 2024-2025 14USU0120N 5041300007 Escolarizada,494,2024-2025,14USU0120N,5041300007,Escolarizada,1271,904,,2175,15,21,,36,3,7,,10
495 2024-2025 14USU0120N 5041400032 Escolarizada,495,2024-2025,14USU0120N,5041400032,Escolarizada,1831,1761,,3592,29,31,,60,10,8,,18
496 2024-2025 14USU0120N 5042000002 Escolarizada,496,2024-2025,14USU0120N,5042000002,Escolarizada,1397,1573,,2970,21,31,,52,1,11,,12
497 2024-2025 14USU0120N 5042100117 Escolarizada,497,2024-2025,14USU0120N,5042100117,Escolarizada,254,969,,1223,3,15,,18,1,4,,5
498 2024-2025 14USU0120N 5042300027 Escolarizada,498,2024-2025,14USU0120N,5042300027,Escolarizada,221,212,,433,4,6,,10,2,6,,8
499 2024-2025 14USU0120N 5051300020 Escolarizada,499,2024-2025,14USU0120N,5051300020,Escolarizada,138,168,,306,3,5,,8,1,1,,2
500 2024-2025 14USU0120N 5062200082 Escolarizada,500,2024-2025,14USU0120N,5062200082,Escolarizada,600,171,,771,18,7,,25,3,0,,3
501 2024-2025 14USU0120N 5101600013 Escolarizada,501,2024-2025,14USU0120N,5101600013,Escolarizada,266,974,,1240,3,23,,26,3,1,,4
502 2024-2025 14USU0120N 7011000042 Escolarizada,502,2024-2025,14USU0120N,7011000042,Escolarizada,10,14,,24,0,0,,0,0,0,,0
503 2024-2025 14USU0120N 7011200077 Escolarizada,503,2024-2025,14USU0120N,7011200077,Escolarizada,10,11,,21,0,0,,0,0,0,,0
504 2024-2025 14USU0120N 7011400011 Escolarizada,504,2024-2025,14USU0120N,7011400011,Escolarizada,17,26,,43,0,1,,1,0,1,,1
505 2024-2025 14USU0120N 7012000087 Escolarizada,505,2024-2025,14USU0120N,7012000087,Escolarizada,0,0,,0,0,0,,0,0,0,,0
506 2024-2025 14USU0120N 7012500034 Escolarizada,506,2024-2025,14USU0120N,7012500034,Escolarizada,3,7,,10,0,0,,0,0,0,,0
507 2024-2025 14USU0120N 7031300023 Escolarizada,507,2024-2025,14USU0120N,7031300023,Escolarizada,15,10,,25,0,0,,0,0,0,,0
508 2024-2025 14USU0120N 7031400008 Escolarizada,508,2024-2025,14USU0120N,7031400008,Escolarizada,6,2,,8,0,0,,0,0,0,,0
509 2024-2025 14USU0120N 7031400038 Escolarizada,509,2024-2025,14USU0120N,7031400038,Escolarizada,2,2,,4,0,0,,0,0,0,,0
510 2024-2025 14USU0120N 7031500062 Escolarizada,510,2024-2025,14USU0120N,7031500062,Escolarizada,8,12,,20,0,0,,0,0,0,,0
511 2024-2025 14USU0120N 7041100024 Escolarizada,511,2024-2025,14USU0120N,7041100024,Escolarizada,0,0,,0,0,0,,0,0,0,,0
512 2024-2025 14USU0120N 7041100026 Escolarizada,512,2024-2025,14USU0120N,7041100026,Escolarizada,6,6,,12,0,0,,0,0,0,,0
513 2024-2025 14USU0120N 7041200034 Escolarizada,513,2024-2025,14USU0120N,7041200034,Escolarizada,12,14,,26,0,0,,0,0,0,,0
514 2024-2025 14USU0120N 7041200042 Escolarizada,514,2024-2025,14USU0120N,7041200042,Escolarizada,0,0,,0,0,0,,0,0,0,,0
515 2024-2025 14USU0120N 7041300021 Escolarizada,515,2024-2025,14USU0120N,7041300021,Escolarizada,39,38,,77,0,0,,0,2,0,,2
516 2024-2025 14USU0120N 7041300024 Escolarizada,516,2024-2025,14USU0120N,7041300024,Escolarizada,0,0,,0,0,0,,0,0,0,,0
517 2024-2025 14USU0120N 7041400008 Escolarizada,517,2024-2025,14USU0120N,7041400008,Escolarizada,0,0,,0,0,0,,0,0,0,,0
518 2024-2025 14USU0120N 7041400009 Escolarizada,518,2024-2025,14USU0120N,7041400009,Escolarizada,0,0,,0,0,0,,0,0,0,,0
519 2024-2025 14USU0120N 7041400048 Escolarizada,519,2024-2025,14USU0120N,7041400048,Escolarizada,48,30,,78,0,0,,0,0,0,,0
520 2024-2025 14USU0120N 7042000002 Escolarizada,520,2024-2025,14USU0120N,7042000002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
521 2024-2025 14USU0120N 7042100033 Escolarizada,521,2024-2025,14USU0120N,7042100033,Escolarizada,88,72,,160,0,1,,1,3,0,,3
522 2024-2025 14USU0120N 7042300031 Escolarizada,522,2024-2025,14USU0120N,7042300031,Escolarizada,0,0,,0,0,0,,0,0,0,,0
523 2024-2025 14USU0120N 7061000012 Escolarizada,523,2024-2025,14USU0120N,7061000012,Escolarizada,36,10,,46,0,0,,0,1,0,,1
524 2024-2025 14USU0120N 7062200049 Escolarizada,524,2024-2025,14USU0120N,7062200049,Escolarizada,32,11,,43,0,0,,0,1,0,,1
525 2024-2025 14USU0120N 7103100010 Escolarizada,525,2024-2025,14USU0120N,7103100010,Escolarizada,17,24,,41,0,1,,1,1,0,,1
526 2024-2025 14USU0120N 8031300020 Escolarizada,526,2024-2025,14USU0120N,8031300020,Escolarizada,11,14,,25,0,0,,0,0,0,,0
527 2024-2025 14USU0120N 8031300039 Escolarizada,527,2024-2025,14USU0120N,8031300039,Escolarizada,7,8,,15,0,0,,0,0,0,,0
528 2024-2025 14USU0120N 8031400010 Escolarizada,528,2024-2025,14USU0120N,8031400010,Escolarizada,0,0,,0,0,0,,0,0,0,,0
529 2024-2025 14USU0120N 8031400014 Escolarizada,529,2024-2025,14USU0120N,8031400014,Escolarizada,7,6,,13,0,0,,0,0,0,,0
530 2024-2025 14USU0120N 8041400003 Escolarizada,530,2024-2025,14USU0120N,8041400003,Escolarizada,27,13,,40,1,0,,1,0,0,,0
531 2024-2025 14USU0120N 8042000005 Escolarizada,531,2024-2025,14USU0120N,8042000005,Escolarizada,0,2,,2,0,0,,0,0,0,,0
532 2024-2025 14USU0120N 8042100051 Escolarizada,532,2024-2025,14USU0120N,8042100051,Escolarizada,14,11,,25,0,1,,1,0,0,,0
533 2024-2025 14USU0120N 8042500005 Escolarizada,533,2024-2025,14USU0120N,8042500005,Escolarizada,22,28,,50,0,0,,0,0,1,,1
534 2024-2025 14USU0120N 8062200005 Escolarizada,534,2024-2025,14USU0120N,8062200005,Escolarizada,20,7,,27,0,0,,0,1,0,,1
535 2024-2025 14USU0130U 5041100021 Escolarizada,535,2024-2025,14USU0130U,5041100021,Escolarizada,148,126,,274,3,6,,9,0,0,,0
536 2024-2025 14USU0130U 5051100003 Escolarizada,536,2024-2025,14USU0130U,5051100003,Escolarizada,811,1139,,1950,23,34,,57,4,2,,6
537 2024-2025 14USU0130U 5072100018 Escolarizada,537,2024-2025,14USU0130U,5072100018,Escolarizada,68,138,,206,2,0,,2,1,0,,1
538 2024-2025 14USU0130U 5081300016 Escolarizada,538,2024-2025,14USU0130U,5081300016,Escolarizada,1420,633,,2053,21,11,,32,9,3,,12
539 2024-2025 14USU0130U 5082100001 Escolarizada,539,2024-2025,14USU0130U,5082100001,Escolarizada,679,1753,,2432,11,32,,43,4,6,,10
540 2024-2025 14USU0130U 6081100005 Escolarizada,540,2024-2025,14USU0130U,6081100005,Escolarizada,6,1,,7,0,0,,0,0,0,,0
541 2024-2025 14USU0130U 7011000002 Escolarizada,541,2024-2025,14USU0130U,7011000002,Escolarizada,7,14,,21,0,0,,0,0,0,,0
542 2024-2025 14USU0130U 7031100005 Escolarizada,542,2024-2025,14USU0130U,7031100005,Escolarizada,19,25,,44,0,0,,0,0,0,,0
543 2024-2025 14USU0130U 7051100007 Escolarizada,543,2024-2025,14USU0130U,7051100007,Escolarizada,0,0,,0,0,0,,0,0,0,,0
544 2024-2025 14USU0130U 7051300013 Escolarizada,544,2024-2025,14USU0130U,7051300013,Escolarizada,14,13,,27,0,0,,0,0,0,,0
545 2024-2025 14USU0130U 7081000006 Escolarizada,545,2024-2025,14USU0130U,7081000006,Escolarizada,1,1,,2,0,0,,0,0,0,,0
546 2024-2025 14USU0130U 7081100051 Escolarizada,546,2024-2025,14USU0130U,7081100051,Escolarizada,3,4,,7,0,0,,0,0,0,,0
547 2024-2025 14USU0130U 7081100056 Escolarizada,547,2024-2025,14USU0130U,7081100056,Escolarizada,1,5,,6,0,0,,0,1,0,,1
548 2024-2025 14USU0130U 7095600007 Escolarizada,548,2024-2025,14USU0130U,7095600007,Escolarizada,3,11,,14,0,0,,0,0,0,,0
549 2024-2025 14USU0130U 7101500016 Escolarizada,549,2024-2025,14USU0130U,7101500016,Escolarizada,0,0,,0,0,0,,0,0,0,,0
550 2024-2025 14USU0130U 8031100002 Escolarizada,550,2024-2025,14USU0130U,8031100002,Escolarizada,16,11,,27,0,0,,0,0,0,,0
551 2024-2025 14USU0130U 8051300007 Escolarizada,551,2024-2025,14USU0130U,8051300007,Escolarizada,16,9,,25,0,0,,0,1,0,,1
552 2024-2025 14USU0130U 8081100028 Escolarizada,552,2024-2025,14USU0130U,8081100028,Escolarizada,0,0,,0,0,0,,0,0,0,,0
553 2024-2025 14USU0140A 5021000110 Escolarizada,553,2024-2025,14USU0140A,5021000110,Escolarizada,126,183,,309,4,4,,8,0,0,,0
