name,row,ciclo,clave_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t
511 2021-2022 14USU0110G 5095400006,511,2021-2022,14USU0110G,5095400006,Escolarizada,88,176,,264,,,,2,,,,0,95,188,,283,,,,4,,,,0
512 2021-2022 14USU0110G 5102100004,512,2021-2022,14USU0110G,5102100004,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
513 2021-2022 14USU0120N 4062100004,513,2021-2022,14USU0120N,4062100004,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
514 2021-2022 14USU0120N 5031400003,514,2021-2022,14USU0120N,5031400003,Escolarizada,57,27,,84,,,,0,,,,0,26,21,,47,,,,0,,,,0
515 2021-2022 14USU0120N 5032100065,515,2021-2022,14USU0120N,5032100065,Escolarizada,13,42,,55,,,,0,,,,0,0,0,,0,,,,0,,,,0
516 2021-2022 14USU0120N 5041100009,516,2021-2022,14USU0120N,5041100009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
517 2021-2022 14USU0120N 5041100056,517,2021-2022,14USU0120N,5041100056,Escolarizada,189,385,,574,,,,8,,,,1,146,262,,408,,,,2,,,,0
518 2021-2022 14USU0120N 5041100127,518,2021-2022,14USU0120N,5041100127,Escolarizada,8,28,,36,,,,1,,,,0,1,3,,4,,,,0,,,,0
519 2021-2022 14USU0120N 5041200028,519,2021-2022,14USU0120N,5041200028,Escolarizada,124,233,,357,,,,3,,,,0,91,146,,237,,,,3,,,,0
520 2021-2022 14USU0120N 5041300007,520,2021-2022,14USU0120N,5041300007,Escolarizada,168,147,,315,,,,7,,,,1,92,69,,161,,,,0,,,,0
521 2021-2022 14USU0120N 5041400032,521,2021-2022,14USU0120N,5041400032,Escolarizada,287,376,,663,,,,4,,,,0,267,363,,630,,,,2,,,,0
522 2021-2022 14USU0120N 5042000002,522,2021-2022,14USU0120N,5042000002,Escolarizada,218,306,,524,,,,3,,,,0,196,259,,455,,,,0,,,,0
523 2021-2022 14USU0120N 5042100117,523,2021-2022,14USU0120N,5042100117,Escolarizada,37,168,,205,,,,2,,,,0,22,80,,102,,,,0,,,,0
524 2021-2022 14USU0120N 5042300027,524,2021-2022,14USU0120N,5042300027,Escolarizada,32,26,,58,,,,0,,,,0,32,29,,61,,,,0,,,,0
525 2021-2022 14USU0120N 5051300020,525,2021-2022,14USU0120N,5051300020,Escolarizada,13,29,,42,,,,0,,,,0,9,29,,38,,,,0,,,,0
526 2021-2022 14USU0120N 5062200082,526,2021-2022,14USU0120N,5062200082,Escolarizada,76,25,,101,,,,2,,,,0,68,29,,97,,,,0,,,,0
527 2021-2022 14USU0120N 5101600013,527,2021-2022,14USU0120N,5101600013,Escolarizada,49,191,,240,,,,0,,,,0,34,143,,177,,,,0,,,,0
528 2021-2022 14USU0130U 5041100021,528,2021-2022,14USU0130U,5041100021,Escolarizada,26,20,,46,,,,1,,,,0,6,4,,10,,,,0,,,,0
529 2021-2022 14USU0130U 5051100003,529,2021-2022,14USU0130U,5051100003,Escolarizada,133,181,,314,,,,2,,,,1,75,109,,184,,,,3,,,,0
530 2021-2022 14USU0130U 5072100018,530,2021-2022,14USU0130U,5072100018,Escolarizada,21,32,,53,,,,1,,,,1,14,30,,44,,,,0,,,,0
531 2021-2022 14USU0130U 5081300016,531,2021-2022,14USU0130U,5081300016,Escolarizada,194,76,,270,,,,3,,,,0,95,33,,128,,,,0,,,,1
532 2021-2022 14USU0130U 5082100001,532,2021-2022,14USU0130U,5082100001,Escolarizada,184,347,,531,,,,4,,,,0,129,218,,347,,,,2,,,,0
533 2021-2022 14USU0140A 5021000110,533,2021-2022,14USU0140A,5021000110,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
534 2021-2022 14USU0140A 5021500044,534,2021-2022,14USU0140A,5021500044,Escolarizada,46,64,,110,,,,2,,,,0,32,81,,113,,,,1,,,,0
535 2021-2022 14USU0140A 5021600017,535,2021-2022,14USU0140A,5021600017,Escolarizada,3,37,,40,,,,0,,,,0,3,44,,47,,,,0,,,,0
536 2021-2022 14USU0140A 5021600024,536,2021-2022,14USU0140A,5021600024,Escolarizada,4,26,,30,,,,0,,,,0,0,20,,20,,,,0,,,,0
537 2021-2022 14USU0140A 5071100019,537,2021-2022,14USU0140A,5071100019,Escolarizada,51,42,,93,,,,1,,,,0,31,45,,76,,,,0,,,,0
538 2021-2022 14USU0140A 5073100009,538,2021-2022,14USU0140A,5073100009,Escolarizada,75,33,,108,,,,1,,,,0,137,108,,245,,,,2,,,,0
539 2021-2022 14USU0140A 5073100024,539,2021-2022,14USU0140A,5073100024,Escolarizada,26,16,,42,,,,0,,,,0,20,18,,38,,,,0,,,,0
540 2021-2022 14USU0150H 4062100001,540,2021-2022,14USU0150H,4062100001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
541 2021-2022 14USU0150H 5031100007,541,2021-2022,14USU0150H,5031100007,Escolarizada,7,19,,26,,,,1,,,,0,1,16,,17,,,,0,,,,0
542 2021-2022 14USU0150H 5033100003,542,2021-2022,14USU0150H,5033100003,Escolarizada,3,3,,6,,,,0,,,,0,9,16,,25,,,,1,,,,0
543 2021-2022 14USU0150H 5041400032,543,2021-2022,14USU0150H,5041400032,Escolarizada,8,9,,17,,,,0,,,,0,7,15,,22,,,,1,,,,0
544 2021-2022 14USU0150H 5042000002,544,2021-2022,14USU0150H,5042000002,Escolarizada,4,16,,20,,,,0,,,,0,4,16,,20,,,,0,,,,0
545 2021-2022 14USU0150H 5042100117,545,2021-2022,14USU0150H,5042100117,Escolarizada,7,20,,27,,,,0,,,,0,2,5,,7,,,,0,,,,0
546 2021-2022 14USU0160O 5011500002,546,2021-2022,14USU0160O,5011500002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
547 2021-2022 14USU0160O 5031100007,547,2021-2022,14USU0160O,5031100007,Escolarizada,23,51,,74,,,,2,,,,0,17,47,,64,,,,1,,,,0
548 2021-2022 14USU0160O 5032100038,548,2021-2022,14USU0160O,5032100038,Escolarizada,13,7,,20,,,,0,,,,0,5,7,,12,,,,0,,,,0
549 2021-2022 14USU0160O 5033100003,549,2021-2022,14USU0160O,5033100003,Escolarizada,32,34,,66,,,,0,,,,0,79,86,,165,,,,1,,,,0
550 2021-2022 14USU0160O 5041100056,550,2021-2022,14USU0160O,5041100056,Escolarizada,10,35,,45,,,,1,,,,0,23,36,,59,,,,1,,,,0
551 2021-2022 14USU0160O 5041200028,551,2021-2022,14USU0160O,5041200028,Escolarizada,17,14,,31,,,,1,,,,0,12,18,,30,,,,0,,,,0
552 2021-2022 14USU0160O 5041400032,552,2021-2022,14USU0160O,5041400032,Escolarizada,12,23,,35,,,,0,,,,0,17,38,,55,,,,0,,,,0
553 2021-2022 14USU0160O 5042000002,553,2021-2022,14USU0160O,5042000002,Escolarizada,12,23,,35,,,,0,,,,0,16,31,,47,,,,0,,,,0
554 2021-2022 14USU0160O 5042100117,554,2021-2022,14USU0160O,5042100117,Escolarizada,11,30,,41,,,,1,,,,0,1,34,,35,,,,2,,,,0
555 2021-2022 14USU0160O 5061000002,555,2021-2022,14USU0160O,5061000002,Escolarizada,22,7,,29,,,,1,,,,0,17,6,,23,,,,0,,,,0
556 2021-2022 14USU0160O 5062200055,556,2021-2022,14USU0160O,5062200055,Escolarizada,12,10,,22,,,,0,,,,0,4,4,,8,,,,1,,,,0
557 2021-2022 14USU0160O 5071400015,557,2021-2022,14USU0160O,5071400015,Escolarizada,21,16,,37,,,,0,,,,0,9,12,,21,,,,0,,,,0
558 2021-2022 14USU0160O 5071700019,558,2021-2022,14USU0160O,5071700019,Escolarizada,24,6,,30,,,,0,,,,0,16,7,,23,,,,1,,,,0
559 2021-2022 14USU0160O 5091100011,559,2021-2022,14USU0160O,5091100011,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
560 2021-2022 14USU0160O 5095400006,560,2021-2022,14USU0160O,5095400006,Escolarizada,15,29,,44,,,,0,,,,0,27,53,,80,,,,1,,,,0
561 2021-2022 14USU0170V 5033100003,561,2021-2022,14USU0170V,5033100003,Escolarizada,5,6,,11,,,,0,,,,0,12,7,,19,,,,0,,,,0
562 2021-2022 14USU0170V 5041100021,562,2021-2022,14USU0170V,5041100021,Escolarizada,10,4,,14,,,,1,,,,1,5,3,,8,,,,0,,,,0
563 2021-2022 14USU0170V 5041400032,563,2021-2022,14USU0170V,5041400032,Escolarizada,0,0,,0,,,,0,,,,0,1,1,,2,,,,0,,,,0
564 2021-2022 14USU0170V 5042000002,564,2021-2022,14USU0170V,5042000002,Escolarizada,5,8,,13,,,,0,,,,0,1,6,,7,,,,0,,,,0
565 2021-2022 14USU0170V 5081100010,565,2021-2022,14USU0170V,5081100010,Escolarizada,18,11,,29,,,,0,,,,0,6,9,,15,,,,0,,,,0
566 2021-2022 14USU0170V 5092100006,566,2021-2022,14USU0170V,5092100006,Escolarizada,4,27,,31,,,,1,,,,0,7,14,,21,,,,0,,,,0
567 2021-2022 14USU0190I 5021000114,567,2021-2022,14USU0190I,5021000114,Escolarizada,1,5,,6,,,,0,,,,0,1,1,,2,,,,0,,,,0
568 2021-2022 14USU0190I 5021500002,568,2021-2022,14USU0190I,5021500002,Escolarizada,17,15,,32,,,,1,,,,0,19,7,,26,,,,1,,,,0
569 2021-2022 14USU0190I 5021500044,569,2021-2022,14USU0190I,5021500044,Escolarizada,6,11,,17,,,,0,,,,0,2,7,,9,,,,0,,,,0
570 2021-2022 14USU0190I 5021700002,570,2021-2022,14USU0190I,5021700002,Escolarizada,7,7,,14,,,,2,,,,0,1,1,,2,,,,0,,,,0
571 2021-2022 14USU0190I 5031100007,571,2021-2022,14USU0190I,5031100007,Escolarizada,15,48,,63,,,,3,,,,0,8,19,,27,,,,0,,,,0
572 2021-2022 14USU0190I 5033100003,572,2021-2022,14USU0190I,5033100003,Escolarizada,5,3,,8,,,,0,,,,0,23,49,,72,,,,0,,,,0
573 2021-2022 14USU0190I 5041400032,573,2021-2022,14USU0190I,5041400032,Escolarizada,27,29,,56,,,,2,,,,0,22,51,,73,,,,2,,,,0
574 2021-2022 14USU0190I 5042000002,574,2021-2022,14USU0190I,5042000002,Escolarizada,38,32,,70,,,,0,,,,1,29,43,,72,,,,1,,,,0
575 2021-2022 14USU0190I 5051100003,575,2021-2022,14USU0190I,5051100003,Escolarizada,5,12,,17,,,,1,,,,0,9,14,,23,,,,1,,,,0
576 2021-2022 14USU0190I 5061000002,576,2021-2022,14USU0190I,5061000002,Escolarizada,13,0,,13,,,,1,,,,0,11,2,,13,,,,0,,,,0
577 2021-2022 14USU0190I 5062100034,577,2021-2022,14USU0190I,5062100034,Escolarizada,22,3,,25,,,,0,,,,0,11,3,,14,,,,0,,,,0
578 2021-2022 14USU0190I 5071000047,578,2021-2022,14USU0190I,5071000047,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
579 2021-2022 14USU0190I 5072100049,579,2021-2022,14USU0190I,5072100049,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
580 2021-2022 14USU0190I 5073100009,580,2021-2022,14USU0190I,5073100009,Escolarizada,26,14,,40,,,,0,,,,1,18,9,,27,,,,0,,,,0
581 2021-2022 14USU0190I 5073200005,581,2021-2022,14USU0190I,5073200005,Escolarizada,17,6,,23,,,,0,,,,0,29,4,,33,,,,0,,,,0
582 2021-2022 14USU0190I 5091100011,582,2021-2022,14USU0190I,5091100011,Escolarizada,45,50,,95,,,,0,,,,1,45,45,,90,,,,0,,,,0
583 2021-2022 14USU0190I 5092100006,583,2021-2022,14USU0190I,5092100006,Escolarizada,21,86,,107,,,,2,,,,0,8,55,,63,,,,1,,,,0
584 2021-2022 14USU0190I 5094200006,584,2021-2022,14USU0190I,5094200006,Escolarizada,8,55,,63,,,,0,,,,0,6,11,,17,,,,0,,,,0
585 2021-2022 14USU0190I 5101100015,585,2021-2022,14USU0190I,5101100015,Escolarizada,23,15,,38,,,,1,,,,0,13,8,,21,,,,0,,,,0
586 2021-2022 14USU0190I 5101600013,586,2021-2022,14USU0190I,5101600013,Escolarizada,5,20,,25,,,,0,,,,0,2,16,,18,,,,0,,,,0
587 2021-2022 14USU0190I 4021500005,587,2021-2022,14USU0190I,4021500005,Escolarizada,1,0,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0
588 2021-2022 14USU0200Z 4071500002,588,2021-2022,14USU0200Z,4071500002,Escolarizada,60,1,,61,,,,3,,,,0,9,0,,9,,,,0,,,,0
589 2021-2022 14USU0200Z 5021000002,589,2021-2022,14USU0200Z,5021000002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
590 2021-2022 14USU0200Z 5033100003,590,2021-2022,14USU0200Z,5033100003,Escolarizada,16,24,,40,,,,1,,,,1,23,41,,64,,,,2,,,,0
591 2021-2022 14USU0200Z 5041100007,591,2021-2022,14USU0200Z,5041100007,Escolarizada,7,25,,32,,,,1,,,,0,8,9,,17,,,,1,,,,0
592 2021-2022 14USU0200Z 5041300007,592,2021-2022,14USU0200Z,5041300007,Escolarizada,7,9,,16,,,,1,,,,1,0,0,,0,,,,0,,,,0
593 2021-2022 14USU0200Z 5041400032,593,2021-2022,14USU0200Z,5041400032,Escolarizada,33,73,,106,,,,3,,,,0,28,40,,68,,,,1,,,,0
594 2021-2022 14USU0200Z 5042000002,594,2021-2022,14USU0200Z,5042000002,Escolarizada,19,54,,73,,,,0,,,,1,10,23,,33,,,,1,,,,0
595 2021-2022 14USU0200Z 5051300005,595,2021-2022,14USU0200Z,5051300005,Escolarizada,22,14,,36,,,,0,,,,0,6,9,,15,,,,0,,,,0
596 2021-2022 14USU0200Z 5062100033,596,2021-2022,14USU0200Z,5062100033,Escolarizada,26,10,,36,,,,0,,,,1,8,4,,12,,,,1,,,,0
597 2021-2022 14USU0200Z 5071300014,597,2021-2022,14USU0200Z,5071300014,Escolarizada,60,4,,64,,,,3,,,,1,12,2,,14,,,,1,,,,0
598 2021-2022 14USU0200Z 5073200010,598,2021-2022,14USU0200Z,5073200010,Escolarizada,51,1,,52,,,,0,,,,0,11,0,,11,,,,0,,,,0
599 2021-2022 14USU0200Z 5081300016,599,2021-2022,14USU0200Z,5081300016,Escolarizada,32,19,,51,,,,0,,,,0,30,8,,38,,,,0,,,,0
600 2021-2022 14USU0200Z 5092100006,600,2021-2022,14USU0200Z,5092100006,Escolarizada,14,68,,82,,,,1,,,,0,11,28,,39,,,,1,,,,0
601 2021-2022 14USU0200Z 5094200006,601,2021-2022,14USU0200Z,5094200006,Escolarizada,11,56,,67,,,,1,,,,0,4,10,,14,,,,0,,,,0
602 2021-2022 14USU0200Z 5101600013,602,2021-2022,14USU0200Z,5101600013,Escolarizada,11,26,,37,,,,0,,,,0,6,12,,18,,,,0,,,,0
603 2021-2022 14USU0210F 4062100001,603,2021-2022,14USU0210F,4062100001,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
604 2021-2022 14USU0210F 4101600012,604,2021-2022,14USU0210F,4101600012,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
605 2021-2022 14USU0210F 4103100001,605,2021-2022,14USU0210F,4103100001,Escolarizada,0,0,,0,,,,0,,,,0,3,0,,3,,,,0,,,,0
606 2021-2022 14USU0210F 5022300022,606,2021-2022,14USU0210F,5022300022,Escolarizada,0,0,,0,,,,0,,,,0,4,8,,12,,,,0,,,,0
607 2021-2022 14USU0210F 5031100007,607,2021-2022,14USU0210F,5031100007,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
608 2021-2022 14USU0210F 5031500010,608,2021-2022,14USU0210F,5031500010,Escolarizada,0,0,,0,,,,0,,,,0,1,41,,42,,,,1,,,,0
609 2021-2022 14USU0210F 5032100038,609,2021-2022,14USU0210F,5032100038,Escolarizada,4,11,,15,,,,2,,,,0,1,9,,10,,,,0,,,,0
610 2021-2022 14USU0210F 5033100003,610,2021-2022,14USU0210F,5033100003,Escolarizada,46,64,,110,,,,1,,,,0,45,54,,99,,,,1,,,,0
611 2021-2022 14USU0210F 5041100021,611,2021-2022,14USU0210F,5041100021,Escolarizada,23,10,,33,,,,1,,,,0,16,24,,40,,,,0,,,,0
612 2021-2022 14USU0210F 5041100056,612,2021-2022,14USU0210F,5041100056,Escolarizada,21,43,,64,,,,0,,,,1,34,40,,74,,,,0,,,,0
613 2021-2022 14USU0210F 5042200024,613,2021-2022,14USU0210F,5042200024,Escolarizada,9,18,,27,,,,0,,,,0,4,15,,19,,,,0,,,,0
614 2021-2022 14USU0210F 5051100015,614,2021-2022,14USU0210F,5051100015,Escolarizada,15,23,,38,,,,1,,,,0,5,4,,9,,,,0,,,,0
615 2021-2022 14USU0210F 5062100034,615,2021-2022,14USU0210F,5062100034,Escolarizada,13,5,,18,,,,1,,,,0,20,10,,30,,,,1,,,,0
616 2021-2022 14USU0210F 5072400001,616,2021-2022,14USU0210F,5072400001,Escolarizada,10,6,,16,,,,1,,,,0,0,0,,0,,,,0,,,,0
617 2021-2022 14USU0210F 5081100010,617,2021-2022,14USU0210F,5081100010,Escolarizada,34,20,,54,,,,1,,,,0,2,2,,4,,,,0,,,,0
618 2021-2022 14USU0210F 5082100001,618,2021-2022,14USU0210F,5082100001,Escolarizada,49,45,,94,,,,3,,,,0,51,44,,95,,,,0,,,,0
619 2021-2022 14USU0210F 5091100011,619,2021-2022,14USU0210F,5091100011,Escolarizada,11,18,,29,,,,0,,,,0,82,75,,157,,,,2,,,,0
620 2021-2022 14USU0210F 5092100006,620,2021-2022,14USU0210F,5092100006,Escolarizada,30,107,,137,,,,2,,,,0,51,218,,269,,,,1,,,,0
621 2021-2022 14USU0210F 5093100002,621,2021-2022,14USU0210F,5093100002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
622 2021-2022 14USU0210F 5094200006,622,2021-2022,14USU0210F,5094200006,Escolarizada,13,55,,68,,,,0,,,,0,11,50,,61,,,,2,,,,0
623 2021-2022 14USU0210F 5101100015,623,2021-2022,14USU0210F,5101100015,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
624 2021-2022 14USU0210F 5103100007,624,2021-2022,14USU0210F,5103100007,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
625 2021-2022 14USU0210F 5031100007,625,2021-2022,14USU0210F,5031100007,Escolarizada,36,102,,138,,,,4,,,,0,14,46,,60,,,,2,,,,1
626 2021-2022 14USU0210F 5103100017,626,2021-2022,14USU0210F,5103100017,Escolarizada,31,17,,48,,,,0,,,,0,6,5,,11,,,,0,,,,0
627 2021-2022 14USU0220M 5011500002,627,2021-2022,14USU0220M,5011500002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
628 2021-2022 14USU0220M 5031100007,628,2021-2022,14USU0220M,5031100007,Escolarizada,29,77,,106,,,,3,,,,0,14,58,,72,,,,0,,,,0
629 2021-2022 14USU0220M 5033100003,629,2021-2022,14USU0220M,5033100003,Escolarizada,9,14,,23,,,,1,,,,0,33,34,,67,,,,2,,,,0
630 2021-2022 14USU0220M 5041100056,630,2021-2022,14USU0220M,5041100056,Escolarizada,25,55,,80,,,,1,,,,0,23,39,,62,,,,0,,,,0
631 2021-2022 14USU0220M 5041400032,631,2021-2022,14USU0220M,5041400032,Escolarizada,21,31,,52,,,,5,,,,0,31,60,,91,,,,1,,,,0
632 2021-2022 14USU0220M 5042000002,632,2021-2022,14USU0220M,5042000002,Escolarizada,14,33,,47,,,,2,,,,0,13,44,,57,,,,2,,,,0
633 2021-2022 14USU0220M 5061000002,633,2021-2022,14USU0220M,5061000002,Escolarizada,15,1,,16,,,,1,,,,0,14,4,,18,,,,1,,,,0
634 2021-2022 14USU0220M 5062200055,634,2021-2022,14USU0220M,5062200055,Escolarizada,2,0,,2,,,,0,,,,0,0,0,,0,,,,0,,,,0
635 2021-2022 14USU0220M 5072100002,635,2021-2022,14USU0220M,5072100002,Escolarizada,26,24,,50,,,,0,,,,0,12,7,,19,,,,0,,,,0
636 2021-2022 14USU0220M 5081100050,636,2021-2022,14USU0220M,5081100050,Escolarizada,32,16,,48,,,,1,,,,0,9,5,,14,,,,0,,,,0
637 2021-2022 14USU0220M 5082100001,637,2021-2022,14USU0220M,5082100001,Escolarizada,35,28,,63,,,,1,,,,0,28,14,,42,,,,0,,,,0
638 2021-2022 14USU0220M 5091100011,638,2021-2022,14USU0220M,5091100011,Escolarizada,14,23,,37,,,,0,,,,0,52,75,,127,,,,0,,,,0
639 2021-2022 14USU0220M 5092100006,639,2021-2022,14USU0220M,5092100006,Escolarizada,25,93,,118,,,,4,,,,0,16,66,,82,,,,2,,,,0
640 2021-2022 14USU0220M 5093100002,640,2021-2022,14USU0220M,5093100002,Escolarizada,17,64,,81,,,,0,,,,0,25,77,,102,,,,0,,,,0
641 2021-2022 14USU0220M 5094200006,641,2021-2022,14USU0220M,5094200006,Escolarizada,11,83,,94,,,,2,,,,0,7,63,,70,,,,0,,,,0
642 2021-2022 14USU0221L 5022000001,642,2021-2022,14USU0221L,5022000001,Escolarizada,5,4,,9,,,,0,,,,0,2,13,,15,,,,0,,,,0
643 2021-2022 14USU0221L 5031100007,643,2021-2022,14USU0221L,5031100007,Escolarizada,3,39,,42,,,,1,,,,0,7,18,,25,,,,0,,,,0
644 2021-2022 14USU0221L 5033100003,644,2021-2022,14USU0221L,5033100003,Escolarizada,12,17,,29,,,,1,,,,0,26,47,,73,,,,1,,,,0
645 2021-2022 14USU0221L 5041400032,645,2021-2022,14USU0221L,5041400032,Escolarizada,0,0,,0,,,,0,,,,0,2,1,,3,,,,0,,,,0
646 2021-2022 14USU0221L 5042000002,646,2021-2022,14USU0221L,5042000002,Escolarizada,11,25,,36,,,,3,,,,0,11,18,,29,,,,4,,,,0
647 2021-2022 14USU0221L 5042400005,647,2021-2022,14USU0221L,5042400005,Escolarizada,27,33,,60,,,,2,,,,0,3,9,,12,,,,0,,,,0
648 2021-2022 14USU0221L 5062100009,648,2021-2022,14USU0221L,5062100009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
649 2021-2022 14USU0221L 5062200073,649,2021-2022,14USU0221L,5062200073,Escolarizada,8,4,,12,,,,0,,,,0,6,2,,8,,,,0,,,,0
650 2021-2022 14USU0221L 5062200082,650,2021-2022,14USU0221L,5062200082,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
651 2021-2022 14USU0221L 5071300009,651,2021-2022,14USU0221L,5071300009,Escolarizada,4,0,,4,,,,0,,,,0,3,0,,3,,,,0,,,,0
652 2021-2022 14USU0221L 5071300014,652,2021-2022,14USU0221L,5071300014,Escolarizada,36,4,,40,,,,1,,,,0,22,3,,25,,,,0,,,,0
653 2021-2022 14USU0221L 5071400008,653,2021-2022,14USU0221L,5071400008,Escolarizada,14,35,,49,,,,3,,,,0,5,16,,21,,,,0,,,,0
654 2021-2022 14USU0221L 5071700019,654,2021-2022,14USU0221L,5071700019,Escolarizada,5,5,,10,,,,0,,,,0,1,2,,3,,,,0,,,,0
655 2021-2022 14USU0222K 5022200040,655,2021-2022,14USU0222K,5022200040,Escolarizada,2,6,,8,,,,0,,,,0,0,0,,0,,,,0,,,,0
656 2021-2022 14USU0222K 5031100007,656,2021-2022,14USU0222K,5031100007,Escolarizada,3,17,,20,,,,0,,,,0,1,10,,11,,,,0,,,,0
657 2021-2022 14USU0222K 5032100038,657,2021-2022,14USU0222K,5032100038,Escolarizada,2,2,,4,,,,0,,,,0,0,0,,0,,,,0,,,,0
658 2021-2022 14USU0222K 5033100003,658,2021-2022,14USU0222K,5033100003,Escolarizada,21,16,,37,,,,0,,,,0,27,19,,46,,,,0,,,,0
659 2021-2022 14USU0222K 5042000002,659,2021-2022,14USU0222K,5042000002,Escolarizada,12,16,,28,,,,0,,,,1,6,5,,11,,,,0,,,,0
660 2021-2022 14USU0222K 5062200082,660,2021-2022,14USU0222K,5062200082,Escolarizada,2,8,,10,,,,1,,,,0,1,3,,4,,,,1,,,,0
661 2021-2022 14USU0222K 5071000047,661,2021-2022,14USU0222K,5071000047,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
662 2021-2022 14USU0222K 5071700019,662,2021-2022,14USU0222K,5071700019,Escolarizada,8,2,,10,,,,0,,,,0,6,6,,12,,,,0,,,,0
663 2021-2022 14USU0222K 5041400032,663,2021-2022,14USU0222K,5041400032,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
664 2021-2022 14USU0222K 4101600010,664,2021-2022,14USU0222K,4101600010,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
665 2021-2022 14USU0230T 4093100005,665,2021-2022,14USU0230T,4093100005,Escolarizada,22,60,,82,,,,0,,,,0,1,9,,10,,,,0,,,,0
666 2021-2022 14USU0230T 4094100005,666,2021-2022,14USU0230T,4094100005,Escolarizada,35,81,,116,,,,2,,,,0,15,25,,40,,,,0,,,,0
667 2021-2022 14USU0230T 4094100010,667,2021-2022,14USU0230T,4094100010,Escolarizada,13,28,,41,,,,1,,,,0,5,6,,11,,,,0,,,,0
668 2021-2022 14USU0230T 4095300010,668,2021-2022,14USU0230T,4095300010,Escolarizada,66,78,,144,,,,1,,,,0,45,51,,96,,,,0,,,,1
669 2021-2022 14USU0230T 4103100001,669,2021-2022,14USU0230T,4103100001,Escolarizada,35,55,,90,,,,0,,,,0,17,15,,32,,,,1,,,,0
670 2021-2022 14USU0230T 5031100007,670,2021-2022,14USU0230T,5031100007,Escolarizada,69,264,,333,,,,1,,,,0,47,179,,226,,,,1,,,,0
671 2021-2022 14USU0230T 5033200024,671,2021-2022,14USU0230T,5033200024,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
672 2021-2022 14USU0230T 5091100011,672,2021-2022,14USU0230T,5091100011,Escolarizada,68,116,,184,,,,0,,,,0,262,325,,587,,,,3,,,,2
673 2021-2022 14USU0230T 5092100006,673,2021-2022,14USU0230T,5092100006,Escolarizada,82,360,,442,,,,4,,,,3,77,295,,372,,,,1,,,,0
674 2021-2022 14USU0230T 5093100002,674,2021-2022,14USU0230T,5093100002,Escolarizada,78,190,,268,,,,1,,,,0,79,190,,269,,,,1,,,,0
675 2021-2022 14USU0230T 5094100009,675,2021-2022,14USU0230T,5094100009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
676 2021-2022 14USU0230T 5094200006,676,2021-2022,14USU0230T,5094200006,Escolarizada,28,114,,142,,,,1,,,,1,16,111,,127,,,,2,,,,0
677 2021-2022 14USU0230T 5094300009,677,2021-2022,14USU0230T,5094300009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
678 2021-2022 14USU0230T 5101100015,678,2021-2022,14USU0230T,5101100015,Escolarizada,124,97,,221,,,,3,,,,0,52,39,,91,,,,0,,,,0
679 2021-2022 14USU0002Z 7011400011,679,2021-2022,14USU0002Z,7011400011,Escolarizada,13,13,,26,,,,0,,,,1,2,3,,5,,,,0,,,,0
