name,row,ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
367 2022-2023 14USU0011G 5031300044 Escolarizada,367,2022-2023,14USU0011G,5031300044,Escolarizada,24,16,,40,0,0,,0,1,1,,2
368 2022-2023 14USU0011G 5041100056 Escolarizada,368,2022-2023,14USU0011G,5041100056,Escolarizada,90,109,,199,2,1,,3,0,0,,0
369 2022-2023 14USU0011G 5042000002 Escolarizada,369,2022-2023,14USU0011G,5042000002,Escolarizada,86,113,,199,0,0,,0,0,0,,0
370 2022-2023 14USU0011G 5042100092 Escolarizada,370,2022-2023,14USU0011G,5042100092,Escolarizada,18,42,,60,0,1,,1,0,0,,0
371 2022-2023 14USU0011G 5051200024 Escolarizada,371,2022-2023,14USU0011G,5051200024,Escolarizada,22,35,,57,1,0,,1,0,0,,0
372 2022-2023 14USU0011G 5071000020 Escolarizada,372,2022-2023,14USU0011G,5071000020,Escolarizada,40,26,,66,3,1,,4,0,0,,0
373 2022-2023 14USU0011G 5071100005 Escolarizada,373,2022-2023,14USU0011G,5071100005,Escolarizada,34,26,,60,2,0,,2,0,0,,0
374 2022-2023 14USU0011G 5071300014 Escolarizada,374,2022-2023,14USU0011G,5071300014,Escolarizada,140,11,,151,4,0,,4,0,0,,0
375 2022-2023 14USU0011G 5073200005 Escolarizada,375,2022-2023,14USU0011G,5073200005,Escolarizada,120,21,,141,0,0,,0,1,0,,1
376 2022-2023 14USU0011G 5091100011 Escolarizada,376,2022-2023,14USU0011G,5091100011,Escolarizada,76,131,,207,0,2,,2,0,0,,0
377 2022-2023 14USU0011G 5092100006 Escolarizada,377,2022-2023,14USU0011G,5092100006,Escolarizada,34,163,,197,1,1,,2,0,0,,0
378 2022-2023 14USU0011G 5094100009 Escolarizada,378,2022-2023,14USU0011G,5094100009,Escolarizada,106,257,,363,4,4,,8,0,0,,0
379 2022-2023 14USU0011G 5094200006 Escolarizada,379,2022-2023,14USU0011G,5094200006,Escolarizada,38,162,,200,1,4,,5,0,0,,0
380 2022-2023 14USU0100Z 5012603011 Escolarizada,380,2022-2023,14USU0100Z,5012603011,Escolarizada,36,105,,141,1,1,,2,0,0,,0
381 2022-2023 14USU0100Z 5012603027 Escolarizada,381,2022-2023,14USU0100Z,5012603027,Escolarizada,43,113,,156,1,2,,3,0,0,,0
382 2022-2023 14USU0100Z 5022300022 Escolarizada,382,2022-2023,14USU0100Z,5022300022,Escolarizada,143,458,,601,9,7,,16,0,0,,0
383 2022-2023 14USU0100Z 5022500008 Escolarizada,383,2022-2023,14USU0100Z,5022500008,Escolarizada,364,268,,632,12,9,,21,1,1,,2
384 2022-2023 14USU0100Z 5022600002 Escolarizada,384,2022-2023,14USU0100Z,5022600002,Escolarizada,287,147,,434,7,9,,16,0,0,,0
385 2022-2023 14USU0100Z 5031200004 Escolarizada,385,2022-2023,14USU0100Z,5031200004,Escolarizada,84,171,,255,4,5,,9,1,0,,1
386 2022-2023 14USU0100Z 5033100003 Escolarizada,386,2022-2023,14USU0100Z,5033100003,Escolarizada,2733,3146,,5879,38,52,,90,5,4,,9
387 2022-2023 14USU0100Z 5052300015 Escolarizada,387,2022-2023,14USU0100Z,5052300015,Escolarizada,155,142,,297,2,5,,7,0,0,,0
388 2022-2023 14USU0100Z 7022300015 Escolarizada,388,2022-2023,14USU0100Z,7022300015,Escolarizada,0,0,,0,0,0,,0,0,0,,0
389 2022-2023 14USU0100Z 7022600002 Escolarizada,389,2022-2023,14USU0100Z,7022600002,Escolarizada,2,3,,5,0,0,,0,0,0,,0
390 2022-2023 14USU0100Z 7033100026 Escolarizada,390,2022-2023,14USU0100Z,7033100026,Escolarizada,39,29,,68,0,0,,0,0,0,,0
391 2022-2023 14USU0100Z 8022300004 Escolarizada,391,2022-2023,14USU0100Z,8022300004,Escolarizada,0,0,,0,0,0,,0,0,0,,0
392 2022-2023 14USU0100Z 8022300013 Escolarizada,392,2022-2023,14USU0100Z,8022300013,Escolarizada,0,0,,0,0,0,,0,0,0,,0
393 2022-2023 14USU0100Z 8033100009 Escolarizada,393,2022-2023,14USU0100Z,8033100009,Escolarizada,21,12,,33,0,0,,0,0,0,,0
394 2022-2023 14USU0110G 4071300015 Escolarizada,394,2022-2023,14USU0110G,4071300015,Escolarizada,0,0,,0,0,0,,0,0,0,,0
395 2022-2023 14USU0110G 5052100005 Escolarizada,395,2022-2023,14USU0110G,5052100005,Escolarizada,418,146,,564,14,2,,16,0,0,,0
396 2022-2023 14USU0110G 5052200007 Escolarizada,396,2022-2023,14USU0110G,5052200007,Escolarizada,432,387,,819,17,10,,27,1,1,,2
397 2022-2023 14USU0110G 5052200017 Escolarizada,397,2022-2023,14USU0110G,5052200017,Escolarizada,132,87,,219,5,3,,8,0,0,,0
398 2022-2023 14USU0110G 5053100004 Escolarizada,398,2022-2023,14USU0110G,5053100004,Escolarizada,236,95,,331,11,6,,17,0,1,,1
399 2022-2023 14USU0110G 5061000002 Escolarizada,399,2022-2023,14USU0110G,5061000002,Escolarizada,1848,274,,2122,65,6,,71,4,2,,6
400 2022-2023 14USU0110G 5062100009 Escolarizada,400,2022-2023,14USU0110G,5062100009,Escolarizada,1184,188,,1372,26,3,,29,4,0,,4
401 2022-2023 14USU0110G 5062200055 Escolarizada,401,2022-2023,14USU0110G,5062200055,Escolarizada,1486,259,,1745,48,10,,58,4,1,,5
402 2022-2023 14USU0110G 5071000020 Escolarizada,402,2022-2023,14USU0110G,5071000020,Escolarizada,482,316,,798,14,7,,21,2,0,,2
403 2022-2023 14USU0110G 5071200034 Escolarizada,403,2022-2023,14USU0110G,5071200034,Escolarizada,168,57,,225,8,1,,9,0,0,,0
404 2022-2023 14USU0110G 5071300009 Escolarizada,404,2022-2023,14USU0110G,5071300009,Escolarizada,1651,99,,1750,30,2,,32,1,0,,1
405 2022-2023 14USU0110G 5071300082 Escolarizada,405,2022-2023,14USU0110G,5071300082,Escolarizada,386,74,,460,11,2,,13,0,1,,1
406 2022-2023 14USU0110G 5071400015 Escolarizada,406,2022-2023,14USU0110G,5071400015,Escolarizada,820,672,,1492,25,22,,47,2,0,,2
407 2022-2023 14USU0110G 5071700019 Escolarizada,407,2022-2023,14USU0110G,5071700019,Escolarizada,1446,573,,2019,31,11,,42,4,1,,5
408 2022-2023 14USU0110G 5072100033 Escolarizada,408,2022-2023,14USU0110G,5072100033,Escolarizada,188,395,,583,3,12,,15,0,0,,0
409 2022-2023 14USU0110G 5073200005 Escolarizada,409,2022-2023,14USU0110G,5073200005,Escolarizada,1037,233,,1270,18,2,,20,1,2,,3
410 2022-2023 14USU0110G 5073200035 Escolarizada,410,2022-2023,14USU0110G,5073200035,Escolarizada,236,79,,315,7,4,,11,2,0,,2
411 2022-2023 14USU0110G 5095400006 Escolarizada,411,2022-2023,14USU0110G,5095400006,Escolarizada,631,1131,,1762,18,26,,44,0,1,,1
412 2022-2023 14USU0110G 5102100004 Escolarizada,412,2022-2023,14USU0110G,5102100004,Escolarizada,203,125,,328,6,1,,7,0,1,,1
413 2022-2023 14USU0110G 6041100014 Escolarizada,413,2022-2023,14USU0110G,6041100014,Escolarizada,0,0,,0,0,0,,0,0,0,,0
414 2022-2023 14USU0110G 7012604029 Escolarizada,414,2022-2023,14USU0110G,7012604029,Escolarizada,8,5,,13,0,0,,0,0,0,,0
415 2022-2023 14USU0110G 7041100029 Escolarizada,415,2022-2023,14USU0110G,7041100029,Escolarizada,0,0,,0,0,0,,0,0,0,,0
416 2022-2023 14USU0110G 7052100009 Escolarizada,416,2022-2023,14USU0110G,7052100009,Escolarizada,8,3,,11,0,0,,0,0,0,,0
417 2022-2023 14USU0110G 7052200003 Escolarizada,417,2022-2023,14USU0110G,7052200003,Escolarizada,15,10,,25,0,0,,0,0,0,,0
418 2022-2023 14USU0110G 7052200006 Escolarizada,418,2022-2023,14USU0110G,7052200006,Escolarizada,10,9,,19,0,0,,0,0,0,,0
419 2022-2023 14USU0110G 7052200018 Escolarizada,419,2022-2023,14USU0110G,7052200018,Escolarizada,7,5,,12,0,0,,0,0,0,,0
420 2022-2023 14USU0110G 7052300003 Escolarizada,420,2022-2023,14USU0110G,7052300003,Escolarizada,0,0,,0,0,0,,0,0,0,,0
421 2022-2023 14USU0110G 7052300025 Escolarizada,421,2022-2023,14USU0110G,7052300025,Escolarizada,13,5,,18,0,0,,0,0,0,,0
422 2022-2023 14USU0110G 7053100007 Escolarizada,422,2022-2023,14USU0110G,7053100007,Escolarizada,7,4,,11,0,0,,0,0,0,,0
423 2022-2023 14USU0110G 7061300011 Escolarizada,423,2022-2023,14USU0110G,7061300011,Escolarizada,0,0,,0,0,0,,0,0,0,,0
424 2022-2023 14USU0110G 7062000007 Escolarizada,424,2022-2023,14USU0110G,7062000007,Escolarizada,14,14,,28,0,0,,0,0,0,,0
425 2022-2023 14USU0110G 7062200074 Escolarizada,425,2022-2023,14USU0110G,7062200074,Escolarizada,16,10,,26,1,1,,2,0,0,,0
426 2022-2023 14USU0110G 7071200009 Escolarizada,426,2022-2023,14USU0110G,7071200009,Escolarizada,9,1,,10,0,0,,0,0,0,,0
427 2022-2023 14USU0110G 7071300026 Escolarizada,427,2022-2023,14USU0110G,7071300026,Escolarizada,23,2,,25,0,0,,0,0,0,,0
428 2022-2023 14USU0110G 7071400012 Escolarizada,428,2022-2023,14USU0110G,7071400012,Escolarizada,2,8,,10,0,0,,0,0,0,,0
429 2022-2023 14USU0110G 7071500006 Escolarizada,429,2022-2023,14USU0110G,7071500006,Escolarizada,0,0,,0,0,0,,0,0,0,,0
430 2022-2023 14USU0110G 7071600009 Escolarizada,430,2022-2023,14USU0110G,7071600009,Escolarizada,0,0,,0,0,0,,0,0,0,,0
431 2022-2023 14USU0110G 7071600020 Escolarizada,431,2022-2023,14USU0110G,7071600020,Escolarizada,5,3,,8,0,0,,0,0,0,,0
432 2022-2023 14USU0110G 7071700001 Escolarizada,432,2022-2023,14USU0110G,7071700001,Escolarizada,0,0,,0,0,0,,0,0,0,,0
433 2022-2023 14USU0110G 7071700002 Escolarizada,433,2022-2023,14USU0110G,7071700002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
434 2022-2023 14USU0110G 7071700009 Escolarizada,434,2022-2023,14USU0110G,7071700009,Escolarizada,0,0,,0,0,0,,0,0,0,,0
435 2022-2023 14USU0110G 7072100008 Escolarizada,435,2022-2023,14USU0110G,7072100008,Escolarizada,0,0,,0,0,0,,0,0,0,,0
436 2022-2023 14USU0110G 7072100012 Escolarizada,436,2022-2023,14USU0110G,7072100012,Escolarizada,0,0,,0,0,0,,0,0,0,,0
437 2022-2023 14USU0110G 7095300001 Escolarizada,437,2022-2023,14USU0110G,7095300001,Escolarizada,0,0,,0,0,0,,0,0,0,,0
438 2022-2023 14USU0110G 7101500016 Escolarizada,438,2022-2023,14USU0110G,7101500016,Escolarizada,7,17,,24,1,0,,1,0,0,,0
439 2022-2023 14USU0110G 8052000007 Escolarizada,439,2022-2023,14USU0110G,8052000007,Escolarizada,1,6,,7,0,0,,0,0,0,,0
440 2022-2023 14USU0110G 8052100009 Escolarizada,440,2022-2023,14USU0110G,8052100009,Escolarizada,14,2,,16,0,0,,0,0,0,,0
441 2022-2023 14USU0110G 8052200001 Escolarizada,441,2022-2023,14USU0110G,8052200001,Escolarizada,8,7,,15,0,0,,0,0,0,,0
442 2022-2023 14USU0110G 8052200009 Escolarizada,442,2022-2023,14USU0110G,8052200009,Escolarizada,7,10,,17,0,0,,0,0,0,,0
443 2022-2023 14USU0110G 8052200018 Escolarizada,443,2022-2023,14USU0110G,8052200018,Escolarizada,12,1,,13,0,0,,0,0,0,,0
444 2022-2023 14USU0110G 8052200023 Escolarizada,444,2022-2023,14USU0110G,8052200023,Escolarizada,1,3,,4,0,0,,0,0,0,,0
445 2022-2023 14USU0110G 8053100005 Escolarizada,445,2022-2023,14USU0110G,8053100005,Escolarizada,1,1,,2,0,0,,0,0,0,,0
446 2022-2023 14USU0110G 8062200001 Escolarizada,446,2022-2023,14USU0110G,8062200001,Escolarizada,0,0,,0,0,0,,0,0,0,,0
447 2022-2023 14USU0110G 8071300016 Escolarizada,447,2022-2023,14USU0110G,8071300016,Escolarizada,20,6,,26,1,0,,1,0,0,,0
448 2022-2023 14USU0110G 8071400003 Escolarizada,448,2022-2023,14USU0110G,8071400003,Escolarizada,18,23,,41,0,0,,0,0,0,,0
449 2022-2023 14USU0120N 4062100004 Escolarizada,449,2022-2023,14USU0120N,4062100004,Escolarizada,0,0,,0,0,0,,0,0,0,,0
450 2022-2023 14USU0120N 5031400003 Escolarizada,450,2022-2023,14USU0120N,5031400003,Escolarizada,491,214,,705,13,0,,13,0,0,,0
451 2022-2023 14USU0120N 5032100065 Escolarizada,451,2022-2023,14USU0120N,5032100065,Escolarizada,181,495,,676,3,8,,11,2,0,,2
452 2022-2023 14USU0120N 5041100009 Escolarizada,452,2022-2023,14USU0120N,5041100009,Escolarizada,314,296,,610,8,7,,15,1,0,,1
453 2022-2023 14USU0120N 5041100056 Escolarizada,453,2022-2023,14USU0120N,5041100056,Escolarizada,1596,2259,,3855,18,42,,60,0,2,,2
454 2022-2023 14USU0120N 5041100127 Escolarizada,454,2022-2023,14USU0120N,5041100127,Escolarizada,323,637,,960,8,15,,23,0,1,,1
455 2022-2023 14USU0120N 5041200028 Escolarizada,455,2022-2023,14USU0120N,5041200028,Escolarizada,1035,1353,,2388,21,25,,46,0,2,,2
456 2022-2023 14USU0120N 5041300007 Escolarizada,456,2022-2023,14USU0120N,5041300007,Escolarizada,1120,898,,2018,17,22,,39,0,1,,1
457 2022-2023 14USU0120N 5041400032 Escolarizada,457,2022-2023,14USU0120N,5041400032,Escolarizada,1708,1816,,3524,30,29,,59,1,4,,5
458 2022-2023 14USU0120N 5042000002 Escolarizada,458,2022-2023,14USU0120N,5042000002,Escolarizada,1376,1528,,2904,20,27,,47,1,2,,3
459 2022-2023 14USU0120N 5042100117 Escolarizada,459,2022-2023,14USU0120N,5042100117,Escolarizada,213,992,,1205,5,13,,18,0,1,,1
460 2022-2023 14USU0120N 5042300027 Escolarizada,460,2022-2023,14USU0120N,5042300027,Escolarizada,290,238,,528,5,6,,11,1,2,,3
461 2022-2023 14USU0120N 5051300020 Escolarizada,461,2022-2023,14USU0120N,5051300020,Escolarizada,122,196,,318,2,4,,6,1,0,,1
462 2022-2023 14USU0120N 5062200082 Escolarizada,462,2022-2023,14USU0120N,5062200082,Escolarizada,523,150,,673,16,6,,22,3,1,,4
463 2022-2023 14USU0120N 5101600013 Escolarizada,463,2022-2023,14USU0120N,5101600013,Escolarizada,275,975,,1250,6,26,,32,0,0,,0
464 2022-2023 14USU0120N 7011000042 Escolarizada,464,2022-2023,14USU0120N,7011000042,Escolarizada,6,18,,24,0,1,,1,0,0,,0
465 2022-2023 14USU0120N 7011200037 Escolarizada,465,2022-2023,14USU0120N,7011200037,Escolarizada,0,0,,0,0,0,,0,0,0,,0
466 2022-2023 14USU0120N 7011200077 Escolarizada,466,2022-2023,14USU0120N,7011200077,Escolarizada,6,11,,17,0,0,,0,0,0,,0
467 2022-2023 14USU0120N 7011400011 Escolarizada,467,2022-2023,14USU0120N,7011400011,Escolarizada,13,18,,31,0,0,,0,0,2,,2
468 2022-2023 14USU0120N 7012000087 Escolarizada,468,2022-2023,14USU0120N,7012000087,Escolarizada,0,0,,0,0,0,,0,0,0,,0
469 2022-2023 14USU0120N 7012500034 Escolarizada,469,2022-2023,14USU0120N,7012500034,Escolarizada,3,11,,14,0,0,,0,0,0,,0
470 2022-2023 14USU0120N 7031300023 Escolarizada,470,2022-2023,14USU0120N,7031300023,Escolarizada,9,10,,19,0,0,,0,0,0,,0
471 2022-2023 14USU0120N 7031400008 Escolarizada,471,2022-2023,14USU0120N,7031400008,Escolarizada,14,6,,20,0,0,,0,0,0,,0
472 2022-2023 14USU0120N 7031400038 Escolarizada,472,2022-2023,14USU0120N,7031400038,Escolarizada,9,7,,16,0,0,,0,0,0,,0
473 2022-2023 14USU0120N 7031500062 Escolarizada,473,2022-2023,14USU0120N,7031500062,Escolarizada,7,17,,24,0,0,,0,0,0,,0
474 2022-2023 14USU0120N 7041100018 Escolarizada,474,2022-2023,14USU0120N,7041100018,Escolarizada,0,0,,0,0,0,,0,0,0,,0
475 2022-2023 14USU0120N 7041100024 Escolarizada,475,2022-2023,14USU0120N,7041100024,Escolarizada,3,3,,6,0,0,,0,1,0,,1
476 2022-2023 14USU0120N 7041100026 Escolarizada,476,2022-2023,14USU0120N,7041100026,Escolarizada,7,12,,19,0,0,,0,0,0,,0
477 2022-2023 14USU0120N 7041200034 Escolarizada,477,2022-2023,14USU0120N,7041200034,Escolarizada,29,47,,76,1,0,,1,0,0,,0
478 2022-2023 14USU0120N 7041200042 Escolarizada,478,2022-2023,14USU0120N,7041200042,Escolarizada,0,0,,0,0,0,,0,0,0,,0
479 2022-2023 14USU0120N 7041300021 Escolarizada,479,2022-2023,14USU0120N,7041300021,Escolarizada,45,49,,94,0,0,,0,0,0,,0
480 2022-2023 14USU0120N 7041300024 Escolarizada,480,2022-2023,14USU0120N,7041300024,Escolarizada,0,0,,0,0,0,,0,0,0,,0
481 2022-2023 14USU0120N 7041400008 Escolarizada,481,2022-2023,14USU0120N,7041400008,Escolarizada,0,0,,0,0,0,,0,0,0,,0
482 2022-2023 14USU0120N 7041400009 Escolarizada,482,2022-2023,14USU0120N,7041400009,Escolarizada,0,0,,0,0,0,,0,0,0,,0
483 2022-2023 14USU0120N 7041400028 Escolarizada,483,2022-2023,14USU0120N,7041400028,Escolarizada,0,0,,0,0,0,,0,0,0,,0
484 2022-2023 14USU0120N 7041400048 Escolarizada,484,2022-2023,14USU0120N,7041400048,Escolarizada,40,24,,64,0,0,,0,0,1,,1
485 2022-2023 14USU0120N 7042000002 Escolarizada,485,2022-2023,14USU0120N,7042000002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
486 2022-2023 14USU0120N 7042100033 Escolarizada,486,2022-2023,14USU0120N,7042100033,Escolarizada,90,73,,163,1,0,,1,0,0,,0
487 2022-2023 14USU0120N 7042100129 Escolarizada,487,2022-2023,14USU0120N,7042100129,Escolarizada,0,0,,0,0,0,,0,0,0,,0
488 2022-2023 14USU0120N 7042300031 Escolarizada,488,2022-2023,14USU0120N,7042300031,Escolarizada,0,0,,0,0,0,,0,0,0,,0
489 2022-2023 14USU0120N 7061000012 Escolarizada,489,2022-2023,14USU0120N,7061000012,Escolarizada,28,7,,35,0,0,,0,0,0,,0
490 2022-2023 14USU0120N 7062200049 Escolarizada,490,2022-2023,14USU0120N,7062200049,Escolarizada,22,8,,30,0,0,,0,0,0,,0
491 2022-2023 14USU0120N 7103100010 Escolarizada,491,2022-2023,14USU0120N,7103100010,Escolarizada,16,19,,35,1,0,,1,0,0,,0
492 2022-2023 14USU0120N 8031300020 Escolarizada,492,2022-2023,14USU0120N,8031300020,Escolarizada,14,8,,22,0,0,,0,0,0,,0
493 2022-2023 14USU0120N 8031400004 Escolarizada,493,2022-2023,14USU0120N,8031400004,Escolarizada,0,0,,0,0,0,,0,0,0,,0
494 2022-2023 14USU0120N 8031400010 Escolarizada,494,2022-2023,14USU0120N,8031400010,Escolarizada,0,0,,0,0,0,,0,0,0,,0
495 2022-2023 14USU0120N 8031400014 Escolarizada,495,2022-2023,14USU0120N,8031400014,Escolarizada,8,9,,17,0,0,,0,0,0,,0
496 2022-2023 14USU0120N 8041400003 Escolarizada,496,2022-2023,14USU0120N,8041400003,Escolarizada,20,5,,25,1,0,,1,0,0,,0
497 2022-2023 14USU0120N 8042000005 Escolarizada,497,2022-2023,14USU0120N,8042000005,Escolarizada,12,14,,26,1,0,,1,0,0,,0
498 2022-2023 14USU0120N 8042100051 Escolarizada,498,2022-2023,14USU0120N,8042100051,Escolarizada,4,3,,7,0,0,,0,1,0,,1
499 2022-2023 14USU0120N 8042500005 Escolarizada,499,2022-2023,14USU0120N,8042500005,Escolarizada,20,29,,49,0,0,,0,0,0,,0
500 2022-2023 14USU0120N 8062200005 Escolarizada,500,2022-2023,14USU0120N,8062200005,Escolarizada,13,8,,21,1,0,,1,0,1,,1
501 2022-2023 14USU0130U 5041100021 Escolarizada,501,2022-2023,14USU0130U,5041100021,Escolarizada,123,107,,230,4,4,,8,0,1,,1
502 2022-2023 14USU0130U 5051100003 Escolarizada,502,2022-2023,14USU0130U,5051100003,Escolarizada,817,1148,,1965,25,31,,56,0,0,,0
503 2022-2023 14USU0130U 5072100018 Escolarizada,503,2022-2023,14USU0130U,5072100018,Escolarizada,71,153,,224,3,2,,5,0,0,,0
504 2022-2023 14USU0130U 5081300016 Escolarizada,504,2022-2023,14USU0130U,5081300016,Escolarizada,1325,585,,1910,21,16,,37,2,4,,6
505 2022-2023 14USU0130U 5082100001 Escolarizada,505,2022-2023,14USU0130U,5082100001,Escolarizada,793,1836,,2629,15,44,,59,1,3,,4
506 2022-2023 14USU0130U 6081100005 Escolarizada,506,2022-2023,14USU0130U,6081100005,Escolarizada,2,2,,4,0,0,,0,0,0,,0
507 2022-2023 14USU0130U 7011000002 Escolarizada,507,2022-2023,14USU0130U,7011000002,Escolarizada,3,21,,24,0,0,,0,0,0,,0
508 2022-2023 14USU0130U 7022600002 Escolarizada,508,2022-2023,14USU0130U,7022600002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
509 2022-2023 14USU0130U 7031100005 Escolarizada,509,2022-2023,14USU0130U,7031100005,Escolarizada,25,22,,47,0,0,,0,0,0,,0
510 2022-2023 14USU0130U 7051100007 Escolarizada,510,2022-2023,14USU0130U,7051100007,Escolarizada,0,0,,0,0,0,,0,0,0,,0
511 2022-2023 14USU0130U 7051300013 Escolarizada,511,2022-2023,14USU0130U,7051300013,Escolarizada,15,17,,32,0,0,,0,0,0,,0
512 2022-2023 14USU0130U 7081000006 Escolarizada,512,2022-2023,14USU0130U,7081000006,Escolarizada,6,1,,7,0,0,,0,0,0,,0
513 2022-2023 14USU0130U 7081100033 Escolarizada,513,2022-2023,14USU0130U,7081100033,Escolarizada,0,0,,0,0,0,,0,0,0,,0
514 2022-2023 14USU0130U 7081100051 Escolarizada,514,2022-2023,14USU0130U,7081100051,Escolarizada,4,1,,5,0,0,,0,0,0,,0
515 2022-2023 14USU0130U 7081100056 Escolarizada,515,2022-2023,14USU0130U,7081100056,Escolarizada,4,5,,9,0,0,,0,0,0,,0
516 2022-2023 14USU0130U 7081100072 Escolarizada,516,2022-2023,14USU0130U,7081100072,Escolarizada,0,0,,0,0,0,,0,0,0,,0
517 2022-2023 14USU0130U 7095600007 Escolarizada,517,2022-2023,14USU0130U,7095600007,Escolarizada,2,14,,16,0,0,,0,0,0,,0
518 2022-2023 14USU0130U 7101500016 Escolarizada,518,2022-2023,14USU0130U,7101500016,Escolarizada,0,0,,0,0,0,,0,0,0,,0
519 2022-2023 14USU0130U 8031100002 Escolarizada,519,2022-2023,14USU0130U,8031100002,Escolarizada,16,11,,27,1,0,,1,0,0,,0
520 2022-2023 14USU0130U 8051100004 Escolarizada,520,2022-2023,14USU0130U,8051100004,Escolarizada,0,0,,0,0,0,,0,0,0,,0
521 2022-2023 14USU0130U 8051100024 Escolarizada,521,2022-2023,14USU0130U,8051100024,Escolarizada,1,0,,1,0,0,,0,0,0,,0
522 2022-2023 14USU0130U 8051300007 Escolarizada,522,2022-2023,14USU0130U,8051300007,Escolarizada,23,11,,34,0,0,,0,1,0,,1
523 2022-2023 14USU0130U 8081100028 Escolarizada,523,2022-2023,14USU0130U,8081100028,Escolarizada,0,0,,0,0,0,,0,0,0,,0
524 2022-2023 14USU0140A 5021000110 Escolarizada,524,2022-2023,14USU0140A,5021000110,Escolarizada,71,106,,177,3,3,,6,0,0,,0
525 2022-2023 14USU0140A 5021500044 Escolarizada,525,2022-2023,14USU0140A,5021500044,Escolarizada,463,876,,1339,9,33,,42,1,0,,1
526 2022-2023 14USU0140A 5021600017 Escolarizada,526,2022-2023,14USU0140A,5021600017,Escolarizada,52,534,,586,0,18,,18,0,0,,0
527 2022-2023 14USU0140A 5021600024 Escolarizada,527,2022-2023,14USU0140A,5021600024,Escolarizada,74,285,,359,0,7,,7,0,1,,1
528 2022-2023 14USU0140A 5071100019 Escolarizada,528,2022-2023,14USU0140A,5071100019,Escolarizada,284,350,,634,4,7,,11,0,0,,0
529 2022-2023 14USU0140A 5073100009 Escolarizada,529,2022-2023,14USU0140A,5073100009,Escolarizada,1213,985,,2198,18,17,,35,2,2,,4
530 2022-2023 14USU0140A 5073100024 Escolarizada,530,2022-2023,14USU0140A,5073100024,Escolarizada,179,165,,344,2,6,,8,0,0,,0
531 2022-2023 14USU0140A 7012602002 Escolarizada,531,2022-2023,14USU0140A,7012602002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
532 2022-2023 14USU0140A 7012602009 Escolarizada,532,2022-2023,14USU0140A,7012602009,Escolarizada,0,0,,0,0,0,,0,0,0,,0
533 2022-2023 14USU0140A 7021300007 Escolarizada,533,2022-2023,14USU0140A,7021300007,Escolarizada,2,0,,2,0,0,,0,0,0,,0
534 2022-2023 14USU0140A 7021400005 Escolarizada,534,2022-2023,14USU0140A,7021400005,Escolarizada,3,1,,4,0,0,,0,0,0,,0
535 2022-2023 14USU0140A 7021400038 Escolarizada,535,2022-2023,14USU0140A,7021400038,Escolarizada,8,17,,25,0,0,,0,0,0,,0
536 2022-2023 14USU0140A 7021600006 Escolarizada,536,2022-2023,14USU0140A,7021600006,Escolarizada,0,0,,0,0,0,,0,0,0,,0
537 2022-2023 14USU0140A 7021600019 Escolarizada,537,2022-2023,14USU0140A,7021600019,Escolarizada,7,6,,13,0,0,,0,0,0,,0
538 2022-2023 14USU0140A 7021600021 Escolarizada,538,2022-2023,14USU0140A,7021600021,Escolarizada,0,0,,0,0,0,,0,0,0,,0
539 2022-2023 14USU0140A 7022300036 Escolarizada,539,2022-2023,14USU0140A,7022300036,Escolarizada,4,7,,11,0,0,,0,0,0,,0
540 2022-2023 14USU0140A 7042500117 Escolarizada,540,2022-2023,14USU0140A,7042500117,Escolarizada,9,16,,25,0,0,,0,0,0,,0
541 2022-2023 14USU0140A 7073100051 Escolarizada,541,2022-2023,14USU0140A,7073100051,Escolarizada,0,0,,0,0,0,,0,0,0,,0
542 2022-2023 14USU0140A 7073100082 Escolarizada,542,2022-2023,14USU0140A,7073100082,Escolarizada,22,16,,38,0,0,,0,0,0,,0
543 2022-2023 14USU0140A 7073100088 Escolarizada,543,2022-2023,14USU0140A,7073100088,Escolarizada,9,9,,18,0,0,,0,0,1,,1
544 2022-2023 14USU0140A 7073100089 Escolarizada,544,2022-2023,14USU0140A,7073100089,Escolarizada,15,13,,28,0,0,,0,0,0,,0
545 2022-2023 14USU0140A 7103100003 Escolarizada,545,2022-2023,14USU0140A,7103100003,Escolarizada,7,6,,13,0,0,,0,0,0,,0
546 2022-2023 14USU0140A 8021000010 Escolarizada,546,2022-2023,14USU0140A,8021000010,Escolarizada,8,6,,14,1,0,,1,0,0,,0
547 2022-2023 14USU0140A 8042100049 Escolarizada,547,2022-2023,14USU0140A,8042100049,Escolarizada,4,3,,7,0,0,,0,0,0,,0
548 2022-2023 14USU0140A 8073100010 Escolarizada,548,2022-2023,14USU0140A,8073100010,Escolarizada,31,18,,49,0,0,,0,0,0,,0
549 2022-2023 14USU0150H 4062100001 Escolarizada,549,2022-2023,14USU0150H,4062100001,Escolarizada,0,0,,0,0,0,,0,0,0,,0
550 2022-2023 14USU0150H 5031100007 Escolarizada,550,2022-2023,14USU0150H,5031100007,Escolarizada,26,138,,164,1,7,,8,0,0,,0
