name,row,anio,entidad_universitaria,categoria_academicos,antiguedad,academicos_t
714-2023-246 Investigadores de SEMS con antigüedad de 5 a 9,246,2023,SEMS,Investigadores,5 a 9,0
714-2023-247 Investigadores de AG con antigüedad de 5 a 9,247,2023,AG,Investigadores,5 a 9,0
714-2023-248 Investigadores de CUCEA con antigüedad de 10 a 14,248,2023,CUCEA,Investigadores,10 a 14,29
714-2023-249 Investigadores de CUCEI con antigüedad de 10 a 14,249,2023,CUCEI,Investigadores,10 a 14,52
714-2023-250 Investigadores de CUCSH con antigüedad de 10 a 14,250,2023,CUCSH,Investigadores,10 a 14,28
714-2023-251 Investigadores de CUCS con antigüedad de 10 a 14,251,2023,CUCS,Investigadores,10 a 14,38
714-2023-252 Investigadores de CUAAD con antigüedad de 10 a 14,252,2023,CUAAD,Investigadores,10 a 14,4
714-2023-253 Investigadores de CUCBA con antigüedad de 10 a 14,253,2023,CUCBA,Investigadores,10 a 14,12
714-2023-254 Investigadores de CUALTOS con antigüedad de 10 a 14,254,2023,CUALTOS,Investigadores,10 a 14,7
714-2023-255 Investigadores de CUCIÉNEGA con antigüedad de 10 a 14,255,2023,CUCIÉNEGA,Investigadores,10 a 14,12
714-2023-256 Investigadores de CUSUR con antigüedad de 10 a 14,256,2023,CUSUR,Investigadores,10 a 14,7
714-2023-257 Investigadores de CUCOSTA con antigüedad de 10 a 14,257,2023,CUCOSTA,Investigadores,10 a 14,11
714-2023-258 Investigadores de CUCOSTASUR con antigüedad de 10 a 14,258,2023,CUCOSTASUR,Investigadores,10 a 14,8
714-2023-259 Investigadores de CUVALLES con antigüedad de 10 a 14,259,2023,CUVALLES,Investigadores,10 a 14,15
714-2023-260 Investigadores de CUNORTE con antigüedad de 10 a 14,260,2023,CUNORTE,Investigadores,10 a 14,7
714-2023-261 Investigadores de CULAGOS con antigüedad de 10 a 14,261,2023,CULAGOS,Investigadores,10 a 14,10
714-2023-262 Investigadores de CUTONALÁ con antigüedad de 10 a 14,262,2023,CUTONALÁ,Investigadores,10 a 14,31
714-2023-263 Investigadores de CUTLAJOMULCO con antigüedad de 10 a 14,263,2023,CUTLAJOMULCO,Investigadores,10 a 14,2
714-2023-264 Investigadores de SUV con antigüedad de 10 a 14,264,2023,SUV,Investigadores,10 a 14,8
714-2023-265 Investigadores de SEMS con antigüedad de 10 a 14,265,2023,SEMS,Investigadores,10 a 14,1
714-2023-266 Investigadores de AG con antigüedad de 10 a 14,266,2023,AG,Investigadores,10 a 14,0
714-2023-267 Investigadores de CUCEA con antigüedad de 15 a 19,267,2023,CUCEA,Investigadores,15 a 19,49
714-2023-268 Investigadores de CUCEI con antigüedad de 15 a 19,268,2023,CUCEI,Investigadores,15 a 19,53
714-2023-269 Investigadores de CUCSH con antigüedad de 15 a 19,269,2023,CUCSH,Investigadores,15 a 19,42
714-2023-270 Investigadores de CUCS con antigüedad de 15 a 19,270,2023,CUCS,Investigadores,15 a 19,34
714-2023-271 Investigadores de CUAAD con antigüedad de 15 a 19,271,2023,CUAAD,Investigadores,15 a 19,13
714-2023-272 Investigadores de CUCBA con antigüedad de 15 a 19,272,2023,CUCBA,Investigadores,15 a 19,33
714-2023-273 Investigadores de CUALTOS con antigüedad de 15 a 19,273,2023,CUALTOS,Investigadores,15 a 19,10
714-2023-274 Investigadores de CUCIÉNEGA con antigüedad de 15 a 19,274,2023,CUCIÉNEGA,Investigadores,15 a 19,33
714-2023-275 Investigadores de CUSUR con antigüedad de 15 a 19,275,2023,CUSUR,Investigadores,15 a 19,19
714-2023-276 Investigadores de CUCOSTA con antigüedad de 15 a 19,276,2023,CUCOSTA,Investigadores,15 a 19,17
714-2023-277 Investigadores de CUCOSTASUR con antigüedad de 15 a 19,277,2023,CUCOSTASUR,Investigadores,15 a 19,17
714-2023-278 Investigadores de CUVALLES con antigüedad de 15 a 19,278,2023,CUVALLES,Investigadores,15 a 19,16
714-2023-279 Investigadores de CUNORTE con antigüedad de 15 a 19,279,2023,CUNORTE,Investigadores,15 a 19,13
714-2023-280 Investigadores de CULAGOS con antigüedad de 15 a 19,280,2023,CULAGOS,Investigadores,15 a 19,39
714-2023-281 Investigadores de CUTONALÁ con antigüedad de 15 a 19,281,2023,CUTONALÁ,Investigadores,15 a 19,12
714-2023-282 Investigadores de CUTLAJOMULCO con antigüedad de 15 a 19,282,2023,CUTLAJOMULCO,Investigadores,15 a 19,0
714-2023-283 Investigadores de SUV con antigüedad de 15 a 19,283,2023,SUV,Investigadores,15 a 19,19
714-2023-284 Investigadores de SEMS con antigüedad de 15 a 19,284,2023,SEMS,Investigadores,15 a 19,0
714-2023-285 Investigadores de AG con antigüedad de 15 a 19,285,2023,AG,Investigadores,15 a 19,0
714-2023-286 Investigadores de CUCEA con antigüedad de 20 a 24,286,2023,CUCEA,Investigadores,20 a 24,39
714-2023-287 Investigadores de CUCEI con antigüedad de 20 a 24,287,2023,CUCEI,Investigadores,20 a 24,45
714-2023-288 Investigadores de CUCSH con antigüedad de 20 a 24,288,2023,CUCSH,Investigadores,20 a 24,46
714-2023-289 Investigadores de CUCS con antigüedad de 20 a 24,289,2023,CUCS,Investigadores,20 a 24,30
714-2023-290 Investigadores de CUAAD con antigüedad de 20 a 24,290,2023,CUAAD,Investigadores,20 a 24,38
714-2023-291 Investigadores de CUCBA con antigüedad de 20 a 24,291,2023,CUCBA,Investigadores,20 a 24,20
714-2023-292 Investigadores de CUALTOS con antigüedad de 20 a 24,292,2023,CUALTOS,Investigadores,20 a 24,15
714-2023-293 Investigadores de CUCIÉNEGA con antigüedad de 20 a 24,293,2023,CUCIÉNEGA,Investigadores,20 a 24,28
714-2023-294 Investigadores de CUSUR con antigüedad de 20 a 24,294,2023,CUSUR,Investigadores,20 a 24,19
714-2023-295 Investigadores de CUCOSTA con antigüedad de 20 a 24,295,2023,CUCOSTA,Investigadores,20 a 24,37
714-2023-296 Investigadores de CUCOSTASUR con antigüedad de 20 a 24,296,2023,CUCOSTASUR,Investigadores,20 a 24,18
714-2023-297 Investigadores de CUVALLES con antigüedad de 20 a 24,297,2023,CUVALLES,Investigadores,20 a 24,20
714-2023-298 Investigadores de CUNORTE con antigüedad de 20 a 24,298,2023,CUNORTE,Investigadores,20 a 24,12
714-2023-299 Investigadores de CULAGOS con antigüedad de 20 a 24,299,2023,CULAGOS,Investigadores,20 a 24,8
714-2023-300 Investigadores de CUTONALÁ con antigüedad de 20 a 24,300,2023,CUTONALÁ,Investigadores,20 a 24,7
714-2023-301 Investigadores de CUTLAJOMULCO con antigüedad de 20 a 24,301,2023,CUTLAJOMULCO,Investigadores,20 a 24,0
714-2023-302 Investigadores de SUV con antigüedad de 20 a 24,302,2023,SUV,Investigadores,20 a 24,12
714-2023-303 Investigadores de SEMS con antigüedad de 20 a 24,303,2023,SEMS,Investigadores,20 a 24,0
714-2023-304 Investigadores de AG con antigüedad de 20 a 24,304,2023,AG,Investigadores,20 a 24,0
714-2023-305 Investigadores de CUCEA con antigüedad de 25 a 29,305,2023,CUCEA,Investigadores,25 a 29,29
714-2023-306 Investigadores de CUCEI con antigüedad de 25 a 29,306,2023,CUCEI,Investigadores,25 a 29,47
714-2023-307 Investigadores de CUCSH con antigüedad de 25 a 29,307,2023,CUCSH,Investigadores,25 a 29,56
714-2023-308 Investigadores de CUCS con antigüedad de 25 a 29,308,2023,CUCS,Investigadores,25 a 29,20
714-2023-309 Investigadores de CUAAD con antigüedad de 25 a 29,309,2023,CUAAD,Investigadores,25 a 29,17
714-2023-310 Investigadores de CUCBA con antigüedad de 25 a 29,310,2023,CUCBA,Investigadores,25 a 29,24
714-2023-311 Investigadores de CUALTOS con antigüedad de 25 a 29,311,2023,CUALTOS,Investigadores,25 a 29,10
714-2023-312 Investigadores de CUCIÉNEGA con antigüedad de 25 a 29,312,2023,CUCIÉNEGA,Investigadores,25 a 29,40
714-2023-313 Investigadores de CUSUR con antigüedad de 25 a 29,313,2023,CUSUR,Investigadores,25 a 29,13
714-2023-314 Investigadores de CUCOSTA con antigüedad de 25 a 29,314,2023,CUCOSTA,Investigadores,25 a 29,15
714-2023-315 Investigadores de CUCOSTASUR con antigüedad de 25 a 29,315,2023,CUCOSTASUR,Investigadores,25 a 29,20
714-2023-316 Investigadores de CUVALLES con antigüedad de 25 a 29,316,2023,CUVALLES,Investigadores,25 a 29,5
714-2023-317 Investigadores de CUNORTE con antigüedad de 25 a 29,317,2023,CUNORTE,Investigadores,25 a 29,3
714-2023-318 Investigadores de CULAGOS con antigüedad de 25 a 29,318,2023,CULAGOS,Investigadores,25 a 29,3
714-2023-319 Investigadores de CUTONALÁ con antigüedad de 25 a 29,319,2023,CUTONALÁ,Investigadores,25 a 29,10
714-2023-320 Investigadores de CUTLAJOMULCO con antigüedad de 25 a 29,320,2023,CUTLAJOMULCO,Investigadores,25 a 29,0
714-2023-321 Investigadores de SUV con antigüedad de 25 a 29,321,2023,SUV,Investigadores,25 a 29,9
714-2023-322 Investigadores de SEMS con antigüedad de 25 a 29,322,2023,SEMS,Investigadores,25 a 29,4
714-2023-323 Investigadores de AG con antigüedad de 25 a 29,323,2023,AG,Investigadores,25 a 29,0
714-2023-324 Investigadores de CUCEA con antigüedad de 30 a 34,324,2023,CUCEA,Investigadores,30 a 34,48
714-2023-325 Investigadores de CUCEI con antigüedad de 30 a 34,325,2023,CUCEI,Investigadores,30 a 34,55
714-2023-326 Investigadores de CUCSH con antigüedad de 30 a 34,326,2023,CUCSH,Investigadores,30 a 34,101
714-2023-327 Investigadores de CUCS con antigüedad de 30 a 34,327,2023,CUCS,Investigadores,30 a 34,66
714-2023-328 Investigadores de CUAAD con antigüedad de 30 a 34,328,2023,CUAAD,Investigadores,30 a 34,25
714-2023-329 Investigadores de CUCBA con antigüedad de 30 a 34,329,2023,CUCBA,Investigadores,30 a 34,53
714-2023-330 Investigadores de CUALTOS con antigüedad de 30 a 34,330,2023,CUALTOS,Investigadores,30 a 34,4
714-2023-331 Investigadores de CUCIÉNEGA con antigüedad de 30 a 34,331,2023,CUCIÉNEGA,Investigadores,30 a 34,6
714-2023-332 Investigadores de CUSUR con antigüedad de 30 a 34,332,2023,CUSUR,Investigadores,30 a 34,11
714-2023-333 Investigadores de CUCOSTA con antigüedad de 30 a 34,333,2023,CUCOSTA,Investigadores,30 a 34,15
714-2023-334 Investigadores de CUCOSTASUR con antigüedad de 30 a 34,334,2023,CUCOSTASUR,Investigadores,30 a 34,28
714-2023-335 Investigadores de CUVALLES con antigüedad de 30 a 34,335,2023,CUVALLES,Investigadores,30 a 34,3
714-2023-336 Investigadores de CUNORTE con antigüedad de 30 a 34,336,2023,CUNORTE,Investigadores,30 a 34,2
714-2023-337 Investigadores de CULAGOS con antigüedad de 30 a 34,337,2023,CULAGOS,Investigadores,30 a 34,2
714-2023-338 Investigadores de CUTONALÁ con antigüedad de 30 a 34,338,2023,CUTONALÁ,Investigadores,30 a 34,3
714-2023-339 Investigadores de CUTLAJOMULCO con antigüedad de 30 a 34,339,2023,CUTLAJOMULCO,Investigadores,30 a 34,0
714-2023-340 Investigadores de SUV con antigüedad de 30 a 34,340,2023,SUV,Investigadores,30 a 34,11
714-2023-341 Investigadores de SEMS con antigüedad de 30 a 34,341,2023,SEMS,Investigadores,30 a 34,0
714-2023-342 Investigadores de AG con antigüedad de 30 a 34,342,2023,AG,Investigadores,30 a 34,0
714-2023-343 Investigadores de CUCEA con antigüedad de 35 a 39,343,2023,CUCEA,Investigadores,35 a 39,36
714-2023-344 Investigadores de CUCEI con antigüedad de 35 a 39,344,2023,CUCEI,Investigadores,35 a 39,36
714-2023-345 Investigadores de CUCSH con antigüedad de 35 a 39,345,2023,CUCSH,Investigadores,35 a 39,61
714-2023-346 Investigadores de CUCS con antigüedad de 35 a 39,346,2023,CUCS,Investigadores,35 a 39,52
714-2023-347 Investigadores de CUAAD con antigüedad de 35 a 39,347,2023,CUAAD,Investigadores,35 a 39,15
714-2023-348 Investigadores de CUCBA con antigüedad de 35 a 39,348,2023,CUCBA,Investigadores,35 a 39,37
714-2023-349 Investigadores de CUALTOS con antigüedad de 35 a 39,349,2023,CUALTOS,Investigadores,35 a 39,4
714-2023-350 Investigadores de CUCIÉNEGA con antigüedad de 35 a 39,350,2023,CUCIÉNEGA,Investigadores,35 a 39,1
714-2023-351 Investigadores de CUSUR con antigüedad de 35 a 39,351,2023,CUSUR,Investigadores,35 a 39,3
714-2023-352 Investigadores de CUCOSTA con antigüedad de 35 a 39,352,2023,CUCOSTA,Investigadores,35 a 39,5
714-2023-353 Investigadores de CUCOSTASUR con antigüedad de 35 a 39,353,2023,CUCOSTASUR,Investigadores,35 a 39,20
714-2023-354 Investigadores de CUVALLES con antigüedad de 35 a 39,354,2023,CUVALLES,Investigadores,35 a 39,0
714-2023-355 Investigadores de CUNORTE con antigüedad de 35 a 39,355,2023,CUNORTE,Investigadores,35 a 39,3
714-2023-356 Investigadores de CULAGOS con antigüedad de 35 a 39,356,2023,CULAGOS,Investigadores,35 a 39,3
714-2023-357 Investigadores de CUTONALÁ con antigüedad de 35 a 39,357,2023,CUTONALÁ,Investigadores,35 a 39,0
714-2023-358 Investigadores de CUTLAJOMULCO con antigüedad de 35 a 39,358,2023,CUTLAJOMULCO,Investigadores,35 a 39,0
714-2023-359 Investigadores de SUV con antigüedad de 35 a 39,359,2023,SUV,Investigadores,35 a 39,9
714-2023-360 Investigadores de SEMS con antigüedad de 35 a 39,360,2023,SEMS,Investigadores,35 a 39,0
714-2023-361 Investigadores de AG con antigüedad de 35 a 39,361,2023,AG,Investigadores,35 a 39,0
714-2023-362 Investigadores de CUCEA con antigüedad de 40 a 44,362,2023,CUCEA,Investigadores,40 a 44,12
714-2023-363 Investigadores de CUCEI con antigüedad de 40 a 44,363,2023,CUCEI,Investigadores,40 a 44,5
714-2023-364 Investigadores de CUCSH con antigüedad de 40 a 44,364,2023,CUCSH,Investigadores,40 a 44,18
714-2023-365 Investigadores de CUCS con antigüedad de 40 a 44,365,2023,CUCS,Investigadores,40 a 44,18
714-2023-366 Investigadores de CUAAD con antigüedad de 40 a 44,366,2023,CUAAD,Investigadores,40 a 44,4
714-2023-367 Investigadores de CUCBA con antigüedad de 40 a 44,367,2023,CUCBA,Investigadores,40 a 44,10
714-2023-368 Investigadores de CUALTOS con antigüedad de 40 a 44,368,2023,CUALTOS,Investigadores,40 a 44,0
714-2023-369 Investigadores de CUCIÉNEGA con antigüedad de 40 a 44,369,2023,CUCIÉNEGA,Investigadores,40 a 44,0
714-2023-370 Investigadores de CUSUR con antigüedad de 40 a 44,370,2023,CUSUR,Investigadores,40 a 44,4
714-2023-371 Investigadores de CUCOSTA con antigüedad de 40 a 44,371,2023,CUCOSTA,Investigadores,40 a 44,0
714-2023-372 Investigadores de CUCOSTASUR con antigüedad de 40 a 44,372,2023,CUCOSTASUR,Investigadores,40 a 44,0
714-2023-373 Investigadores de CUVALLES con antigüedad de 40 a 44,373,2023,CUVALLES,Investigadores,40 a 44,0
714-2023-374 Investigadores de CUNORTE con antigüedad de 40 a 44,374,2023,CUNORTE,Investigadores,40 a 44,0
714-2023-375 Investigadores de CULAGOS con antigüedad de 40 a 44,375,2023,CULAGOS,Investigadores,40 a 44,0
714-2023-376 Investigadores de CUTONALÁ con antigüedad de 40 a 44,376,2023,CUTONALÁ,Investigadores,40 a 44,1
714-2023-377 Investigadores de CUTLAJOMULCO con antigüedad de 40 a 44,377,2023,CUTLAJOMULCO,Investigadores,40 a 44,0
714-2023-378 Investigadores de SUV con antigüedad de 40 a 44,378,2023,SUV,Investigadores,40 a 44,0
714-2023-379 Investigadores de SEMS con antigüedad de 40 a 44,379,2023,SEMS,Investigadores,40 a 44,0
714-2023-380 Investigadores de AG con antigüedad de 40 a 44,380,2023,AG,Investigadores,40 a 44,0
714-2023-381 Investigadores de CUCEA con antigüedad de 45 a 50,381,2023,CUCEA,Investigadores,45 a 50,2
714-2023-382 Investigadores de CUCEI con antigüedad de 45 a 50,382,2023,CUCEI,Investigadores,45 a 50,5
714-2023-383 Investigadores de CUCSH con antigüedad de 45 a 50,383,2023,CUCSH,Investigadores,45 a 50,9
714-2023-384 Investigadores de CUCS con antigüedad de 45 a 50,384,2023,CUCS,Investigadores,45 a 50,8
714-2023-385 Investigadores de CUAAD con antigüedad de 45 a 50,385,2023,CUAAD,Investigadores,45 a 50,2
714-2023-386 Investigadores de CUCBA con antigüedad de 45 a 50,386,2023,CUCBA,Investigadores,45 a 50,3
714-2023-387 Investigadores de CUALTOS con antigüedad de 45 a 50,387,2023,CUALTOS,Investigadores,45 a 50,0
714-2023-388 Investigadores de CUCIÉNEGA con antigüedad de 45 a 50,388,2023,CUCIÉNEGA,Investigadores,45 a 50,0
714-2023-389 Investigadores de CUSUR con antigüedad de 45 a 50,389,2023,CUSUR,Investigadores,45 a 50,1
714-2023-390 Investigadores de CUCOSTA con antigüedad de 45 a 50,390,2023,CUCOSTA,Investigadores,45 a 50,0
714-2023-391 Investigadores de CUCOSTASUR con antigüedad de 45 a 50,391,2023,CUCOSTASUR,Investigadores,45 a 50,0
714-2023-392 Investigadores de CUVALLES con antigüedad de 45 a 50,392,2023,CUVALLES,Investigadores,45 a 50,0
714-2023-393 Investigadores de CUNORTE con antigüedad de 45 a 50,393,2023,CUNORTE,Investigadores,45 a 50,0
714-2023-394 Investigadores de CULAGOS con antigüedad de 45 a 50,394,2023,CULAGOS,Investigadores,45 a 50,0
714-2023-395 Investigadores de CUTONALÁ con antigüedad de 45 a 50,395,2023,CUTONALÁ,Investigadores,45 a 50,1
714-2023-396 Investigadores de CUTLAJOMULCO con antigüedad de 45 a 50,396,2023,CUTLAJOMULCO,Investigadores,45 a 50,0
714-2023-397 Investigadores de SUV con antigüedad de 45 a 50,397,2023,SUV,Investigadores,45 a 50,0
714-2023-398 Investigadores de SEMS con antigüedad de 45 a 50,398,2023,SEMS,Investigadores,45 a 50,0
714-2023-399 Investigadores de AG con antigüedad de 45 a 50,399,2023,AG,Investigadores,45 a 50,0
714-2023-400 Investigadores de CUCEA con antigüedad de 51 o más,400,2023,CUCEA,Investigadores,51 o más,1
714-2023-401 Investigadores de CUCEI con antigüedad de 51 o más,401,2023,CUCEI,Investigadores,51 o más,1
714-2023-402 Investigadores de CUCSH con antigüedad de 51 o más,402,2023,CUCSH,Investigadores,51 o más,0
714-2023-403 Investigadores de CUCS con antigüedad de 51 o más,403,2023,CUCS,Investigadores,51 o más,1
714-2023-404 Investigadores de CUAAD con antigüedad de 51 o más,404,2023,CUAAD,Investigadores,51 o más,0
714-2023-405 Investigadores de CUCBA con antigüedad de 51 o más,405,2023,CUCBA,Investigadores,51 o más,0
714-2023-406 Investigadores de CUALTOS con antigüedad de 51 o más,406,2023,CUALTOS,Investigadores,51 o más,0
714-2023-407 Investigadores de CUCIÉNEGA con antigüedad de 51 o más,407,2023,CUCIÉNEGA,Investigadores,51 o más,0
714-2023-408 Investigadores de CUSUR con antigüedad de 51 o más,408,2023,CUSUR,Investigadores,51 o más,0
714-2023-409 Investigadores de CUCOSTA con antigüedad de 51 o más,409,2023,CUCOSTA,Investigadores,51 o más,0
714-2023-410 Investigadores de CUCOSTASUR con antigüedad de 51 o más,410,2023,CUCOSTASUR,Investigadores,51 o más,0
714-2023-411 Investigadores de CUVALLES con antigüedad de 51 o más,411,2023,CUVALLES,Investigadores,51 o más,0
714-2023-412 Investigadores de CUNORTE con antigüedad de 51 o más,412,2023,CUNORTE,Investigadores,51 o más,0
714-2023-413 Investigadores de CULAGOS con antigüedad de 51 o más,413,2023,CULAGOS,Investigadores,51 o más,0
714-2023-414 Investigadores de CUTONALÁ con antigüedad de 51 o más,414,2023,CUTONALÁ,Investigadores,51 o más,0
714-2023-415 Investigadores de CUTLAJOMULCO con antigüedad de 51 o más,415,2023,CUTLAJOMULCO,Investigadores,51 o más,0
714-2023-416 Investigadores de SUV con antigüedad de 51 o más,416,2023,SUV,Investigadores,51 o más,0
714-2023-417 Investigadores de SEMS con antigüedad de 51 o más,417,2023,SEMS,Investigadores,51 o más,0
714-2023-418 Investigadores de AG con antigüedad de 51 o más,418,2023,AG,Investigadores,51 o más,0
714-2023-419 Técnicos académicos de CUCEA con antigüedad de 0 a 4,419,2023,CUCEA,Técnicos académicos,0 a 4,1
714-2023-420 Técnicos académicos de CUCEI con antigüedad de 0 a 4,420,2023,CUCEI,Técnicos académicos,0 a 4,16
714-2023-421 Técnicos académicos de CUCSH con antigüedad de 0 a 4,421,2023,CUCSH,Técnicos académicos,0 a 4,6
714-2023-422 Técnicos académicos de CUCS con antigüedad de 0 a 4,422,2023,CUCS,Técnicos académicos,0 a 4,12
714-2023-423 Técnicos académicos de CUAAD con antigüedad de 0 a 4,423,2023,CUAAD,Técnicos académicos,0 a 4,0
714-2023-424 Técnicos académicos de CUCBA con antigüedad de 0 a 4,424,2023,CUCBA,Técnicos académicos,0 a 4,9
714-2023-425 Técnicos académicos de CUALTOS con antigüedad de 0 a 4,425,2023,CUALTOS,Técnicos académicos,0 a 4,9
714-2023-426 Técnicos académicos de CUCIÉNEGA con antigüedad de 0 a 4,426,2023,CUCIÉNEGA,Técnicos académicos,0 a 4,4
714-2023-427 Técnicos académicos de CUSUR con antigüedad de 0 a 4,427,2023,CUSUR,Técnicos académicos,0 a 4,2
714-2023-428 Técnicos académicos de CUCOSTA con antigüedad de 0 a 4,428,2023,CUCOSTA,Técnicos académicos,0 a 4,0
714-2023-429 Técnicos académicos de CUCOSTASUR con antigüedad de 0 a 4,429,2023,CUCOSTASUR,Técnicos académicos,0 a 4,0
714-2023-430 Técnicos académicos de CUVALLES con antigüedad de 0 a 4,430,2023,CUVALLES,Técnicos académicos,0 a 4,0
714-2023-431 Técnicos académicos de CUNORTE con antigüedad de 0 a 4,431,2023,CUNORTE,Técnicos académicos,0 a 4,1
714-2023-432 Técnicos académicos de CULAGOS con antigüedad de 0 a 4,432,2023,CULAGOS,Técnicos académicos,0 a 4,0
714-2023-433 Técnicos académicos de CUTONALÁ con antigüedad de 0 a 4,433,2023,CUTONALÁ,Técnicos académicos,0 a 4,5
714-2023-434 Técnicos académicos de CUTLAJOMULCO con antigüedad de 0 a 4,434,2023,CUTLAJOMULCO,Técnicos académicos,0 a 4,0
714-2023-435 Técnicos académicos de SUV con antigüedad de 0 a 4,435,2023,SUV,Técnicos académicos,0 a 4,0
714-2023-436 Técnicos académicos de SEMS con antigüedad de 0 a 4,436,2023,SEMS,Técnicos académicos,0 a 4,140
714-2023-437 Técnicos académicos de AG con antigüedad de 0 a 4,437,2023,AG,Técnicos académicos,0 a 4,0
714-2023-438 Técnicos académicos de CUCEA con antigüedad de 5 a 9,438,2023,CUCEA,Técnicos académicos,5 a 9,4
714-2023-439 Técnicos académicos de CUCEI con antigüedad de 5 a 9,439,2023,CUCEI,Técnicos académicos,5 a 9,34
714-2023-440 Técnicos académicos de CUCSH con antigüedad de 5 a 9,440,2023,CUCSH,Técnicos académicos,5 a 9,2
714-2023-441 Técnicos académicos de CUCS con antigüedad de 5 a 9,441,2023,CUCS,Técnicos académicos,5 a 9,18
714-2023-442 Técnicos académicos de CUAAD con antigüedad de 5 a 9,442,2023,CUAAD,Técnicos académicos,5 a 9,11
714-2023-443 Técnicos académicos de CUCBA con antigüedad de 5 a 9,443,2023,CUCBA,Técnicos académicos,5 a 9,12
714-2023-444 Técnicos académicos de CUALTOS con antigüedad de 5 a 9,444,2023,CUALTOS,Técnicos académicos,5 a 9,7
714-2023-445 Técnicos académicos de CUCIÉNEGA con antigüedad de 5 a 9,445,2023,CUCIÉNEGA,Técnicos académicos,5 a 9,12
714-2023-446 Técnicos académicos de CUSUR con antigüedad de 5 a 9,446,2023,CUSUR,Técnicos académicos,5 a 9,4
714-2023-447 Técnicos académicos de CUCOSTA con antigüedad de 5 a 9,447,2023,CUCOSTA,Técnicos académicos,5 a 9,5
714-2023-448 Técnicos académicos de CUCOSTASUR con antigüedad de 5 a 9,448,2023,CUCOSTASUR,Técnicos académicos,5 a 9,9
714-2023-449 Técnicos académicos de CUVALLES con antigüedad de 5 a 9,449,2023,CUVALLES,Técnicos académicos,5 a 9,4
714-2023-450 Técnicos académicos de CUNORTE con antigüedad de 5 a 9,450,2023,CUNORTE,Técnicos académicos,5 a 9,5
714-2023-451 Técnicos académicos de CULAGOS con antigüedad de 5 a 9,451,2023,CULAGOS,Técnicos académicos,5 a 9,7
714-2023-452 Técnicos académicos de CUTONALÁ con antigüedad de 5 a 9,452,2023,CUTONALÁ,Técnicos académicos,5 a 9,10
714-2023-453 Técnicos académicos de CUTLAJOMULCO con antigüedad de 5 a 9,453,2023,CUTLAJOMULCO,Técnicos académicos,5 a 9,0
714-2023-454 Técnicos académicos de SUV con antigüedad de 5 a 9,454,2023,SUV,Técnicos académicos,5 a 9,1
714-2023-455 Técnicos académicos de SEMS con antigüedad de 5 a 9,455,2023,SEMS,Técnicos académicos,5 a 9,241
714-2023-456 Técnicos académicos de AG con antigüedad de 5 a 9,456,2023,AG,Técnicos académicos,5 a 9,2
714-2023-457 Técnicos académicos de CUCEA con antigüedad de 10 a 14,457,2023,CUCEA,Técnicos académicos,10 a 14,4
714-2023-458 Técnicos académicos de CUCEI con antigüedad de 10 a 14,458,2023,CUCEI,Técnicos académicos,10 a 14,10
714-2023-459 Técnicos académicos de CUCSH con antigüedad de 10 a 14,459,2023,CUCSH,Técnicos académicos,10 a 14,2
714-2023-460 Técnicos académicos de CUCS con antigüedad de 10 a 14,460,2023,CUCS,Técnicos académicos,10 a 14,14
714-2023-461 Técnicos académicos de CUAAD con antigüedad de 10 a 14,461,2023,CUAAD,Técnicos académicos,10 a 14,5
714-2023-462 Técnicos académicos de CUCBA con antigüedad de 10 a 14,462,2023,CUCBA,Técnicos académicos,10 a 14,4
714-2023-463 Técnicos académicos de CUALTOS con antigüedad de 10 a 14,463,2023,CUALTOS,Técnicos académicos,10 a 14,13
714-2023-464 Técnicos académicos de CUCIÉNEGA con antigüedad de 10 a 14,464,2023,CUCIÉNEGA,Técnicos académicos,10 a 14,5
714-2023-465 Técnicos académicos de CUSUR con antigüedad de 10 a 14,465,2023,CUSUR,Técnicos académicos,10 a 14,1
714-2023-466 Técnicos académicos de CUCOSTA con antigüedad de 10 a 14,466,2023,CUCOSTA,Técnicos académicos,10 a 14,5
714-2023-467 Técnicos académicos de CUCOSTASUR con antigüedad de 10 a 14,467,2023,CUCOSTASUR,Técnicos académicos,10 a 14,3
714-2023-468 Técnicos académicos de CUVALLES con antigüedad de 10 a 14,468,2023,CUVALLES,Técnicos académicos,10 a 14,1
714-2023-469 Técnicos académicos de CUNORTE con antigüedad de 10 a 14,469,2023,CUNORTE,Técnicos académicos,10 a 14,6
714-2023-470 Técnicos académicos de CULAGOS con antigüedad de 10 a 14,470,2023,CULAGOS,Técnicos académicos,10 a 14,9
714-2023-471 Técnicos académicos de CUTONALÁ con antigüedad de 10 a 14,471,2023,CUTONALÁ,Técnicos académicos,10 a 14,4
714-2023-472 Técnicos académicos de CUTLAJOMULCO con antigüedad de 10 a 14,472,2023,CUTLAJOMULCO,Técnicos académicos,10 a 14,0
714-2023-473 Técnicos académicos de SUV con antigüedad de 10 a 14,473,2023,SUV,Técnicos académicos,10 a 14,2
714-2023-474 Técnicos académicos de SEMS con antigüedad de 10 a 14,474,2023,SEMS,Técnicos académicos,10 a 14,170
714-2023-475 Técnicos académicos de AG con antigüedad de 10 a 14,475,2023,AG,Técnicos académicos,10 a 14,0
714-2023-476 Técnicos académicos de CUCEA con antigüedad de 15 a 19,476,2023,CUCEA,Técnicos académicos,15 a 19,0
714-2023-477 Técnicos académicos de CUCEI con antigüedad de 15 a 19,477,2023,CUCEI,Técnicos académicos,15 a 19,11
