name,row,ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
368 2020-2021 14USU0110G 5062200055 Escolarizada,368,2020-2021,14USU0110G,5062200055,Escolarizada,1201,201,,1402,35,3,,38,2,1,,3
369 2020-2021 14USU0110G 5071000020 Escolarizada,369,2020-2021,14USU0110G,5071000020,Escolarizada,386,283,,669,13,7,,20,1,1,,2
370 2020-2021 14USU0110G 5071200034 Escolarizada,370,2020-2021,14USU0110G,5071200034,Escolarizada,169,56,,225,10,0,,10,0,0,,0
371 2020-2021 14USU0110G 5071300009 Escolarizada,371,2020-2021,14USU0110G,5071300009,Escolarizada,1637,98,,1735,35,0,,35,3,0,,3
372 2020-2021 14USU0110G 5071300082 Escolarizada,372,2020-2021,14USU0110G,5071300082,Escolarizada,243,36,,279,9,0,,9,0,0,,0
373 2020-2021 14USU0110G 5071400015 Escolarizada,373,2020-2021,14USU0110G,5071400015,Escolarizada,877,651,,1528,25,15,,40,1,0,,1
374 2020-2021 14USU0110G 5071700019 Escolarizada,374,2020-2021,14USU0110G,5071700019,Escolarizada,1394,555,,1949,23,7,,30,4,1,,5
375 2020-2021 14USU0110G 5072100033 Escolarizada,375,2020-2021,14USU0110G,5072100033,Escolarizada,172,379,,551,4,9,,13,0,0,,0
376 2020-2021 14USU0110G 5073200005 Escolarizada,376,2020-2021,14USU0110G,5073200005,Escolarizada,1025,229,,1254,13,2,,15,2,0,,2
377 2020-2021 14USU0110G 5073200035 Escolarizada,377,2020-2021,14USU0110G,5073200035,Escolarizada,250,58,,308,6,2,,8,0,0,,0
378 2020-2021 14USU0110G 5095400006 Escolarizada,378,2020-2021,14USU0110G,5095400006,Escolarizada,631,1088,,1719,15,22,,37,1,1,,2
379 2020-2021 14USU0110G 5102100004 Escolarizada,379,2020-2021,14USU0110G,5102100004,Escolarizada,136,67,,203,3,0,,3,0,0,,0
380 2020-2021 14USU0110G 6041100014 Escolarizada,380,2020-2021,14USU0110G,6041100014,Escolarizada,0,0,,0,0,0,,0,0,0,,0
381 2020-2021 14USU0110G 7012604029 Escolarizada,381,2020-2021,14USU0110G,7012604029,Escolarizada,5,8,,13,0,0,,0,0,0,,0
382 2020-2021 14USU0110G 7041100029 Escolarizada,382,2020-2021,14USU0110G,7041100029,Escolarizada,0,0,,0,0,0,,0,0,0,,0
383 2020-2021 14USU0110G 7052100009 Escolarizada,383,2020-2021,14USU0110G,7052100009,Escolarizada,11,4,,15,0,0,,0,0,0,,0
384 2020-2021 14USU0110G 7052200003 Escolarizada,384,2020-2021,14USU0110G,7052200003,Escolarizada,8,6,,14,0,0,,0,0,0,,0
385 2020-2021 14USU0110G 7052200006 Escolarizada,385,2020-2021,14USU0110G,7052200006,Escolarizada,18,8,,26,2,0,,2,0,0,,0
386 2020-2021 14USU0110G 7052200018 Escolarizada,386,2020-2021,14USU0110G,7052200018,Escolarizada,15,2,,17,0,0,,0,0,0,,0
387 2020-2021 14USU0110G 7052300025 Escolarizada,387,2020-2021,14USU0110G,7052300025,Escolarizada,11,2,,13,0,0,,0,0,0,,0
388 2020-2021 14USU0110G 7053100007 Escolarizada,388,2020-2021,14USU0110G,7053100007,Escolarizada,11,3,,14,0,0,,0,0,0,,0
389 2020-2021 14USU0110G 7061300011 Escolarizada,389,2020-2021,14USU0110G,7061300011,Escolarizada,0,0,,0,0,0,,0,0,0,,0
390 2020-2021 14USU0110G 7062000007 Escolarizada,390,2020-2021,14USU0110G,7062000007,Escolarizada,12,5,,17,0,0,,0,0,0,,0
391 2020-2021 14USU0110G 7062200074 Escolarizada,391,2020-2021,14USU0110G,7062200074,Escolarizada,23,4,,27,0,0,,0,0,0,,0
392 2020-2021 14USU0110G 7071200009 Escolarizada,392,2020-2021,14USU0110G,7071200009,Escolarizada,14,1,,15,0,0,,0,1,0,,1
393 2020-2021 14USU0110G 7071300026 Escolarizada,393,2020-2021,14USU0110G,7071300026,Escolarizada,29,1,,30,0,0,,0,0,0,,0
394 2020-2021 14USU0110G 7071400012 Escolarizada,394,2020-2021,14USU0110G,7071400012,Escolarizada,5,8,,13,1,1,,2,0,0,,0
395 2020-2021 14USU0110G 7071500006 Escolarizada,395,2020-2021,14USU0110G,7071500006,Escolarizada,3,1,,4,0,0,,0,0,0,,0
396 2020-2021 14USU0110G 7071600009 Escolarizada,396,2020-2021,14USU0110G,7071600009,Escolarizada,0,0,,0,0,0,,0,0,0,,0
397 2020-2021 14USU0110G 7071600020 Escolarizada,397,2020-2021,14USU0110G,7071600020,Escolarizada,5,4,,9,0,0,,0,0,0,,0
398 2020-2021 14USU0110G 7071700002 Escolarizada,398,2020-2021,14USU0110G,7071700002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
399 2020-2021 14USU0110G 7101500016 Escolarizada,399,2020-2021,14USU0110G,7101500016,Escolarizada,1,4,,5,0,0,,0,0,0,,0
400 2020-2021 14USU0110G 8052000007 Escolarizada,400,2020-2021,14USU0110G,8052000007,Escolarizada,1,3,,4,0,0,,0,0,0,,0
401 2020-2021 14USU0110G 8052100009 Escolarizada,401,2020-2021,14USU0110G,8052100009,Escolarizada,12,2,,14,0,0,,0,0,0,,0
402 2020-2021 14USU0110G 8052200001 Escolarizada,402,2020-2021,14USU0110G,8052200001,Escolarizada,11,3,,14,0,0,,0,0,0,,0
403 2020-2021 14USU0110G 8052200009 Escolarizada,403,2020-2021,14USU0110G,8052200009,Escolarizada,7,12,,19,0,0,,0,0,0,,0
404 2020-2021 14USU0110G 8052200018 Escolarizada,404,2020-2021,14USU0110G,8052200018,Escolarizada,23,4,,27,0,0,,0,0,0,,0
405 2020-2021 14USU0110G 8053100005 Escolarizada,405,2020-2021,14USU0110G,8053100005,Escolarizada,0,1,,1,0,0,,0,0,0,,0
406 2020-2021 14USU0110G 8071300016 Escolarizada,406,2020-2021,14USU0110G,8071300016,Escolarizada,25,9,,34,0,0,,0,0,0,,0
407 2020-2021 14USU0110G 8071400003 Escolarizada,407,2020-2021,14USU0110G,8071400003,Escolarizada,9,15,,24,0,0,,0,0,0,,0
408 2020-2021 14USU0120N 5031400003 Escolarizada,408,2020-2021,14USU0120N,5031400003,Escolarizada,460,203,,663,8,1,,9,0,1,,1
409 2020-2021 14USU0120N 5032100065 Escolarizada,409,2020-2021,14USU0120N,5032100065,Escolarizada,150,403,,553,0,7,,7,0,0,,0
410 2020-2021 14USU0120N 5041100009 Escolarizada,410,2020-2021,14USU0120N,5041100009,Escolarizada,185,147,,332,3,4,,7,0,0,,0
411 2020-2021 14USU0120N 5041100056 Escolarizada,411,2020-2021,14USU0120N,5041100056,Escolarizada,1578,2130,,3708,18,29,,47,0,1,,1
412 2020-2021 14USU0120N 5041100127 Escolarizada,412,2020-2021,14USU0120N,5041100127,Escolarizada,293,468,,761,8,10,,18,1,0,,1
413 2020-2021 14USU0120N 5041200028 Escolarizada,413,2020-2021,14USU0120N,5041200028,Escolarizada,1040,1324,,2364,12,17,,29,4,2,,6
414 2020-2021 14USU0120N 5041300007 Escolarizada,414,2020-2021,14USU0120N,5041300007,Escolarizada,1032,828,,1860,18,17,,35,2,0,,2
415 2020-2021 14USU0120N 5041400032 Escolarizada,415,2020-2021,14USU0120N,5041400032,Escolarizada,1590,1878,,3468,20,24,,44,0,4,,4
416 2020-2021 14USU0120N 5042000002 Escolarizada,416,2020-2021,14USU0120N,5042000002,Escolarizada,1372,1525,,2897,16,25,,41,1,1,,2
417 2020-2021 14USU0120N 5042100117 Escolarizada,417,2020-2021,14USU0120N,5042100117,Escolarizada,204,989,,1193,3,6,,9,0,2,,2
418 2020-2021 14USU0120N 5042300027 Escolarizada,418,2020-2021,14USU0120N,5042300027,Escolarizada,336,239,,575,5,3,,8,1,2,,3
419 2020-2021 14USU0120N 5051300020 Escolarizada,419,2020-2021,14USU0120N,5051300020,Escolarizada,118,227,,345,1,5,,6,1,0,,1
420 2020-2021 14USU0120N 5062200082 Escolarizada,420,2020-2021,14USU0120N,5062200082,Escolarizada,475,142,,617,13,4,,17,3,0,,3
421 2020-2021 14USU0120N 5101600013 Escolarizada,421,2020-2021,14USU0120N,5101600013,Escolarizada,342,1120,,1462,5,14,,19,0,0,,0
422 2020-2021 14USU0120N 7011000042 Escolarizada,422,2020-2021,14USU0120N,7011000042,Escolarizada,10,14,,24,0,0,,0,0,0,,0
423 2020-2021 14USU0120N 7011200077 Escolarizada,423,2020-2021,14USU0120N,7011200077,Escolarizada,3,3,,6,0,1,,1,1,0,,1
424 2020-2021 14USU0120N 7011400011 Escolarizada,424,2020-2021,14USU0120N,7011400011,Escolarizada,19,23,,42,0,2,,2,1,0,,1
425 2020-2021 14USU0120N 7012000087 Escolarizada,425,2020-2021,14USU0120N,7012000087,Escolarizada,2,1,,3,0,0,,0,0,0,,0
426 2020-2021 14USU0120N 7012500034 Escolarizada,426,2020-2021,14USU0120N,7012500034,Escolarizada,6,10,,16,0,0,,0,0,0,,0
427 2020-2021 14USU0120N 7031300023 Escolarizada,427,2020-2021,14USU0120N,7031300023,Escolarizada,22,9,,31,1,0,,1,0,0,,0
428 2020-2021 14USU0120N 7031400008 Escolarizada,428,2020-2021,14USU0120N,7031400008,Escolarizada,14,2,,16,0,0,,0,1,1,,2
429 2020-2021 14USU0120N 7031400038 Escolarizada,429,2020-2021,14USU0120N,7031400038,Escolarizada,13,11,,24,0,0,,0,0,0,,0
430 2020-2021 14USU0120N 7031500062 Escolarizada,430,2020-2021,14USU0120N,7031500062,Escolarizada,18,13,,31,1,0,,1,0,0,,0
431 2020-2021 14USU0120N 7041100024 Escolarizada,431,2020-2021,14USU0120N,7041100024,Escolarizada,5,6,,11,0,0,,0,0,0,,0
432 2020-2021 14USU0120N 7041100026 Escolarizada,432,2020-2021,14USU0120N,7041100026,Escolarizada,8,18,,26,0,0,,0,0,0,,0
433 2020-2021 14USU0120N 7041200034 Escolarizada,433,2020-2021,14USU0120N,7041200034,Escolarizada,41,50,,91,0,1,,1,0,0,,0
434 2020-2021 14USU0120N 7041300021 Escolarizada,434,2020-2021,14USU0120N,7041300021,Escolarizada,51,37,,88,0,1,,1,0,0,,0
435 2020-2021 14USU0120N 7041300024 Escolarizada,435,2020-2021,14USU0120N,7041300024,Escolarizada,0,0,,0,0,0,,0,0,0,,0
436 2020-2021 14USU0120N 7041400008 Escolarizada,436,2020-2021,14USU0120N,7041400008,Escolarizada,0,0,,0,0,0,,0,0,0,,0
437 2020-2021 14USU0120N 7041400009 Escolarizada,437,2020-2021,14USU0120N,7041400009,Escolarizada,0,0,,0,0,0,,0,0,0,,0
438 2020-2021 14USU0120N 7041400048 Escolarizada,438,2020-2021,14USU0120N,7041400048,Escolarizada,36,18,,54,0,0,,0,0,0,,0
439 2020-2021 14USU0120N 7042100033 Escolarizada,439,2020-2021,14USU0120N,7042100033,Escolarizada,101,68,,169,2,0,,2,0,0,,0
440 2020-2021 14USU0120N 7042100129 Escolarizada,440,2020-2021,14USU0120N,7042100129,Escolarizada,0,0,,0,0,0,,0,0,0,,0
441 2020-2021 14USU0120N 7061000012 Escolarizada,441,2020-2021,14USU0120N,7061000012,Escolarizada,18,11,,29,1,1,,2,0,0,,0
442 2020-2021 14USU0120N 7062200049 Escolarizada,442,2020-2021,14USU0120N,7062200049,Escolarizada,34,18,,52,0,0,,0,0,0,,0
443 2020-2021 14USU0120N 7103100010 Escolarizada,443,2020-2021,14USU0120N,7103100010,Escolarizada,30,34,,64,0,1,,1,0,0,,0
444 2020-2021 14USU0120N 8031300020 Escolarizada,444,2020-2021,14USU0120N,8031300020,Escolarizada,14,10,,24,0,0,,0,0,0,,0
445 2020-2021 14USU0120N 8031400010 Escolarizada,445,2020-2021,14USU0120N,8031400010,Escolarizada,0,0,,0,0,0,,0,0,0,,0
446 2020-2021 14USU0120N 8031400014 Escolarizada,446,2020-2021,14USU0120N,8031400014,Escolarizada,14,9,,23,0,0,,0,0,0,,0
447 2020-2021 14USU0120N 8041400003 Escolarizada,447,2020-2021,14USU0120N,8041400003,Escolarizada,12,8,,20,0,0,,0,0,0,,0
448 2020-2021 14USU0120N 8042000005 Escolarizada,448,2020-2021,14USU0120N,8042000005,Escolarizada,23,24,,47,0,0,,0,0,0,,0
449 2020-2021 14USU0120N 8042500005 Escolarizada,449,2020-2021,14USU0120N,8042500005,Escolarizada,10,33,,43,0,0,,0,1,0,,1
450 2020-2021 14USU0120N 8062200005 Escolarizada,450,2020-2021,14USU0120N,8062200005,Escolarizada,10,4,,14,0,0,,0,1,0,,1
451 2020-2021 14USU0130U 5041100021 Escolarizada,451,2020-2021,14USU0130U,5041100021,Escolarizada,165,105,,270,1,2,,3,0,1,,1
452 2020-2021 14USU0130U 5051100003 Escolarizada,452,2020-2021,14USU0130U,5051100003,Escolarizada,857,1105,,1962,12,27,,39,2,0,,2
453 2020-2021 14USU0130U 5072100018 Escolarizada,453,2020-2021,14USU0130U,5072100018,Escolarizada,97,177,,274,4,2,,6,0,1,,1
454 2020-2021 14USU0130U 5081300016 Escolarizada,454,2020-2021,14USU0130U,5081300016,Escolarizada,1338,515,,1853,21,9,,30,1,2,,3
455 2020-2021 14USU0130U 5082100001 Escolarizada,455,2020-2021,14USU0130U,5082100001,Escolarizada,862,1746,,2608,12,36,,48,1,1,,2
456 2020-2021 14USU0130U 7011000002 Escolarizada,456,2020-2021,14USU0130U,7011000002,Escolarizada,9,9,,18,0,0,,0,0,0,,0
457 2020-2021 14USU0130U 7031100005 Escolarizada,457,2020-2021,14USU0130U,7031100005,Escolarizada,32,23,,55,2,0,,2,0,0,,0
458 2020-2021 14USU0130U 7051100007 Escolarizada,458,2020-2021,14USU0130U,7051100007,Escolarizada,0,0,,0,0,0,,0,0,0,,0
459 2020-2021 14USU0130U 7051300013 Escolarizada,459,2020-2021,14USU0130U,7051300013,Escolarizada,21,18,,39,0,0,,0,0,0,,0
460 2020-2021 14USU0130U 7081000006 Escolarizada,460,2020-2021,14USU0130U,7081000006,Escolarizada,6,0,,6,0,0,,0,0,0,,0
461 2020-2021 14USU0130U 7081100051 Escolarizada,461,2020-2021,14USU0130U,7081100051,Escolarizada,6,3,,9,0,0,,0,0,0,,0
462 2020-2021 14USU0130U 7081100056 Escolarizada,462,2020-2021,14USU0130U,7081100056,Escolarizada,7,4,,11,0,1,,1,0,0,,0
463 2020-2021 14USU0130U 7081100072 Escolarizada,463,2020-2021,14USU0130U,7081100072,Escolarizada,0,0,,0,0,0,,0,0,0,,0
464 2020-2021 14USU0130U 7095600007 Escolarizada,464,2020-2021,14USU0130U,7095600007,Escolarizada,5,8,,13,0,0,,0,1,0,,1
465 2020-2021 14USU0130U 8031100002 Escolarizada,465,2020-2021,14USU0130U,8031100002,Escolarizada,14,19,,33,1,1,,2,0,0,,0
466 2020-2021 14USU0130U 8051100024 Escolarizada,466,2020-2021,14USU0130U,8051100024,Escolarizada,6,5,,11,0,0,,0,0,0,,0
467 2020-2021 14USU0130U 8051300007 Escolarizada,467,2020-2021,14USU0130U,8051300007,Escolarizada,23,25,,48,0,0,,0,1,1,,2
468 2020-2021 14USU0140A 5021000110 Escolarizada,468,2020-2021,14USU0140A,5021000110,Escolarizada,42,48,,90,3,0,,3,0,0,,0
469 2020-2021 14USU0140A 5021500044 Escolarizada,469,2020-2021,14USU0140A,5021500044,Escolarizada,538,853,,1391,12,27,,39,2,0,,2
470 2020-2021 14USU0140A 5021600017 Escolarizada,470,2020-2021,14USU0140A,5021600017,Escolarizada,54,477,,531,0,11,,11,0,0,,0
471 2020-2021 14USU0140A 5021600024 Escolarizada,471,2020-2021,14USU0140A,5021600024,Escolarizada,61,283,,344,0,2,,2,0,1,,1
472 2020-2021 14USU0140A 5071100019 Escolarizada,472,2020-2021,14USU0140A,5071100019,Escolarizada,264,346,,610,3,4,,7,0,0,,0
473 2020-2021 14USU0140A 5073100009 Escolarizada,473,2020-2021,14USU0140A,5073100009,Escolarizada,1247,930,,2177,15,8,,23,2,2,,4
474 2020-2021 14USU0140A 5073100024 Escolarizada,474,2020-2021,14USU0140A,5073100024,Escolarizada,182,167,,349,1,4,,5,0,0,,0
475 2020-2021 14USU0140A 7012602009 Escolarizada,475,2020-2021,14USU0140A,7012602009,Escolarizada,0,0,,0,0,0,,0,0,0,,0
476 2020-2021 14USU0140A 7021300007 Escolarizada,476,2020-2021,14USU0140A,7021300007,Escolarizada,4,4,,8,0,0,,0,0,0,,0
477 2020-2021 14USU0140A 7021400038 Escolarizada,477,2020-2021,14USU0140A,7021400038,Escolarizada,6,5,,11,0,0,,0,0,0,,0
478 2020-2021 14USU0140A 7021600006 Escolarizada,478,2020-2021,14USU0140A,7021600006,Escolarizada,4,1,,5,0,0,,0,0,0,,0
479 2020-2021 14USU0140A 7021600019 Escolarizada,479,2020-2021,14USU0140A,7021600019,Escolarizada,4,7,,11,0,0,,0,0,0,,0
480 2020-2021 14USU0140A 7042500117 Escolarizada,480,2020-2021,14USU0140A,7042500117,Escolarizada,6,11,,17,0,0,,0,0,0,,0
481 2020-2021 14USU0140A 7073100051 Escolarizada,481,2020-2021,14USU0140A,7073100051,Escolarizada,0,0,,0,0,0,,0,0,0,,0
482 2020-2021 14USU0140A 7073100082 Escolarizada,482,2020-2021,14USU0140A,7073100082,Escolarizada,19,9,,28,0,0,,0,0,0,,0
483 2020-2021 14USU0140A 7073100088 Escolarizada,483,2020-2021,14USU0140A,7073100088,Escolarizada,16,13,,29,1,0,,1,0,0,,0
484 2020-2021 14USU0140A 7073100089 Escolarizada,484,2020-2021,14USU0140A,7073100089,Escolarizada,12,16,,28,0,0,,0,0,0,,0
485 2020-2021 14USU0140A 7103100003 Escolarizada,485,2020-2021,14USU0140A,7103100003,Escolarizada,5,6,,11,1,0,,1,0,0,,0
486 2020-2021 14USU0140A 8021000010 Escolarizada,486,2020-2021,14USU0140A,8021000010,Escolarizada,7,5,,12,0,0,,0,0,0,,0
487 2020-2021 14USU0140A 8073100010 Escolarizada,487,2020-2021,14USU0140A,8073100010,Escolarizada,18,19,,37,0,0,,0,0,1,,1
488 2020-2021 14USU0150H 5031100007 Escolarizada,488,2020-2021,14USU0150H,5031100007,Escolarizada,47,148,,195,1,6,,7,0,0,,0
489 2020-2021 14USU0150H 5033100003 Escolarizada,489,2020-2021,14USU0150H,5033100003,Escolarizada,111,117,,228,2,4,,6,0,0,,0
490 2020-2021 14USU0150H 5041400032 Escolarizada,490,2020-2021,14USU0150H,5041400032,Escolarizada,89,94,,183,4,3,,7,0,0,,0
491 2020-2021 14USU0150H 5042000002 Escolarizada,491,2020-2021,14USU0150H,5042000002,Escolarizada,73,87,,160,1,2,,3,0,0,,0
492 2020-2021 14USU0150H 5042100117 Escolarizada,492,2020-2021,14USU0150H,5042100117,Escolarizada,39,96,,135,2,5,,7,0,0,,0
493 2020-2021 14USU0160O 5011500002 Escolarizada,493,2020-2021,14USU0160O,5011500002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
494 2020-2021 14USU0160O 5031100007 Escolarizada,494,2020-2021,14USU0160O,5031100007,Escolarizada,153,412,,565,6,18,,24,0,1,,1
495 2020-2021 14USU0160O 5032100038 Escolarizada,495,2020-2021,14USU0160O,5032100038,Escolarizada,60,63,,123,1,0,,1,0,0,,0
496 2020-2021 14USU0160O 5033100003 Escolarizada,496,2020-2021,14USU0160O,5033100003,Escolarizada,253,357,,610,7,9,,16,2,0,,2
497 2020-2021 14USU0160O 5041100056 Escolarizada,497,2020-2021,14USU0160O,5041100056,Escolarizada,173,290,,463,5,4,,9,0,0,,0
498 2020-2021 14USU0160O 5041200028 Escolarizada,498,2020-2021,14USU0160O,5041200028,Escolarizada,116,135,,251,5,5,,10,0,0,,0
499 2020-2021 14USU0160O 5041400032 Escolarizada,499,2020-2021,14USU0160O,5041400032,Escolarizada,99,179,,278,3,13,,16,0,0,,0
500 2020-2021 14USU0160O 5042000002 Escolarizada,500,2020-2021,14USU0160O,5042000002,Escolarizada,133,178,,311,3,4,,7,0,0,,0
501 2020-2021 14USU0160O 5042100117 Escolarizada,501,2020-2021,14USU0160O,5042100117,Escolarizada,62,195,,257,2,7,,9,0,0,,0
502 2020-2021 14USU0160O 5061000002 Escolarizada,502,2020-2021,14USU0160O,5061000002,Escolarizada,200,45,,245,10,0,,10,0,0,,0
503 2020-2021 14USU0160O 5062200055 Escolarizada,503,2020-2021,14USU0160O,5062200055,Escolarizada,174,54,,228,5,3,,8,0,0,,0
504 2020-2021 14USU0160O 5071400015 Escolarizada,504,2020-2021,14USU0160O,5071400015,Escolarizada,184,166,,350,3,3,,6,0,0,,0
505 2020-2021 14USU0160O 5071700019 Escolarizada,505,2020-2021,14USU0160O,5071700019,Escolarizada,234,68,,302,5,2,,7,0,0,,0
506 2020-2021 14USU0160O 5095400006 Escolarizada,506,2020-2021,14USU0160O,5095400006,Escolarizada,179,325,,504,9,5,,14,0,0,,0
507 2020-2021 14USU0160O 7031100252 Escolarizada,507,2020-2021,14USU0160O,7031100252,Escolarizada,2,2,,4,0,0,,0,0,0,,0
508 2020-2021 14USU0160O 7031100253 Escolarizada,508,2020-2021,14USU0160O,7031100253,Escolarizada,0,2,,2,0,0,,0,0,0,,0
509 2020-2021 14USU0160O 7031300005 Escolarizada,509,2020-2021,14USU0160O,7031300005,Escolarizada,3,1,,4,0,0,,0,0,0,,0
510 2020-2021 14USU0160O 7031300048 Escolarizada,510,2020-2021,14USU0160O,7031300048,Escolarizada,0,0,,0,0,0,,0,0,0,,0
511 2020-2021 14USU0160O 7033100026 Escolarizada,511,2020-2021,14USU0160O,7033100026,Escolarizada,3,2,,5,0,0,,0,0,0,,0
512 2020-2021 14USU0160O 7042100033 Escolarizada,512,2020-2021,14USU0160O,7042100033,Escolarizada,10,5,,15,0,0,,0,0,0,,0
513 2020-2021 14USU0160O 7053100018 Escolarizada,513,2020-2021,14USU0160O,7053100018,Escolarizada,6,1,,7,0,0,,0,0,0,,0
514 2020-2021 14USU0160O 7081100078 Escolarizada,514,2020-2021,14USU0160O,7081100078,Escolarizada,5,4,,9,0,0,,0,0,0,,0
515 2020-2021 14USU0160O 8031300003 Escolarizada,515,2020-2021,14USU0160O,8031300003,Escolarizada,5,3,,8,0,0,,0,0,0,,0
516 2020-2021 14USU0160O 8052000002 Escolarizada,516,2020-2021,14USU0160O,8052000002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
517 2020-2021 14USU0160O 8071000012 Escolarizada,517,2020-2021,14USU0160O,8071000012,Escolarizada,5,1,,6,0,0,,0,0,0,,0
518 2020-2021 14USU0160O 8081100033 Escolarizada,518,2020-2021,14USU0160O,8081100033,Escolarizada,0,0,,0,0,0,,0,0,0,,0
519 2020-2021 14USU0170V 5033100003 Escolarizada,519,2020-2021,14USU0170V,5033100003,Escolarizada,80,64,,144,3,4,,7,0,0,,0
520 2020-2021 14USU0170V 5041100021 Escolarizada,520,2020-2021,14USU0170V,5041100021,Escolarizada,107,50,,157,4,1,,5,0,1,,1
521 2020-2021 14USU0170V 5041400032 Escolarizada,521,2020-2021,14USU0170V,5041400032,Escolarizada,1,0,,1,0,0,,0,0,0,,0
522 2020-2021 14USU0170V 5042000002 Escolarizada,522,2020-2021,14USU0170V,5042000002,Escolarizada,69,90,,159,0,0,,0,0,0,,0
523 2020-2021 14USU0170V 5081100010 Escolarizada,523,2020-2021,14USU0170V,5081100010,Escolarizada,160,72,,232,4,1,,5,0,0,,0
524 2020-2021 14USU0170V 5092100006 Escolarizada,524,2020-2021,14USU0170V,5092100006,Escolarizada,12,37,,49,0,2,,2,0,0,,0
525 2020-2021 14USU0180B 5033100003 Escolarizada,525,2020-2021,14USU0180B,5033100003,Escolarizada,18,13,,31,0,0,,0,0,0,,0
526 2020-2021 14USU0180B 5042000002 Escolarizada,526,2020-2021,14USU0180B,5042000002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
527 2020-2021 14USU0190I 5021000114 Escolarizada,527,2020-2021,14USU0190I,5021000114,Escolarizada,30,55,,85,2,2,,4,0,0,,0
528 2020-2021 14USU0190I 5021500002 Escolarizada,528,2020-2021,14USU0190I,5021500002,Escolarizada,217,145,,362,15,5,,20,0,0,,0
529 2020-2021 14USU0190I 5021500044 Escolarizada,529,2020-2021,14USU0190I,5021500044,Escolarizada,70,128,,198,5,4,,9,0,0,,0
530 2020-2021 14USU0190I 5021700002 Escolarizada,530,2020-2021,14USU0190I,5021700002,Escolarizada,28,84,,112,3,5,,8,0,0,,0
531 2020-2021 14USU0190I 5031100007 Escolarizada,531,2020-2021,14USU0190I,5031100007,Escolarizada,117,413,,530,7,10,,17,0,0,,0
532 2020-2021 14USU0190I 5033100003 Escolarizada,532,2020-2021,14USU0190I,5033100003,Escolarizada,237,330,,567,3,12,,15,1,1,,2
533 2020-2021 14USU0190I 5041400032 Escolarizada,533,2020-2021,14USU0190I,5041400032,Escolarizada,287,316,,603,14,5,,19,0,1,,1
534 2020-2021 14USU0190I 5042000002 Escolarizada,534,2020-2021,14USU0190I,5042000002,Escolarizada,234,361,,595,9,11,,20,2,1,,3
535 2020-2021 14USU0190I 5051100003 Escolarizada,535,2020-2021,14USU0190I,5051100003,Escolarizada,104,129,,233,7,3,,10,0,0,,0
536 2020-2021 14USU0190I 5061000002 Escolarizada,536,2020-2021,14USU0190I,5061000002,Escolarizada,190,31,,221,11,2,,13,0,1,,1
537 2020-2021 14USU0190I 5062100034 Escolarizada,537,2020-2021,14USU0190I,5062100034,Escolarizada,151,35,,186,7,0,,7,1,0,,1
538 2020-2021 14USU0190I 5071000047 Escolarizada,538,2020-2021,14USU0190I,5071000047,Escolarizada,78,2,,80,8,0,,8,0,0,,0
539 2020-2021 14USU0190I 5072100049 Escolarizada,539,2020-2021,14USU0190I,5072100049,Escolarizada,60,76,,136,2,0,,2,0,1,,1
540 2020-2021 14USU0190I 5073100009 Escolarizada,540,2020-2021,14USU0190I,5073100009,Escolarizada,312,210,,522,11,8,,19,2,0,,2
541 2020-2021 14USU0190I 5073200005 Escolarizada,541,2020-2021,14USU0190I,5073200005,Escolarizada,341,77,,418,6,4,,10,1,0,,1
542 2020-2021 14USU0190I 5091100011 Escolarizada,542,2020-2021,14USU0190I,5091100011,Escolarizada,210,285,,495,3,3,,6,1,0,,1
543 2020-2021 14USU0190I 5092100006 Escolarizada,543,2020-2021,14USU0190I,5092100006,Escolarizada,67,271,,338,0,10,,10,0,1,,1
544 2020-2021 14USU0190I 5094200006 Escolarizada,544,2020-2021,14USU0190I,5094200006,Escolarizada,77,244,,321,1,3,,4,0,0,,0
545 2020-2021 14USU0190I 5101100015 Escolarizada,545,2020-2021,14USU0190I,5101100015,Escolarizada,181,88,,269,4,0,,4,0,0,,0
546 2020-2021 14USU0190I 5101600013 Escolarizada,546,2020-2021,14USU0190I,5101600013,Escolarizada,146,267,,413,6,6,,12,2,0,,2
547 2020-2021 14USU0190I 7011400011 Escolarizada,547,2020-2021,14USU0190I,7011400011,Escolarizada,1,0,,1,0,0,,0,0,0,,0
548 2020-2021 14USU0190I 7033100026 Escolarizada,548,2020-2021,14USU0190I,7033100026,Escolarizada,0,0,,0,0,0,,0,0,0,,0
549 2020-2021 14USU0190I 7041400008 Escolarizada,549,2020-2021,14USU0190I,7041400008,Escolarizada,12,11,,23,0,1,,1,0,0,,0
550 2020-2021 14USU0190I 7041400028 Escolarizada,550,2020-2021,14USU0190I,7041400028,Escolarizada,0,0,,0,0,0,,0,0,0,,0
551 2020-2021 14USU0190I 7042100033 Escolarizada,551,2020-2021,14USU0190I,7042100033,Escolarizada,19,21,,40,1,0,,1,0,0,,0
