name,row,ciclo,cve_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t
1 2017-2018 14MMS0608W BGAI,1,2017-2018,14MMS0608W,BGAI,Escolarizada,43,50,,93,,,,1,,,,0,,,,,,,,,,,,
2 2017-2018 14MMS0608W BGC,2,2017-2018,14MMS0608W,BGC,Escolarizada,275,326,,601,,,,8,,,,0,,,,,,,,,,,,
3 2017-2018 14MMS0608W BGC,3,2017-2018,14MMS0608W,BGC,Escolarizada,169,231,,400,,,,4,,,,0,,,,,,,,,,,,
4 2017-2018 14MMS0609V BGAI,4,2017-2018,14MMS0609V,BGAI,Escolarizada,96,113,,209,,,,0,,,,0,,,,,,,,,,,,
5 2017-2018 14MMS0609V BGC,5,2017-2018,14MMS0609V,BGC,Escolarizada,151,220,,371,,,,2,,,,1,,,,,,,,,,,,
6 2017-2018 14MMS0609V BGC,6,2017-2018,14MMS0609V,BGC,Escolarizada,103,145,,248,,,,3,,,,0,,,,,,,,,,,,
7 2017-2018 14MMS0610K BGAI,7,2017-2018,14MMS0610K,BGAI,Escolarizada,62,55,,117,,,,1,,,,0,,,,,,,,,,,,
8 2017-2018 14MMS0610K BGC,8,2017-2018,14MMS0610K,BGC,Escolarizada,140,243,,383,,,,3,,,,1,,,,,,,,,,,,
9 2017-2018 14MMS0610K BGC,9,2017-2018,14MMS0610K,BGC,Escolarizada,108,148,,256,,,,3,,,,1,,,,,,,,,,,,
10 2017-2018 14MMS0611J BGC,10,2017-2018,14MMS0611J,BGC,Escolarizada,174,278,,452,,,,4,,,,0,,,,,,,,,,,,
11 2017-2018 14MMS0611J BGC,11,2017-2018,14MMS0611J,BGC,Escolarizada,127,175,,302,,,,3,,,,0,,,,,,,,,,,,
12 2017-2018 14MMS0612I BGC,12,2017-2018,14MMS0612I,BGC,Escolarizada,296,416,,712,,,,15,,,,1,,,,,,,,,,,,
13 2017-2018 14MMS0612I BGC,13,2017-2018,14MMS0612I,BGC,Escolarizada,192,283,,475,,,,2,,,,0,,,,,,,,,,,,
14 2017-2018 14MMS0613H BGC,14,2017-2018,14MMS0613H,BGC,Escolarizada,313,430,,743,,,,9,,,,0,,,,,,,,,,,,
15 2017-2018 14MMS0613H BGC,15,2017-2018,14MMS0613H,BGC,Escolarizada,219,277,,496,,,,7,,,,0,,,,,,,,,,,,
16 2017-2018 14MMS0761Q BGC,16,2017-2018,14MMS0761Q,BGC,Escolarizada,16,22,,38,,,,1,,,,0,,,,,,,,,,,,
17 2017-2018 14MMS0761Q BGC,17,2017-2018,14MMS0761Q,BGC,Escolarizada,14,11,,25,,,,0,,,,0,,,,,,,,,,,,
18 2017-2018 14MMS0647Y BGAI,18,2017-2018,14MMS0647Y,BGAI,Escolarizada,28,37,,65,,,,0,,,,0,,,,,,,,,,,,
19 2017-2018 14MMS0647Y BGC,19,2017-2018,14MMS0647Y,BGC,Escolarizada,182,230,,412,,,,2,,,,0,,,,,,,,,,,,
20 2017-2018 14MMS0647Y BGC,20,2017-2018,14MMS0647Y,BGC,Escolarizada,121,153,,274,,,,1,,,,0,,,,,,,,,,,,
21 2017-2018 14MMS0762P BGC,21,2017-2018,14MMS0762P,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
22 2017-2018 14MMS0762P BGC,22,2017-2018,14MMS0762P,BGC,Escolarizada,16,26,,42,,,,0,,,,0,,,,,,,,,,,,
23 2017-2018 14MMS0648X BGC,23,2017-2018,14MMS0648X,BGC,Escolarizada,209,314,,523,,,,6,,,,0,,,,,,,,,,,,
24 2017-2018 14MMS0648X BGC,24,2017-2018,14MMS0648X,BGC,Escolarizada,128,220,,348,,,,9,,,,1,,,,,,,,,,,,
25 2017-2018 14MMS0649W BGAI,25,2017-2018,14MMS0649W,BGAI,Escolarizada,52,64,,116,,,,0,,,,0,,,,,,,,,,,,
26 2017-2018 14MMS0649W BGC,26,2017-2018,14MMS0649W,BGC,Escolarizada,313,390,,703,,,,6,,,,0,,,,,,,,,,,,
27 2017-2018 14MMS0649W BGC,27,2017-2018,14MMS0649W,BGC,Escolarizada,212,256,,468,,,,5,,,,0,,,,,,,,,,,,
28 2017-2018 14MMS0650L BGAI,28,2017-2018,14MMS0650L,BGAI,Escolarizada,42,46,,88,,,,0,,,,0,,,,,,,,,,,,
29 2017-2018 14MMS0650L BGC,29,2017-2018,14MMS0650L,BGC,Escolarizada,248,319,,567,,,,1,,,,0,,,,,,,,,,,,
30 2017-2018 14MMS0650L BGC,30,2017-2018,14MMS0650L,BGC,Escolarizada,185,193,,378,,,,4,,,,0,,,,,,,,,,,,
31 2017-2018 14MMS0646Z BGC,31,2017-2018,14MMS0646Z,BGC,Escolarizada,352,450,,802,,,,4,,,,0,,,,,,,,,,,,
32 2017-2018 14MMS0646Z BGC,32,2017-2018,14MMS0646Z,BGC,Escolarizada,227,307,,534,,,,5,,,,1,,,,,,,,,,,,
33 2017-2018 14MMS0640E BGC,33,2017-2018,14MMS0640E,BGC,Escolarizada,62,74,,136,,,,2,,,,0,,,,,,,,,,,,
34 2017-2018 14MMS0640E BGC,34,2017-2018,14MMS0640E,BGC,Escolarizada,32,59,,91,,,,0,,,,0,,,,,,,,,,,,
35 2017-2018 14MMS0615F BGC,35,2017-2018,14MMS0615F,BGC,Escolarizada,150,240,,390,,,,7,,,,0,,,,,,,,,,,,
36 2017-2018 14MMS0615F BGC,36,2017-2018,14MMS0615F,BGC,Escolarizada,96,164,,260,,,,3,,,,0,,,,,,,,,,,,
37 2017-2018 14MMS0630Y BGC,37,2017-2018,14MMS0630Y,BGC,Escolarizada,168,177,,345,,,,6,,,,0,,,,,,,,,,,,
38 2017-2018 14MMS0630Y BGC,38,2017-2018,14MMS0630Y,BGC,Escolarizada,107,123,,230,,,,2,,,,0,,,,,,,,,,,,
39 2017-2018 14MMS0631X BGC,39,2017-2018,14MMS0631X,BGC,Escolarizada,202,274,,476,,,,7,,,,0,,,,,,,,,,,,
40 2017-2018 14MMS0631X BGC,40,2017-2018,14MMS0631X,BGC,Escolarizada,154,164,,318,,,,4,,,,1,,,,,,,,,,,,
41 2017-2018 14MMS0636S BGC,41,2017-2018,14MMS0636S,BGC,Escolarizada,107,170,,277,,,,3,,,,0,,,,,,,,,,,,
42 2017-2018 14MMS0636S BGC,42,2017-2018,14MMS0636S,BGC,Escolarizada,87,98,,185,,,,0,,,,1,,,,,,,,,,,,
43 2017-2018 14MMS0752I BGC,43,2017-2018,14MMS0752I,BGC,Escolarizada,81,157,,238,,,,2,,,,0,,,,,,,,,,,,
44 2017-2018 14MMS0752I BGC,44,2017-2018,14MMS0752I,BGC,Escolarizada,52,107,,159,,,,1,,,,0,,,,,,,,,,,,
45 2017-2018 14MMS0753H BGC,45,2017-2018,14MMS0753H,BGC,Escolarizada,138,155,,293,,,,6,,,,1,,,,,,,,,,,,
46 2017-2018 14MMS0753H BGC,46,2017-2018,14MMS0753H,BGC,Escolarizada,90,105,,195,,,,4,,,,0,,,,,,,,,,,,
47 2017-2018 14MMS0757D BGC,47,2017-2018,14MMS0757D,BGC,Escolarizada,109,129,,238,,,,5,,,,0,,,,,,,,,,,,
48 2017-2018 14MMS0757D BGC,48,2017-2018,14MMS0757D,BGC,Escolarizada,69,89,,158,,,,1,,,,0,,,,,,,,,,,,
49 2017-2018 14MMS0756E BGC,49,2017-2018,14MMS0756E,BGC,Escolarizada,125,178,,303,,,,2,,,,0,,,,,,,,,,,,
50 2017-2018 14MMS0756E BGC,50,2017-2018,14MMS0756E,BGC,Escolarizada,96,106,,202,,,,5,,,,1,,,,,,,,,,,,
51 2017-2018 14MMS0607X BGAI,51,2017-2018,14MMS0607X,BGAI,Escolarizada,24,38,,62,,,,2,,,,0,,,,,,,,,,,,
52 2017-2018 14MMS0607X BGC,52,2017-2018,14MMS0607X,BGC,Escolarizada,159,243,,402,,,,4,,,,0,,,,,,,,,,,,
53 2017-2018 14MMS0607X BGC,53,2017-2018,14MMS0607X,BGC,Escolarizada,86,128,,214,,,,3,,,,0,,,,,,,,,,,,
54 2017-2018 14MMS0607X BGC,54,2017-2018,14MMS0607X,BGC,Escolarizada,17,37,,54,,,,0,,,,0,,,,,,,,,,,,
55 2017-2018 14MMS0645Z BGAI,55,2017-2018,14MMS0645Z,BGAI,Escolarizada,45,49,,94,,,,1,,,,0,,,,,,,,,,,,
56 2017-2018 14MMS0645Z BGC,56,2017-2018,14MMS0645Z,BGC,Escolarizada,173,277,,450,,,,6,,,,0,,,,,,,,,,,,
57 2017-2018 14MMS0645Z BGC,57,2017-2018,14MMS0645Z,BGC,Escolarizada,125,175,,300,,,,0,,,,0,,,,,,,,,,,,
58 2017-2018 14MMS0623O BGC,58,2017-2018,14MMS0623O,BGC,Escolarizada,249,278,,527,,,,5,,,,0,,,,,,,,,,,,
59 2017-2018 14MMS0623O BGC,59,2017-2018,14MMS0623O,BGC,Escolarizada,140,211,,351,,,,8,,,,0,,,,,,,,,,,,
60 2017-2018 14MMS0614G BGC,60,2017-2018,14MMS0614G,BGC,Escolarizada,331,416,,747,,,,7,,,,0,,,,,,,,,,,,
61 2017-2018 14MMS0614G BGC,61,2017-2018,14MMS0614G,BGC,Escolarizada,220,278,,498,,,,6,,,,0,,,,,,,,,,,,
62 2017-2018 14MMS0727J BGC,62,2017-2018,14MMS0727J,BGC,Escolarizada,13,18,,31,,,,0,,,,0,,,,,,,,,,,,
63 2017-2018 14MMS0643B BGAI,63,2017-2018,14MMS0643B,BGAI,Escolarizada,25,14,,39,,,,0,,,,0,,,,,,,,,,,,
64 2017-2018 14MMS0643B BGC,64,2017-2018,14MMS0643B,BGC,Escolarizada,90,106,,196,,,,0,,,,0,,,,,,,,,,,,
65 2017-2018 14MMS0643B BGC,65,2017-2018,14MMS0643B,BGC,Escolarizada,34,59,,93,,,,1,,,,0,,,,,,,,,,,,
66 2017-2018 14MMS0705Y BGC,66,2017-2018,14MMS0705Y,BGC,Escolarizada,48,68,,116,,,,3,,,,0,,,,,,,,,,,,
67 2017-2018 14MMS0705Y BGC,67,2017-2018,14MMS0705Y,BGC,Escolarizada,35,43,,78,,,,1,,,,0,,,,,,,,,,,,
68 2017-2018 14MMS0617D BGC,68,2017-2018,14MMS0617D,BGC,Escolarizada,88,87,,175,,,,1,,,,0,,,,,,,,,,,,
69 2017-2018 14MMS0617D BGC,69,2017-2018,14MMS0617D,BGC,Escolarizada,42,74,,116,,,,1,,,,0,,,,,,,,,,,,
70 2017-2018 14MMS0662Q BGC,70,2017-2018,14MMS0662Q,BGC,Escolarizada,30,53,,83,,,,0,,,,0,,,,,,,,,,,,
71 2017-2018 14MMS0663P BGC,71,2017-2018,14MMS0663P,BGC,Escolarizada,17,15,,32,,,,0,,,,0,,,,,,,,,,,,
72 2017-2018 14MMS0663P BGC,72,2017-2018,14MMS0663P,BGC,Escolarizada,10,11,,21,,,,0,,,,0,,,,,,,,,,,,
73 2017-2018 14MMS0664O BGC,73,2017-2018,14MMS0664O,BGC,Escolarizada,10,20,,30,,,,1,,,,0,,,,,,,,,,,,
74 2017-2018 14MMS0665N BGC,74,2017-2018,14MMS0665N,BGC,Escolarizada,21,26,,47,,,,1,,,,0,,,,,,,,,,,,
75 2017-2018 14MMS0665N BGC,75,2017-2018,14MMS0665N,BGC,Escolarizada,14,18,,32,,,,0,,,,0,,,,,,,,,,,,
76 2017-2018 14MMS0619B BGAI,76,2017-2018,14MMS0619B,BGAI,Escolarizada,30,49,,79,,,,1,,,,0,,,,,,,,,,,,
77 2017-2018 14MMS0619B BGC,77,2017-2018,14MMS0619B,BGC,Escolarizada,110,122,,232,,,,3,,,,0,,,,,,,,,,,,
78 2017-2018 14MMS0619B BGC,78,2017-2018,14MMS0619B,BGC,Escolarizada,62,92,,154,,,,3,,,,0,,,,,,,,,,,,
79 2017-2018 14MMS0666M BGC,79,2017-2018,14MMS0666M,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
80 2017-2018 14MMS0666M BGC,80,2017-2018,14MMS0666M,BGC,Escolarizada,39,50,,89,,,,1,,,,0,,,,,,,,,,,,
81 2017-2018 14MMS0667L BGC,81,2017-2018,14MMS0667L,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
82 2017-2018 14MMS0667L BGC,82,2017-2018,14MMS0667L,BGC,Escolarizada,39,42,,81,,,,0,,,,0,,,,,,,,,,,,
83 2017-2018 14MMS0728I BGC,83,2017-2018,14MMS0728I,BGC,Escolarizada,19,30,,49,,,,0,,,,0,,,,,,,,,,,,
84 2017-2018 14MMS0750K BGC,84,2017-2018,14MMS0750K,BGC,Escolarizada,34,40,,74,,,,1,,,,0,,,,,,,,,,,,
85 2017-2018 14MMS0618C BGAI,85,2017-2018,14MMS0618C,BGAI,Escolarizada,13,6,,19,,,,0,,,,0,,,,,,,,,,,,
86 2017-2018 14MMS0618C BGC,86,2017-2018,14MMS0618C,BGC,Escolarizada,94,162,,256,,,,2,,,,0,,,,,,,,,,,,
87 2017-2018 14MMS0618C BGC,87,2017-2018,14MMS0618C,BGC,Escolarizada,72,98,,170,,,,7,,,,0,,,,,,,,,,,,
88 2017-2018 14MMS0747X BGC,88,2017-2018,14MMS0747X,BGC,Escolarizada,21,18,,39,,,,0,,,,0,,,,,,,,,,,,
89 2017-2018 14MMS0668K BGC,89,2017-2018,14MMS0668K,BGC,Escolarizada,31,40,,71,,,,0,,,,0,,,,,,,,,,,,
90 2017-2018 14MMS0668K BGC,90,2017-2018,14MMS0668K,BGC,Escolarizada,22,25,,47,,,,1,,,,0,,,,,,,,,,,,
91 2017-2018 14MMS0621Q BGAI,91,2017-2018,14MMS0621Q,BGAI,Escolarizada,6,7,,13,,,,0,,,,0,,,,,,,,,,,,
92 2017-2018 14MMS0621Q BGC,92,2017-2018,14MMS0621Q,BGC,Escolarizada,144,155,,299,,,,7,,,,0,,,,,,,,,,,,
93 2017-2018 14MMS0621Q BGC,93,2017-2018,14MMS0621Q,BGC,Escolarizada,92,108,,200,,,,2,,,,0,,,,,,,,,,,,
94 2017-2018 14MMS0635T BGC,94,2017-2018,14MMS0635T,BGC,Escolarizada,104,124,,228,,,,2,,,,1,,,,,,,,,,,,
95 2017-2018 14MMS0635T BGC,95,2017-2018,14MMS0635T,BGC,Escolarizada,78,74,,152,,,,6,,,,0,,,,,,,,,,,,
96 2017-2018 14MMS0732V BGC,96,2017-2018,14MMS0732V,BGC,Escolarizada,36,27,,63,,,,0,,,,0,,,,,,,,,,,,
97 2017-2018 14MMS0737Q BGC,97,2017-2018,14MMS0737Q,BGC,Escolarizada,17,18,,35,,,,0,,,,0,,,,,,,,,,,,
98 2017-2018 14MMS0622P BGC,98,2017-2018,14MMS0622P,BGC,Escolarizada,36,50,,86,,,,0,,,,0,,,,,,,,,,,,
99 2017-2018 14MMS0622P BGC,99,2017-2018,14MMS0622P,BGC,Escolarizada,30,28,,58,,,,0,,,,0,,,,,,,,,,,,
100 2017-2018 14MMS0733U BGC,100,2017-2018,14MMS0733U,BGC,Escolarizada,13,22,,35,,,,0,,,,0,,,,,,,,,,,,
101 2017-2018 14MMS0674V BGC,101,2017-2018,14MMS0674V,BGC,Escolarizada,26,34,,60,,,,0,,,,1,,,,,,,,,,,,
102 2017-2018 14MMS0734T BGC,102,2017-2018,14MMS0734T,BGC,Escolarizada,18,16,,34,,,,1,,,,6,,,,,,,,,,,,
103 2017-2018 14MMS0675U BGC,103,2017-2018,14MMS0675U,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
104 2017-2018 14MMS0675U BGC,104,2017-2018,14MMS0675U,BGC,Escolarizada,27,18,,45,,,,0,,,,0,,,,,,,,,,,,
105 2017-2018 14MMS0676T BGC,105,2017-2018,14MMS0676T,BGC,Escolarizada,35,38,,73,,,,2,,,,0,,,,,,,,,,,,
106 2017-2018 14MMS0676T BGC,106,2017-2018,14MMS0676T,BGC,Escolarizada,24,24,,48,,,,1,,,,0,,,,,,,,,,,,
107 2017-2018 14MMS0735S BGC,107,2017-2018,14MMS0735S,BGC,Escolarizada,18,19,,37,,,,1,,,,0,,,,,,,,,,,,
108 2017-2018 14MMS0736R BGC,108,2017-2018,14MMS0736R,BGC,Escolarizada,14,14,,28,,,,0,,,,0,,,,,,,,,,,,
109 2017-2018 14MMS0677S BGC,109,2017-2018,14MMS0677S,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
110 2017-2018 14MMS0677S BGC,110,2017-2018,14MMS0677S,BGC,Escolarizada,46,49,,95,,,,2,,,,0,,,,,,,,,,,,
111 2017-2018 14MMS0758C BGC,111,2017-2018,14MMS0758C,BGC,Escolarizada,26,29,,55,,,,0,,,,0,,,,,,,,,,,,
112 2017-2018 14MMS0626L BGC,112,2017-2018,14MMS0626L,BGC,Escolarizada,124,186,,310,,,,3,,,,0,,,,,,,,,,,,
113 2017-2018 14MMS0626L BGC,113,2017-2018,14MMS0626L,BGC,Escolarizada,84,123,,207,,,,5,,,,0,,,,,,,,,,,,
114 2017-2018 14MMS0680F BGC,114,2017-2018,14MMS0680F,BGC,Escolarizada,20,21,,41,,,,0,,,,0,,,,,,,,,,,,
115 2017-2018 14MMS0681E BGC,115,2017-2018,14MMS0681E,BGC,Escolarizada,19,28,,47,,,,1,,,,0,,,,,,,,,,,,
116 2017-2018 14MMS0651K BGAI,116,2017-2018,14MMS0651K,BGAI,Escolarizada,18,24,,42,,,,1,,,,0,,,,,,,,,,,,
117 2017-2018 14MMS0651K BGC,117,2017-2018,14MMS0651K,BGC,Escolarizada,63,103,,166,,,,1,,,,0,,,,,,,,,,,,
118 2017-2018 14MMS0651K BGC,118,2017-2018,14MMS0651K,BGC,Escolarizada,50,61,,111,,,,0,,,,0,,,,,,,,,,,,
119 2017-2018 14MMS0798D BGC,119,2017-2018,14MMS0798D,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
120 2017-2018 14MMS0798D BGC,120,2017-2018,14MMS0798D,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
121 2017-2018 14MMS0698E BGC,121,2017-2018,14MMS0698E,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
122 2017-2018 14MMS0698E BGC,122,2017-2018,14MMS0698E,BGC,Escolarizada,44,60,,104,,,,0,,,,0,,,,,,,,,,,,
123 2017-2018 14MMS0624N BGC,123,2017-2018,14MMS0624N,BGC,Escolarizada,41,42,,83,,,,1,,,,0,,,,,,,,,,,,
124 2017-2018 14MMS0624N BGC,124,2017-2018,14MMS0624N,BGC,Escolarizada,29,26,,55,,,,0,,,,0,,,,,,,,,,,,
125 2017-2018 14MMS0683C BGC,125,2017-2018,14MMS0683C,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
126 2017-2018 14MMS0683C BGC,126,2017-2018,14MMS0683C,BGC,Escolarizada,28,43,,71,,,,0,,,,0,,,,,,,,,,,,
127 2017-2018 14MMS0682D BGC,127,2017-2018,14MMS0682D,BGC,Escolarizada,37,45,,82,,,,0,,,,0,,,,,,,,,,,,
128 2017-2018 14MMS0682D BGC,128,2017-2018,14MMS0682D,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
129 2017-2018 14MMS0738P BGC,129,2017-2018,14MMS0738P,BGC,Escolarizada,11,12,,23,,,,0,,,,1,,,,,,,,,,,,
130 2017-2018 14MMS0625M BGAI,130,2017-2018,14MMS0625M,BGAI,Escolarizada,18,22,,40,,,,2,,,,1,,,,,,,,,,,,
131 2017-2018 14MMS0625M BGC,131,2017-2018,14MMS0625M,BGC,Escolarizada,56,63,,119,,,,8,,,,4,,,,,,,,,,,,
132 2017-2018 14MMS0625M BGC,132,2017-2018,14MMS0625M,BGC,Escolarizada,29,27,,56,,,,0,,,,1,,,,,,,,,,,,
133 2017-2018 14MMS0684B BGC,133,2017-2018,14MMS0684B,BGC,Escolarizada,9,14,,23,,,,1,,,,0,,,,,,,,,,,,
134 2017-2018 14MMS0684B BGC,134,2017-2018,14MMS0684B,BGC,Escolarizada,7,9,,16,,,,0,,,,0,,,,,,,,,,,,
135 2017-2018 14MMS0687Z BGC,135,2017-2018,14MMS0687Z,BGC,Escolarizada,15,20,,35,,,,0,,,,0,,,,,,,,,,,,
136 2017-2018 14MMS0688Y BGC,136,2017-2018,14MMS0688Y,BGC,Escolarizada,31,33,,64,,,,0,,,,1,,,,,,,,,,,,
137 2017-2018 14MMS0652J BGC,137,2017-2018,14MMS0652J,BGC,Escolarizada,47,60,,107,,,,0,,,,0,,,,,,,,,,,,
138 2017-2018 14MMS0652J BGC,138,2017-2018,14MMS0652J,BGC,Escolarizada,32,40,,72,,,,2,,,,0,,,,,,,,,,,,
139 2017-2018 14MMS0726K BGC,139,2017-2018,14MMS0726K,BGC,Escolarizada,12,23,,35,,,,0,,,,0,,,,,,,,,,,,
140 2017-2018 14MMS0642C BGC,140,2017-2018,14MMS0642C,BGC,Escolarizada,52,66,,118,,,,1,,,,0,,,,,,,,,,,,
141 2017-2018 14MMS0642C BGC,141,2017-2018,14MMS0642C,BGC,Escolarizada,34,44,,78,,,,1,,,,0,,,,,,,,,,,,
142 2017-2018 14MMS0661R BGC,142,2017-2018,14MMS0661R,BGC,Escolarizada,27,26,,53,,,,1,,,,0,,,,,,,,,,,,
143 2017-2018 14MMS0641D BGC,143,2017-2018,14MMS0641D,BGC,Escolarizada,19,34,,53,,,,0,,,,0,,,,,,,,,,,,
144 2017-2018 14MMS0641D BGC,144,2017-2018,14MMS0641D,BGC,Escolarizada,15,21,,36,,,,1,,,,0,,,,,,,,,,,,
145 2017-2018 14MMS0760R BGC,145,2017-2018,14MMS0760R,BGC,Escolarizada,8,11,,19,,,,0,,,,0,,,,,,,,,,,,
146 2017-2018 14MMS0637R BGAI,146,2017-2018,14MMS0637R,BGAI,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
147 2017-2018 14MMS0637R BGC,147,2017-2018,14MMS0637R,BGC,Escolarizada,62,98,,160,,,,3,,,,0,,,,,,,,,,,,
148 2017-2018 14MMS0637R BGC,148,2017-2018,14MMS0637R,BGC,Escolarizada,34,41,,75,,,,0,,,,0,,,,,,,,,,,,
149 2017-2018 14MMS0671Y BGC,149,2017-2018,14MMS0671Y,BGC,Escolarizada,31,17,,48,,,,0,,,,0,,,,,,,,,,,,
150 2017-2018 14MMS0671Y BGC,150,2017-2018,14MMS0671Y,BGC,Escolarizada,18,14,,32,,,,0,,,,0,,,,,,,,,,,,
151 2017-2018 14MMS0673W BGC,151,2017-2018,14MMS0673W,BGC,Escolarizada,30,30,,60,,,,0,,,,0,,,,,,,,,,,,
152 2017-2018 14MMS0731W BGC,152,2017-2018,14MMS0731W,BGC,Escolarizada,20,20,,40,,,,0,,,,0,,,,,,,,,,,,
153 2017-2018 14MMS0685A BGAI,153,2017-2018,14MMS0685A,BGAI,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
154 2017-2018 14MMS0685A BGC,154,2017-2018,14MMS0685A,BGC,Escolarizada,26,43,,69,,,,0,,,,1,,,,,,,,,,,,
155 2017-2018 14MMS0685A BGC,155,2017-2018,14MMS0685A,BGC,Escolarizada,19,27,,46,,,,0,,,,0,,,,,,,,,,,,
156 2017-2018 14MMS0686Z BGC,156,2017-2018,14MMS0686Z,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
157 2017-2018 14MMS0686Z BGC,157,2017-2018,14MMS0686Z,BGC,Escolarizada,27,31,,58,,,,1,,,,8,,,,,,,,,,,,
158 2017-2018 14MMS0693J BGC,158,2017-2018,14MMS0693J,BGC,Escolarizada,38,36,,74,,,,0,,,,0,,,,,,,,,,,,
159 2017-2018 14MMS0693J BGC,159,2017-2018,14MMS0693J,BGC,Escolarizada,25,25,,50,,,,0,,,,0,,,,,,,,,,,,
160 2017-2018 14MMS0678R BGC,160,2017-2018,14MMS0678R,BGC,Escolarizada,26,39,,65,,,,1,,,,0,,,,,,,,,,,,
161 2017-2018 14MMS0653I BGAI,161,2017-2018,14MMS0653I,BGAI,Escolarizada,4,10,,14,,,,0,,,,0,,,,,,,,,,,,
162 2017-2018 14MMS0653I BGC,162,2017-2018,14MMS0653I,BGC,Escolarizada,82,63,,145,,,,0,,,,0,,,,,,,,,,,,
163 2017-2018 14MMS0653I BGC,163,2017-2018,14MMS0653I,BGC,Escolarizada,47,49,,96,,,,0,,,,0,,,,,,,,,,,,
164 2017-2018 14MMS0691L BGC,164,2017-2018,14MMS0691L,BGC,Escolarizada,17,38,,55,,,,0,,,,0,,,,,,,,,,,,
165 2017-2018 14MMS0692K BGC,165,2017-2018,14MMS0692K,BGC,Escolarizada,30,41,,71,,,,2,,,,0,,,,,,,,,,,,
166 2017-2018 14MMS0818A BGC,166,2017-2018,14MMS0818A,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
167 2017-2018 14MMS0818A BGC,167,2017-2018,14MMS0818A,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
168 2017-2018 14MMS0764N BGC,168,2017-2018,14MMS0764N,BGC,Escolarizada,11,22,,33,,,,0,,,,0,,,,,,,,,,,,
169 2017-2018 14MMS0628J BGAI,169,2017-2018,14MMS0628J,BGAI,Escolarizada,7,5,,12,,,,0,,,,0,,,,,,,,,,,,
170 2017-2018 14MMS0628J BGC,170,2017-2018,14MMS0628J,BGC,Escolarizada,163,200,,363,,,,5,,,,0,,,,,,,,,,,,
171 2017-2018 14MMS0628J BGC,171,2017-2018,14MMS0628J,BGC,Escolarizada,81,90,,171,,,,3,,,,0,,,,,,,,,,,,
172 2017-2018 14MMS0697F BGC,172,2017-2018,14MMS0697F,BGC,Escolarizada,11,18,,29,,,,0,,,,0,,,,,,,,,,,,
173 2017-2018 14MMS0697F BGC,173,2017-2018,14MMS0697F,BGC,Escolarizada,8,12,,20,,,,0,,,,0,,,,,,,,,,,,
174 2017-2018 14MMS0694I BGC,174,2017-2018,14MMS0694I,BGC,Escolarizada,19,24,,43,,,,1,,,,1,,,,,,,,,,,,
175 2017-2018 14MMS0694I BGC,175,2017-2018,14MMS0694I,BGC,Escolarizada,10,18,,28,,,,0,,,,0,,,,,,,,,,,,
176 2017-2018 14MMS0695H BGC,176,2017-2018,14MMS0695H,BGC,Escolarizada,0,0,,0,,,,0,,,,0,,,,,,,,,,,,
177 2017-2018 14MMS0695H BGC,177,2017-2018,14MMS0695H,BGC,Escolarizada,61,71,,132,,,,3,,,,0,,,,,,,,,,,,
178 2017-2018 14MMS0696G BGC,178,2017-2018,14MMS0696G,BGC,Escolarizada,25,34,,59,,,,0,,,,0,,,,,,,,,,,,
179 2017-2018 14MMS0696G BGC,179,2017-2018,14MMS0696G,BGC,Escolarizada,20,20,,40,,,,0,,,,0,,,,,,,,,,,,
180 2017-2018 14MMS0739O BGC,180,2017-2018,14MMS0739O,BGC,Escolarizada,20,23,,43,,,,0,,,,0,,,,,,,,,,,,
181 2017-2018 14MMS0739O BGC,181,2017-2018,14MMS0739O,BGC,Escolarizada,14,15,,29,,,,0,,,,0,,,,,,,,,,,,
182 2017-2018 14MMS0644A BGC,182,2017-2018,14MMS0644A,BGC,Escolarizada,65,69,,134,,,,0,,,,0,,,,,,,,,,,,
