name,row,anio,cve_sems,pa_categoria_t,hombres,mujeres,personas_nb,total
713-2024-273 PA de SEMS DMT de 14MMS0692K,273,2024,14MMS0692K,DMT,2,0,,2
713-2024-274 PA de SEMS DMT de 14MMS0635T,274,2024,14MMS0635T,DMT,0,0,,0
713-2024-275 PA de SEMS DMT de 14MMS0628J,275,2024,14MMS0628J,DMT,2,4,,6
713-2024-276 PA de SEMS DMT de 14MMS0764N,276,2024,14MMS0764N,DMT,0,0,,0
713-2024-277 PA de SEMS DMT de 14MMS0697F,277,2024,14MMS0697F,DMT,1,1,,2
713-2024-278 PA de SEMS DMT de 14MMS0694I,278,2024,14MMS0694I,DMT,0,1,,1
713-2024-279 PA de SEMS DMT de 14MMS0695H,279,2024,14MMS0695H,DMT,0,4,,4
713-2024-280 PA de SEMS DMT de 14MMS0696G,280,2024,14MMS0696G,DMT,1,0,,1
713-2024-281 PA de SEMS DMT de 14MMS0722O,281,2024,14MMS0722O,DMT,1,0,,1
713-2024-282 PA de SEMS DMT de 14MMS0634U,282,2024,14MMS0634U,DMT,3,1,,4
713-2024-283 PA de SEMS DMT de 14MMS0700C,283,2024,14MMS0700C,DMT,1,0,,1
713-2024-284 PA de SEMS DMT de 14MMS0701B,284,2024,14MMS0701B,DMT,2,0,,2
713-2024-285 PA de SEMS DMT de 14MMS0702A,285,2024,14MMS0702A,DMT,0,0,,0
713-2024-286 PA de SEMS DMT de 14MMS0703Z,286,2024,14MMS0703Z,DMT,0,1,,1
713-2024-287 PA de SEMS DMT de 14MMS0704Z,287,2024,14MMS0704Z,DMT,0,0,,0
713-2024-288 PA de SEMS DMT de 14MMS0629I,288,2024,14MMS0629I,DMT,1,0,,1
713-2024-289 PA de SEMS DMT de 14MMS0769I,289,2024,14MMS0769I,DMT,0,0,,0
713-2024-290 PA de SEMS DMT de 14MMS0644A,290,2024,14MMS0644A,DMT,1,0,,1
713-2024-291 PA de SEMS DMT de 14MMS0739O,291,2024,14MMS0739O,DMT,0,0,,0
713-2024-292 PA de SEMS DMT de 14MMS0706X,292,2024,14MMS0706X,DMT,2,1,,3
713-2024-293 PA de SEMS DMT de 14MMS0714F,293,2024,14MMS0714F,DMT,2,0,,2
713-2024-294 PA de SEMS DMT de 14MMS0759B,294,2024,14MMS0759B,DMT,0,1,,1
713-2024-295 PA de SEMS DMT de 14MMS0627K,295,2024,14MMS0627K,DMT,0,1,,1
713-2024-296 PA de SEMS DMT de 14MMS0754G,296,2024,14MMS0754G,DMT,1,1,,2
713-2024-297 PA de SEMS DMT de 14MMS0709U,297,2024,14MMS0709U,DMT,1,0,,1
713-2024-298 PA de SEMS DMT de 14MMS0710J,298,2024,14MMS0710J,DMT,1,0,,1
713-2024-299 PA de SEMS DMT de 14MMS0832U,299,2024,14MMS0832U,DMT,0,0,,0
713-2024-300 PA de SEMS DMT de 14MMS0655G,300,2024,14MMS0655G,DMT,1,1,,2
713-2024-301 PA de SEMS DMT de 14MMS0771X,301,2024,14MMS0771X,DMT,0,0,,0
713-2024-302 PA de SEMS DMT de 14MMS0620R,302,2024,14MMS0620R,DMT,0,0,,0
713-2024-303 PA de SEMS DMT de 14MMS0766L,303,2024,14MMS0766L,DMT,0,0,,0
713-2024-304 PA de SEMS DMT de 14MMS0689X,304,2024,14MMS0689X,DMT,1,0,,1
713-2024-305 PA de SEMS DMT de 14MMS0770Y,305,2024,14MMS0770Y,DMT,0,0,,0
713-2024-306 PA de SEMS DMT de 14MMS0690M,306,2024,14MMS0690M,DMT,0,0,,0
713-2024-307 PA de SEMS DMT de 14MMS0740D,307,2024,14MMS0740D,DMT,0,0,,0
713-2024-308 PA de SEMS DMT de 14MMS0656F,308,2024,14MMS0656F,DMT,0,0,,0
713-2024-309 PA de SEMS DMT de 14MMS0768J,309,2024,14MMS0768J,DMT,0,0,,0
713-2024-310 PA de SEMS DMT de 14MMS0711I,310,2024,14MMS0711I,DMT,0,0,,0
713-2024-311 PA de SEMS DMT de 14MMS0730X,311,2024,14MMS0730X,DMT,0,0,,0
713-2024-312 PA de SEMS DMT de 14MMS0670Z,312,2024,14MMS0670Z,DMT,1,0,,1
713-2024-313 PA de SEMS DMT de 14MMS0632W,313,2024,14MMS0632W,DMT,1,1,,2
713-2024-314 PA de SEMS DMT de 14MMS0713G,314,2024,14MMS0713G,DMT,2,2,,4
713-2024-315 PA de SEMS DMT de 14MMS0763O,315,2024,14MMS0763O,DMT,0,1,,1
713-2024-316 PA de SEMS DMT de 14MMS0715E,316,2024,14MMS0715E,DMT,1,0,,1
713-2024-317 PA de SEMS DMT de 14MMS0716D,317,2024,14MMS0716D,DMT,1,0,,1
713-2024-318 PA de SEMS DMT de 14MMS0660S,318,2024,14MMS0660S,DMT,2,1,,3
713-2024-319 PA de SEMS DMT de 14MMS0719A,319,2024,14MMS0719A,DMT,0,1,,1
713-2024-320 PA de SEMS DMT de 14MMS0720Q,320,2024,14MMS0720Q,DMT,1,1,,2
713-2024-321 PA de SEMS DMT de 14MMS0742B,321,2024,14MMS0742B,DMT,0,0,,0
713-2024-322 PA de SEMS DMT de 14MMS0743A,322,2024,14MMS0743A,DMT,0,0,,0
713-2024-323 PA de SEMS DMT de 14MMS0657E,323,2024,14MMS0657E,DMT,2,2,,4
713-2024-324 PA de SEMS DMT de 14MMS0721P,324,2024,14MMS0721P,DMT,2,2,,4
713-2024-325 PA de SEMS DMT de 14MMS0744Z,325,2024,14MMS0744Z,DMT,0,0,,0
713-2024-326 PA de SEMS DMT de 14MMS0817B,326,2024,14MMS0817B,DMT,0,0,,0
713-2024-327 PA de SEMS DMT de 14MMS0773V,327,2024,14MMS0773V,DMT,0,0,,0
713-2024-328 PA de SEMS DMT de 14MMS0633V,328,2024,14MMS0633V,DMT,0,0,,0
713-2024-329 PA de SEMS DMT de 14MMS0772W,329,2024,14MMS0772W,DMT,0,0,,0
713-2024-330 PA de SEMS DMT de 14MMS0679Q,330,2024,14MMS0679Q,DMT,0,1,,1
713-2024-331 PA de SEMS DMT de 14MMS0723N,331,2024,14MMS0723N,DMT,0,0,,0
713-2024-332 PA de SEMS DMT de 14MMS0712H,332,2024,14MMS0712H,DMT,3,1,,4
713-2024-333 PA de SEMS DMT de 14MMS0669J,333,2024,14MMS0669J,DMT,1,1,,2
713-2024-334 PA de SEMS DMT de 14MMS0672X,334,2024,14MMS0672X,DMT,0,0,,0
713-2024-335 PA de SEMS DMT de 14MMS0708V,335,2024,14MMS0708V,DMT,0,2,,2
713-2024-336 PA de SEMS DMT de 14MMS0767K,336,2024,14MMS0767K,DMT,0,0,,0
713-2024-337 PA de SEMS DMT de 14MMS0659C,337,2024,14MMS0659C,DMT,2,0,,2
713-2024-338 PA de SEMS DMT de 14MMS0755F,338,2024,14MMS0755F,DMT,1,0,,1
713-2024-339 PA de SEMS DMT de 14MMS0746Y,339,2024,14MMS0746Y,DMT,0,0,,0
713-2024-340 PA de SEMS DMT de 14MMS0724M,340,2024,14MMS0724M,DMT,1,2,,3
713-2024-341 PA de SEMS DMT de 14MMS0745Z,341,2024,14MMS0745Z,DMT,0,0,,0
713-2024-342 PA de SEMS DMT de 14MMS0638Q,342,2024,14MMS0638Q,DMT,1,0,,1
713-2024-343 PA de SEMS DMT de 14MMS0658D,343,2024,14MMS0658D,DMT,1,2,,3
713-2024-344 PA de SEMS DMT de 14MMS0725L,344,2024,14MMS0725L,DMT,1,0,,1
713-2024-345 PA de SEMS DMT de 14MMS0616E,345,2024,14MMS0616E,DMT,1,2,,3
713-2024-346 PA de SEMS DMT de 14MMS0639P,346,2024,14MMS0639P,DMT,0,1,,1
713-2024-347 PA de SEMS DMT de 14MMS0699D,347,2024,14MMS0699D,DMT,0,0,,0
713-2024-348 PA de SEMS DMT de 14MMS0748W,348,2024,14MMS0748W,DMT,0,0,,0
713-2024-349 PA de SEMS DMT de 14MMS0827I,349,2024,14MMS0827I,DMT,0,0,,0
713-2024-350 PA de SEMS DMT de 14MMS0751J,350,2024,14MMS0751J,DMT,0,0,,0
713-2024-351 PA de SEMS DMT de 14MMS0830W,351,2024,14MMS0830W,DMT,0,0,,0
713-2024-352 PA de SEMS DMT de 14MMS0818A,352,2024,14MMS0818A,DMT,0,0,,0
713-2024-353 PA de SEMS DMT de 14MMS0912F,353,2024,14MMS0912F,DMT,0,0,,0
713-2024-354 PA de SEMS DMT de DGSEMS,354,2024,DGSEMS,DMT,0,0,,0
713-2024-355 PA de SEMS ITC de 14MMS0607X,355,2024,14MMS0607X,ITC,1,0,,1
713-2024-356 PA de SEMS ITC de 14MMS0608W,356,2024,14MMS0608W,ITC,0,0,,0
713-2024-357 PA de SEMS ITC de 14MMS0609V,357,2024,14MMS0609V,ITC,0,0,,0
713-2024-358 PA de SEMS ITC de 14MMS0610K,358,2024,14MMS0610K,ITC,0,0,,0
713-2024-359 PA de SEMS ITC de 14MMS0611J,359,2024,14MMS0611J,ITC,0,0,,0
713-2024-360 PA de SEMS ITC de 14MMS0612I,360,2024,14MMS0612I,ITC,0,0,,0
713-2024-361 PA de SEMS ITC de 14MMS0613H,361,2024,14MMS0613H,ITC,0,0,,0
713-2024-362 PA de SEMS ITC de 14MMS0647Y,362,2024,14MMS0647Y,ITC,0,0,,0
713-2024-363 PA de SEMS ITC de 14MMS0762P,363,2024,14MMS0762P,ITC,0,0,,0
713-2024-364 PA de SEMS ITC de 14MMS0761Q,364,2024,14MMS0761Q,ITC,0,0,,0
713-2024-365 PA de SEMS ITC de 14MMS0648X,365,2024,14MMS0648X,ITC,0,0,,0
713-2024-366 PA de SEMS ITC de 14MMS0649W,366,2024,14MMS0649W,ITC,0,0,,0
713-2024-367 PA de SEMS ITC de 14MMS0650L,367,2024,14MMS0650L,ITC,0,0,,0
713-2024-368 PA de SEMS ITC de 14MMS0646Z,368,2024,14MMS0646Z,ITC,0,0,,0
713-2024-369 PA de SEMS ITC de 14MMS0640E,369,2024,14MMS0640E,ITC,0,0,,0
713-2024-370 PA de SEMS ITC de 14MMS0615F,370,2024,14MMS0615F,ITC,0,0,,0
713-2024-371 PA de SEMS ITC de 14MMS0630Y,371,2024,14MMS0630Y,ITC,0,0,,0
713-2024-372 PA de SEMS ITC de 14MMS0641D,372,2024,14MMS0641D,ITC,0,0,,0
713-2024-373 PA de SEMS ITC de 14MMS0631X,373,2024,14MMS0631X,ITC,0,0,,0
713-2024-374 PA de SEMS ITC de 14MMS0636S,374,2024,14MMS0636S,ITC,0,0,,0
713-2024-375 PA de SEMS ITC de 14MMS0752I,375,2024,14MMS0752I,ITC,0,0,,0
713-2024-376 PA de SEMS ITC de 14MMS0753H,376,2024,14MMS0753H,ITC,0,0,,0
713-2024-377 PA de SEMS ITC de 14MMS0757D,377,2024,14MMS0757D,ITC,0,0,,0
713-2024-378 PA de SEMS ITC de 14MMS0756E,378,2024,14MMS0756E,ITC,0,0,,0
713-2024-379 PA de SEMS ITC de 14MMS0614G,379,2024,14MMS0614G,ITC,0,0,,0
713-2024-380 PA de SEMS ITC de 14MMS0645Z,380,2024,14MMS0645Z,ITC,0,0,,0
713-2024-381 PA de SEMS ITC de 14MMS0623O,381,2024,14MMS0623O,ITC,0,0,,0
713-2024-382 PA de SEMS ITC de 14MMS0776S,382,2024,14MMS0776S,ITC,0,0,,0
713-2024-383 PA de SEMS ITC de 14MMS0799C,383,2024,14MMS0799C,ITC,0,0,,0
713-2024-384 PA de SEMS ITC de 14MMS0878P,384,2024,14MMS0878P,ITC,0,0,,0
713-2024-385 PA de SEMS ITC de 14MMS0844Z,385,2024,14MMS0844Z,ITC,0,0,,0
713-2024-386 PA de SEMS ITC de 14MMS0643B,386,2024,14MMS0643B,ITC,0,0,,0
713-2024-387 PA de SEMS ITC de 14MMS0727J,387,2024,14MMS0727J,ITC,0,0,,0
713-2024-388 PA de SEMS ITC de 14MMS0717C,388,2024,14MMS0717C,ITC,0,0,,0
713-2024-389 PA de SEMS ITC de 14MMS0741C,389,2024,14MMS0741C,ITC,0,0,,0
713-2024-390 PA de SEMS ITC de 14MMS0617D,390,2024,14MMS0617D,ITC,0,0,,0
713-2024-391 PA de SEMS ITC de 14MMS0662Q,391,2024,14MMS0662Q,ITC,0,0,,0
713-2024-392 PA de SEMS ITC de 14MMS0663P,392,2024,14MMS0663P,ITC,0,0,,0
713-2024-393 PA de SEMS ITC de 14MMS0664O,393,2024,14MMS0664O,ITC,0,0,,0
713-2024-394 PA de SEMS ITC de 14MMS0665N,394,2024,14MMS0665N,ITC,0,0,,0
713-2024-395 PA de SEMS ITC de 14MMS0619B,395,2024,14MMS0619B,ITC,0,0,,0
713-2024-396 PA de SEMS ITC de 14MMS0666M,396,2024,14MMS0666M,ITC,0,0,,0
713-2024-397 PA de SEMS ITC de 14MMS0667L,397,2024,14MMS0667L,ITC,0,0,,0
713-2024-398 PA de SEMS ITC de 14MMS0728I,398,2024,14MMS0728I,ITC,0,0,,0
713-2024-399 PA de SEMS ITC de 14MMS0618C,399,2024,14MMS0618C,ITC,0,0,,0
713-2024-400 PA de SEMS ITC de 14MMS0668K,400,2024,14MMS0668K,ITC,0,0,,0
713-2024-401 PA de SEMS ITC de 14MMS0747X,401,2024,14MMS0747X,ITC,0,0,,0
713-2024-402 PA de SEMS ITC de 14MMS0750K,402,2024,14MMS0750K,ITC,0,0,,0
713-2024-403 PA de SEMS ITC de 14MMS0621Q,403,2024,14MMS0621Q,ITC,0,0,,0
713-2024-404 PA de SEMS ITC de 14MMS0622P,404,2024,14MMS0622P,ITC,0,0,,0
713-2024-405 PA de SEMS ITC de 14MMS0732V,405,2024,14MMS0732V,ITC,0,0,,0
713-2024-406 PA de SEMS ITC de 14MMS0733U,406,2024,14MMS0733U,ITC,0,0,,0
713-2024-407 PA de SEMS ITC de 14MMS0674V,407,2024,14MMS0674V,ITC,0,0,,0
713-2024-408 PA de SEMS ITC de 14MMS0675U,408,2024,14MMS0675U,ITC,0,0,,0
713-2024-409 PA de SEMS ITC de 14MMS0676T,409,2024,14MMS0676T,ITC,0,0,,0
713-2024-410 PA de SEMS ITC de 14MMS0736R,410,2024,14MMS0736R,ITC,0,0,,0
713-2024-411 PA de SEMS ITC de 14MMS0677S,411,2024,14MMS0677S,ITC,0,0,,0
713-2024-412 PA de SEMS ITC de 14MMS0734T,412,2024,14MMS0734T,ITC,0,0,,0
713-2024-413 PA de SEMS ITC de 14MMS0735S,413,2024,14MMS0735S,ITC,0,0,,0
713-2024-414 PA de SEMS ITC de 14MMS0737Q,414,2024,14MMS0737Q,ITC,0,0,,0
713-2024-415 PA de SEMS ITC de 14MMS0651K,415,2024,14MMS0651K,ITC,0,0,,0
713-2024-416 PA de SEMS ITC de 14MMS0698E,416,2024,14MMS0698E,ITC,0,0,,0
713-2024-417 PA de SEMS ITC de 14MMS0624N,417,2024,14MMS0624N,ITC,0,1,,1
713-2024-418 PA de SEMS ITC de 14MMS0682D,418,2024,14MMS0682D,ITC,0,0,,0
713-2024-419 PA de SEMS ITC de 14MMS0683C,419,2024,14MMS0683C,ITC,0,0,,0
713-2024-420 PA de SEMS ITC de 14MMS0626L,420,2024,14MMS0626L,ITC,0,0,,0
713-2024-421 PA de SEMS ITC de 14MMS0758C,421,2024,14MMS0758C,ITC,0,0,,0
713-2024-422 PA de SEMS ITC de 14MMS0680F,422,2024,14MMS0680F,ITC,0,0,,0
713-2024-423 PA de SEMS ITC de 14MMS0681E,423,2024,14MMS0681E,ITC,0,0,,0
713-2024-424 PA de SEMS ITC de 14MMS0707W,424,2024,14MMS0707W,ITC,0,0,,0
713-2024-425 PA de SEMS ITC de 14MMS0625M,425,2024,14MMS0625M,ITC,0,0,,0
713-2024-426 PA de SEMS ITC de 14MMS0738P,426,2024,14MMS0738P,ITC,0,0,,0
713-2024-427 PA de SEMS ITC de 14MMS0684B,427,2024,14MMS0684B,ITC,0,0,,0
713-2024-428 PA de SEMS ITC de 14MMS0687Z,428,2024,14MMS0687Z,ITC,0,0,,0
713-2024-429 PA de SEMS ITC de 14MMS0688Y,429,2024,14MMS0688Y,ITC,0,0,,0
713-2024-430 PA de SEMS ITC de 14MMS0652J,430,2024,14MMS0652J,ITC,0,0,,0
713-2024-431 PA de SEMS ITC de 14MMS0718B,431,2024,14MMS0718B,ITC,0,0,,0
713-2024-432 PA de SEMS ITC de 14MMS0637R,432,2024,14MMS0637R,ITC,0,0,,0
713-2024-433 PA de SEMS ITC de 14MMS0760R,433,2024,14MMS0760R,ITC,0,0,,0
713-2024-434 PA de SEMS ITC de 14MMS0671Y,434,2024,14MMS0671Y,ITC,0,0,,0
713-2024-435 PA de SEMS ITC de 14MMS0673W,435,2024,14MMS0673W,ITC,0,0,,0
713-2024-436 PA de SEMS ITC de 14MMS0731W,436,2024,14MMS0731W,ITC,0,0,,0
713-2024-437 PA de SEMS ITC de 14MMS0654H,437,2024,14MMS0654H,ITC,0,0,,0
713-2024-438 PA de SEMS ITC de 14MMS0879O,438,2024,14MMS0879O,ITC,0,0,,0
713-2024-439 PA de SEMS ITC de 14MMS0642C,439,2024,14MMS0642C,ITC,0,0,,0
713-2024-440 PA de SEMS ITC de 14MMS0726K,440,2024,14MMS0726K,ITC,0,0,,0
713-2024-441 PA de SEMS ITC de 14MMS0661R,441,2024,14MMS0661R,ITC,0,0,,0
713-2024-442 PA de SEMS ITC de 14MMS0685A,442,2024,14MMS0685A,ITC,0,0,,0
713-2024-443 PA de SEMS ITC de 14MMS0686Z,443,2024,14MMS0686Z,ITC,0,0,,0
713-2024-444 PA de SEMS ITC de 14MMS0798D,444,2024,14MMS0798D,ITC,0,0,,0
713-2024-445 PA de SEMS ITC de 14MMS0705Y,445,2024,14MMS0705Y,ITC,0,0,,0
713-2024-446 PA de SEMS ITC de 14MMS0693J,446,2024,14MMS0693J,ITC,0,0,,0
713-2024-447 PA de SEMS ITC de 14MMS0653I,447,2024,14MMS0653I,ITC,0,0,,0
713-2024-448 PA de SEMS ITC de 14MMS0678R,448,2024,14MMS0678R,ITC,0,0,,0
713-2024-449 PA de SEMS ITC de 14MMS0691L,449,2024,14MMS0691L,ITC,0,0,,0
713-2024-450 PA de SEMS ITC de 14MMS0692K,450,2024,14MMS0692K,ITC,0,0,,0
713-2024-451 PA de SEMS ITC de 14MMS0635T,451,2024,14MMS0635T,ITC,0,0,,0
713-2024-452 PA de SEMS ITC de 14MMS0628J,452,2024,14MMS0628J,ITC,0,0,,0
713-2024-453 PA de SEMS ITC de 14MMS0764N,453,2024,14MMS0764N,ITC,0,0,,0
713-2024-454 PA de SEMS ITC de 14MMS0697F,454,2024,14MMS0697F,ITC,0,0,,0
713-2024-455 PA de SEMS ITC de 14MMS0694I,455,2024,14MMS0694I,ITC,0,0,,0
713-2024-456 PA de SEMS ITC de 14MMS0695H,456,2024,14MMS0695H,ITC,0,0,,0
713-2024-457 PA de SEMS ITC de 14MMS0696G,457,2024,14MMS0696G,ITC,0,0,,0
713-2024-458 PA de SEMS ITC de 14MMS0722O,458,2024,14MMS0722O,ITC,0,0,,0
713-2024-459 PA de SEMS ITC de 14MMS0634U,459,2024,14MMS0634U,ITC,0,0,,0
713-2024-460 PA de SEMS ITC de 14MMS0700C,460,2024,14MMS0700C,ITC,0,0,,0
713-2024-461 PA de SEMS ITC de 14MMS0701B,461,2024,14MMS0701B,ITC,0,0,,0
713-2024-462 PA de SEMS ITC de 14MMS0702A,462,2024,14MMS0702A,ITC,0,0,,0
713-2024-463 PA de SEMS ITC de 14MMS0703Z,463,2024,14MMS0703Z,ITC,0,0,,0
713-2024-464 PA de SEMS ITC de 14MMS0704Z,464,2024,14MMS0704Z,ITC,0,0,,0
713-2024-465 PA de SEMS ITC de 14MMS0629I,465,2024,14MMS0629I,ITC,0,0,,0
713-2024-466 PA de SEMS ITC de 14MMS0769I,466,2024,14MMS0769I,ITC,0,0,,0
713-2024-467 PA de SEMS ITC de 14MMS0644A,467,2024,14MMS0644A,ITC,0,0,,0
713-2024-468 PA de SEMS ITC de 14MMS0739O,468,2024,14MMS0739O,ITC,0,0,,0
713-2024-469 PA de SEMS ITC de 14MMS0706X,469,2024,14MMS0706X,ITC,0,0,,0
713-2024-470 PA de SEMS ITC de 14MMS0714F,470,2024,14MMS0714F,ITC,0,0,,0
713-2024-471 PA de SEMS ITC de 14MMS0759B,471,2024,14MMS0759B,ITC,0,0,,0
713-2024-472 PA de SEMS ITC de 14MMS0627K,472,2024,14MMS0627K,ITC,1,0,,1
713-2024-473 PA de SEMS ITC de 14MMS0754G,473,2024,14MMS0754G,ITC,0,0,,0
713-2024-474 PA de SEMS ITC de 14MMS0709U,474,2024,14MMS0709U,ITC,0,0,,0
713-2024-475 PA de SEMS ITC de 14MMS0710J,475,2024,14MMS0710J,ITC,0,0,,0
713-2024-476 PA de SEMS ITC de 14MMS0832U,476,2024,14MMS0832U,ITC,0,0,,0
713-2024-477 PA de SEMS ITC de 14MMS0655G,477,2024,14MMS0655G,ITC,0,0,,0
713-2024-478 PA de SEMS ITC de 14MMS0771X,478,2024,14MMS0771X,ITC,0,0,,0
713-2024-479 PA de SEMS ITC de 14MMS0620R,479,2024,14MMS0620R,ITC,0,0,,0
713-2024-480 PA de SEMS ITC de 14MMS0766L,480,2024,14MMS0766L,ITC,0,0,,0
713-2024-481 PA de SEMS ITC de 14MMS0689X,481,2024,14MMS0689X,ITC,0,0,,0
713-2024-482 PA de SEMS ITC de 14MMS0770Y,482,2024,14MMS0770Y,ITC,0,0,,0
713-2024-483 PA de SEMS ITC de 14MMS0690M,483,2024,14MMS0690M,ITC,0,0,,0
713-2024-484 PA de SEMS ITC de 14MMS0740D,484,2024,14MMS0740D,ITC,0,0,,0
713-2024-485 PA de SEMS ITC de 14MMS0656F,485,2024,14MMS0656F,ITC,0,0,,0
713-2024-486 PA de SEMS ITC de 14MMS0768J,486,2024,14MMS0768J,ITC,0,0,,0
713-2024-487 PA de SEMS ITC de 14MMS0711I,487,2024,14MMS0711I,ITC,0,0,,0
713-2024-488 PA de SEMS ITC de 14MMS0730X,488,2024,14MMS0730X,ITC,0,0,,0
713-2024-489 PA de SEMS ITC de 14MMS0670Z,489,2024,14MMS0670Z,ITC,0,0,,0
713-2024-490 PA de SEMS ITC de 14MMS0632W,490,2024,14MMS0632W,ITC,0,0,,0
713-2024-491 PA de SEMS ITC de 14MMS0713G,491,2024,14MMS0713G,ITC,0,0,,0
713-2024-492 PA de SEMS ITC de 14MMS0763O,492,2024,14MMS0763O,ITC,0,0,,0
713-2024-493 PA de SEMS ITC de 14MMS0715E,493,2024,14MMS0715E,ITC,0,0,,0
713-2024-494 PA de SEMS ITC de 14MMS0716D,494,2024,14MMS0716D,ITC,0,0,,0
713-2024-495 PA de SEMS ITC de 14MMS0660S,495,2024,14MMS0660S,ITC,0,0,,0
713-2024-496 PA de SEMS ITC de 14MMS0719A,496,2024,14MMS0719A,ITC,0,0,,0
713-2024-497 PA de SEMS ITC de 14MMS0720Q,497,2024,14MMS0720Q,ITC,0,0,,0
713-2024-498 PA de SEMS ITC de 14MMS0742B,498,2024,14MMS0742B,ITC,0,0,,0
713-2024-499 PA de SEMS ITC de 14MMS0743A,499,2024,14MMS0743A,ITC,0,0,,0
713-2024-500 PA de SEMS ITC de 14MMS0657E,500,2024,14MMS0657E,ITC,0,0,,0
713-2024-501 PA de SEMS ITC de 14MMS0721P,501,2024,14MMS0721P,ITC,0,0,,0
713-2024-502 PA de SEMS ITC de 14MMS0744Z,502,2024,14MMS0744Z,ITC,0,0,,0
713-2024-503 PA de SEMS ITC de 14MMS0817B,503,2024,14MMS0817B,ITC,0,0,,0
713-2024-504 PA de SEMS ITC de 14MMS0773V,504,2024,14MMS0773V,ITC,0,0,,0
713-2024-505 PA de SEMS ITC de 14MMS0633V,505,2024,14MMS0633V,ITC,0,0,,0
713-2024-506 PA de SEMS ITC de 14MMS0772W,506,2024,14MMS0772W,ITC,0,0,,0
713-2024-507 PA de SEMS ITC de 14MMS0679Q,507,2024,14MMS0679Q,ITC,0,0,,0
713-2024-508 PA de SEMS ITC de 14MMS0723N,508,2024,14MMS0723N,ITC,0,0,,0
713-2024-509 PA de SEMS ITC de 14MMS0712H,509,2024,14MMS0712H,ITC,0,0,,0
713-2024-510 PA de SEMS ITC de 14MMS0669J,510,2024,14MMS0669J,ITC,0,0,,0
713-2024-511 PA de SEMS ITC de 14MMS0672X,511,2024,14MMS0672X,ITC,1,0,,1
713-2024-512 PA de SEMS ITC de 14MMS0708V,512,2024,14MMS0708V,ITC,0,0,,0
713-2024-513 PA de SEMS ITC de 14MMS0767K,513,2024,14MMS0767K,ITC,0,0,,0
713-2024-514 PA de SEMS ITC de 14MMS0659C,514,2024,14MMS0659C,ITC,0,0,,0
713-2024-515 PA de SEMS ITC de 14MMS0755F,515,2024,14MMS0755F,ITC,0,0,,0
713-2024-516 PA de SEMS ITC de 14MMS0746Y,516,2024,14MMS0746Y,ITC,0,0,,0
713-2024-517 PA de SEMS ITC de 14MMS0724M,517,2024,14MMS0724M,ITC,0,0,,0
713-2024-518 PA de SEMS ITC de 14MMS0745Z,518,2024,14MMS0745Z,ITC,0,0,,0
713-2024-519 PA de SEMS ITC de 14MMS0638Q,519,2024,14MMS0638Q,ITC,0,0,,0
713-2024-520 PA de SEMS ITC de 14MMS0658D,520,2024,14MMS0658D,ITC,0,0,,0
713-2024-521 PA de SEMS ITC de 14MMS0725L,521,2024,14MMS0725L,ITC,0,1,,1
713-2024-522 PA de SEMS ITC de 14MMS0616E,522,2024,14MMS0616E,ITC,0,0,,0
713-2024-523 PA de SEMS ITC de 14MMS0639P,523,2024,14MMS0639P,ITC,0,0,,0
713-2024-524 PA de SEMS ITC de 14MMS0699D,524,2024,14MMS0699D,ITC,0,0,,0
713-2024-525 PA de SEMS ITC de 14MMS0748W,525,2024,14MMS0748W,ITC,0,0,,0
713-2024-526 PA de SEMS ITC de 14MMS0827I,526,2024,14MMS0827I,ITC,0,0,,0
713-2024-527 PA de SEMS ITC de 14MMS0751J,527,2024,14MMS0751J,ITC,0,0,,0
713-2024-528 PA de SEMS ITC de 14MMS0830W,528,2024,14MMS0830W,ITC,0,0,,0
713-2024-529 PA de SEMS ITC de 14MMS0818A,529,2024,14MMS0818A,ITC,0,0,,0
713-2024-530 PA de SEMS ITC de 14MMS0912F,530,2024,14MMS0912F,ITC,0,0,,0
713-2024-531 PA de SEMS ITC de DGSEMS,531,2024,DGSEMS,ITC,0,0,,0
713-2024-532 PA de SEMS IMT de 14MMS0607X,532,2024,14MMS0607X,IMT,0,0,,0
713-2024-533 PA de SEMS IMT de 14MMS0608W,533,2024,14MMS0608W,IMT,0,0,,0
713-2024-534 PA de SEMS IMT de 14MMS0609V,534,2024,14MMS0609V,IMT,0,0,,0
713-2024-535 PA de SEMS IMT de 14MMS0610K,535,2024,14MMS0610K,IMT,0,0,,0
713-2024-536 PA de SEMS IMT de 14MMS0611J,536,2024,14MMS0611J,IMT,0,0,,0
713-2024-537 PA de SEMS IMT de 14MMS0612I,537,2024,14MMS0612I,IMT,0,0,,0
713-2024-538 PA de SEMS IMT de 14MMS0613H,538,2024,14MMS0613H,IMT,0,0,,0
713-2024-539 PA de SEMS IMT de 14MMS0647Y,539,2024,14MMS0647Y,IMT,0,0,,0
713-2024-540 PA de SEMS IMT de 14MMS0762P,540,2024,14MMS0762P,IMT,0,0,,0
713-2024-541 PA de SEMS IMT de 14MMS0761Q,541,2024,14MMS0761Q,IMT,0,0,,0
713-2024-542 PA de SEMS IMT de 14MMS0648X,542,2024,14MMS0648X,IMT,0,0,,0
713-2024-543 PA de SEMS IMT de 14MMS0649W,543,2024,14MMS0649W,IMT,0,0,,0
713-2024-544 PA de SEMS IMT de 14MMS0650L,544,2024,14MMS0650L,IMT,0,0,,0
