name,row,ciclo,cve_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t
670 2023-2024 14USU0221L 5062200082,670,2023-2024,14USU0221L,5062200082,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
671 2023-2024 14USU0221L 5071300009,671,2023-2024,14USU0221L,5071300009,Escolarizada,5,2,,7,,,,0,,,,0,15,0,,15,,,,0,,,,0
672 2023-2024 14USU0221L 5071300014,672,2023-2024,14USU0221L,5071300014,Escolarizada,65,13,,78,,,,2,,,,0,40,6,,46,,,,0,,,,0
673 2023-2024 14USU0221L 5071400008,673,2023-2024,14USU0221L,5071400008,Escolarizada,19,27,,46,,,,1,,,,0,18,38,,56,,,,0,,,,0
674 2023-2024 14USU0221L 5071700019,674,2023-2024,14USU0221L,5071700019,Escolarizada,10,12,,22,,,,0,,,,0,12,9,,21,,,,0,,,,0
675 2023-2024 14USU0221L 5092100006,675,2023-2024,14USU0221L,5092100006,En línea,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
676 2023-2024 14USU0222K 5022200040,676,2023-2024,14USU0222K,5022200040,Escolarizada,9,19,,28,,,,0,,,,0,2,3,,5,,,,0,,,,0
677 2023-2024 14USU0222K 5031100007,677,2023-2024,14USU0222K,5031100007,Escolarizada,2,17,,19,,,,0,,,,0,2,18,,20,,,,0,,,,0
678 2023-2024 14USU0222K 5033100003,678,2023-2024,14USU0222K,5033100003,Escolarizada,24,31,,55,,,,2,,,,0,20,25,,45,,,,0,,,,0
679 2023-2024 14USU0222K 5042000002,679,2023-2024,14USU0222K,5042000002,Escolarizada,14,15,,29,,,,2,,,,0,13,19,,32,,,,0,,,,0
680 2023-2024 14USU0222K 5062200082,680,2023-2024,14USU0222K,5062200082,Escolarizada,10,8,,18,,,,0,,,,0,5,2,,7,,,,1,,,,0
681 2023-2024 14USU0222K 5071000047,681,2023-2024,14USU0222K,5071000047,Escolarizada,17,2,,19,,,,1,,,,0,3,0,,3,,,,0,,,,0
682 2023-2024 14USU0230T 4093100005,682,2023-2024,14USU0230T,4093100005,Escolarizada,29,65,,94,,,,7,,,,1,5,12,,17,,,,0,,,,0
683 2023-2024 14USU0230T 4094100005,683,2023-2024,14USU0230T,4094100005,Escolarizada,29,98,,127,,,,3,,,,0,9,26,,35,,,,0,,,,0
684 2023-2024 14USU0230T 4094100010,684,2023-2024,14USU0230T,4094100010,Escolarizada,10,37,,47,,,,1,,,,0,6,14,,20,,,,1,,,,0
685 2023-2024 14USU0230T 4095300010,685,2023-2024,14USU0230T,4095300010,Escolarizada,52,84,,136,,,,6,,,,0,32,32,,64,,,,0,,,,0
686 2023-2024 14USU0230T 4103100001,686,2023-2024,14USU0230T,4103100001,Escolarizada,47,80,,127,,,,2,,,,0,12,17,,29,,,,0,,,,0
687 2023-2024 14USU0230T 5031100007,687,2023-2024,14USU0230T,5031100007,Escolarizada,95,278,,373,,,,5,,,,0,52,185,,237,,,,0,,,,0
688 2023-2024 14USU0230T 5033200024,688,2023-2024,14USU0230T,5033200024,Escolarizada,8,39,,47,,,,3,,,,0,1,8,,9,,,,0,,,,0
689 2023-2024 14USU0230T 5091100011,689,2023-2024,14USU0230T,5091100011,Escolarizada,150,269,,419,,,,5,,,,0,274,451,,725,,,,0,,,,1
690 2023-2024 14USU0230T 5092100006,690,2023-2024,14USU0230T,5092100006,Escolarizada,112,349,,461,,,,6,,,,1,61,311,,372,,,,0,,,,1
691 2023-2024 14USU0230T 5093100002,691,2023-2024,14USU0230T,5093100002,Escolarizada,78,206,,284,,,,4,,,,0,79,238,,317,,,,2,,,,0
692 2023-2024 14USU0230T 5094100009,692,2023-2024,14USU0230T,5094100009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
693 2023-2024 14USU0230T 5094200006,693,2023-2024,14USU0230T,5094200006,Escolarizada,39,122,,161,,,,1,,,,0,18,112,,130,,,,0,,,,0
694 2023-2024 14USU0230T 5094300009,694,2023-2024,14USU0230T,5094300009,Escolarizada,7,39,,46,,,,0,,,,0,2,5,,7,,,,0,,,,0
695 2023-2024 14USU0230T 5101100015,695,2023-2024,14USU0230T,5101100015,Escolarizada,133,118,,251,,,,1,,,,0,41,42,,83,,,,0,,,,0
696 2023-2024 14USU0210F 4062100001,696,2023-2024,14USU0210F,4062100001,Escolarizada,1,0,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0
697 2023-2024 14USU0210F 4101600012,697,2023-2024,14USU0210F,4101600012,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
698 2023-2024 14USU0003Y 5095400006,698,2023-2024,14USU0003Y,5095400006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
699 2023-2024 14USU0222K 5071700019,699,2023-2024,14USU0222K,5071700019,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
700 2023-2024 14USU0222K 5032100038,700,2023-2024,14USU0222K,5032100038,Escolarizada,0,0,,0,,,,0,,,,0,1,2,,3,,,,0,,,,0
701 2023-2024 14USU0011G 5051300048,701,2023-2024,14USU0011G,5051300048,Mixta,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
702 2023-2024 14USU0002Z 7011400011,702,2023-2024,14USU0002Z,7011400011,Escolarizada,0,2,,2,,,,0,,,,0,3,5,,8,,,,0,,,,0
703 2023-2024 14USU0002Z 7031000052,703,2023-2024,14USU0002Z,7031000052,Escolarizada,4,4,,8,,,,0,,,,0,1,2,,3,,,,1,,,,0
704 2023-2024 14USU0002Z 7031200009,704,2023-2024,14USU0002Z,7031200009,Escolarizada,1,2,,3,,,,0,,,,0,1,0,,1,,,,0,,,,0
705 2023-2024 14USU0002Z 7033100026,705,2023-2024,14USU0002Z,7033100026,Escolarizada,1,2,,3,,,,0,,,,0,1,1,,2,,,,0,,,,0
706 2023-2024 14USU0002Z 7042100033,706,2023-2024,14USU0002Z,7042100033,Escolarizada,26,27,,53,,,,1,,,,0,5,9,,14,,,,0,,,,1
707 2023-2024 14USU0002Z 7095600030,707,2023-2024,14USU0002Z,7095600030,Escolarizada,8,12,,20,,,,0,,,,1,4,14,,18,,,,0,,,,0
708 2023-2024 14USU0003Y 7011400011,708,2023-2024,14USU0003Y,7011400011,Escolarizada,4,15,,19,,,,0,,,,0,7,10,,17,,,,0,,,,0
709 2023-2024 14USU0003Y 7012500034,709,2023-2024,14USU0003Y,7012500034,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
710 2023-2024 14USU0003Y 7031100043,710,2023-2024,14USU0003Y,7031100043,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
711 2023-2024 14USU0003Y 7031200071,711,2023-2024,14USU0003Y,7031200071,Escolarizada,0,1,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0
712 2023-2024 14USU0003Y 7042100033,712,2023-2024,14USU0003Y,7042100033,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
713 2023-2024 14USU0003Y 7042100268,713,2023-2024,14USU0003Y,7042100268,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
714 2023-2024 14USU0003Y 7052100021,714,2023-2024,14USU0003Y,7052100021,Escolarizada,3,0,,3,,,,0,,,,0,3,0,,3,,,,0,,,,0
715 2023-2024 14USU0003Y 7061300005,715,2023-2024,14USU0003Y,7061300005,Escolarizada,4,1,,5,,,,0,,,,0,1,1,,2,,,,0,,,,0
716 2023-2024 14USU0003Y 7071300003,716,2023-2024,14USU0003Y,7071300003,Escolarizada,5,0,,5,,,,0,,,,0,1,0,,1,,,,0,,,,0
717 2023-2024 14USU0003Y 8052100019,717,2023-2024,14USU0003Y,8052100019,Escolarizada,3,1,,4,,,,0,,,,0,4,1,,5,,,,0,,,,0
718 2023-2024 14USU0012F 7042100177,718,2023-2024,14USU0012F,7042100177,En línea,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
719 2023-2024 14USU0120N 7042300030,719,2023-2024,14USU0120N,7042300030,En línea,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
720 2023-2024 14USU0005W 7012602009,720,2023-2024,14USU0005W,7012602009,Escolarizada,1,0,,1,,,,0,,,,0,2,4,,6,,,,0,,,,0
721 2023-2024 14USU0005W 7022300036,721,2023-2024,14USU0005W,7022300036,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
722 2023-2024 14USU0008T 6091323001,722,2023-2024,14USU0008T,6091323001,Escolarizada,1,2,,3,,,,0,,,,0,0,0,,0,,,,0,,,,0
723 2023-2024 14USU0008T 6091326001,723,2023-2024,14USU0008T,6091326001,Escolarizada,4,1,,5,,,,0,,,,0,0,0,,0,,,,0,,,,0
724 2023-2024 14USU0008T 7022600002,724,2023-2024,14USU0008T,7022600002,Escolarizada,2,1,,3,,,,0,,,,0,0,0,,0,,,,0,,,,0
725 2023-2024 14USU0008T 7031200016,725,2023-2024,14USU0008T,7031200016,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
726 2023-2024 14USU0008T 7031300118,726,2023-2024,14USU0008T,7031300118,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
727 2023-2024 14USU0008T 7042300011,727,2023-2024,14USU0008T,7042300011,Escolarizada,1,1,,2,,,,0,,,,0,0,4,,4,,,,0,,,,0
728 2023-2024 14USU0008T 7052300035,728,2023-2024,14USU0008T,7052300035,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
729 2023-2024 14USU0008T 7071000033,729,2023-2024,14USU0008T,7071000033,Escolarizada,1,0,,1,,,,0,,,,0,2,1,,3,,,,0,,,,0
730 2023-2024 14USU0008T 7071200021,730,2023-2024,14USU0008T,7071200021,Escolarizada,1,1,,2,,,,0,,,,0,3,2,,5,,,,0,,,,0
731 2023-2024 14USU0008T 7102100006,731,2023-2024,14USU0008T,7102100006,Escolarizada,2,1,,3,,,,0,,,,0,3,1,,4,,,,0,,,,0
732 2023-2024 14USU0008T 8033100003,732,2023-2024,14USU0008T,8033100003,Escolarizada,1,1,,2,,,,0,,,,0,3,2,,5,,,,0,,,,0
733 2023-2024 14USU0008T 8052300021,733,2023-2024,14USU0008T,8052300021,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
734 2023-2024 14USU0008T 8071200008,734,2023-2024,14USU0008T,8071200008,Escolarizada,3,3,,6,,,,0,,,,0,3,5,,8,,,,0,,,,0
735 2023-2024 14USU0008T 8091345016,735,2023-2024,14USU0008T,8091345016,Escolarizada,6,5,,11,,,,0,,,,0,0,0,,0,,,,0,,,,0
736 2023-2024 14USU0008T 8102100001,736,2023-2024,14USU0008T,8102100001,Escolarizada,1,0,,1,,,,0,,,,0,3,0,,3,,,,0,,,,0
737 2023-2024 14USU0010H 7011200033,737,2023-2024,14USU0010H,7011200033,Escolarizada,0,0,,0,,,,0,,,,0,1,7,,8,,,,0,,,,0
738 2023-2024 14USU0010H 7012603017,738,2023-2024,14USU0010H,7012603017,Escolarizada,2,5,,7,,,,0,,,,0,3,7,,10,,,,0,,,,0
739 2023-2024 14USU0010H 7022200011,739,2023-2024,14USU0010H,7022200011,Escolarizada,0,0,,0,,,,0,,,,0,1,2,,3,,,,0,,,,0
740 2023-2024 14USU0010H 7022200019,740,2023-2024,14USU0010H,7022200019,Escolarizada,2,10,,12,,,,0,,,,0,0,1,,1,,,,0,,,,0
741 2023-2024 14USU0010H 7022300005,741,2023-2024,14USU0010H,7022300005,Escolarizada,3,1,,4,,,,0,,,,0,3,0,,3,,,,0,,,,0
742 2023-2024 14USU0010H 7022300015,742,2023-2024,14USU0010H,7022300015,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
743 2023-2024 14USU0010H 7022300034,743,2023-2024,14USU0010H,7022300034,Escolarizada,1,1,,2,,,,0,,,,0,2,1,,3,,,,0,,,,0
744 2023-2024 14USU0010H 7022300037,744,2023-2024,14USU0010H,7022300037,Escolarizada,1,0,,1,,,,0,,,,0,1,0,,1,,,,0,,,,0
745 2023-2024 14USU0010H 7022400002,745,2023-2024,14USU0010H,7022400002,Escolarizada,2,12,,14,,,,1,,,,1,2,5,,7,,,,0,,,,0
746 2023-2024 14USU0010H 7022500008,746,2023-2024,14USU0010H,7022500008,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
747 2023-2024 14USU0010H 7022500015,747,2023-2024,14USU0010H,7022500015,Escolarizada,1,0,,1,,,,0,,,,0,6,4,,10,,,,0,,,,0
748 2023-2024 14USU0010H 7022600002,748,2023-2024,14USU0010H,7022600002,Escolarizada,0,2,,2,,,,0,,,,0,0,1,,1,,,,0,,,,0
749 2023-2024 14USU0010H 7022600008,749,2023-2024,14USU0010H,7022600008,Escolarizada,6,1,,7,,,,0,,,,0,6,1,,7,,,,0,,,,0
750 2023-2024 14USU0010H 7031000001,750,2023-2024,14USU0010H,7031000001,Escolarizada,1,1,,2,,,,0,,,,0,7,7,,14,,,,0,,,,0
751 2023-2024 14USU0010H 7031200035,751,2023-2024,14USU0010H,7031200035,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
752 2023-2024 14USU0010H 7031200043,752,2023-2024,14USU0010H,7031200043,Escolarizada,0,0,,0,,,,0,,,,0,2,7,,9,,,,0,,,,0
753 2023-2024 14USU0010H 7031200087,753,2023-2024,14USU0010H,7031200087,Escolarizada,2,1,,3,,,,0,,,,0,0,0,,0,,,,0,,,,0
754 2023-2024 14USU0010H 7031300005,754,2023-2024,14USU0010H,7031300005,Escolarizada,12,4,,16,,,,0,,,,0,5,3,,8,,,,0,,,,0
755 2023-2024 14USU0010H 7031300078,755,2023-2024,14USU0010H,7031300078,Escolarizada,2,1,,3,,,,0,,,,0,0,2,,2,,,,0,,,,0
756 2023-2024 14USU0010H 7032100004,756,2023-2024,14USU0010H,7032100004,Escolarizada,0,2,,2,,,,0,,,,0,4,2,,6,,,,0,,,,0
757 2023-2024 14USU0010H 7032100049,757,2023-2024,14USU0010H,7032100049,Escolarizada,0,1,,1,,,,0,,,,0,0,2,,2,,,,0,,,,0
758 2023-2024 14USU0010H 7033100026,758,2023-2024,14USU0010H,7033100026,Escolarizada,33,33,,66,,,,0,,,,0,17,11,,28,,,,0,,,,0
759 2023-2024 14USU0010H 7073100005,759,2023-2024,14USU0010H,7073100005,Escolarizada,2,0,,2,,,,0,,,,0,5,1,,6,,,,0,,,,0
760 2023-2024 14USU0010H 8011000006,760,2023-2024,14USU0010H,8011000006,Escolarizada,2,2,,4,,,,0,,,,0,2,0,,2,,,,0,,,,0
761 2023-2024 14USU0010H 8011500003,761,2023-2024,14USU0010H,8011500003,Escolarizada,3,7,,10,,,,0,,,,0,3,0,,3,,,,0,,,,0
762 2023-2024 14USU0010H 8022000001,762,2023-2024,14USU0010H,8022000001,Escolarizada,0,0,,0,,,,0,,,,0,2,2,,4,,,,0,,,,0
763 2023-2024 14USU0010H 8022500004,763,2023-2024,14USU0010H,8022500004,Escolarizada,1,3,,4,,,,0,,,,0,3,0,,3,,,,0,,,,1
764 2023-2024 14USU0010H 8031000001,764,2023-2024,14USU0010H,8031000001,Escolarizada,9,13,,22,,,,0,,,,0,8,7,,15,,,,0,,,,0
765 2023-2024 14USU0010H 8031300003,765,2023-2024,14USU0010H,8031300003,Escolarizada,4,3,,7,,,,0,,,,0,4,3,,7,,,,0,,,,0
766 2023-2024 14USU0010H 8033100009,766,2023-2024,14USU0010H,8033100009,Escolarizada,6,7,,13,,,,0,,,,0,4,1,,5,,,,0,,,,0
767 2023-2024 14USU0010H 8052300012,767,2023-2024,14USU0010H,8052300012,Escolarizada,2,2,,4,,,,0,,,,0,1,4,,5,,,,0,,,,0
768 2023-2024 14USU0012F 7011400029,768,2023-2024,14USU0012F,7011400029,En línea,4,8,,12,,,,0,,,,0,2,1,,3,,,,0,,,,1
769 2023-2024 14USU0012F 7012400001,769,2023-2024,14USU0012F,7012400001,En línea,3,7,,10,,,,0,,,,0,0,0,,0,,,,0,,,,0
770 2023-2024 14USU0012F 7021000014,770,2023-2024,14USU0012F,7021000014,En línea,2,6,,8,,,,0,,,,0,0,2,,2,,,,0,,,,0
771 2023-2024 14USU0012F 7031300041,771,2023-2024,14USU0012F,7031300041,En línea,6,9,,15,,,,0,,,,0,4,6,,10,,,,0,,,,0
772 2023-2024 14USU0012F 7032100037,772,2023-2024,14USU0012F,7032100037,En línea,2,4,,6,,,,0,,,,0,2,4,,6,,,,0,,,,0
773 2023-2024 14USU0012F 7041100029,773,2023-2024,14USU0012F,7041100029,En línea,20,15,,35,,,,0,,,,0,1,2,,3,,,,0,,,,0
774 2023-2024 14USU0012F 7042100311,774,2023-2024,14USU0012F,7042100311,En línea,14,7,,21,,,,0,,,,0,9,2,,11,,,,0,,,,0
775 2023-2024 14USU0012F 8011400005,775,2023-2024,14USU0012F,8011400005,En línea,3,8,,11,,,,0,,,,0,3,3,,6,,,,0,,,,0
776 2023-2024 14USU0012F 8021000011,776,2023-2024,14USU0012F,8021000011,En línea,2,3,,5,,,,0,,,,0,0,0,,0,,,,0,,,,0
777 2023-2024 14USU0110G 6041100014,777,2023-2024,14USU0110G,6041100014,Escolarizada,0,0,,0,,,,0,,,,0,1,0,,1,,,,0,,,,0
778 2023-2024 14USU0110G 7012604029,778,2023-2024,14USU0110G,7012604029,Escolarizada,1,0,,1,,,,0,,,,0,1,4,,5,,,,0,,,,0
779 2023-2024 14USU0110G 7041100029,779,2023-2024,14USU0110G,7041100029,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
780 2023-2024 14USU0110G 7052100009,780,2023-2024,14USU0110G,7052100009,Escolarizada,6,0,,6,,,,0,,,,0,6,1,,7,,,,0,,,,0
781 2023-2024 14USU0110G 7052100029,781,2023-2024,14USU0110G,7052100029,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
782 2023-2024 14USU0110G 7052200003,782,2023-2024,14USU0110G,7052200003,Escolarizada,5,1,,6,,,,0,,,,0,2,0,,2,,,,0,,,,0
783 2023-2024 14USU0110G 7052200006,783,2023-2024,14USU0110G,7052200006,Escolarizada,7,9,,16,,,,0,,,,0,2,6,,8,,,,0,,,,0
784 2023-2024 14USU0110G 7052200018,784,2023-2024,14USU0110G,7052200018,Escolarizada,6,1,,7,,,,0,,,,0,6,0,,6,,,,0,,,,0
785 2023-2024 14USU0110G 7052300025,785,2023-2024,14USU0110G,7052300025,Escolarizada,9,2,,11,,,,0,,,,0,2,3,,5,,,,0,,,,0
786 2023-2024 14USU0110G 7053100007,786,2023-2024,14USU0110G,7053100007,Escolarizada,4,3,,7,,,,0,,,,0,4,2,,6,,,,0,,,,0
787 2023-2024 14USU0110G 7061300057,787,2023-2024,14USU0110G,7061300057,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
788 2023-2024 14USU0110G 7062000007,788,2023-2024,14USU0110G,7062000007,Escolarizada,10,6,,16,,,,0,,,,0,5,4,,9,,,,1,,,,0
789 2023-2024 14USU0110G 7062200074,789,2023-2024,14USU0110G,7062200074,Escolarizada,8,8,,16,,,,1,,,,0,2,2,,4,,,,0,,,,0
790 2023-2024 14USU0110G 7071200009,790,2023-2024,14USU0110G,7071200009,Escolarizada,4,0,,4,,,,0,,,,0,4,0,,4,,,,0,,,,0
791 2023-2024 14USU0110G 7071300026,791,2023-2024,14USU0110G,7071300026,Escolarizada,20,2,,22,,,,0,,,,0,5,1,,6,,,,0,,,,0
792 2023-2024 14USU0110G 7071300053,792,2023-2024,14USU0110G,7071300053,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
793 2023-2024 14USU0110G 7071400012,793,2023-2024,14USU0110G,7071400012,Escolarizada,1,7,,8,,,,0,,,,0,7,5,,12,,,,0,,,,0
794 2023-2024 14USU0110G 7071600009,794,2023-2024,14USU0110G,7071600009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
795 2023-2024 14USU0110G 7071600020,795,2023-2024,14USU0110G,7071600020,Escolarizada,4,3,,7,,,,0,,,,0,2,2,,4,,,,0,,,,1
796 2023-2024 14USU0110G 7071700002,796,2023-2024,14USU0110G,7071700002,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
797 2023-2024 14USU0110G 7073200013,797,2023-2024,14USU0110G,7073200013,Mixta,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
798 2023-2024 14USU0110G 7095400007,798,2023-2024,14USU0110G,7095400007,Mixta,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
799 2023-2024 14USU0110G 7101500016,799,2023-2024,14USU0110G,7101500016,Escolarizada,2,10,,12,,,,0,,,,0,0,8,,8,,,,0,,,,0
800 2023-2024 14USU0110G 8051200038,800,2023-2024,14USU0110G,8051200038,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
801 2023-2024 14USU0110G 8052000007,801,2023-2024,14USU0110G,8052000007,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
802 2023-2024 14USU0110G 8052100009,802,2023-2024,14USU0110G,8052100009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
803 2023-2024 14USU0110G 8052100009,803,2023-2024,14USU0110G,8052100009,Escolarizada,4,2,,6,,,,0,,,,0,3,0,,3,,,,0,,,,0
804 2023-2024 14USU0110G 8052200001,804,2023-2024,14USU0110G,8052200001,Escolarizada,3,0,,3,,,,0,,,,0,4,0,,4,,,,0,,,,0
805 2023-2024 14USU0110G 8052200009,805,2023-2024,14USU0110G,8052200009,Escolarizada,3,5,,8,,,,0,,,,0,1,5,,6,,,,0,,,,0
806 2023-2024 14USU0110G 8052200018,806,2023-2024,14USU0110G,8052200018,Escolarizada,6,0,,6,,,,0,,,,0,4,1,,5,,,,0,,,,0
807 2023-2024 14USU0110G 8052200023,807,2023-2024,14USU0110G,8052200023,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
808 2023-2024 14USU0110G 8053100005,808,2023-2024,14USU0110G,8053100005,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
809 2023-2024 14USU0110G 8061100020,809,2023-2024,14USU0110G,8061100020,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
810 2023-2024 14USU0110G 8071300016,810,2023-2024,14USU0110G,8071300016,Escolarizada,11,4,,15,,,,0,,,,0,8,3,,11,,,,0,,,,0
811 2023-2024 14USU0110G 8071400003,811,2023-2024,14USU0110G,8071400003,Escolarizada,8,5,,13,,,,0,,,,0,0,3,,3,,,,0,,,,0
812 2023-2024 14USU0120N 7011000042,812,2023-2024,14USU0120N,7011000042,Escolarizada,2,8,,10,,,,1,,,,0,4,6,,10,,,,0,,,,0
813 2023-2024 14USU0120N 7011200077,813,2023-2024,14USU0120N,7011200077,Escolarizada,0,1,,1,,,,0,,,,0,3,3,,6,,,,0,,,,0
814 2023-2024 14USU0120N 7011400011,814,2023-2024,14USU0120N,7011400011,Escolarizada,6,11,,17,,,,0,,,,1,11,18,,29,,,,0,,,,0
815 2023-2024 14USU0120N 7012000087,815,2023-2024,14USU0120N,7012000087,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
816 2023-2024 14USU0120N 7012500034,816,2023-2024,14USU0120N,7012500034,Escolarizada,1,0,,1,,,,0,,,,0,1,3,,4,,,,0,,,,0
817 2023-2024 14USU0120N 7031300023,817,2023-2024,14USU0120N,7031300023,Escolarizada,8,5,,13,,,,0,,,,0,5,4,,9,,,,0,,,,0
818 2023-2024 14USU0120N 7031400008,818,2023-2024,14USU0120N,7031400008,Escolarizada,2,3,,5,,,,0,,,,0,6,2,,8,,,,0,,,,1
819 2023-2024 14USU0120N 7031400038,819,2023-2024,14USU0120N,7031400038,Escolarizada,1,0,,1,,,,0,,,,0,5,7,,12,,,,0,,,,0
820 2023-2024 14USU0120N 7031500062,820,2023-2024,14USU0120N,7031500062,Escolarizada,0,1,,1,,,,0,,,,0,1,4,,5,,,,0,,,,0
821 2023-2024 14USU0120N 7041100024,821,2023-2024,14USU0120N,7041100024,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
822 2023-2024 14USU0120N 7041100026,822,2023-2024,14USU0120N,7041100026,Escolarizada,1,0,,1,,,,0,,,,0,2,6,,8,,,,0,,,,0
823 2023-2024 14USU0120N 7041200034,823,2023-2024,14USU0120N,7041200034,Escolarizada,6,4,,10,,,,1,,,,0,6,13,,19,,,,0,,,,0
824 2023-2024 14USU0120N 7041200042,824,2023-2024,14USU0120N,7041200042,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
825 2023-2024 14USU0120N 7041300021,825,2023-2024,14USU0120N,7041300021,Escolarizada,4,6,,10,,,,0,,,,0,11,10,,21,,,,0,,,,0
826 2023-2024 14USU0120N 7041300024,826,2023-2024,14USU0120N,7041300024,Escolarizada,1,0,,1,,,,0,,,,0,9,10,,19,,,,0,,,,0
827 2023-2024 14USU0120N 7041400008,827,2023-2024,14USU0120N,7041400008,Escolarizada,0,0,,0,,,,0,,,,0,7,3,,10,,,,0,,,,0
828 2023-2024 14USU0120N 7041400009,828,2023-2024,14USU0120N,7041400009,Escolarizada,0,0,,0,,,,0,,,,0,5,1,,6,,,,0,,,,0
829 2023-2024 14USU0120N 7041400048,829,2023-2024,14USU0120N,7041400048,Escolarizada,10,5,,15,,,,0,,,,0,4,2,,6,,,,0,,,,0
830 2023-2024 14USU0120N 7042000002,830,2023-2024,14USU0120N,7042000002,Escolarizada,0,0,,0,,,,0,,,,0,4,1,,5,,,,0,,,,0
831 2023-2024 14USU0120N 7042100033,831,2023-2024,14USU0120N,7042100033,Escolarizada,23,26,,49,,,,0,,,,0,18,21,,39,,,,0,,,,0
832 2023-2024 14USU0120N 7042300031,832,2023-2024,14USU0120N,7042300031,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
833 2023-2024 14USU0120N 7042300040,833,2023-2024,14USU0120N,7042300040,En línea,12,8,,20,,,,0,,,,0,3,3,,6,,,,0,,,,0
834 2023-2024 14USU0120N 7061000012,834,2023-2024,14USU0120N,7061000012,Escolarizada,0,0,,0,,,,0,,,,0,2,1,,3,,,,0,,,,0
835 2023-2024 14USU0120N 7062200049,835,2023-2024,14USU0120N,7062200049,Escolarizada,6,1,,7,,,,0,,,,0,12,3,,15,,,,0,,,,0
836 2023-2024 14USU0120N 7103100010,836,2023-2024,14USU0120N,7103100010,Escolarizada,0,0,,0,,,,0,,,,0,2,4,,6,,,,0,,,,0
837 2023-2024 14USU0120N 8031300020,837,2023-2024,14USU0120N,8031300020,Escolarizada,1,1,,2,,,,0,,,,0,2,1,,3,,,,0,,,,0
838 2023-2024 14USU0120N 8031300039,838,2023-2024,14USU0120N,8031300039,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
