name,row,anio,entidad_universitaria,programa_educativo_vigente,total
422 PE que requieren PP-2631 - 2011 - CUCOSTASUR,2631,2011,CUCOSTASUR,Ingeniería de Procesos y Comercio Internacional,1
422 PE que requieren PP-2632 - 2011 - CUCOSTASUR,2632,2011,CUCOSTASUR,Licenciatura en Biología Marina,1
422 PE que requieren PP-2633 - 2011 - CUCOSTASUR,2633,2011,CUCOSTASUR,Técnico Superior Universitario en Electrónica y Mecánica Automotriz,1
422 PE que requieren PP-2634 - 2011 - CUCOSTASUR,2634,2011,CUCOSTASUR,Ingeniería en Obras y Servicios,1
422 PE que requieren PP-2635 - 2011 - CULAGOS,2635,2011,CULAGOS,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2636 - 2011 - CULAGOS,2636,2011,CULAGOS,Licenciatura en Psicología,1
422 PE que requieren PP-2637 - 2011 - CULAGOS,2637,2011,CULAGOS,Licenciatura en Derecho o Carrera de Abogado (semiescolarizado),1
422 PE que requieren PP-2638 - 2011 - CULAGOS,2638,2011,CULAGOS,Ingeniería en Mecatrónica,1
422 PE que requieren PP-2639 - 2011 - CULAGOS,2639,2011,CULAGOS,Licenciatura en Humanidades con Orientaciones en Letras; Historia Cultural; Psicoterapia y Teorías Psicoanalíticas; Antropología y Cultura,1
422 PE que requieren PP-2640 - 2011 - CULAGOS,2640,2011,CULAGOS,Técnico Superior Universitario en Servicios Turísticos,1
422 PE que requieren PP-2641 - 2011 - CULAGOS,2641,2011,CULAGOS,Ingeniería en Electrónica y Computación ,1
422 PE que requieren PP-2642 - 2011 - CUNORTE,2642,2011,CUNORTE,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2643 - 2011 - CUNORTE,2643,2011,CUNORTE,Licenciatura en Enfermería,1
422 PE que requieren PP-2644 - 2011 - CUNORTE,2644,2011,CUNORTE,Técnico Superior Universitario en Informática,1
422 PE que requieren PP-2645 - 2011 - CUNORTE,2645,2011,CUNORTE,Ingeniería en Electrónica y Computación ,1
422 PE que requieren PP-2646 - 2011 - CUSUR,2646,2011,CUSUR,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2647 - 2011 - CUSUR,2647,2011,CUSUR,"Licenciatura en Medicina, Veterinaria y Zootecnia",1
422 PE que requieren PP-2648 - 2011 - CUSUR,2648,2011,CUSUR,Licenciatura en Enfermería,1
422 PE que requieren PP-2649 - 2011 - CUSUR,2649,2011,CUSUR,Licenciatura en Psicología,1
422 PE que requieren PP-2650 - 2011 - CUSUR,2650,2011,CUSUR,Licenciatura en Letras Hispánicas,1
422 PE que requieren PP-2651 - 2011 - CUSUR,2651,2011,CUSUR,Licenciatura en Periodismo con salida a Técnico Superior Universitario en Periodismo,1
422 PE que requieren PP-2652 - 2011 - CUSUR,2652,2011,CUSUR,Técnico Superior Universitario en Administración de Redes de Cómputo,1
422 PE que requieren PP-2653 - 2011 - CUSUR,2653,2011,CUSUR,"Técnico Superior Universitario en Emergencias, Seguridad Laboral y Rescates",1
422 PE que requieren PP-2654 - 2011 - CUSUR,2654,2011,CUSUR,Técnico Superior Universitario en Turismo Alternativo,1
422 PE que requieren PP-2655 - 2011 - CUSUR,2655,2011,CUSUR,Carrera de Enfermería Escolarizada,1
422 PE que requieren PP-2656 - 2011 - CUSUR,2656,2011,CUSUR,Carrera de Enfermería Semiescolarizada,1
422 PE que requieren PP-2657 - 2011 - CUSUR,2657,2011,CUSUR,"Licenciatura en Seguridad Laboral, Protección Civil y Emergencias",1
422 PE que requieren PP-2658 - 2011 - CUSUR,2658,2011,CUSUR,Licenciatura en Desarrollo Turístico Sustentable,1
422 PE que requieren PP-2659 - 2011 - CUVALLES,2659,2011,CUVALLES,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2660 - 2011 - CUVALLES,2660,2011,CUVALLES,Ingeniería en Mecatrónica,1
422 PE que requieren PP-2661 - 2011 - CUVALLES,2661,2011,CUVALLES,Licenciatura en Educación (modalidad abierta y a distancia),1
422 PE que requieren PP-2662 - 2011 - CUVALLES,2662,2011,CUVALLES,Licenciatura en Psicología,1
422 PE que requieren PP-2663 - 2011 - CUVALLES,2663,2011,CUVALLES,Ingeniería en Electrónica y Computación ,1
422 PE que requieren PP-2664 - 2011 - SUV,2664,2011,SUV,Licenciatura en Educación Abierta y a Distancia,1
422 PE que requieren PP-2665 - 2011 - SUV,2665,2011,SUV,Licenciatura en Seguridad Ciudadana,1
422 PE que requieren PP-2666 - 2010 - CUAAD,2666,2010,CUAAD,Licenciatura en Urbanística y Medio Ambiente,1
422 PE que requieren PP-2667 - 2010 - CUAAD,2667,2010,CUAAD,Licenciatura en Artes Escénicas para la Expresión Dancística con salida a Técnico Superior Universitario en Artes Escénicas para la Expresión Dancística ,1
422 PE que requieren PP-2668 - 2010 - CUAAD,2668,2010,CUAAD,Nivelación en Música,1
422 PE que requieren PP-2669 - 2010 - CUAAD,2669,2010,CUAAD,Licenciatura en Diseño de Modas,1
422 PE que requieren PP-2670 - 2010 - CUCBA,2670,2010,CUCBA,Licenciatura en Biología,1
422 PE que requieren PP-2671 - 2010 - CUCBA,2671,2010,CUCBA,"Licenciatura en Medicina, Veterinaria y Zootecnia",1
422 PE que requieren PP-2672 - 2010 - CUCBA,2672,2010,CUCBA,Ingeniería Agrónomo,1
422 PE que requieren PP-2673 - 2010 - CUCBA,2673,2010,CUCBA,Licenciatura en Ciencia de los Alimentos,1
422 PE que requieren PP-2674 - 2010 - CUCEA,2674,2010,CUCEA,Licenciatura en Administración Gubernamental y Políticas Públicas Locales,1
422 PE que requieren PP-2675 - 2010 - CUCEA,2675,2010,CUCEA,Licenciatura en Gestión y Economía Ambiental,1
422 PE que requieren PP-2676 - 2010 - CUCEA,2676,2010,CUCEA,Técnico Superior Universitario en Gestión Hotelera,1
422 PE que requieren PP-2677 - 2010 - CUCEA,2677,2010,CUCEA,Técnico Superior Universitario en Redes y Telecomunicaciones,1
422 PE que requieren PP-2678 - 2010 - CUCEI,2678,2010,CUCEI,Técnico Superior Universitario en Informática,1
422 PE que requieren PP-2679 - 2010 - CUCEI,2679,2010,CUCEI,Técnico Superior Universitario en Redes de Cómputo,1
422 PE que requieren PP-2680 - 2010 - CUCEI,2680,2010,CUCEI,Técnico Superior Universitario en Sistemas de Calidad,1
422 PE que requieren PP-2681 - 2010 - CUCEI,2681,2010,CUCEI,Técnico Superior Universitario en Herramentales,1
422 PE que requieren PP-2682 - 2010 - CUCEI,2682,2010,CUCEI,Técnico Superior Universitario en Inyección de Plásticos,1
422 PE que requieren PP-2683 - 2010 - CUCEI,2683,2010,CUCEI,Técnico Superior Universitario en Electrónica   ,1
422 PE que requieren PP-2684 - 2010 - CUCEI,2684,2010,CUCEI,Técnico Superior Universitario en Meteorología,1
422 PE que requieren PP-2685 - 2010 - CUCS,2685,2010,CUCS,Licenciatura en Psicología,1
422 PE que requieren PP-2686 - 2010 - CUCS,2686,2010,CUCS,Licenciatura en enfermería,1
422 PE que requieren PP-2687 - 2010 - CUCS,2687,2010,CUCS,Licenciatura en Nutrición,1
422 PE que requieren PP-2688 - 2010 - CUCS,2688,2010,CUCS,Técnico Superior Universitario en Prótesis Dental,1
422 PE que requieren PP-2689 - 2010 - CUCS,2689,2010,CUCS,Técnico Superior Universitario en Radiología e Imagen,1
422 PE que requieren PP-2690 - 2010 - CUCS,2690,2010,CUCS,"Técnico Superior Universitario en Emergencia, Seguridad Laboral y Rescates (creado para CUSUR)",1
422 PE que requieren PP-2691 - 2010 - CUCS,2691,2010,CUCS,Técnico Superior en enfermería,1
422 PE que requieren PP-2692 - 2010 - CUCS,2692,2010,CUCS,Carrera de enfermería Escolarizada,1
422 PE que requieren PP-2693 - 2010 - CUCS,2693,2010,CUCS,Carrera de enfermería Semiescolarizada,1
422 PE que requieren PP-2694 - 2010 - CUCS,2694,2010,CUCS,Programa de Nivelación de la Licenciatura en Enfermería en la modalidad a distancia,1
422 PE que requieren PP-2695 - 2010 - CUCSH,2695,2010,CUCSH,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2696 - 2010 - CUCSH,2696,2010,CUCSH,Licenciatura en Derecho o Carrera de Abogado (semiescolarizado),1
422 PE que requieren PP-2697 - 2010 - CUCSH,2697,2010,CUCSH,Licenciatura en Didáctica del Francés como  Lengua Extranjera,1
422 PE que requieren PP-2698 - 2010 - CUCSH,2698,2010,CUCSH,Licenciatura en Docencia del Inglés como  Lengua Extranjera,1
422 PE que requieren PP-2699 - 2010 - CUCSH,2699,2010,CUCSH,Licenciatura en Docencia del Inglés como  Lengua Extranjera (modalidad abierta y a distancia,1
422 PE que requieren PP-2700 - 2010 - CUCSH,2700,2010,CUCSH,Licenciatura en Estudios Internacionales,1
422 PE que requieren PP-2701 - 2010 - CUCSH,2701,2010,CUCSH,Licenciatura en Estudios Políticos y de Gobierno,1
422 PE que requieren PP-2702 - 2010 - CUCSH,2702,2010,CUCSH,Licenciatura en Filosofía,1
422 PE que requieren PP-2703 - 2010 - CUCSH,2703,2010,CUCSH,Licenciatura en Geografía con Orientaciones en Ordenamiento Ambiental y Ordenamiento Territorial,1
422 PE que requieren PP-2704 - 2010 - CUCSH,2704,2010,CUCSH,Licenciatura en Historia,1
422 PE que requieren PP-2705 - 2010 - CUCSH,2705,2010,CUCSH,Licenciatura en Letras Hispánicas,1
422 PE que requieren PP-2706 - 2010 - CUCSH,2706,2010,CUCSH,Licenciatura en Sociología,1
422 PE que requieren PP-2707 - 2010 - CUCSH,2707,2010,CUCSH,Licenciatura en Antropología,1
422 PE que requieren PP-2708 - 2010 - CUCSH,2708,2010,CUCSH,Licenciatura en Comunicación Pública,1
422 PE que requieren PP-2709 - 2010 - CUALTOS,2709,2010,CUALTOS,Licenciatura en enfermería,1
422 PE que requieren PP-2710 - 2010 - CUALTOS,2710,2010,CUALTOS,Licenciatura en Psicología,1
422 PE que requieren PP-2711 - 2010 - CUALTOS,2711,2010,CUALTOS,"Licenciatura en Medicina, Veterinaria y Zootecnia",1
422 PE que requieren PP-2712 - 2010 - CUALTOS,2712,2010,CUALTOS,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2713 - 2010 - CUALTOS,2713,2010,CUALTOS,Licenciatura en Derecho o Carrera de Abogado (semiescolarizado),1
422 PE que requieren PP-2714 - 2010 - CUALTOS,2714,2010,CUALTOS,Técnico Superior Universitario Paramédico,1
422 PE que requieren PP-2715 - 2010 - CUCIÉNEGA,2715,2010,CUCIÉNEGA,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2716 - 2010 - CUCIÉNEGA,2716,2010,CUCIÉNEGA,Licenciatura en Periodismo con salida a Técnico Superior Universitario en Periodismo,1
422 PE que requieren PP-2717 - 2010 - CUCIÉNEGA,2717,2010,CUCIÉNEGA,Licenciatura en Psicología,1
422 PE que requieren PP-2718 - 2010 - CUCIÉNEGA,2718,2010,CUCIÉNEGA,Licenciatura en Agrobiotecnología ,1
422 PE que requieren PP-2719 - 2010 - CUCIÉNEGA,2719,2010,CUCIÉNEGA,Técnico Superior Universitario en Administración de Redes de Cómputo,1
422 PE que requieren PP-2720 - 2010 - CUCIÉNEGA,2720,2010,CUCIÉNEGA,Técnico Superior Universitario en Sistemas de Información,1
422 PE que requieren PP-2721 - 2010 - CUCOSTA,2721,2010,CUCOSTA,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2722 - 2010 - CUCOSTA,2722,2010,CUCOSTA,Licenciatura en Psicología,1
422 PE que requieren PP-2723 - 2010 - CUCOSTA,2723,2010,CUCOSTA,Ingeniería en Comunicación Multimedia,1
422 PE que requieren PP-2724 - 2010 - CUCOSTA,2724,2010,CUCOSTA,Técnico Superior Universitario en Multimedia,1
422 PE que requieren PP-2725 - 2010 - CUCOSTA,2725,2010,CUCOSTA,Técnico Superior Universitario en Hotelería,1
422 PE que requieren PP-2726 - 2010 - CUCOSTA,2726,2010,CUCOSTA,Técnico Superior Universitario en Diseño Gráfico,1
422 PE que requieren PP-2727 - 2010 - CUCOSTASUR,2727,2010,CUCOSTASUR,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2728 - 2010 - CUCOSTASUR,2728,2010,CUCOSTASUR,Ingeniería Agrónomo,1
422 PE que requieren PP-2729 - 2010 - CUCOSTASUR,2729,2010,CUCOSTASUR,Ingeniería en Teleinformática,1
422 PE que requieren PP-2730 - 2010 - CUCOSTASUR,2730,2010,CUCOSTASUR,Ingeniería Mecatrónica,1
422 PE que requieren PP-2731 - 2010 - CUCOSTASUR,2731,2010,CUCOSTASUR,Ingeniería de Procesos y Comercio Internacional,1
422 PE que requieren PP-2732 - 2010 - CUCOSTASUR,2732,2010,CUCOSTASUR,Licenciatura en Biología Marina,1
422 PE que requieren PP-2733 - 2010 - CUCOSTASUR,2733,2010,CUCOSTASUR,Técnico Superior Universitario en Electrónica y Mecánica Automotriz,1
422 PE que requieren PP-2734 - 2010 - CULAGOS,2734,2010,CULAGOS,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2735 - 2010 - CULAGOS,2735,2010,CULAGOS,Licenciatura en Psicología,1
422 PE que requieren PP-2736 - 2010 - CULAGOS,2736,2010,CULAGOS,Licenciatura en Derecho o Carrera de Abogado (semiescolarizado),1
422 PE que requieren PP-2737 - 2010 - CULAGOS,2737,2010,CULAGOS,Ingeniería Mecatrónica,1
422 PE que requieren PP-2738 - 2010 - CULAGOS,2738,2010,CULAGOS,Licenciatura en Humanidades con Orientaciones en Letras; Historia Cultural; Psicoterapia y Teorías Psicoanalíticas; Antropología y Cultura,1
422 PE que requieren PP-2739 - 2010 - CULAGOS,2739,2010,CULAGOS,Técnico Superior Universitario en Servicios Turísticos,1
422 PE que requieren PP-2740 - 2010 - CUNORTE,2740,2010,CUNORTE,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2741 - 2010 - CUNORTE,2741,2010,CUNORTE,Licenciatura en Enfermería,1
422 PE que requieren PP-2742 - 2010 - CUNORTE,2742,2010,CUNORTE,Técnico Superior Universitario en Informática,1
422 PE que requieren PP-2743 - 2010 - CUSUR,2743,2010,CUSUR,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2744 - 2010 - CUSUR,2744,2010,CUSUR,"Licenciatura en Medicina, Veterinaria y Zootecnia",1
422 PE que requieren PP-2745 - 2010 - CUSUR,2745,2010,CUSUR,Licenciatura en Enfermería,1
422 PE que requieren PP-2746 - 2010 - CUSUR,2746,2010,CUSUR,Licenciatura en Psicología,1
422 PE que requieren PP-2747 - 2010 - CUSUR,2747,2010,CUSUR,Licenciatura en Letras Hispánicas,1
422 PE que requieren PP-2748 - 2010 - CUSUR,2748,2010,CUSUR,Licenciatura en Periodismo con salida a Técnico Superior Universitario en Periodismo,1
422 PE que requieren PP-2749 - 2010 - CUSUR,2749,2010,CUSUR,Técnico Superior Universitario en Administración de Redes de Cómputo,1
422 PE que requieren PP-2750 - 2010 - CUSUR,2750,2010,CUSUR,"Técnico Superior Universitario en Emergencias, Seguridad Laboral y Rescates",1
422 PE que requieren PP-2751 - 2010 - CUSUR,2751,2010,CUSUR,Técnico Superior Universitario en Turismo Alternativo,1
422 PE que requieren PP-2752 - 2010 - CUSUR,2752,2010,CUSUR,Carrera de Enfermería Escolarizada,1
422 PE que requieren PP-2753 - 2010 - CUSUR,2753,2010,CUSUR,Carrera de Enfermería Semiescolarizada,1
422 PE que requieren PP-2754 - 2010 - CUVALLES,2754,2010,CUVALLES,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2755 - 2010 - CUVALLES,2755,2010,CUVALLES,Ingeniería Mecatrónica,1
422 PE que requieren PP-2756 - 2010 - CUVALLES,2756,2010,CUVALLES,Licenciatura en Educación (modalidad abierta y a distancia),1
422 PE que requieren PP-2757 - 2010 - CUVALLES,2757,2010,CUVALLES,Licenciatura en Psicología,1
422 PE que requieren PP-2758 - 2010 - SUV,2758,2010,SUV,Licenciatura en Educación Abierta y a Distancia,1
422 PE que requieren PP-2759 - 2010 - SUV,2759,2010,SUV,Licenciatura en Seguridad Ciudadana,1
422 PE que requieren PP-2760 - 2009 - CUAAD,2760,2009,CUAAD,Licenciatura en Urbanística y Medio Ambiente,1
422 PE que requieren PP-2761 - 2009 - CUAAD,2761,2009,CUAAD,Licenciatura en Artes Escénicas para la Expresión Dancística con salida a Técnico Superior Universitario en Artes Escénicas para la Expresión Dancística ,1
422 PE que requieren PP-2762 - 2009 - CUAAD,2762,2009,CUAAD,Nivelación en Música,1
422 PE que requieren PP-2763 - 2009 - CUCBA,2763,2009,CUCBA,Licenciatura en Biología,1
422 PE que requieren PP-2764 - 2009 - CUCBA,2764,2009,CUCBA,"Licenciatura en Medicina, Veterinaria y Zootecnia",1
422 PE que requieren PP-2765 - 2009 - CUCBA,2765,2009,CUCBA,Ingeniería Agrónomo,1
422 PE que requieren PP-2766 - 2009 - CUCBA,2766,2009,CUCBA,Licenciatura en Ciencia de los Alimentos,1
422 PE que requieren PP-2767 - 2009 - CUCEA,2767,2009,CUCEA,Licenciatura en Administración Gubernamental y Políticas Públicas Locales,1
422 PE que requieren PP-2768 - 2009 - CUCEA,2768,2009,CUCEA,Licenciatura en Gestión y Economía Ambiental,1
422 PE que requieren PP-2769 - 2009 - CUCEA,2769,2009,CUCEA,Técnico Superior Universitario en Gestión Hotelera,1
422 PE que requieren PP-2770 - 2009 - CUCEA,2770,2009,CUCEA,Técnico Superior Universitario en Redes y Telecomunicaciones,1
422 PE que requieren PP-2771 - 2009 - CUCEI,2771,2009,CUCEI,Técnico Superior Universitario en Informática,1
422 PE que requieren PP-2772 - 2009 - CUCEI,2772,2009,CUCEI,Técnico Superior Universitario en Redes de Cómputo,1
422 PE que requieren PP-2773 - 2009 - CUCEI,2773,2009,CUCEI,Técnico Superior Universitario en Sistemas de Calidad,1
422 PE que requieren PP-2774 - 2009 - CUCEI,2774,2009,CUCEI,Técnico Superior Universitario en Herramentales,1
422 PE que requieren PP-2775 - 2009 - CUCEI,2775,2009,CUCEI,Técnico Superior Universitario en Inyección de Plásticos,1
422 PE que requieren PP-2776 - 2009 - CUCEI,2776,2009,CUCEI,Técnico Superior Universitario en Electrónica   ,1
422 PE que requieren PP-2777 - 2009 - CUCEI,2777,2009,CUCEI,Técnico Superior Universitario en Meteorología,1
422 PE que requieren PP-2778 - 2009 - CUCS,2778,2009,CUCS,Licenciatura en Psicología,1
422 PE que requieren PP-2779 - 2009 - CUCS,2779,2009,CUCS,Licenciatura en enfermería,1
422 PE que requieren PP-2780 - 2009 - CUCS,2780,2009,CUCS,Licenciatura en Nutrición,1
422 PE que requieren PP-2781 - 2009 - CUCS,2781,2009,CUCS,Técnico Superior Universitario en Prótesis Dental,1
422 PE que requieren PP-2782 - 2009 - CUCS,2782,2009,CUCS,Técnico Superior Universitario en Radiología E Imagen,1
422 PE que requieren PP-2783 - 2009 - CUCS,2783,2009,CUCS,"Técnico Superior Universitario en Emergencia, Seguridad laboral y Rescates (Creado Para CUSUR)",1
422 PE que requieren PP-2784 - 2009 - CUCS,2784,2009,CUCS,Técnico Superior en enfermería,1
422 PE que requieren PP-2785 - 2009 - CUCS,2785,2009,CUCS,Carrera de enfermería Escolarizada,1
422 PE que requieren PP-2786 - 2009 - CUCS,2786,2009,CUCS,Carrera de enfermería Semiescolarizada,1
422 PE que requieren PP-2787 - 2009 - CUCSH,2787,2009,CUCSH,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2788 - 2009 - CUCSH,2788,2009,CUCSH,Licenciatura en Derecho o Carrera de Abogado (Semiescolarizado),1
422 PE que requieren PP-2789 - 2009 - CUCSH,2789,2009,CUCSH,Licenciatura en Didáctica del Francés como  Lengua Extranjera,1
422 PE que requieren PP-2790 - 2009 - CUCSH,2790,2009,CUCSH,Licenciatura en Docencia del Inglés como  Lengua Extranjera,1
422 PE que requieren PP-2791 - 2009 - CUCSH,2791,2009,CUCSH,Licenciatura en Docencia del Ingles como  Lengua Extranjera (Modalidad Abierta y a Distancia,1
422 PE que requieren PP-2792 - 2009 - CUCSH,2792,2009,CUCSH,Licenciatura en Estudios Internacionales,1
422 PE que requieren PP-2793 - 2009 - CUCSH,2793,2009,CUCSH,Licenciatura en Estudios Políticos y de Gobierno,1
422 PE que requieren PP-2794 - 2009 - CUCSH,2794,2009,CUCSH,Licenciatura en Filosofía,1
422 PE que requieren PP-2795 - 2009 - CUCSH,2795,2009,CUCSH,Licenciatura en Geografía con Orientaciones en Ordenamiento Ambiental y Ordenamiento Territorial,1
422 PE que requieren PP-2796 - 2009 - CUCSH,2796,2009,CUCSH,Licenciatura en Historia,1
422 PE que requieren PP-2797 - 2009 - CUCSH,2797,2009,CUCSH,Licenciatura en Letras Hispánicas,1
422 PE que requieren PP-2798 - 2009 - CUCSH,2798,2009,CUCSH,Licenciatura en Sociología,1
422 PE que requieren PP-2799 - 2009 - CUCSH,2799,2009,CUCSH,Licenciatura en Antropología,1
422 PE que requieren PP-2800 - 2009 - CUCSH,2800,2009,CUCSH,Licenciatura en Comunicación Pública,1
422 PE que requieren PP-2801 - 2009 - CUALTOS,2801,2009,CUALTOS,Licenciatura en enfermería,1
422 PE que requieren PP-2802 - 2009 - CUALTOS,2802,2009,CUALTOS,Licenciatura en Psicología,1
422 PE que requieren PP-2803 - 2009 - CUALTOS,2803,2009,CUALTOS,"Licenciatura en Medicina, Veterinaria y Zootecnia",1
422 PE que requieren PP-2804 - 2009 - CUALTOS,2804,2009,CUALTOS,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2805 - 2009 - CUALTOS,2805,2009,CUALTOS,Licenciatura en Derecho o Carrera de Abogado (Semiescolarizado),1
422 PE que requieren PP-2806 - 2009 - CUALTOS,2806,2009,CUALTOS,Técnico Superior Universitario Paramédico,1
422 PE que requieren PP-2807 - 2009 - CUCIÉNEGA,2807,2009,CUCIÉNEGA,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2808 - 2009 - CUCIÉNEGA,2808,2009,CUCIÉNEGA,Licenciatura en Periodismo con salida a Técnico Superior Universitario en Periodismo,1
422 PE que requieren PP-2809 - 2009 - CUCIÉNEGA,2809,2009,CUCIÉNEGA,Licenciatura en Psicología,1
422 PE que requieren PP-2810 - 2009 - CUCIÉNEGA,2810,2009,CUCIÉNEGA,Licenciatura en Agrobiotecnología ,1
422 PE que requieren PP-2811 - 2009 - CUCIÉNEGA,2811,2009,CUCIÉNEGA,Técnico Superior Universitario en Administración de Redes de Cómputo,1
422 PE que requieren PP-2812 - 2009 - CUCIÉNEGA,2812,2009,CUCIÉNEGA,Técnico Superior Universitario en Sistemas de Información,1
422 PE que requieren PP-2813 - 2009 - CUCOSTA,2813,2009,CUCOSTA,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2814 - 2009 - CUCOSTA,2814,2009,CUCOSTA,Licenciatura en Psicología,1
422 PE que requieren PP-2815 - 2009 - CUCOSTA,2815,2009,CUCOSTA,Ingeniería en Comunicación Multimedia,1
422 PE que requieren PP-2816 - 2009 - CUCOSTA,2816,2009,CUCOSTA,Técnico Superior Universitario en Multimedia,1
422 PE que requieren PP-2817 - 2009 - CUCOSTA,2817,2009,CUCOSTA,Técnico Superior Universitario en Hotelería,1
422 PE que requieren PP-2818 - 2009 - CUCOSTA,2818,2009,CUCOSTA,Técnico Superior Universitario en Diseño Grafico,1
422 PE que requieren PP-2819 - 2009 - CUCOSTASUR,2819,2009,CUCOSTASUR,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2820 - 2009 - CUCOSTASUR,2820,2009,CUCOSTASUR,Ingeniería Agrónomo,1
422 PE que requieren PP-2821 - 2009 - CUCOSTASUR,2821,2009,CUCOSTASUR,Ingeniería en Teleinformática,1
422 PE que requieren PP-2822 - 2009 - CUCOSTASUR,2822,2009,CUCOSTASUR,Ingeniería Mecatrónica,1
422 PE que requieren PP-2823 - 2009 - CUCOSTASUR,2823,2009,CUCOSTASUR,Ingeniería de Procesos y Comercio Internacional,1
422 PE que requieren PP-2824 - 2009 - CUCOSTASUR,2824,2009,CUCOSTASUR,Licenciatura en Biología Marina,1
422 PE que requieren PP-2825 - 2009 - CUCOSTASUR,2825,2009,CUCOSTASUR,Técnico Superior Universitario en Electrónica y Mecánica Automotriz,1
422 PE que requieren PP-2826 - 2009 - CULAGOS,2826,2009,CULAGOS,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2827 - 2009 - CULAGOS,2827,2009,CULAGOS,Licenciatura en Psicología,1
422 PE que requieren PP-2828 - 2009 - CULAGOS,2828,2009,CULAGOS,Licenciatura en Derecho o Carrera de Abogado (Semiescolarizado),1
422 PE que requieren PP-2829 - 2009 - CULAGOS,2829,2009,CULAGOS,Ingeniería Mecatrónica,1
422 PE que requieren PP-2830 - 2009 - CULAGOS,2830,2009,CULAGOS,Licenciatura en Humanidades con Orientaciones en Letras; Historia Cultural; Psicoterapia y Teorías Psicoanalíticas; Antropología y Cultura,1
422 PE que requieren PP-2831 - 2009 - CULAGOS,2831,2009,CULAGOS,Técnico Superior Universitario en Servicios Turísticos,1
422 PE que requieren PP-2832 - 2009 - CUNORTE,2832,2009,CUNORTE,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2833 - 2009 - CUNORTE,2833,2009,CUNORTE,Licenciatura en enfermería,1
422 PE que requieren PP-2834 - 2009 - CUNORTE,2834,2009,CUNORTE,Técnico Superior Universitario en Informática,1
422 PE que requieren PP-2835 - 2009 - CUSUR,2835,2009,CUSUR,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2836 - 2009 - CUSUR,2836,2009,CUSUR,"Licenciatura en Medicina, Veterinaria y Zootecnia",1
422 PE que requieren PP-2837 - 2009 - CUSUR,2837,2009,CUSUR,Licenciatura en enfermería,1
422 PE que requieren PP-2838 - 2009 - CUSUR,2838,2009,CUSUR,Licenciatura en Psicología,1
422 PE que requieren PP-2839 - 2009 - CUSUR,2839,2009,CUSUR,Licenciatura en Letras Hispánicas,1
422 PE que requieren PP-2840 - 2009 - CUSUR,2840,2009,CUSUR,Licenciatura en Periodismo con salida a Técnico Superior Universitario en Periodismo,1
422 PE que requieren PP-2841 - 2009 - CUSUR,2841,2009,CUSUR,Técnico Superior Universitario en Administración de Redes de Cómputo,1
422 PE que requieren PP-2842 - 2009 - CUSUR,2842,2009,CUSUR,"Técnico Superior Universitario en Emergencias, Seguridad laboral y Rescates",1
422 PE que requieren PP-2843 - 2009 - CUSUR,2843,2009,CUSUR,Técnico Superior Universitario en Turismo Alternativo,1
422 PE que requieren PP-2844 - 2009 - CUSUR,2844,2009,CUSUR,Carrera de enfermería Escolarizada,1
422 PE que requieren PP-2845 - 2009 - CUSUR,2845,2009,CUSUR,Carrera de enfermería Semiescolarizada,1
422 PE que requieren PP-2846 - 2009 - CUVALLES,2846,2009,CUVALLES,Licenciatura en Derecho o Carrera de Abogado,1
422 PE que requieren PP-2847 - 2009 - CUVALLES,2847,2009,CUVALLES,Ingeniería Mecatrónica,1
422 PE que requieren PP-2848 - 2009 - CUVALLES,2848,2009,CUVALLES,Licenciatura en Educación (Modalidad Abierta y a Distancia),1
422 PE que requieren PP-2849 - 2009 - SUV,2849,2009,SUV,Licenciatura en Educación Abierta y a Distancia,1
422 PE que requieren PP-2850 - 2009 - SUV,2850,2009,SUV,Licenciatura en Seguridad Ciudadana,1
422 PE que requieren PP-2851 - 2008 - CUAAD,2851,2008,CUAAD,Técnico Superior Universitario  en Artes Escénicas para la Expresión Dancística,1
