name,row,ciclo,cve_plantel,cve_programa,modalidad,egresados_h,egresados_m,egresados_nb,egresados_t,e_discapacidad_h,e_discapacidad_m,e_discapacidad_nb,e_discapacidad_t,e_habla_indigena_h,e_habla_indigena_m,e_habla_indigena_nb,e_habla_indigena_t,titulados_h,titulados_m,titulados_nb,titulados_t,ti_discapacidad_h,ti_discapacidad_m,ti_discapacidad_nb,ti_discapacidad_t,ti_habla_indigena_h,ti_habla_indigena_m,ti_habla_indigena_nb,ti_habla_indigena_t
356 2018-2019 14MMS0776S 2071400003,356,2018-2019,14MMS0776S,2071400003,Escolarizada,28,33,,61,,,,0,,,,0,0,4,,4,,,,0,,,,0
357 2018-2019 14MMS0776S 2072100002,357,2018-2019,14MMS0776S,2072100002,Escolarizada,21,69,,90,,,,0,,,,0,1,2,,3,,,,0,,,,0
358 2018-2019 14MMS0776S 2072300001,358,2018-2019,14MMS0776S,2072300001,Escolarizada,11,3,,14,,,,0,,,,0,0,0,,0,,,,0,,,,0
359 2018-2019 14MMS0776S 2072400003,359,2018-2019,14MMS0776S,2072400003,Escolarizada,19,10,,29,,,,0,,,,0,1,0,,1,,,,0,,,,0
360 2018-2019 14MMS0776S 2062200013,360,2018-2019,14MMS0776S,2062200013,Escolarizada,78,29,,107,,,,0,,,,0,0,0,,0,,,,0,,,,0
361 2018-2019 14MMS0776S 2071100002,361,2018-2019,14MMS0776S,2071100002,Escolarizada,67,7,,74,,,,0,,,,0,0,0,,0,,,,0,,,,0
362 2018-2019 14MMS0776S 2071200002,362,2018-2019,14MMS0776S,2071200002,Escolarizada,40,0,,40,,,,0,,,,0,0,0,,0,,,,0,,,,0
363 2018-2019 14MMS0776S 2071400003,363,2018-2019,14MMS0776S,2071400003,Escolarizada,32,43,,75,,,,0,,,,0,2,2,,4,,,,1,,,,0
364 2018-2019 14MMS0776S 2072100002,364,2018-2019,14MMS0776S,2072100002,Escolarizada,32,73,,105,,,,0,,,,0,0,2,,2,,,,0,,,,0
365 2018-2019 14MMS0776S 2072300001,365,2018-2019,14MMS0776S,2072300001,Escolarizada,11,4,,15,,,,0,,,,0,0,0,,0,,,,0,,,,0
366 2018-2019 14MMS0776S 2072400003,366,2018-2019,14MMS0776S,2072400003,Escolarizada,16,5,,21,,,,0,,,,0,1,0,,1,,,,0,,,,0
367 2018-2019 14MMS0777R 2092100004,367,2018-2019,14MMS0777R,2092100004,Escolarizada,12,30,,42,,,,0,,,,0,38,143,,181,,,,0,,,,0
368 2018-2019 14MMS0799C 3041100005,368,2018-2019,14MMS0799C,3041100005,Escolarizada,28,50,,78,,,,0,,,,0,0,0,,0,,,,0,,,,0
369 2018-2019 14MMS0799C 3042000001,369,2018-2019,14MMS0799C,3042000001,Escolarizada,54,92,,146,,,,0,,,,1,0,0,,0,,,,0,,,,0
370 2018-2019 14MMS0799C 3041100005,370,2018-2019,14MMS0799C,3041100005,Escolarizada,19,56,,75,,,,0,,,,0,0,0,,0,,,,0,,,,0
371 2018-2019 14MMS0799C 3042000001,371,2018-2019,14MMS0799C,3042000001,Escolarizada,45,97,,142,,,,0,,,,0,0,0,,0,,,,0,,,,0
372 2018-2019 14MMS0799C 2051200001,372,2018-2019,14MMS0799C,2051200001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
373 2018-2019 14MMS0799C 2062100003,373,2018-2019,14MMS0799C,2062100003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
374 2018-2019 14MMS0799C 2062200007,374,2018-2019,14MMS0799C,2062200007,Escolarizada,78,40,,118,,,,0,,,,0,1,0,,1,,,,0,,,,0
375 2018-2019 14MMS0799C 2071100002,375,2018-2019,14MMS0799C,2071100002,Escolarizada,53,7,,60,,,,0,,,,0,0,0,,0,,,,0,,,,0
376 2018-2019 14MMS0799C 2071200002,376,2018-2019,14MMS0799C,2071200002,Escolarizada,33,4,,37,,,,0,,,,0,0,0,,0,,,,0,,,,0
377 2018-2019 14MMS0799C 2071200011,377,2018-2019,14MMS0799C,2071200011,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
378 2018-2019 14MMS0799C 2072000001,378,2018-2019,14MMS0799C,2072000001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
379 2018-2019 14MMS0799C 2051200001,379,2018-2019,14MMS0799C,2051200001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
380 2018-2019 14MMS0799C 2062100003,380,2018-2019,14MMS0799C,2062100003,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
381 2018-2019 14MMS0799C 2062200007,381,2018-2019,14MMS0799C,2062200007,Escolarizada,48,32,,80,,,,0,,,,0,0,0,,0,,,,0,,,,0
382 2018-2019 14MMS0799C 2071100002,382,2018-2019,14MMS0799C,2071100002,Escolarizada,56,2,,58,,,,0,,,,0,0,0,,0,,,,0,,,,0
383 2018-2019 14MMS0799C 2071200002,383,2018-2019,14MMS0799C,2071200002,Escolarizada,32,3,,35,,,,0,,,,0,0,0,,0,,,,0,,,,0
384 2018-2019 14MMS0799C 2071200011,384,2018-2019,14MMS0799C,2071200011,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
385 2018-2019 14MMS0799C 2072000001,385,2018-2019,14MMS0799C,2072000001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
386 2018-2019 14USU0230T 5033200024,386,2018-2019,14USU0230T,5033200024,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
387 2018-2019 14USU0230T 5093100002,387,2018-2019,14USU0230T,5093100002,Escolarizada,58,111,,169,,,,0,,,,0,78,137,,215,,,,0,,,,0
388 2018-2019 14USU0230T 5101100015,388,2018-2019,14USU0230T,5101100015,Escolarizada,124,75,,199,,,,1,,,,0,38,36,,74,,,,0,,,,0
389 2018-2019 14USU0230T 5092100006,389,2018-2019,14USU0230T,5092100006,Escolarizada,91,370,,461,,,,0,,,,1,78,339,,417,,,,2,,,,1
390 2018-2019 14USU0230T 5094200006,390,2018-2019,14USU0230T,5094200006,Escolarizada,28,148,,176,,,,0,,,,0,13,66,,79,,,,0,,,,0
391 2018-2019 14USU0230T 5094300009,391,2018-2019,14USU0230T,5094300009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
392 2018-2019 14USU0230T 5031100007,392,2018-2019,14USU0230T,5031100007,Escolarizada,95,286,,381,,,,0,,,,0,55,141,,196,,,,0,,,,0
393 2018-2019 14USU0230T 5091100011,393,2018-2019,14USU0230T,5091100011,Escolarizada,47,53,,100,,,,0,,,,0,257,273,,530,,,,2,,,,0
394 2018-2019 14USU0230T 4103100001,394,2018-2019,14USU0230T,4103100001,Escolarizada,53,42,,95,,,,0,,,,0,11,3,,14,,,,0,,,,0
395 2018-2019 14USU0230T 4093100005,395,2018-2019,14USU0230T,4093100005,Escolarizada,34,62,,96,,,,0,,,,0,4,7,,11,,,,0,,,,0
396 2018-2019 14USU0230T 4095300010,396,2018-2019,14USU0230T,4095300010,Escolarizada,62,72,,134,,,,0,,,,0,28,20,,48,,,,1,,,,0
397 2018-2019 14USU0230T 4094100005,397,2018-2019,14USU0230T,4094100005,Escolarizada,23,74,,97,,,,0,,,,0,6,19,,25,,,,0,,,,0
398 2018-2019 14USU0230T 4094100010,398,2018-2019,14USU0230T,4094100010,Escolarizada,15,23,,38,,,,0,,,,0,0,1,,1,,,,0,,,,0
399 2018-2019 14USU0150H 5033100003,399,2018-2019,14USU0150H,5033100003,Escolarizada,5,4,,9,,,,0,,,,0,0,0,,0,,,,0,,,,0
400 2018-2019 14USU0150H 5042000002,400,2018-2019,14USU0150H,5042000002,Escolarizada,5,9,,14,,,,0,,,,0,0,0,,0,,,,0,,,,0
401 2018-2019 14USU0150H 5041400032,401,2018-2019,14USU0150H,5041400032,Escolarizada,2,2,,4,,,,0,,,,0,0,0,,0,,,,0,,,,0
402 2018-2019 14USU0150H 5031100007,402,2018-2019,14USU0150H,5031100007,Escolarizada,1,6,,7,,,,0,,,,0,0,0,,0,,,,0,,,,0
403 2018-2019 14USU0150H 5042100117,403,2018-2019,14USU0150H,5042100117,Escolarizada,3,19,,22,,,,0,,,,0,0,0,,0,,,,0,,,,0
404 2018-2019 14USU0200Z 5033100003,404,2018-2019,14USU0200Z,5033100003,Escolarizada,7,10,,17,,,,0,,,,0,17,13,,30,,,,0,,,,0
405 2018-2019 14USU0200Z 5041100007,405,2018-2019,14USU0200Z,5041100007,Escolarizada,12,7,,19,,,,0,,,,0,10,9,,19,,,,0,,,,0
406 2018-2019 14USU0200Z 5073200010,406,2018-2019,14USU0200Z,5073200010,Escolarizada,26,1,,27,,,,0,,,,0,11,0,,11,,,,0,,,,0
407 2018-2019 14USU0200Z 5051300005,407,2018-2019,14USU0200Z,5051300005,Escolarizada,16,12,,28,,,,0,,,,0,9,9,,18,,,,0,,,,0
408 2018-2019 14USU0200Z 5062100033,408,2018-2019,14USU0200Z,5062100033,Escolarizada,21,9,,30,,,,0,,,,0,11,4,,15,,,,0,,,,0
409 2018-2019 14USU0200Z 5071300014,409,2018-2019,14USU0200Z,5071300014,Escolarizada,38,3,,41,,,,0,,,,1,7,1,,8,,,,0,,,,0
410 2018-2019 14USU0200Z 5081300016,410,2018-2019,14USU0200Z,5081300016,Escolarizada,12,7,,19,,,,0,,,,0,19,3,,22,,,,0,,,,0
411 2018-2019 14USU0200Z 5042000002,411,2018-2019,14USU0200Z,5042000002,Escolarizada,21,27,,48,,,,0,,,,0,9,26,,35,,,,0,,,,0
412 2018-2019 14USU0200Z 5041300007,412,2018-2019,14USU0200Z,5041300007,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
413 2018-2019 14USU0200Z 5041400032,413,2018-2019,14USU0200Z,5041400032,Escolarizada,23,32,,55,,,,0,,,,0,10,29,,39,,,,1,,,,0
414 2018-2019 14USU0200Z 5092100006,414,2018-2019,14USU0200Z,5092100006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
415 2018-2019 14USU0200Z 5094200006,415,2018-2019,14USU0200Z,5094200006,Escolarizada,14,56,,70,,,,0,,,,0,2,11,,13,,,,0,,,,0
416 2018-2019 14USU0200Z 5101600013,416,2018-2019,14USU0200Z,5101600013,Escolarizada,0,20,,20,,,,0,,,,1,1,10,,11,,,,1,,,,0
417 2018-2019 14USU0200Z 4071500002,417,2018-2019,14USU0200Z,4071500002,Escolarizada,48,1,,49,,,,0,,,,0,21,0,,21,,,,1,,,,0
418 2018-2019 14USU0210F 5033100003,418,2018-2019,14USU0210F,5033100003,Escolarizada,11,14,,25,,,,0,,,,0,32,52,,84,,,,1,,,,0
419 2018-2019 14USU0210F 5072400001,419,2018-2019,14USU0210F,5072400001,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
420 2018-2019 14USU0210F 5051100015,420,2018-2019,14USU0210F,5051100015,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
421 2018-2019 14USU0210F 5062100034,421,2018-2019,14USU0210F,5062100034,Escolarizada,21,8,,29,,,,0,,,,0,14,8,,22,,,,0,,,,0
422 2018-2019 14USU0210F 5081100010,422,2018-2019,14USU0210F,5081100010,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
423 2018-2019 14USU0210F 5041100021,423,2018-2019,14USU0210F,5041100021,Escolarizada,23,21,,44,,,,0,,,,0,20,13,,33,,,,0,,,,0
424 2018-2019 14USU0210F 5042200024,424,2018-2019,14USU0210F,5042200024,Escolarizada,8,18,,26,,,,0,,,,0,7,16,,23,,,,0,,,,0
425 2018-2019 14USU0210F 5092100006,425,2018-2019,14USU0210F,5092100006,Escolarizada,27,62,,89,,,,0,,,,0,70,437,,507,,,,1,,,,0
426 2018-2019 14USU0210F 5022300022,426,2018-2019,14USU0210F,5022300022,Escolarizada,3,7,,10,,,,0,,,,0,0,4,,4,,,,0,,,,0
427 2018-2019 14USU0210F 5082100001,427,2018-2019,14USU0210F,5082100001,Escolarizada,20,26,,46,,,,0,,,,0,50,17,,67,,,,1,,,,0
428 2018-2019 14USU0210F 5041100056,428,2018-2019,14USU0210F,5041100056,Escolarizada,8,8,,16,,,,0,,,,0,15,52,,67,,,,1,,,,0
429 2018-2019 14USU0210F 5094200006,429,2018-2019,14USU0210F,5094200006,Escolarizada,17,41,,58,,,,0,,,,0,17,67,,84,,,,2,,,,0
430 2018-2019 14USU0210F 5032100038,430,2018-2019,14USU0210F,5032100038,Escolarizada,6,12,,18,,,,0,,,,0,6,13,,19,,,,0,,,,0
431 2018-2019 14USU0210F 5031100007,431,2018-2019,14USU0210F,5031100007,Escolarizada,15,58,,73,,,,0,,,,0,18,45,,63,,,,0,,,,0
432 2018-2019 14USU0210F 5103100007,432,2018-2019,14USU0210F,5103100007,Escolarizada,21,14,,35,,,,0,,,,0,5,0,,5,,,,0,,,,0
433 2018-2019 14USU0210F 5031500010,433,2018-2019,14USU0210F,5031500010,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
434 2018-2019 14USU0210F 5091100011,434,2018-2019,14USU0210F,5091100011,Escolarizada,4,6,,10,,,,0,,,,0,47,52,,99,,,,0,,,,0
435 2018-2019 14USU0210F 4103100001,435,2018-2019,14USU0210F,4103100001,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
436 2018-2019 14USU0002Z 5033100003,436,2018-2019,14USU0002Z,5033100003,Escolarizada,22,27,,49,,,,0,,,,3,12,19,,31,,,,0,,,,0
437 2018-2019 14USU0002Z 5062200073,437,2018-2019,14USU0002Z,5062200073,Escolarizada,17,4,,21,,,,0,,,,2,7,1,,8,,,,0,,,,0
438 2018-2019 14USU0002Z 5062100034,438,2018-2019,14USU0002Z,5062100034,Escolarizada,2,0,,2,,,,0,,,,0,2,1,,3,,,,0,,,,0
439 2018-2019 14USU0002Z 5071300009,439,2018-2019,14USU0002Z,5071300009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
440 2018-2019 14USU0002Z 5042000002,440,2018-2019,14USU0002Z,5042000002,Escolarizada,4,13,,17,,,,0,,,,1,4,13,,17,,,,0,,,,1
441 2018-2019 14USU0002Z 5041100021,441,2018-2019,14USU0002Z,5041100021,Escolarizada,12,3,,15,,,,0,,,,0,5,2,,7,,,,0,,,,2
442 2018-2019 14USU0002Z 5031200004,442,2018-2019,14USU0002Z,5031200004,Escolarizada,1,0,,1,,,,0,,,,0,2,1,,3,,,,0,,,,0
443 2018-2019 14USU0002Z 5041400032,443,2018-2019,14USU0002Z,5041400032,Escolarizada,4,16,,20,,,,1,,,,0,4,8,,12,,,,0,,,,1
444 2018-2019 14USU0002Z 5092100006,444,2018-2019,14USU0002Z,5092100006,Escolarizada,53,139,,192,,,,0,,,,3,19,71,,90,,,,1,,,,5
445 2018-2019 14USU0002Z 5094200006,445,2018-2019,14USU0002Z,5094200006,Escolarizada,4,13,,17,,,,0,,,,0,0,8,,8,,,,0,,,,0
446 2018-2019 14USU0002Z 5031100007,446,2018-2019,14USU0002Z,5031100007,Escolarizada,9,38,,47,,,,0,,,,1,8,26,,34,,,,0,,,,0
447 2018-2019 14USU0002Z 5101600013,447,2018-2019,14USU0002Z,5101600013,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
448 2018-2019 14USU0140A 5073100009,448,2018-2019,14USU0140A,5073100009,Escolarizada,41,20,,61,,,,0,,,,0,104,54,,158,,,,0,,,,0
449 2018-2019 14USU0140A 5021600017,449,2018-2019,14USU0140A,5021600017,Escolarizada,3,23,,26,,,,0,,,,0,2,40,,42,,,,0,,,,0
450 2018-2019 14USU0140A 5021600024,450,2018-2019,14USU0140A,5021600024,Escolarizada,8,52,,60,,,,0,,,,0,1,15,,16,,,,0,,,,0
451 2018-2019 14USU0140A 5071100019,451,2018-2019,14USU0140A,5071100019,Escolarizada,42,33,,75,,,,0,,,,0,14,19,,33,,,,1,,,,0
452 2018-2019 14USU0140A 5021500044,452,2018-2019,14USU0140A,5021500044,Escolarizada,73,109,,182,,,,1,,,,0,29,52,,81,,,,0,,,,0
453 2018-2019 14USU0140A 5021000110,453,2018-2019,14USU0140A,5021000110,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
454 2018-2019 14USU0140A 5073100024,454,2018-2019,14USU0140A,5073100024,Escolarizada,16,20,,36,,,,0,,,,0,9,6,,15,,,,0,,,,0
455 2018-2019 14USU0170V 5033100003,455,2018-2019,14USU0170V,5033100003,Escolarizada,8,2,,10,,,,0,,,,0,91,84,,175,,,,2,,,,0
456 2018-2019 14USU0170V 5042000002,456,2018-2019,14USU0170V,5042000002,Escolarizada,5,11,,16,,,,0,,,,0,20,53,,73,,,,0,,,,0
457 2018-2019 14USU0170V 5081100010,457,2018-2019,14USU0170V,5081100010,Escolarizada,35,13,,48,,,,0,,,,0,4,2,,6,,,,0,,,,0
458 2018-2019 14USU0170V 5041100021,458,2018-2019,14USU0170V,5041100021,Escolarizada,18,4,,22,,,,0,,,,0,2,0,,2,,,,0,,,,0
459 2018-2019 14USU0170V 5041400032,459,2018-2019,14USU0170V,5041400032,Escolarizada,0,0,,0,,,,0,,,,0,13,26,,39,,,,0,,,,0
460 2018-2019 14USU0170V 5092100006,460,2018-2019,14USU0170V,5092100006,Escolarizada,3,11,,14,,,,0,,,,0,9,21,,30,,,,0,,,,0
461 2018-2019 14USU0100Z 5033100003,461,2018-2019,14USU0100Z,5033100003,Escolarizada,489,566,,1055,,,,1,,,,0,325,311,,636,,,,2,,,,1
462 2018-2019 14USU0100Z 5031200004,462,2018-2019,14USU0100Z,5031200004,Escolarizada,8,33,,41,,,,0,,,,0,7,6,,13,,,,0,,,,0
463 2018-2019 14USU0100Z 5012603011,463,2018-2019,14USU0100Z,5012603011,Escolarizada,6,6,,12,,,,0,,,,1,2,5,,7,,,,0,,,,0
464 2018-2019 14USU0100Z 5012603027,464,2018-2019,14USU0100Z,5012603027,Escolarizada,19,31,,50,,,,0,,,,0,20,25,,45,,,,0,,,,1
465 2018-2019 14USU0100Z 5022600002,465,2018-2019,14USU0100Z,5022600002,Escolarizada,24,16,,40,,,,0,,,,0,8,4,,12,,,,0,,,,0
466 2018-2019 14USU0100Z 5052300015,466,2018-2019,14USU0100Z,5052300015,Escolarizada,25,22,,47,,,,0,,,,0,11,5,,16,,,,0,,,,0
467 2018-2019 14USU0100Z 5022500008,467,2018-2019,14USU0100Z,5022500008,Escolarizada,31,24,,55,,,,0,,,,0,9,13,,22,,,,1,,,,0
468 2018-2019 14USU0100Z 5022300022,468,2018-2019,14USU0100Z,5022300022,Escolarizada,42,68,,110,,,,2,,,,0,11,20,,31,,,,0,,,,0
469 2018-2019 14USU0130U 5081300016,469,2018-2019,14USU0130U,5081300016,Escolarizada,176,67,,243,,,,0,,,,0,77,19,,96,,,,1,,,,1
470 2018-2019 14USU0130U 5041100021,470,2018-2019,14USU0130U,5041100021,Escolarizada,29,19,,48,,,,0,,,,0,6,5,,11,,,,1,,,,0
471 2018-2019 14USU0130U 5051100003,471,2018-2019,14USU0130U,5051100003,Escolarizada,132,169,,301,,,,0,,,,0,43,49,,92,,,,0,,,,0
472 2018-2019 14USU0130U 5072100018,472,2018-2019,14USU0130U,5072100018,Escolarizada,11,53,,64,,,,0,,,,0,4,4,,8,,,,0,,,,0
473 2018-2019 14USU0130U 5082100001,473,2018-2019,14USU0130U,5082100001,Escolarizada,131,202,,333,,,,1,,,,1,60,80,,140,,,,0,,,,1
474 2018-2019 14USU0120N 5041100009,474,2018-2019,14USU0120N,5041100009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
475 2018-2019 14USU0120N 5042000002,475,2018-2019,14USU0120N,5042000002,Escolarizada,160,188,,348,,,,0,,,,0,136,176,,312,,,,1,,,,0
476 2018-2019 14USU0120N 5041300007,476,2018-2019,14USU0120N,5041300007,Escolarizada,69,50,,119,,,,0,,,,0,49,51,,100,,,,0,,,,1
477 2018-2019 14USU0120N 5042300027,477,2018-2019,14USU0120N,5042300027,Escolarizada,28,38,,66,,,,0,,,,0,21,16,,37,,,,0,,,,0
478 2018-2019 14USU0120N 5041400032,478,2018-2019,14USU0120N,5041400032,Escolarizada,203,275,,478,,,,0,,,,0,234,297,,531,,,,0,,,,0
479 2018-2019 14USU0120N 5031400003,479,2018-2019,14USU0120N,5031400003,Escolarizada,39,16,,55,,,,0,,,,0,34,18,,52,,,,0,,,,0
480 2018-2019 14USU0120N 5041100127,480,2018-2019,14USU0120N,5041100127,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
481 2018-2019 14USU0120N 5051300020,481,2018-2019,14USU0120N,5051300020,Escolarizada,16,23,,39,,,,0,,,,0,5,8,,13,,,,0,,,,0
482 2018-2019 14USU0120N 5041200028,482,2018-2019,14USU0120N,5041200028,Escolarizada,107,153,,260,,,,0,,,,0,73,110,,183,,,,1,,,,1
483 2018-2019 14USU0120N 5041100056,483,2018-2019,14USU0120N,5041100056,Escolarizada,102,138,,240,,,,0,,,,0,73,122,,195,,,,1,,,,0
484 2018-2019 14USU0120N 5042100117,484,2018-2019,14USU0120N,5042100117,Escolarizada,29,110,,139,,,,0,,,,0,13,50,,63,,,,0,,,,0
485 2018-2019 14USU0120N 5032100065,485,2018-2019,14USU0120N,5032100065,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
486 2018-2019 14USU0120N 5062200082,486,2018-2019,14USU0120N,5062200082,Escolarizada,47,16,,63,,,,0,,,,0,32,13,,45,,,,0,,,,0
487 2018-2019 14USU0120N 5101600013,487,2018-2019,14USU0120N,5101600013,Escolarizada,39,115,,154,,,,0,,,,0,24,103,,127,,,,1,,,,0
488 2018-2019 14USU0221L 5033100003,488,2018-2019,14USU0221L,5033100003,Escolarizada,27,49,,76,,,,0,,,,0,38,39,,77,,,,0,,,,0
489 2018-2019 14USU0221L 5071400008,489,2018-2019,14USU0221L,5071400008,Escolarizada,20,37,,57,,,,0,,,,0,6,16,,22,,,,0,,,,0
490 2018-2019 14USU0221L 5042400005,490,2018-2019,14USU0221L,5042400005,Escolarizada,16,30,,46,,,,0,,,,0,4,9,,13,,,,0,,,,0
491 2018-2019 14USU0221L 5062100009,491,2018-2019,14USU0221L,5062100009,Escolarizada,0,0,,0,,,,0,,,,0,0,1,,1,,,,0,,,,0
492 2018-2019 14USU0221L 5062200073,492,2018-2019,14USU0221L,5062200073,Escolarizada,18,3,,21,,,,1,,,,0,6,0,,6,,,,1,,,,0
493 2018-2019 14USU0221L 5071700019,493,2018-2019,14USU0221L,5071700019,Escolarizada,0,0,,0,,,,0,,,,0,2,0,,2,,,,0,,,,0
494 2018-2019 14USU0221L 5071300009,494,2018-2019,14USU0221L,5071300009,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
495 2018-2019 14USU0221L 5071300014,495,2018-2019,14USU0221L,5071300014,Escolarizada,35,3,,38,,,,0,,,,0,21,1,,22,,,,0,,,,0
496 2018-2019 14USU0221L 5042000002,496,2018-2019,14USU0221L,5042000002,Escolarizada,9,15,,24,,,,0,,,,0,3,2,,5,,,,0,,,,0
497 2018-2019 14USU0221L 5022000001,497,2018-2019,14USU0221L,5022000001,Escolarizada,7,12,,19,,,,0,,,,0,1,5,,6,,,,0,,,,0
498 2018-2019 14USU0221L 5031100007,498,2018-2019,14USU0221L,5031100007,Escolarizada,14,39,,53,,,,0,,,,0,10,36,,46,,,,0,,,,0
499 2018-2019 14USU0003Y 5033100003,499,2018-2019,14USU0003Y,5033100003,Escolarizada,16,17,,33,,,,0,,,,0,24,13,,37,,,,0,,,,0
500 2018-2019 14USU0003Y 5052200021,500,2018-2019,14USU0003Y,5052200021,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
501 2018-2019 14USU0003Y 5062200073,501,2018-2019,14USU0003Y,5062200073,Escolarizada,13,2,,15,,,,0,,,,0,6,1,,7,,,,0,,,,0
502 2018-2019 14USU0003Y 5072400001,502,2018-2019,14USU0003Y,5072400001,Escolarizada,1,0,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0
503 2018-2019 14USU0003Y 5071300091,503,2018-2019,14USU0003Y,5071300091,Escolarizada,1,0,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0
504 2018-2019 14USU0003Y 5051100015,504,2018-2019,14USU0003Y,5051100015,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
505 2018-2019 14USU0003Y 5062200055,505,2018-2019,14USU0003Y,5062200055,Escolarizada,1,0,,1,,,,0,,,,0,0,0,,0,,,,0,,,,0
506 2018-2019 14USU0003Y 5071300014,506,2018-2019,14USU0003Y,5071300014,Escolarizada,25,0,,25,,,,0,,,,1,13,1,,14,,,,0,,,,0
507 2018-2019 14USU0003Y 5042000002,507,2018-2019,14USU0003Y,5042000002,Escolarizada,29,31,,60,,,,0,,,,0,7,9,,16,,,,0,,,,0
508 2018-2019 14USU0003Y 5041100021,508,2018-2019,14USU0003Y,5041100021,Escolarizada,8,6,,14,,,,0,,,,0,4,1,,5,,,,0,,,,0
509 2018-2019 14USU0003Y 5041400032,509,2018-2019,14USU0003Y,5041400032,Escolarizada,21,53,,74,,,,0,,,,0,13,10,,23,,,,0,,,,0
510 2018-2019 14USU0003Y 5011500002,510,2018-2019,14USU0003Y,5011500002,Escolarizada,15,59,,74,,,,0,,,,0,4,12,,16,,,,0,,,,0
511 2018-2019 14USU0003Y 5092100006,511,2018-2019,14USU0003Y,5092100006,Escolarizada,26,133,,159,,,,0,,,,0,2,43,,45,,,,0,,,,0
512 2018-2019 14USU0003Y 5094200006,512,2018-2019,14USU0003Y,5094200006,Escolarizada,0,0,,0,,,,0,,,,0,0,0,,0,,,,0,,,,0
513 2018-2019 14USU0003Y 5031100007,513,2018-2019,14USU0003Y,5031100007,Escolarizada,24,72,,96,,,,0,,,,0,3,21,,24,,,,0,,,,0
514 2018-2019 14USU0003Y 5062200082,514,2018-2019,14USU0003Y,5062200082,Escolarizada,14,10,,24,,,,0,,,,0,4,1,,5,,,,0,,,,0
515 2018-2019 14USU0003Y 5031500010,515,2018-2019,14USU0003Y,5031500010,Escolarizada,10,96,,106,,,,0,,,,0,3,48,,51,,,,1,,,,0
516 2018-2019 14USU0003Y 5101600013,516,2018-2019,14USU0003Y,5101600013,Escolarizada,7,22,,29,,,,0,,,,0,4,8,,12,,,,0,,,,0
517 2018-2019 14USU0160O 5033100003,517,2018-2019,14USU0160O,5033100003,Escolarizada,8,12,,20,,,,0,,,,0,0,0,,0,,,,0,,,,0
518 2018-2019 14USU0160O 5061000002,518,2018-2019,14USU0160O,5061000002,Escolarizada,16,3,,19,,,,0,,,,0,12,3,,15,,,,0,,,,0
519 2018-2019 14USU0160O 5071700019,519,2018-2019,14USU0160O,5071700019,Escolarizada,31,10,,41,,,,0,,,,0,26,0,,26,,,,0,,,,0
520 2018-2019 14USU0160O 5062200055,520,2018-2019,14USU0160O,5062200055,Escolarizada,7,3,,10,,,,0,,,,1,6,1,,7,,,,0,,,,0
521 2018-2019 14USU0160O 5071400015,521,2018-2019,14USU0160O,5071400015,Escolarizada,17,13,,30,,,,0,,,,0,5,3,,8,,,,0,,,,0
522 2018-2019 14USU0160O 5042000002,522,2018-2019,14USU0160O,5042000002,Escolarizada,7,6,,13,,,,0,,,,1,0,0,,0,,,,0,,,,0
