name,row,ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,disc_fis_motriz_h,disc_fis_motriz_m,disc_fis_motriz_nb,disc_fis_motriz_t,disc_intelectual_h,disc_intelectual_m,disc_intelectual_nb,disc_intelectual_t,disc_multiple_h,disc_multiple_m,disc_multiple_nb,disc_multiple_t,disc_aud_hipoacusia_h,disc_aud_hipoacusia_m,disc_aud_hipoacusia_nb,disc_aud_hipoacusia_t,disc_aud_sordera_h,disc_aud_sordera_m,disc_aud_sordera_nb,disc_aud_sordera_t,disc_vis_baja_vision_h,disc_vis_baja_vision_m,disc_vis_baja_vision_nb,disc_vis_baja_vision_t,disc_vis_ceguera_h,disc_vis_ceguera_m,disc_vis_ceguera_nb,disc_vis_ceguera_t,disc_psicosocial_h,disc_psicosocial_m,disc_psicosocial_nb,disc_psicosocial_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
1058 14USU0230T 7093207003 Escolarizada,1058,2024-2025,14USU0230T,7093207003,Escolarizada,3,1,,4,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1059 14USU0230T 7095000011 Escolarizada,1059,2024-2025,14USU0230T,7095000011,Escolarizada,9,12,,21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1060 14USU0230T 7095200012 Escolarizada,1060,2024-2025,14USU0230T,7095200012,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1061 14USU0230T 7095600015 Escolarizada,1061,2024-2025,14USU0230T,7095600015,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1062 14USU0230T 7095600030 Escolarizada,1062,2024-2025,14USU0230T,7095600030,Escolarizada,5,7,,12,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1
1063 14USU0230T 7095600046 Escolarizada,1063,2024-2025,14USU0230T,7095600046,Escolarizada,6,5,,11,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1064 14USU0230T 7095600068 Escolarizada,1064,2024-2025,14USU0230T,7095600068,Escolarizada,18,16,,34,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1065 14USU0230T 7101000006 Escolarizada,1065,2024-2025,14USU0230T,7101000006,Escolarizada,5,6,,11,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1066 14USU0230T 8031100011 Escolarizada,1066,2024-2025,14USU0230T,8031100011,Escolarizada,1,7,,8,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1067 14USU0230T 8031100040 Escolarizada,1067,2024-2025,14USU0230T,8031100040,Escolarizada,18,16,,34,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,1,,2,0,0,,0
1068 14USU0230T 8051100012 Escolarizada,1068,2024-2025,14USU0230T,8051100012,Escolarizada,23,23,,46,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
1069 14USU0230T 8051200017 Escolarizada,1069,2024-2025,14USU0230T,8051200017,Escolarizada,26,10,,36,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1070 14USU0230T 8051200020 Escolarizada,1070,2024-2025,14USU0230T,8051200020,Escolarizada,12,19,,31,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1071 14USU0230T 8072100013 Escolarizada,1071,2024-2025,14USU0230T,8072100013,Escolarizada,7,19,,26,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
1072 14USU0230T 8091100003 Escolarizada,1072,2024-2025,14USU0230T,8091100003,Escolarizada,10,18,,28,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1073 14USU0230T 8091325001 Escolarizada,1073,2024-2025,14USU0230T,8091325001,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1074 14USU0230T 8091345005 Escolarizada,1074,2024-2025,14USU0230T,8091345005,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1075 14USU0230T 8095000001 Escolarizada,1075,2024-2025,14USU0230T,8095000001,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1076 14USU0230T 8095000003 Escolarizada,1076,2024-2025,14USU0230T,8095000003,Escolarizada,4,15,,19,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
1077 14USU0230T 8095200003 Escolarizada,1077,2024-2025,14USU0230T,8095200003,Escolarizada,24,34,,58,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
1078 14USU0230T 8095600001 Escolarizada,1078,2024-2025,14USU0230T,8095600001,Escolarizada,19,26,,45,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,1,,1
1079 14USU0230T 6092205001 Escolarizada,1079,2024-2025,14USU0230T,6092205001,Escolarizada,5,15,,20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1
