name,row,ciclo,clave_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
1 2020-2021 14USU0002Z 5041100021,1,2020-2021,14USU0002Z,5041100021,Escolarizada,100,37,,137,2,0,,2,13,3,,16
2 2020-2021 14USU0002Z 5041400032,2,2020-2021,14USU0002Z,5041400032,Escolarizada,82,125,,207,2,6,,8,8,4,,12
3 2020-2021 14USU0002Z 5042000002,3,2020-2021,14USU0002Z,5042000002,Escolarizada,162,186,,348,10,3,,13,15,2,,17
4 2020-2021 14USU0002Z 5062100034,4,2020-2021,14USU0002Z,5062100034,Escolarizada,11,15,,26,0,1,,1,0,0,,0
5 2020-2021 14USU0002Z 5062200073,5,2020-2021,14USU0002Z,5062200073,Escolarizada,197,64,,261,9,0,,9,15,2,,17
6 2020-2021 14USU0002Z 5071300009,6,2020-2021,14USU0002Z,5071300009,Escolarizada,252,29,,281,8,2,,10,7,0,,7
7 2020-2021 14USU0002Z 5092100006,7,2020-2021,14USU0002Z,5092100006,Escolarizada,252,784,,1036,6,16,,22,8,35,,43
8 2020-2021 14USU0002Z 5094200006,8,2020-2021,14USU0002Z,5094200006,Escolarizada,70,187,,257,4,5,,9,2,11,,13
9 2020-2021 14USU0002Z 5101600013,9,2020-2021,14USU0002Z,5101600013,Escolarizada,30,58,,88,1,5,,6,0,4,,4
10 2020-2021 14USU0002Z 5011500002,10,2020-2021,14USU0002Z,5011500002,Escolarizada,42,88,,130,3,2,,5,12,12,,24
11 2020-2021 14USU0002Z 5031100007,11,2020-2021,14USU0002Z,5031100007,Escolarizada,83,331,,414,1,7,,8,3,4,,7
12 2020-2021 14USU0002Z 5031200004,12,2020-2021,14USU0002Z,5031200004,Escolarizada,14,25,,39,1,1,,2,1,3,,4
13 2020-2021 14USU0002Z 5033100003,13,2020-2021,14USU0002Z,5033100003,Escolarizada,322,333,,655,5,6,,11,13,9,,22
14 2020-2021 14USU0003Y 5011500002,14,2020-2021,14USU0003Y,5011500002,Escolarizada,55,190,,245,1,3,,4,0,0,,0
15 2020-2021 14USU0003Y 5031100007,15,2020-2021,14USU0003Y,5031100007,Escolarizada,101,336,,437,4,11,,15,0,0,,0
16 2020-2021 14USU0003Y 5031500010,16,2020-2021,14USU0003Y,5031500010,Escolarizada,46,429,,475,2,8,,10,0,0,,0
17 2020-2021 14USU0003Y 5033100003,17,2020-2021,14USU0003Y,5033100003,Escolarizada,181,279,,460,2,7,,9,0,0,,0
18 2020-2021 14USU0003Y 5041100021,18,2020-2021,14USU0003Y,5041100021,Escolarizada,123,77,,200,3,3,,6,0,0,,0
19 2020-2021 14USU0003Y 5041400032,19,2020-2021,14USU0003Y,5041400032,Escolarizada,171,285,,456,6,5,,11,0,0,,0
20 2020-2021 14USU0003Y 5042000002,20,2020-2021,14USU0003Y,5042000002,Escolarizada,154,237,,391,7,6,,13,0,1,,1
21 2020-2021 14USU0003Y 5051100015,21,2020-2021,14USU0003Y,5051100015,Escolarizada,69,112,,181,1,4,,5,0,1,,1
22 2020-2021 14USU0003Y 5052200021,22,2020-2021,14USU0003Y,5052200021,Escolarizada,46,40,,86,2,1,,3,0,0,,0
23 2020-2021 14USU0003Y 5062200073,23,2020-2021,14USU0003Y,5062200073,Escolarizada,158,20,,178,3,0,,3,0,0,,0
24 2020-2021 14USU0003Y 5062200082,24,2020-2021,14USU0003Y,5062200082,Escolarizada,149,42,,191,2,1,,3,0,0,,0
25 2020-2021 14USU0003Y 5071300014,25,2020-2021,14USU0003Y,5071300014,Escolarizada,354,28,,382,9,0,,9,1,0,,1
26 2020-2021 14USU0003Y 5071300091,26,2020-2021,14USU0003Y,5071300091,Escolarizada,95,14,,109,4,1,,5,0,0,,0
27 2020-2021 14USU0003Y 5072400001,27,2020-2021,14USU0003Y,5072400001,Escolarizada,30,19,,49,0,0,,0,0,0,,0
28 2020-2021 14USU0003Y 5094200006,28,2020-2021,14USU0003Y,5094200006,Escolarizada,60,171,,231,4,3,,7,0,0,,0
29 2020-2021 14USU0003Y 5101600013,29,2020-2021,14USU0003Y,5101600013,Escolarizada,55,169,,224,2,5,,7,0,0,,0
30 2020-2021 14USU0004X 5011200004,30,2020-2021,14USU0004X,5011200004,No Escolarizada,174,585,,759,4,19,,23,6,2,,8
31 2020-2021 14USU0004X 5011500002,31,2020-2021,14USU0004X,5011500002,No Escolarizada,11,24,,35,0,0,,0,0,0,,0
32 2020-2021 14USU0004X 5021000007,32,2020-2021,14USU0004X,5021000007,No Escolarizada,112,240,,352,0,5,,5,1,4,,5
33 2020-2021 14USU0004X 5032100001,33,2020-2021,14USU0004X,5032100001,No Escolarizada,35,19,,54,2,0,,2,0,0,,0
34 2020-2021 14USU0004X 5032200012,34,2020-2021,14USU0004X,5032200012,No Escolarizada,33,78,,111,0,1,,1,4,0,,4
35 2020-2021 14USU0004X 5041200075,35,2020-2021,14USU0004X,5041200075,No Escolarizada,178,214,,392,2,5,,7,1,1,,2
36 2020-2021 14USU0004X 5042100065,36,2020-2021,14USU0004X,5042100065,No Escolarizada,547,752,,1299,5,12,,17,2,0,,2
37 2020-2021 14USU0004X 5061000015,37,2020-2021,14USU0004X,5061000015,No Escolarizada,138,74,,212,3,2,,5,0,0,,0
38 2020-2021 14USU0004X 5062200105,38,2020-2021,14USU0004X,5062200105,No Escolarizada,477,138,,615,14,2,,16,4,0,,4
39 2020-2021 14USU0004X 5104100015,39,2020-2021,14USU0004X,5104100015,No Escolarizada,93,68,,161,3,2,,5,0,0,,0
40 2020-2021 14USU0005W 5021000114,40,2020-2021,14USU0005W,5021000114,Escolarizada,205,247,,452,3,4,,7,0,1,,1
41 2020-2021 14USU0005W 5021200054,41,2020-2021,14USU0005W,5021200054,Escolarizada,81,202,,283,5,3,,8,1,0,,1
42 2020-2021 14USU0005W 5021200055,42,2020-2021,14USU0005W,5021200055,Escolarizada,99,116,,215,2,2,,4,0,0,,0
43 2020-2021 14USU0005W 5021400012,43,2020-2021,14USU0005W,5021400012,Escolarizada,64,32,,96,0,0,,0,0,0,,0
44 2020-2021 14USU0005W 5021700002,44,2020-2021,14USU0005W,5021700002,Escolarizada,186,338,,524,4,3,,7,0,0,,0
45 2020-2021 14USU0006V 5021300063,45,2020-2021,14USU0006V,5021300063,Escolarizada,175,86,,261,3,1,,4,1,0,,1
46 2020-2021 14USU0007U 5051100006,46,2020-2021,14USU0007U,5051100006,Escolarizada,134,159,,293,6,3,,9,1,0,,1
47 2020-2021 14USU0008T 5021000010,47,2020-2021,14USU0008T,5021000010,Escolarizada,53,133,,186,2,1,,3,0,0,,0
48 2020-2021 14USU0008T 5021600062,48,2020-2021,14USU0008T,5021600062,Escolarizada,77,139,,216,3,2,,5,0,0,,0
49 2020-2021 14USU0008T 5022500001,49,2020-2021,14USU0008T,5022500001,Escolarizada,59,114,,173,3,5,,8,0,0,,0
50 2020-2021 14USU0008T 5031500008,50,2020-2021,14USU0008T,5031500008,Escolarizada,34,230,,264,0,2,,2,0,0,,0
51 2020-2021 14USU0008T 5033100003,51,2020-2021,14USU0008T,5033100003,Escolarizada,593,830,,1423,7,15,,22,0,2,,2
52 2020-2021 14USU0008T 5033200024,52,2020-2021,14USU0008T,5033200024,Escolarizada,47,132,,179,0,6,,6,0,0,,0
53 2020-2021 14USU0008T 5041400032,53,2020-2021,14USU0008T,5041400032,Escolarizada,375,452,,827,8,12,,20,1,0,,1
54 2020-2021 14USU0008T 5042100012,54,2020-2021,14USU0008T,5042100012,Escolarizada,368,432,,800,7,4,,11,0,0,,0
55 2020-2021 14USU0008T 5052200002,55,2020-2021,14USU0008T,5052200002,Escolarizada,365,156,,521,13,4,,17,1,0,,1
56 2020-2021 14USU0008T 5061100001,56,2020-2021,14USU0008T,5061100001,Escolarizada,385,63,,448,14,0,,14,1,1,,2
57 2020-2021 14USU0008T 5071200009,57,2020-2021,14USU0008T,5071200009,Escolarizada,475,95,,570,7,3,,10,1,0,,1
58 2020-2021 14USU0008T 5073100009,58,2020-2021,14USU0008T,5073100009,Escolarizada,57,54,,111,3,1,,4,0,0,,0
59 2020-2021 14USU0008T 5091100011,59,2020-2021,14USU0008T,5091100011,Escolarizada,508,776,,1284,5,4,,9,0,1,,1
60 2020-2021 14USU0008T 5094200006,60,2020-2021,14USU0008T,5094200006,Escolarizada,95,435,,530,1,9,,10,0,1,,1
61 2020-2021 14USU0008T 5095600005,61,2020-2021,14USU0008T,5095600005,Escolarizada,58,154,,212,2,2,,4,0,0,,0
62 2020-2021 14USU0009S 5033100003,62,2020-2021,14USU0009S,5033100003,Escolarizada,17,32,,49,0,0,,0,0,0,,0
63 2020-2021 14USU0009S 5042000002,63,2020-2021,14USU0009S,5042000002,Escolarizada,40,53,,93,0,1,,1,0,0,,0
64 2020-2021 14USU0009S 5101600013,64,2020-2021,14USU0009S,5101600013,Escolarizada,18,28,,46,0,0,,0,0,0,,0
65 2020-2021 14USU0010H 5021500119,65,2020-2021,14USU0010H,5021500119,Escolarizada,29,82,,111,2,5,,7,1,1,,2
66 2020-2021 14USU0010H 5031200031,66,2020-2021,14USU0010H,5031200031,Escolarizada,205,329,,534,1,9,,10,1,0,,1
67 2020-2021 14USU0010H 5031300010,67,2020-2021,14USU0010H,5031300010,Escolarizada,345,273,,618,3,3,,6,0,2,,2
68 2020-2021 14USU0010H 5031300014,68,2020-2021,14USU0010H,5031300014,Escolarizada,218,535,,753,2,5,,7,1,1,,2
69 2020-2021 14USU0010H 5031500010,69,2020-2021,14USU0010H,5031500010,Escolarizada,70,1136,,1206,3,28,,31,0,1,,1
70 2020-2021 14USU0010H 5032100027,70,2020-2021,14USU0010H,5032100027,Escolarizada,47,83,,130,0,1,,1,0,0,,0
71 2020-2021 14USU0010H 5033200006,71,2020-2021,14USU0010H,5033200006,Escolarizada,138,301,,439,2,10,,12,0,0,,0
72 2020-2021 14USU0011G 5071300014,72,2020-2021,14USU0011G,5071300014,Escolarizada,73,5,,78,4,0,,4,0,0,,0
73 2020-2021 14USU0011G 5042100092,73,2020-2021,14USU0011G,5042100092,Escolarizada,29,52,,81,0,1,,1,0,0,,0
74 2020-2021 14USU0011G 5094100009,74,2020-2021,14USU0011G,5094100009,Escolarizada,59,140,,199,2,1,,3,0,0,,0
75 2020-2021 14USU0011G 5071100005,75,2020-2021,14USU0011G,5071100005,Escolarizada,25,15,,40,1,0,,1,0,0,,0
76 2020-2021 14USU0011G 5073200005,76,2020-2021,14USU0011G,5073200005,Escolarizada,52,10,,62,0,0,,0,1,0,,1
77 2020-2021 14USU0011G 5051200024,77,2020-2021,14USU0011G,5051200024,Escolarizada,17,24,,41,0,0,,0,0,0,,0
78 2020-2021 14USU0100Z 5033100003,78,2020-2021,14USU0100Z,5033100003,Escolarizada,2970,3037,,6007,30,32,,62,5,4,,9
79 2020-2021 14USU0100Z 5052300015,79,2020-2021,14USU0100Z,5052300015,Escolarizada,176,160,,336,4,5,,9,0,0,,0
80 2020-2021 14USU0100Z 5012603011,80,2020-2021,14USU0100Z,5012603011,Escolarizada,49,114,,163,1,1,,2,0,1,,1
81 2020-2021 14USU0100Z 5012603027,81,2020-2021,14USU0100Z,5012603027,Escolarizada,73,141,,214,3,1,,4,0,0,,0
82 2020-2021 14USU0100Z 5022300022,82,2020-2021,14USU0100Z,5022300022,Escolarizada,161,398,,559,8,4,,12,0,0,,0
83 2020-2021 14USU0100Z 5022500008,83,2020-2021,14USU0100Z,5022500008,Escolarizada,373,285,,658,8,6,,14,1,1,,2
84 2020-2021 14USU0100Z 5022600002,84,2020-2021,14USU0100Z,5022600002,Escolarizada,293,159,,452,7,6,,13,0,0,,0
85 2020-2021 14USU0100Z 5031200004,85,2020-2021,14USU0100Z,5031200004,Escolarizada,94,188,,282,3,6,,9,0,0,,0
86 2020-2021 14USU0110G 5052100005,86,2020-2021,14USU0110G,5052100005,Escolarizada,313,106,,419,10,2,,12,0,0,,0
87 2020-2021 14USU0110G 5052200007,87,2020-2021,14USU0110G,5052200007,Escolarizada,413,357,,770,12,5,,17,1,0,,1
88 2020-2021 14USU0110G 5052200017,88,2020-2021,14USU0110G,5052200017,Escolarizada,110,62,,172,2,2,,4,0,0,,0
89 2020-2021 14USU0110G 5053100004,89,2020-2021,14USU0110G,5053100004,Escolarizada,196,111,,307,7,6,,13,0,1,,1
90 2020-2021 14USU0110G 5061000002,90,2020-2021,14USU0110G,5061000002,Escolarizada,1513,237,,1750,41,6,,47,1,1,,2
91 2020-2021 14USU0110G 5062100009,91,2020-2021,14USU0110G,5062100009,Escolarizada,1449,216,,1665,26,4,,30,4,1,,5
92 2020-2021 14USU0110G 5062200055,92,2020-2021,14USU0110G,5062200055,Escolarizada,1201,201,,1402,35,3,,38,2,1,,3
93 2020-2021 14USU0110G 5071000020,93,2020-2021,14USU0110G,5071000020,Escolarizada,386,283,,669,13,7,,20,1,1,,2
94 2020-2021 14USU0110G 5071200034,94,2020-2021,14USU0110G,5071200034,Escolarizada,169,56,,225,10,0,,10,0,0,,0
95 2020-2021 14USU0110G 5071300009,95,2020-2021,14USU0110G,5071300009,Escolarizada,1637,98,,1735,35,0,,35,3,0,,3
96 2020-2021 14USU0110G 5071300082,96,2020-2021,14USU0110G,5071300082,Escolarizada,243,36,,279,9,0,,9,0,0,,0
97 2020-2021 14USU0110G 5071400015,97,2020-2021,14USU0110G,5071400015,Escolarizada,877,651,,1528,25,15,,40,1,0,,1
98 2020-2021 14USU0110G 5071700019,98,2020-2021,14USU0110G,5071700019,Escolarizada,1394,555,,1949,23,7,,30,4,1,,5
99 2020-2021 14USU0110G 5072100033,99,2020-2021,14USU0110G,5072100033,Escolarizada,172,379,,551,4,9,,13,0,0,,0
100 2020-2021 14USU0110G 5073200005,100,2020-2021,14USU0110G,5073200005,Escolarizada,1025,229,,1254,13,2,,15,2,0,,2
101 2020-2021 14USU0110G 5073200035,101,2020-2021,14USU0110G,5073200035,Escolarizada,250,58,,308,6,2,,8,0,0,,0
102 2020-2021 14USU0110G 5095400006,102,2020-2021,14USU0110G,5095400006,Escolarizada,631,1088,,1719,15,22,,37,1,1,,2
103 2020-2021 14USU0110G 5102100004,103,2020-2021,14USU0110G,5102100004,Escolarizada,136,67,,203,3,0,,3,0,0,,0
104 2020-2021 14USU0120N 5041100127,104,2020-2021,14USU0120N,5041100127,Escolarizada,293,468,,761,8,10,,18,1,0,,1
105 2020-2021 14USU0120N 5031400003,105,2020-2021,14USU0120N,5031400003,Escolarizada,460,203,,663,8,1,,9,0,1,,1
106 2020-2021 14USU0120N 5032100065,106,2020-2021,14USU0120N,5032100065,Escolarizada,150,403,,553,0,7,,7,0,0,,0
107 2020-2021 14USU0120N 5041100009,107,2020-2021,14USU0120N,5041100009,Escolarizada,185,147,,332,3,4,,7,0,0,,0
108 2020-2021 14USU0120N 5041100056,108,2020-2021,14USU0120N,5041100056,Escolarizada,1578,2130,,3708,18,29,,47,0,1,,1
109 2020-2021 14USU0120N 5041200028,109,2020-2021,14USU0120N,5041200028,Escolarizada,1040,1324,,2364,12,17,,29,4,2,,6
110 2020-2021 14USU0120N 5041300007,110,2020-2021,14USU0120N,5041300007,Escolarizada,1032,828,,1860,18,17,,35,2,0,,2
111 2020-2021 14USU0120N 5041400032,111,2020-2021,14USU0120N,5041400032,Escolarizada,1590,1878,,3468,20,24,,44,0,4,,4
112 2020-2021 14USU0120N 5042000002,112,2020-2021,14USU0120N,5042000002,Escolarizada,1372,1525,,2897,16,25,,41,1,1,,2
113 2020-2021 14USU0120N 5042100117,113,2020-2021,14USU0120N,5042100117,Escolarizada,204,989,,1193,3,6,,9,0,2,,2
114 2020-2021 14USU0120N 5042300027,114,2020-2021,14USU0120N,5042300027,Escolarizada,336,239,,575,5,3,,8,1,2,,3
115 2020-2021 14USU0120N 5051300020,115,2020-2021,14USU0120N,5051300020,Escolarizada,118,227,,345,1,5,,6,1,0,,1
116 2020-2021 14USU0120N 5062200082,116,2020-2021,14USU0120N,5062200082,Escolarizada,475,142,,617,13,4,,17,3,0,,3
117 2020-2021 14USU0120N 5101600013,117,2020-2021,14USU0120N,5101600013,Escolarizada,342,1120,,1462,5,14,,19,0,0,,0
118 2020-2021 14USU0130U 5041100021,118,2020-2021,14USU0130U,5041100021,Escolarizada,165,105,,270,1,2,,3,0,1,,1
119 2020-2021 14USU0130U 5051100003,119,2020-2021,14USU0130U,5051100003,Escolarizada,857,1105,,1962,12,27,,39,2,0,,2
120 2020-2021 14USU0130U 5072100018,120,2020-2021,14USU0130U,5072100018,Escolarizada,97,177,,274,4,2,,6,0,1,,1
121 2020-2021 14USU0130U 5081300016,121,2020-2021,14USU0130U,5081300016,Escolarizada,1338,515,,1853,21,9,,30,1,2,,3
122 2020-2021 14USU0130U 5082100001,122,2020-2021,14USU0130U,5082100001,Escolarizada,862,1746,,2608,12,36,,48,1,1,,2
123 2020-2021 14USU0140A 5021000110,123,2020-2021,14USU0140A,5021000110,Escolarizada,42,48,,90,3,0,,3,0,0,,0
124 2020-2021 14USU0140A 5021500044,124,2020-2021,14USU0140A,5021500044,Escolarizada,538,853,,1391,12,27,,39,2,0,,2
125 2020-2021 14USU0140A 5021600017,125,2020-2021,14USU0140A,5021600017,Escolarizada,54,477,,531,0,11,,11,0,0,,0
126 2020-2021 14USU0140A 5021600024,126,2020-2021,14USU0140A,5021600024,Escolarizada,61,283,,344,0,2,,2,0,1,,1
127 2020-2021 14USU0140A 5071100019,127,2020-2021,14USU0140A,5071100019,Escolarizada,264,346,,610,3,4,,7,0,0,,0
128 2020-2021 14USU0140A 5073100009,128,2020-2021,14USU0140A,5073100009,Escolarizada,1247,930,,2177,15,8,,23,2,2,,4
129 2020-2021 14USU0140A 5073100024,129,2020-2021,14USU0140A,5073100024,Escolarizada,182,167,,349,1,4,,5,0,0,,0
130 2020-2021 14USU0150H 5031100007,130,2020-2021,14USU0150H,5031100007,Escolarizada,47,148,,195,1,6,,7,0,0,,0
131 2020-2021 14USU0150H 5033100003,131,2020-2021,14USU0150H,5033100003,Escolarizada,111,117,,228,2,4,,6,0,0,,0
132 2020-2021 14USU0150H 5041400032,132,2020-2021,14USU0150H,5041400032,Escolarizada,89,94,,183,4,3,,7,0,0,,0
133 2020-2021 14USU0150H 5042000002,133,2020-2021,14USU0150H,5042000002,Escolarizada,73,87,,160,1,2,,3,0,0,,0
134 2020-2021 14USU0150H 5042100117,134,2020-2021,14USU0150H,5042100117,Escolarizada,39,96,,135,2,5,,7,0,0,,0
135 2020-2021 14USU0160O 5031100007,135,2020-2021,14USU0160O,5031100007,Escolarizada,153,412,,565,6,18,,24,0,1,,1
136 2020-2021 14USU0160O 5032100038,136,2020-2021,14USU0160O,5032100038,Escolarizada,60,63,,123,1,0,,1,0,0,,0
137 2020-2021 14USU0160O 5033100003,137,2020-2021,14USU0160O,5033100003,Escolarizada,253,357,,610,7,9,,16,2,0,,2
138 2020-2021 14USU0160O 5041100056,138,2020-2021,14USU0160O,5041100056,Escolarizada,173,290,,463,5,4,,9,0,0,,0
139 2020-2021 14USU0160O 5041200028,139,2020-2021,14USU0160O,5041200028,Escolarizada,116,135,,251,5,5,,10,0,0,,0
140 2020-2021 14USU0160O 5041400032,140,2020-2021,14USU0160O,5041400032,Escolarizada,99,179,,278,3,13,,16,0,0,,0
141 2020-2021 14USU0160O 5042000002,141,2020-2021,14USU0160O,5042000002,Escolarizada,133,178,,311,3,4,,7,0,0,,0
142 2020-2021 14USU0160O 5042100117,142,2020-2021,14USU0160O,5042100117,Escolarizada,62,195,,257,2,7,,9,0,0,,0
143 2020-2021 14USU0160O 5061000002,143,2020-2021,14USU0160O,5061000002,Escolarizada,200,45,,245,10,0,,10,0,0,,0
144 2020-2021 14USU0160O 5062200055,144,2020-2021,14USU0160O,5062200055,Escolarizada,174,54,,228,5,3,,8,0,0,,0
145 2020-2021 14USU0160O 5071400015,145,2020-2021,14USU0160O,5071400015,Escolarizada,184,166,,350,3,3,,6,0,0,,0
146 2020-2021 14USU0160O 5071700019,146,2020-2021,14USU0160O,5071700019,Escolarizada,234,68,,302,5,2,,7,0,0,,0
147 2020-2021 14USU0160O 5095400006,147,2020-2021,14USU0160O,5095400006,Escolarizada,179,325,,504,9,5,,14,0,0,,0
148 2020-2021 14USU0170V 5092100006,148,2020-2021,14USU0170V,5092100006,Escolarizada,12,37,,49,0,2,,2,0,0,,0
149 2020-2021 14USU0170V 5033100003,149,2020-2021,14USU0170V,5033100003,Escolarizada,80,64,,144,3,4,,7,0,0,,0
150 2020-2021 14USU0170V 5041100021,150,2020-2021,14USU0170V,5041100021,Escolarizada,107,50,,157,4,1,,5,0,1,,1
151 2020-2021 14USU0170V 5041400032,151,2020-2021,14USU0170V,5041400032,Escolarizada,1,0,,1,0,0,,0,0,0,,0
152 2020-2021 14USU0170V 5042000002,152,2020-2021,14USU0170V,5042000002,Escolarizada,69,90,,159,0,0,,0,0,0,,0
153 2020-2021 14USU0170V 5081100010,153,2020-2021,14USU0170V,5081100010,Escolarizada,160,72,,232,4,1,,5,0,0,,0
154 2020-2021 14USU0180B 5033100003,154,2020-2021,14USU0180B,5033100003,Escolarizada,18,13,,31,0,0,,0,0,0,,0
155 2020-2021 14USU0190I 5021000114,155,2020-2021,14USU0190I,5021000114,Escolarizada,30,55,,85,2,2,,4,0,0,,0
156 2020-2021 14USU0190I 5021500002,156,2020-2021,14USU0190I,5021500002,Escolarizada,217,145,,362,15,5,,20,0,0,,0
157 2020-2021 14USU0190I 5021500044,157,2020-2021,14USU0190I,5021500044,Escolarizada,70,128,,198,5,4,,9,0,0,,0
158 2020-2021 14USU0190I 5021700002,158,2020-2021,14USU0190I,5021700002,Escolarizada,28,84,,112,3,5,,8,0,0,,0
159 2020-2021 14USU0190I 5031100007,159,2020-2021,14USU0190I,5031100007,Escolarizada,117,413,,530,7,10,,17,0,0,,0
160 2020-2021 14USU0190I 5033100003,160,2020-2021,14USU0190I,5033100003,Escolarizada,237,330,,567,3,12,,15,1,1,,2
161 2020-2021 14USU0190I 5041400032,161,2020-2021,14USU0190I,5041400032,Escolarizada,287,316,,603,14,5,,19,0,1,,1
162 2020-2021 14USU0190I 5042000002,162,2020-2021,14USU0190I,5042000002,Escolarizada,234,361,,595,9,11,,20,2,1,,3
163 2020-2021 14USU0190I 5051100003,163,2020-2021,14USU0190I,5051100003,Escolarizada,104,129,,233,7,3,,10,0,0,,0
164 2020-2021 14USU0190I 5061000002,164,2020-2021,14USU0190I,5061000002,Escolarizada,190,31,,221,11,2,,13,0,1,,1
165 2020-2021 14USU0190I 5062100034,165,2020-2021,14USU0190I,5062100034,Escolarizada,151,35,,186,7,0,,7,1,0,,1
166 2020-2021 14USU0190I 5071000047,166,2020-2021,14USU0190I,5071000047,Escolarizada,78,2,,80,8,0,,8,0,0,,0
167 2020-2021 14USU0190I 5072100049,167,2020-2021,14USU0190I,5072100049,Escolarizada,60,76,,136,2,0,,2,0,1,,1
168 2020-2021 14USU0190I 5073100009,168,2020-2021,14USU0190I,5073100009,Escolarizada,312,210,,522,11,8,,19,2,0,,2
169 2020-2021 14USU0190I 5073200005,169,2020-2021,14USU0190I,5073200005,Escolarizada,341,77,,418,6,4,,10,1,0,,1
170 2020-2021 14USU0190I 5091100011,170,2020-2021,14USU0190I,5091100011,Escolarizada,210,285,,495,3,3,,6,1,0,,1
171 2020-2021 14USU0190I 5092100006,171,2020-2021,14USU0190I,5092100006,Escolarizada,67,271,,338,0,10,,10,0,1,,1
172 2020-2021 14USU0190I 5094200006,172,2020-2021,14USU0190I,5094200006,Escolarizada,77,244,,321,1,3,,4,0,0,,0
173 2020-2021 14USU0190I 5101100015,173,2020-2021,14USU0190I,5101100015,Escolarizada,181,88,,269,4,0,,4,0,0,,0
174 2020-2021 14USU0190I 5101600013,174,2020-2021,14USU0190I,5101600013,Escolarizada,146,267,,413,6,6,,12,2,0,,2
175 2020-2021 14USU0200Z 4071500002,175,2020-2021,14USU0200Z,4071500002,Escolarizada,214,3,,217,6,0,,6,1,0,,1
176 2020-2021 14USU0200Z 5033100003,176,2020-2021,14USU0200Z,5033100003,Escolarizada,186,284,,470,3,9,,12,2,2,,4
177 2020-2021 14USU0200Z 5041100007,177,2020-2021,14USU0200Z,5041100007,Escolarizada,94,160,,254,2,7,,9,0,0,,0
178 2020-2021 14USU0200Z 5041300007,178,2020-2021,14USU0200Z,5041300007,Escolarizada,78,73,,151,3,2,,5,1,2,,3
179 2020-2021 14USU0200Z 5041400032,179,2020-2021,14USU0200Z,5041400032,Escolarizada,155,265,,420,3,5,,8,0,0,,0
180 2020-2021 14USU0200Z 5042000002,180,2020-2021,14USU0200Z,5042000002,Escolarizada,145,234,,379,6,3,,9,1,1,,2
181 2020-2021 14USU0200Z 5051300005,181,2020-2021,14USU0200Z,5051300005,Escolarizada,108,88,,196,2,1,,3,0,1,,1
182 2020-2021 14USU0200Z 5062100033,182,2020-2021,14USU0200Z,5062100033,Escolarizada,132,34,,166,3,1,,4,1,1,,2
183 2020-2021 14USU0200Z 5071300014,183,2020-2021,14USU0200Z,5071300014,Escolarizada,275,28,,303,9,0,,9,0,2,,2
184 2020-2021 14USU0200Z 5073200010,184,2020-2021,14USU0200Z,5073200010,Escolarizada,269,23,,292,4,1,,5,0,0,,0
185 2020-2021 14USU0200Z 5081300016,185,2020-2021,14USU0200Z,5081300016,Escolarizada,279,122,,401,3,5,,8,1,2,,3
186 2020-2021 14USU0200Z 5092100006,186,2020-2021,14USU0200Z,5092100006,Escolarizada,59,292,,351,1,2,,3,0,0,,0
187 2020-2021 14USU0200Z 5094200006,187,2020-2021,14USU0200Z,5094200006,Escolarizada,51,220,,271,2,4,,6,0,1,,1
188 2020-2021 14USU0200Z 5101600013,188,2020-2021,14USU0200Z,5101600013,Escolarizada,67,134,,201,2,7,,9,0,0,,0
189 2020-2021 14USU0200Z 5021000002,189,2020-2021,14USU0200Z,5021000002,Escolarizada,18,6,,24,0,0,,0,0,0,,0
190 2020-2021 14USU0210F 5022300022,190,2020-2021,14USU0210F,5022300022,Escolarizada,41,84,,125,4,5,,9,0,0,,0
191 2020-2021 14USU0210F 5031100007,191,2020-2021,14USU0210F,5031100007,Escolarizada,144,457,,601,6,18,,24,1,0,,1
192 2020-2021 14USU0210F 5031500010,192,2020-2021,14USU0210F,5031500010,Escolarizada,27,245,,272,3,10,,13,0,2,,2
193 2020-2021 14USU0210F 5032100038,193,2020-2021,14USU0210F,5032100038,Escolarizada,47,65,,112,4,2,,6,0,0,,0
194 2020-2021 14USU0210F 5033100003,194,2020-2021,14USU0210F,5033100003,Escolarizada,282,412,,694,13,8,,21,2,0,,2
195 2020-2021 14USU0210F 5041100021,195,2020-2021,14USU0210F,5041100021,Escolarizada,249,214,,463,3,8,,11,0,0,,0
196 2020-2021 14USU0210F 5041100056,196,2020-2021,14USU0210F,5041100056,Escolarizada,248,403,,651,9,8,,17,0,1,,1
197 2020-2021 14USU0210F 5042200024,197,2020-2021,14USU0210F,5042200024,Escolarizada,74,166,,240,3,5,,8,0,1,,1
198 2020-2021 14USU0210F 5051100015,198,2020-2021,14USU0210F,5051100015,Escolarizada,61,98,,159,5,4,,9,1,0,,1
199 2020-2021 14USU0210F 5062100034,199,2020-2021,14USU0210F,5062100034,Escolarizada,247,58,,305,11,3,,14,0,0,,0
200 2020-2021 14USU0210F 5072400001,200,2020-2021,14USU0210F,5072400001,Escolarizada,59,39,,98,2,1,,3,0,0,,0
201 2020-2021 14USU0210F 5081100010,201,2020-2021,14USU0210F,5081100010,Escolarizada,166,112,,278,6,2,,8,0,1,,1
