name,row,ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
365 2019-2020 14USU0110G 5052200017 Escolarizada,365,2019-2020,14USU0110G,5052200017,Escolarizada,98,47,,145,2,2,,4,0,0,,0
366 2019-2020 14USU0110G 5053100004 Escolarizada,366,2019-2020,14USU0110G,5053100004,Escolarizada,158,93,,251,8,5,,13,0,1,,1
367 2019-2020 14USU0110G 5061000002 Escolarizada,367,2019-2020,14USU0110G,5061000002,Escolarizada,1322,191,,1513,29,2,,31,1,1,,2
368 2019-2020 14USU0110G 5062100009 Escolarizada,368,2019-2020,14USU0110G,5062100009,Escolarizada,1414,212,,1626,24,3,,27,3,1,,4
369 2019-2020 14USU0110G 5062200055 Escolarizada,369,2019-2020,14USU0110G,5062200055,Escolarizada,980,164,,1144,25,1,,26,1,1,,2
370 2019-2020 14USU0110G 5071000020 Escolarizada,370,2019-2020,14USU0110G,5071000020,Escolarizada,336,236,,572,8,3,,11,1,1,,2
371 2019-2020 14USU0110G 5071200034 Escolarizada,371,2019-2020,14USU0110G,5071200034,Escolarizada,139,44,,183,9,0,,9,1,0,,1
372 2019-2020 14USU0110G 5071300009 Escolarizada,372,2019-2020,14USU0110G,5071300009,Escolarizada,1525,95,,1620,25,0,,25,3,0,,3
373 2019-2020 14USU0110G 5071300082 Escolarizada,373,2019-2020,14USU0110G,5071300082,Escolarizada,202,38,,240,6,0,,6,0,0,,0
374 2019-2020 14USU0110G 5071400015 Escolarizada,374,2019-2020,14USU0110G,5071400015,Escolarizada,823,609,,1432,23,11,,34,1,0,,1
375 2019-2020 14USU0110G 5071700019 Escolarizada,375,2019-2020,14USU0110G,5071700019,Escolarizada,1313,533,,1846,13,6,,19,3,2,,5
376 2019-2020 14USU0110G 5072100033 Escolarizada,376,2019-2020,14USU0110G,5072100033,Escolarizada,162,354,,516,1,3,,4,0,0,,0
377 2019-2020 14USU0110G 5073200005 Escolarizada,377,2019-2020,14USU0110G,5073200005,Escolarizada,982,209,,1191,11,0,,11,1,0,,1
378 2019-2020 14USU0110G 5073200035 Escolarizada,378,2019-2020,14USU0110G,5073200035,Escolarizada,237,54,,291,2,1,,3,0,0,,0
379 2019-2020 14USU0110G 5095400006 Escolarizada,379,2019-2020,14USU0110G,5095400006,Escolarizada,573,1032,,1605,8,18,,26,1,0,,1
380 2019-2020 14USU0110G 5102100004 Escolarizada,380,2019-2020,14USU0110G,5102100004,Escolarizada,87,41,,128,3,0,,3,0,0,,0
381 2019-2020 14USU0110G 6041100014 Escolarizada,381,2019-2020,14USU0110G,6041100014,Escolarizada,0,0,,0,0,0,,0,0,0,,0
382 2019-2020 14USU0110G 7012604029 Escolarizada,382,2019-2020,14USU0110G,7012604029,Escolarizada,12,8,,20,0,0,,0,0,0,,0
383 2019-2020 14USU0110G 7052100009 Escolarizada,383,2019-2020,14USU0110G,7052100009,Escolarizada,11,5,,16,0,1,,1,0,0,,0
384 2019-2020 14USU0110G 7052200003 Escolarizada,384,2019-2020,14USU0110G,7052200003,Escolarizada,14,8,,22,0,0,,0,0,0,,0
385 2019-2020 14USU0110G 7052200006 Escolarizada,385,2019-2020,14USU0110G,7052200006,Escolarizada,16,8,,24,0,0,,0,0,0,,0
386 2019-2020 14USU0110G 7052200018 Escolarizada,386,2019-2020,14USU0110G,7052200018,Escolarizada,14,2,,16,0,0,,0,0,0,,0
387 2019-2020 14USU0110G 7052300003 Escolarizada,387,2019-2020,14USU0110G,7052300003,Escolarizada,0,0,,0,0,0,,0,0,0,,0
388 2019-2020 14USU0110G 7052300025 Escolarizada,388,2019-2020,14USU0110G,7052300025,Escolarizada,10,1,,11,0,0,,0,0,0,,0
389 2019-2020 14USU0110G 7053100007 Escolarizada,389,2019-2020,14USU0110G,7053100007,Escolarizada,7,1,,8,0,0,,0,0,0,,0
390 2019-2020 14USU0110G 7061300011 Escolarizada,390,2019-2020,14USU0110G,7061300011,Escolarizada,0,0,,0,0,0,,0,0,0,,0
391 2019-2020 14USU0110G 7062000007 Escolarizada,391,2019-2020,14USU0110G,7062000007,Escolarizada,6,2,,8,0,0,,0,0,0,,0
392 2019-2020 14USU0110G 7062200074 Escolarizada,392,2019-2020,14USU0110G,7062200074,Escolarizada,17,0,,17,0,0,,0,0,0,,0
393 2019-2020 14USU0110G 7071200009 Escolarizada,393,2019-2020,14USU0110G,7071200009,Escolarizada,10,1,,11,0,0,,0,1,0,,1
394 2019-2020 14USU0110G 7071300026 Escolarizada,394,2019-2020,14USU0110G,7071300026,Escolarizada,16,1,,17,1,0,,1,0,0,,0
395 2019-2020 14USU0110G 7071400012 Escolarizada,395,2019-2020,14USU0110G,7071400012,Escolarizada,8,9,,17,1,1,,2,0,0,,0
396 2019-2020 14USU0110G 7071500006 Escolarizada,396,2019-2020,14USU0110G,7071500006,Escolarizada,7,1,,8,0,0,,0,0,0,,0
397 2019-2020 14USU0110G 7071600020 Escolarizada,397,2019-2020,14USU0110G,7071600020,Escolarizada,8,7,,15,0,0,,0,0,0,,0
398 2019-2020 14USU0110G 7071700001 Escolarizada,398,2019-2020,14USU0110G,7071700001,Escolarizada,0,0,,0,0,0,,0,0,0,,0
399 2019-2020 14USU0110G 7071700002 Escolarizada,399,2019-2020,14USU0110G,7071700002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
400 2019-2020 14USU0110G 7071700009 Escolarizada,400,2019-2020,14USU0110G,7071700009,Escolarizada,0,0,,0,0,0,,0,0,0,,0
401 2019-2020 14USU0110G 7072100008 Escolarizada,401,2019-2020,14USU0110G,7072100008,Escolarizada,0,0,,0,0,0,,0,0,0,,0
402 2019-2020 14USU0110G 7072100012 Escolarizada,402,2019-2020,14USU0110G,7072100012,Escolarizada,0,0,,0,0,0,,0,0,0,,0
403 2019-2020 14USU0110G 8052100009 Escolarizada,403,2019-2020,14USU0110G,8052100009,Escolarizada,10,0,,10,0,0,,0,0,0,,0
404 2019-2020 14USU0110G 8052200001 Escolarizada,404,2019-2020,14USU0110G,8052200001,Escolarizada,10,2,,12,0,0,,0,0,0,,0
405 2019-2020 14USU0110G 8052200009 Escolarizada,405,2019-2020,14USU0110G,8052200009,Escolarizada,7,11,,18,0,0,,0,0,0,,0
406 2019-2020 14USU0110G 8052200018 Escolarizada,406,2019-2020,14USU0110G,8052200018,Escolarizada,19,7,,26,0,0,,0,0,0,,0
407 2019-2020 14USU0110G 8071300016 Escolarizada,407,2019-2020,14USU0110G,8071300016,Escolarizada,25,5,,30,0,0,,0,0,0,,0
408 2019-2020 14USU0110G 8071400003 Escolarizada,408,2019-2020,14USU0110G,8071400003,Escolarizada,8,9,,17,0,0,,0,0,0,,0
409 2019-2020 14USU0120N 5031400003 Escolarizada,409,2019-2020,14USU0120N,5031400003,Escolarizada,443,185,,628,5,1,,6,0,1,,1
410 2019-2020 14USU0120N 5032100065 Escolarizada,410,2019-2020,14USU0120N,5032100065,Escolarizada,112,294,,406,0,2,,2,0,0,,0
411 2019-2020 14USU0120N 5041100009 Escolarizada,411,2019-2020,14USU0120N,5041100009,Escolarizada,105,56,,161,4,1,,5,0,0,,0
412 2019-2020 14USU0120N 5041100056 Escolarizada,412,2019-2020,14USU0120N,5041100056,Escolarizada,1483,1959,,3442,12,20,,32,0,1,,1
413 2019-2020 14USU0120N 5041100127 Escolarizada,413,2019-2020,14USU0120N,5041100127,Escolarizada,220,346,,566,5,4,,9,1,0,,1
414 2019-2020 14USU0120N 5041200028 Escolarizada,414,2019-2020,14USU0120N,5041200028,Escolarizada,1073,1264,,2337,11,13,,24,3,3,,6
415 2019-2020 14USU0120N 5041300007 Escolarizada,415,2019-2020,14USU0120N,5041300007,Escolarizada,905,716,,1621,14,10,,24,2,0,,2
416 2019-2020 14USU0120N 5041400032 Escolarizada,416,2019-2020,14USU0120N,5041400032,Escolarizada,1562,1741,,3303,20,12,,32,1,1,,2
417 2019-2020 14USU0120N 5042000002 Escolarizada,417,2019-2020,14USU0120N,5042000002,Escolarizada,1360,1456,,2816,17,15,,32,2,0,,2
418 2019-2020 14USU0120N 5042100117 Escolarizada,418,2019-2020,14USU0120N,5042100117,Escolarizada,211,898,,1109,1,4,,5,0,1,,1
419 2019-2020 14USU0120N 5042300027 Escolarizada,419,2019-2020,14USU0120N,5042300027,Escolarizada,336,214,,550,2,1,,3,1,1,,2
420 2019-2020 14USU0120N 5051300020 Escolarizada,420,2019-2020,14USU0120N,5051300020,Escolarizada,111,218,,329,0,2,,2,1,0,,1
421 2019-2020 14USU0120N 5062200082 Escolarizada,421,2019-2020,14USU0120N,5062200082,Escolarizada,432,131,,563,9,1,,10,3,0,,3
422 2019-2020 14USU0120N 5101600013 Escolarizada,422,2019-2020,14USU0120N,5101600013,Escolarizada,366,1122,,1488,4,11,,15,0,0,,0
423 2019-2020 14USU0120N 7011000042 Escolarizada,423,2019-2020,14USU0120N,7011000042,Escolarizada,4,7,,11,0,0,,0,0,0,,0
424 2019-2020 14USU0120N 7011200077 Escolarizada,424,2019-2020,14USU0120N,7011200077,Escolarizada,8,7,,15,0,0,,0,1,0,,1
425 2019-2020 14USU0120N 7011400011 Escolarizada,425,2019-2020,14USU0120N,7011400011,Escolarizada,9,15,,24,0,0,,0,0,0,,0
426 2019-2020 14USU0120N 7012000087 Escolarizada,426,2019-2020,14USU0120N,7012000087,Escolarizada,3,2,,5,0,0,,0,0,0,,0
427 2019-2020 14USU0120N 7012500034 Escolarizada,427,2019-2020,14USU0120N,7012500034,Escolarizada,5,9,,14,0,0,,0,0,0,,0
428 2019-2020 14USU0120N 7031300023 Escolarizada,428,2019-2020,14USU0120N,7031300023,Escolarizada,29,15,,44,1,0,,1,0,0,,0
429 2019-2020 14USU0120N 7031400008 Escolarizada,429,2019-2020,14USU0120N,7031400008,Escolarizada,14,5,,19,0,0,,0,1,1,,2
430 2019-2020 14USU0120N 7031400038 Escolarizada,430,2019-2020,14USU0120N,7031400038,Escolarizada,19,15,,34,0,0,,0,0,0,,0
431 2019-2020 14USU0120N 7031500062 Escolarizada,431,2019-2020,14USU0120N,7031500062,Escolarizada,5,7,,12,1,0,,1,0,0,,0
432 2019-2020 14USU0120N 7041100018 Escolarizada,432,2019-2020,14USU0120N,7041100018,Escolarizada,0,0,,0,0,0,,0,0,0,,0
433 2019-2020 14USU0120N 7041100024 Escolarizada,433,2019-2020,14USU0120N,7041100024,Escolarizada,1,9,,10,0,0,,0,0,0,,0
434 2019-2020 14USU0120N 7041100026 Escolarizada,434,2019-2020,14USU0120N,7041100026,Escolarizada,10,14,,24,0,0,,0,0,0,,0
435 2019-2020 14USU0120N 7041200034 Escolarizada,435,2019-2020,14USU0120N,7041200034,Escolarizada,37,53,,90,0,0,,0,0,0,,0
436 2019-2020 14USU0120N 7041200042 Escolarizada,436,2019-2020,14USU0120N,7041200042,Escolarizada,0,0,,0,0,0,,0,0,0,,0
437 2019-2020 14USU0120N 7041300021 Escolarizada,437,2019-2020,14USU0120N,7041300021,Escolarizada,34,16,,50,1,0,,1,0,0,,0
438 2019-2020 14USU0120N 7041300024 Escolarizada,438,2019-2020,14USU0120N,7041300024,Escolarizada,9,6,,15,0,0,,0,0,0,,0
439 2019-2020 14USU0120N 7041400008 Escolarizada,439,2019-2020,14USU0120N,7041400008,Escolarizada,26,18,,44,0,0,,0,0,0,,0
440 2019-2020 14USU0120N 7041400009 Escolarizada,440,2019-2020,14USU0120N,7041400009,Escolarizada,0,0,,0,0,0,,0,0,0,,0
441 2019-2020 14USU0120N 7041400028 Escolarizada,441,2019-2020,14USU0120N,7041400028,Escolarizada,0,0,,0,0,0,,0,0,0,,0
442 2019-2020 14USU0120N 7041400048 Escolarizada,442,2019-2020,14USU0120N,7041400048,Escolarizada,22,18,,40,1,0,,1,0,0,,0
443 2019-2020 14USU0120N 7042000002 Escolarizada,443,2019-2020,14USU0120N,7042000002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
444 2019-2020 14USU0120N 7042100033 Escolarizada,444,2019-2020,14USU0120N,7042100033,Escolarizada,118,61,,179,1,0,,1,0,0,,0
445 2019-2020 14USU0120N 7042100129 Escolarizada,445,2019-2020,14USU0120N,7042100129,Escolarizada,0,0,,0,0,0,,0,0,0,,0
446 2019-2020 14USU0120N 7042300031 Escolarizada,446,2019-2020,14USU0120N,7042300031,Escolarizada,0,0,,0,0,0,,0,0,0,,0
447 2019-2020 14USU0120N 7061000012 Escolarizada,447,2019-2020,14USU0120N,7061000012,Escolarizada,7,3,,10,0,1,,1,0,0,,0
448 2019-2020 14USU0120N 7062200049 Escolarizada,448,2019-2020,14USU0120N,7062200049,Escolarizada,52,21,,73,2,0,,2,0,0,,0
449 2019-2020 14USU0120N 7103100010 Escolarizada,449,2019-2020,14USU0120N,7103100010,Escolarizada,32,40,,72,0,1,,1,0,0,,0
450 2019-2020 14USU0120N 8031300020 Escolarizada,450,2019-2020,14USU0120N,8031300020,Escolarizada,18,9,,27,0,0,,0,0,0,,0
451 2019-2020 14USU0120N 8031400014 Escolarizada,451,2019-2020,14USU0120N,8031400014,Escolarizada,14,6,,20,0,0,,0,0,0,,0
452 2019-2020 14USU0120N 8041400003 Escolarizada,452,2019-2020,14USU0120N,8041400003,Escolarizada,16,13,,29,0,0,,0,0,0,,0
453 2019-2020 14USU0120N 8042000005 Escolarizada,453,2019-2020,14USU0120N,8042000005,Escolarizada,23,18,,41,1,0,,1,0,0,,0
454 2019-2020 14USU0120N 8042500005 Escolarizada,454,2019-2020,14USU0120N,8042500005,Escolarizada,7,24,,31,0,0,,0,1,0,,1
455 2019-2020 14USU0120N 8062200005 Escolarizada,455,2019-2020,14USU0120N,8062200005,Escolarizada,12,3,,15,0,0,,0,0,0,,0
456 2019-2020 14USU0130U 5041100021 Escolarizada,456,2019-2020,14USU0130U,5041100021,Escolarizada,164,89,,253,1,1,,2,0,1,,1
457 2019-2020 14USU0130U 5051100003 Escolarizada,457,2019-2020,14USU0130U,5051100003,Escolarizada,825,1021,,1846,12,17,,29,3,1,,4
458 2019-2020 14USU0130U 5072100018 Escolarizada,458,2019-2020,14USU0130U,5072100018,Escolarizada,93,187,,280,3,3,,6,0,1,,1
459 2019-2020 14USU0130U 5081300016 Escolarizada,459,2019-2020,14USU0130U,5081300016,Escolarizada,1267,476,,1743,17,8,,25,1,1,,2
460 2019-2020 14USU0130U 5082100001 Escolarizada,460,2019-2020,14USU0130U,5082100001,Escolarizada,881,1663,,2544,12,26,,38,3,1,,4
461 2019-2020 14USU0130U 7011000002 Escolarizada,461,2019-2020,14USU0130U,7011000002,Escolarizada,9,11,,20,0,0,,0,0,0,,0
462 2019-2020 14USU0130U 7031100005 Escolarizada,462,2019-2020,14USU0130U,7031100005,Escolarizada,27,22,,49,2,0,,2,0,0,,0
463 2019-2020 14USU0130U 7051100007 Escolarizada,463,2019-2020,14USU0130U,7051100007,Escolarizada,0,0,,0,0,0,,0,0,0,,0
464 2019-2020 14USU0130U 7051300013 Escolarizada,464,2019-2020,14USU0130U,7051300013,Escolarizada,29,15,,44,0,0,,0,0,0,,0
465 2019-2020 14USU0130U 7081100051 Escolarizada,465,2019-2020,14USU0130U,7081100051,Escolarizada,3,1,,4,0,0,,0,0,0,,0
466 2019-2020 14USU0130U 7081100056 Escolarizada,466,2019-2020,14USU0130U,7081100056,Escolarizada,10,4,,14,0,0,,0,0,0,,0
467 2019-2020 14USU0130U 7095600007 Escolarizada,467,2019-2020,14USU0130U,7095600007,Escolarizada,5,6,,11,0,0,,0,1,0,,1
468 2019-2020 14USU0130U 8031100002 Escolarizada,468,2019-2020,14USU0130U,8031100002,Escolarizada,22,20,,42,0,1,,1,0,0,,0
469 2019-2020 14USU0130U 8051100024 Escolarizada,469,2019-2020,14USU0130U,8051100024,Escolarizada,10,7,,17,0,0,,0,0,0,,0
470 2019-2020 14USU0130U 8051300007 Escolarizada,470,2019-2020,14USU0130U,8051300007,Escolarizada,23,23,,46,0,0,,0,1,2,,3
471 2019-2020 14USU0130U 8081100028 Escolarizada,471,2019-2020,14USU0130U,8081100028,Escolarizada,0,0,,0,0,0,,0,0,0,,0
472 2019-2020 14USU0140A 5021000110 Escolarizada,472,2019-2020,14USU0140A,5021000110,Escolarizada,21,16,,37,1,0,,1,0,0,,0
473 2019-2020 14USU0140A 5021500044 Escolarizada,473,2019-2020,14USU0140A,5021500044,Escolarizada,525,818,,1343,8,16,,24,2,0,,2
474 2019-2020 14USU0140A 5021600017 Escolarizada,474,2019-2020,14USU0140A,5021600017,Escolarizada,52,460,,512,1,6,,7,1,0,,1
475 2019-2020 14USU0140A 5021600024 Escolarizada,475,2019-2020,14USU0140A,5021600024,Escolarizada,55,288,,343,0,1,,1,0,0,,0
476 2019-2020 14USU0140A 5071100019 Escolarizada,476,2019-2020,14USU0140A,5071100019,Escolarizada,255,336,,591,3,2,,5,0,0,,0
477 2019-2020 14USU0140A 5073100009 Escolarizada,477,2019-2020,14USU0140A,5073100009,Escolarizada,1205,877,,2082,14,8,,22,1,1,,2
478 2019-2020 14USU0140A 5073100024 Escolarizada,478,2019-2020,14USU0140A,5073100024,Escolarizada,175,145,,320,0,4,,4,0,0,,0
479 2019-2020 14USU0140A 7021300007 Escolarizada,479,2019-2020,14USU0140A,7021300007,Escolarizada,5,4,,9,0,0,,0,0,1,,1
480 2019-2020 14USU0140A 7021400005 Escolarizada,480,2019-2020,14USU0140A,7021400005,Escolarizada,10,1,,11,0,0,,0,0,0,,0
481 2019-2020 14USU0140A 7021600006 Escolarizada,481,2019-2020,14USU0140A,7021600006,Escolarizada,8,5,,13,0,0,,0,0,0,,0
482 2019-2020 14USU0140A 7021600019 Escolarizada,482,2019-2020,14USU0140A,7021600019,Escolarizada,0,0,,0,0,0,,0,0,0,,0
483 2019-2020 14USU0140A 7042500117 Escolarizada,483,2019-2020,14USU0140A,7042500117,Escolarizada,12,28,,40,0,0,,0,0,0,,0
484 2019-2020 14USU0140A 7073100051 Escolarizada,484,2019-2020,14USU0140A,7073100051,Escolarizada,1,0,,1,0,0,,0,0,0,,0
485 2019-2020 14USU0140A 7073100082 Escolarizada,485,2019-2020,14USU0140A,7073100082,Escolarizada,19,8,,27,0,0,,0,0,0,,0
486 2019-2020 14USU0140A 7073100088 Escolarizada,486,2019-2020,14USU0140A,7073100088,Escolarizada,9,8,,17,1,0,,1,0,0,,0
487 2019-2020 14USU0140A 7073100089 Escolarizada,487,2019-2020,14USU0140A,7073100089,Escolarizada,12,18,,30,0,0,,0,0,0,,0
488 2019-2020 14USU0140A 7103100003 Escolarizada,488,2019-2020,14USU0140A,7103100003,Escolarizada,8,13,,21,1,0,,1,0,0,,0
489 2019-2020 14USU0140A 8021000010 Escolarizada,489,2019-2020,14USU0140A,8021000010,Escolarizada,7,6,,13,0,0,,0,0,0,,0
490 2019-2020 14USU0140A 8073100010 Escolarizada,490,2019-2020,14USU0140A,8073100010,Escolarizada,14,11,,25,0,0,,0,0,0,,0
491 2019-2020 14USU0150H 5031100007 Escolarizada,491,2019-2020,14USU0150H,5031100007,Escolarizada,42,164,,206,1,4,,5,0,0,,0
492 2019-2020 14USU0150H 5033100003 Escolarizada,492,2019-2020,14USU0150H,5033100003,Escolarizada,111,114,,225,2,3,,5,0,0,,0
493 2019-2020 14USU0150H 5041400032 Escolarizada,493,2019-2020,14USU0150H,5041400032,Escolarizada,80,87,,167,3,3,,6,0,0,,0
494 2019-2020 14USU0150H 5042000002 Escolarizada,494,2019-2020,14USU0150H,5042000002,Escolarizada,76,87,,163,1,2,,3,0,0,,0
495 2019-2020 14USU0150H 5042100117 Escolarizada,495,2019-2020,14USU0150H,5042100117,Escolarizada,46,104,,150,2,4,,6,0,0,,0
496 2019-2020 14USU0160O 5031100007 Escolarizada,496,2019-2020,14USU0160O,5031100007,Escolarizada,131,409,,540,5,13,,18,0,0,,0
497 2019-2020 14USU0160O 5032100038 Escolarizada,497,2019-2020,14USU0160O,5032100038,Escolarizada,61,66,,127,1,0,,1,0,0,,0
498 2019-2020 14USU0160O 5033100003 Escolarizada,498,2019-2020,14USU0160O,5033100003,Escolarizada,166,237,,403,4,5,,9,1,0,,1
499 2019-2020 14USU0160O 5041100056 Escolarizada,499,2019-2020,14USU0160O,5041100056,Escolarizada,164,271,,435,4,4,,8,0,0,,0
500 2019-2020 14USU0160O 5041200028 Escolarizada,500,2019-2020,14USU0160O,5041200028,Escolarizada,103,130,,233,4,4,,8,0,0,,0
501 2019-2020 14USU0160O 5041400032 Escolarizada,501,2019-2020,14USU0160O,5041400032,Escolarizada,100,168,,268,2,8,,10,0,0,,0
502 2019-2020 14USU0160O 5042000002 Escolarizada,502,2019-2020,14USU0160O,5042000002,Escolarizada,103,163,,266,1,1,,2,0,0,,0
503 2019-2020 14USU0160O 5042100117 Escolarizada,503,2019-2020,14USU0160O,5042100117,Escolarizada,69,190,,259,5,2,,7,0,0,,0
504 2019-2020 14USU0160O 5061000002 Escolarizada,504,2019-2020,14USU0160O,5061000002,Escolarizada,177,38,,215,6,0,,6,0,0,,0
505 2019-2020 14USU0160O 5062200055 Escolarizada,505,2019-2020,14USU0160O,5062200055,Escolarizada,150,50,,200,3,3,,6,0,0,,0
506 2019-2020 14USU0160O 5071400015 Escolarizada,506,2019-2020,14USU0160O,5071400015,Escolarizada,180,144,,324,3,1,,4,0,0,,0
507 2019-2020 14USU0160O 5071700019 Escolarizada,507,2019-2020,14USU0160O,5071700019,Escolarizada,233,61,,294,5,1,,6,0,0,,0
508 2019-2020 14USU0160O 5095400006 Escolarizada,508,2019-2020,14USU0160O,5095400006,Escolarizada,181,301,,482,4,2,,6,0,0,,0
509 2019-2020 14USU0160O 7033100026 Escolarizada,509,2019-2020,14USU0160O,7033100026,Escolarizada,1,1,,2,0,0,,0,0,0,,0
510 2019-2020 14USU0160O 7042100033 Escolarizada,510,2019-2020,14USU0160O,7042100033,Escolarizada,4,5,,9,0,0,,0,0,0,,0
511 2019-2020 14USU0160O 7053100018 Escolarizada,511,2019-2020,14USU0160O,7053100018,Escolarizada,2,1,,3,0,0,,0,0,0,,0
512 2019-2020 14USU0160O 7061000002 Escolarizada,512,2019-2020,14USU0160O,7061000002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
513 2019-2020 14USU0160O 7081100078 Escolarizada,513,2019-2020,14USU0160O,7081100078,Escolarizada,3,2,,5,0,0,,0,0,0,,0
514 2019-2020 14USU0160O 8031300003 Escolarizada,514,2019-2020,14USU0160O,8031300003,Escolarizada,3,2,,5,0,0,,0,0,0,,0
515 2019-2020 14USU0160O 8071000012 Escolarizada,515,2019-2020,14USU0160O,8071000012,Escolarizada,4,1,,5,0,0,,0,0,0,,0
516 2019-2020 14USU0170V 5033100003 Escolarizada,516,2019-2020,14USU0170V,5033100003,Escolarizada,84,68,,152,4,2,,6,0,0,,0
517 2019-2020 14USU0170V 5041100021 Escolarizada,517,2019-2020,14USU0170V,5041100021,Escolarizada,106,52,,158,2,1,,3,0,1,,1
518 2019-2020 14USU0170V 5041400032 Escolarizada,518,2019-2020,14USU0170V,5041400032,Escolarizada,0,0,,0,0,0,,0,0,0,,0
519 2019-2020 14USU0170V 5042000002 Escolarizada,519,2019-2020,14USU0170V,5042000002,Escolarizada,70,95,,165,0,1,,1,0,0,,0
520 2019-2020 14USU0170V 5081100010 Escolarizada,520,2019-2020,14USU0170V,5081100010,Escolarizada,154,65,,219,4,0,,4,0,0,,0
521 2019-2020 14USU0170V 5092100006 Escolarizada,521,2019-2020,14USU0170V,5092100006,Escolarizada,0,0,,0,0,0,,0,0,0,,0
522 2019-2020 14USU0180B 5033100003 Escolarizada,522,2019-2020,14USU0180B,5033100003,Escolarizada,131,105,,236,0,0,,0,0,0,,0
523 2019-2020 14USU0180B 5042000002 Escolarizada,523,2019-2020,14USU0180B,5042000002,Escolarizada,13,20,,33,0,0,,0,0,0,,0
524 2019-2020 14USU0190I 5021000114 Escolarizada,524,2019-2020,14USU0190I,5021000114,Escolarizada,27,61,,88,2,4,,6,0,0,,0
525 2019-2020 14USU0190I 5021500002 Escolarizada,525,2019-2020,14USU0190I,5021500002,Escolarizada,207,127,,334,12,4,,16,0,0,,0
526 2019-2020 14USU0190I 5021500044 Escolarizada,526,2019-2020,14USU0190I,5021500044,Escolarizada,61,107,,168,3,3,,6,0,0,,0
527 2019-2020 14USU0190I 5021700002 Escolarizada,527,2019-2020,14USU0190I,5021700002,Escolarizada,29,73,,102,2,3,,5,0,0,,0
528 2019-2020 14USU0190I 5031100007 Escolarizada,528,2019-2020,14USU0190I,5031100007,Escolarizada,112,396,,508,4,6,,10,0,0,,0
529 2019-2020 14USU0190I 5033100003 Escolarizada,529,2019-2020,14USU0190I,5033100003,Escolarizada,227,309,,536,3,7,,10,0,1,,1
530 2019-2020 14USU0190I 5041400032 Escolarizada,530,2019-2020,14USU0190I,5041400032,Escolarizada,252,318,,570,10,7,,17,1,1,,2
531 2019-2020 14USU0190I 5042000002 Escolarizada,531,2019-2020,14USU0190I,5042000002,Escolarizada,230,333,,563,8,5,,13,2,2,,4
532 2019-2020 14USU0190I 5051100003 Escolarizada,532,2019-2020,14USU0190I,5051100003,Escolarizada,83,126,,209,5,2,,7,0,0,,0
533 2019-2020 14USU0190I 5061000002 Escolarizada,533,2019-2020,14USU0190I,5061000002,Escolarizada,159,23,,182,9,0,,9,0,1,,1
534 2019-2020 14USU0190I 5062100034 Escolarizada,534,2019-2020,14USU0190I,5062100034,Escolarizada,147,29,,176,4,0,,4,1,0,,1
535 2019-2020 14USU0190I 5071000047 Escolarizada,535,2019-2020,14USU0190I,5071000047,Escolarizada,30,0,,30,1,0,,1,0,0,,0
536 2019-2020 14USU0190I 5072100049 Escolarizada,536,2019-2020,14USU0190I,5072100049,Escolarizada,52,39,,91,2,0,,2,0,1,,1
537 2019-2020 14USU0190I 5073100009 Escolarizada,537,2019-2020,14USU0190I,5073100009,Escolarizada,289,192,,481,8,3,,11,1,0,,1
538 2019-2020 14USU0190I 5073200005 Escolarizada,538,2019-2020,14USU0190I,5073200005,Escolarizada,378,75,,453,4,3,,7,2,0,,2
539 2019-2020 14USU0190I 5091100011 Escolarizada,539,2019-2020,14USU0190I,5091100011,Escolarizada,219,264,,483,4,1,,5,1,0,,1
540 2019-2020 14USU0190I 5092100006 Escolarizada,540,2019-2020,14USU0190I,5092100006,Escolarizada,69,263,,332,0,8,,8,0,1,,1
541 2019-2020 14USU0190I 5094200006 Escolarizada,541,2019-2020,14USU0190I,5094200006,Escolarizada,75,233,,308,0,0,,0,0,0,,0
542 2019-2020 14USU0190I 5101100015 Escolarizada,542,2019-2020,14USU0190I,5101100015,Escolarizada,185,91,,276,2,0,,2,0,0,,0
543 2019-2020 14USU0190I 5101600013 Escolarizada,543,2019-2020,14USU0190I,5101600013,Escolarizada,130,249,,379,4,6,,10,2,1,,3
544 2019-2020 14USU0190I 7011400011 Escolarizada,544,2019-2020,14USU0190I,7011400011,Escolarizada,0,0,,0,0,0,,0,0,0,,0
545 2019-2020 14USU0190I 7033100026 Escolarizada,545,2019-2020,14USU0190I,7033100026,Escolarizada,0,0,,0,0,0,,0,0,0,,0
546 2019-2020 14USU0190I 7041400008 Escolarizada,546,2019-2020,14USU0190I,7041400008,Escolarizada,7,6,,13,0,1,,1,0,0,,0
547 2019-2020 14USU0190I 7042000002 Escolarizada,547,2019-2020,14USU0190I,7042000002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
548 2019-2020 14USU0190I 7042100033 Escolarizada,548,2019-2020,14USU0190I,7042100033,Escolarizada,16,20,,36,0,0,,0,0,0,,0
