ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,disc_fis_motriz_h,disc_fis_motriz_m,disc_fis_motriz_nb,disc_fis_motriz_t,disc_intelectual_h,disc_intelectual_m,disc_intelectual_nb,disc_intelectual_t,disc_multiple_h,disc_multiple_m,disc_multiple_nb,disc_multiple_t,disc_aud_hipoacusia_h,disc_aud_hipoacusia_m,disc_aud_hipoacusia_nb,disc_aud_hipoacusia_t,disc_aud_sordera_h,disc_aud_sordera_m,disc_aud_sordera_nb,disc_aud_sordera_t,disc_vis_baja_vision_h,disc_vis_baja_vision_m,disc_vis_baja_vision_nb,disc_vis_baja_vision_t,disc_vis_ceguera_h,disc_vis_ceguera_m,disc_vis_ceguera_nb,disc_vis_ceguera_t,disc_psicosocial_h,disc_psicosocial_m,disc_psicosocial_nb,disc_psicosocial_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
2019-2020,14USU0110G,7071700009,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0110G,7052200003,Escolarizada,14,8,,22,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0110G,7052300003,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0110G,7072100008,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0110G,7071600020,Escolarizada,8,7,,15,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0110G,7062000007,Escolarizada,6,2,,8,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0110G,7052100009,Escolarizada,11,5,,16,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2019-2020,14USU0110G,7052300025,Escolarizada,10,1,,11,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0110G,7071300026,Escolarizada,16,1,,17,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2019-2020,14USU0110G,7052200018,Escolarizada,14,2,,16,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0110G,7053100007,Escolarizada,7,1,,8,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0110G,7072100012,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0110G,7071400012,Escolarizada,8,9,,17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,1,,2,0,0,,0
2019-2020,14USU0110G,7052200006,Escolarizada,16,8,,24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0110G,7062200074,Escolarizada,17,0,,17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0110G,7012604029,Escolarizada,12,8,,20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0110G,7071700001,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0110G,7071200009,Escolarizada,10,1,,11,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1
2019-2020,14USU0110G,7071500006,Escolarizada,7,1,,8,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0110G,7071700002,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0110G,7061300011,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0220M,8095200001,Escolarizada,8,15,,23,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0220M,6093202001,Escolarizada,4,4,,8,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0220M,6093203005,Escolarizada,3,5,,8,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0220M,6081100002,Escolarizada,15,6,,21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0220M,7042000002,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0220M,7042100033,Escolarizada,10,3,,13,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0220M,7095600015,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0220M,7081100023,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0220M,7041400028,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0220M,7011200088,Escolarizada,3,6,,9,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0220M,7081100068,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0008T,8071200008,Escolarizada,16,4,,20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0008T,8033100003,Escolarizada,13,8,,21,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2019-2020,14USU0008T,8102100001,Escolarizada,9,5,,14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0008T,7071000033,Escolarizada,11,1,,12,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0008T,7061100016,Escolarizada,2,0,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0008T,7042300011,Escolarizada,33,26,,59,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0008T,7071200021,Escolarizada,47,13,,60,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0008T,7102100006,Escolarizada,8,3,,11,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0004X,8021000011,No escolarizada,5,9,,14,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2019-2020,14USU0004X,8011400005,No escolarizada,2,6,,8,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0004X,7042100311,No escolarizada,39,28,,67,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,1,,1
2019-2020,14USU0004X,7012400001,No escolarizada,17,17,,34,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0004X,7042100177,No escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0004X,7021000014,No escolarizada,2,8,,10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0004X,7042300030,No escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0004X,7011400029,No escolarizada,13,33,,46,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1
2019-2020,14USU0004X,7042300040,No escolarizada,13,8,,21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0004X,7032100037,No escolarizada,9,12,,21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2019-2020,14USU0004X,7031300041,No escolarizada,21,32,,53,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0004X,7041100029,No escolarizada,34,17,,51,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,0,,2,0,0,,0,0,0,,0,3,0,,3,0,0,,0
2019-2020,14USU0010H,8031300003,Escolarizada,9,6,,15,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0010H,8031000001,Escolarizada,8,13,,21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0010H,8011000006,Escolarizada,5,1,,6,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0010H,8011500003,Escolarizada,5,8,,13,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0010H,8052300012,Escolarizada,7,9,,16,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1
2019-2020,14USU0010H,8022500004,Escolarizada,8,10,,18,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1
2019-2020,14USU0010H,8022000001,Escolarizada,15,9,,24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2019-2020,14USU0010H,7031300005,Escolarizada,9,5,,14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0010H,7031000001,Escolarizada,13,17,,30,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0010H,7032100004,Escolarizada,4,12,,16,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0010H,7073100005,Escolarizada,3,6,,9,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0010H,7022200011,Escolarizada,2,6,,8,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0010H,7022300005,Escolarizada,8,6,,14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0010H,7022600008,Escolarizada,21,3,,24,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
2019-2020,14USU0010H,7031200043,Escolarizada,7,17,,24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0010H,7032100049,Escolarizada,6,4,,10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0010H,7022500015,Escolarizada,9,5,,14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0010H,7011200033,Escolarizada,4,11,,15,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0010H,7012603017,Escolarizada,12,15,,27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0010H,7022400002,Escolarizada,3,10,,13,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2019-2020,14USU0010H,7031300078,Escolarizada,4,2,,6,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
2019-2020,14USU0010H,7022200019,Escolarizada,1,3,,4,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0608W,BGAI,Escolarizada,66,78,,144,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0608W,BGC,Escolarizada,806,989,,1795,1,0,,1,2,0,,2,0,0,,0,0,2,,2,1,0,,1,4,10,,14,0,1,,1,0,0,,0,8,13,,21,0,0,,0
2018-2019,14MMS0608W,BGC,Escolarizada,787,913,,1700,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0,7,5,,12,0,0,,0,0,0,,0,7,7,,14,0,0,,0
2018-2019,14MMS0609V,BGAI,Escolarizada,231,150,,381,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0609V,BGC,Escolarizada,409,650,,1059,0,2,,2,0,0,,0,0,0,,0,1,0,,1,0,0,,0,2,3,,5,0,0,,0,1,0,,1,4,5,,9,0,0,,0
2018-2019,14MMS0609V,BGC,Escolarizada,438,530,,968,1,0,,1,0,0,,0,0,0,,0,1,0,,1,1,0,,1,4,4,,8,0,1,,1,1,0,,1,8,5,,13,0,0,,0
2018-2019,14MMS0610K,BGAI,Escolarizada,136,152,,288,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0610K,BGC,Escolarizada,494,717,,1211,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,2,4,,6,0,0,,0,0,0,,0,2,5,,7,0,0,,0
2018-2019,14MMS0610K,BGC,Escolarizada,475,586,,1061,0,1,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0,3,3,,6,0,1,,1,0,0,,0,4,5,,9,0,0,,0
2018-2019,14MMS0611J,BGC,Escolarizada,512,746,,1258,1,1,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,6,7,,13,0,0,,0,0,0,,0,7,8,,15,0,0,,0
2018-2019,14MMS0611J,BGC,Escolarizada,491,708,,1199,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,3,4,,7,0,0,,0,0,0,,0,3,5,,8,0,0,,0
2018-2019,14MMS0612I,BGC,Escolarizada,800,1300,,2100,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,5,6,,11,0,1,,1,0,0,,0,5,8,,13,0,0,,0
2018-2019,14MMS0612I,BGC,Escolarizada,887,1213,,2100,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,1,,1,5,8,,13,0,0,,0,0,0,,0,5,10,,15,0,0,,0
2018-2019,14MMS0613H,BGC,Escolarizada,1042,1355,,2397,1,0,,1,0,0,,0,0,0,,0,0,0,,0,13,15,,28,7,7,,14,0,0,,0,0,0,,0,21,22,,43,0,0,,0
2018-2019,14MMS0613H,BGC,Escolarizada,1078,1312,,2390,1,3,,4,0,1,,1,1,0,,1,0,0,,0,1,0,,1,10,9,,19,0,0,,0,0,0,,0,13,13,,26,1,0,,1
2018-2019,14MMS0761Q,BGC,Escolarizada,78,94,,172,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0761Q,BGC,Escolarizada,31,55,,86,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0647Y,BGAI,Escolarizada,58,70,,128,1,1,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,3,,4,0,0,,0,0,0,,0,2,4,,6,0,0,,0
2018-2019,14MMS0647Y,BGC,Escolarizada,632,810,,1442,1,1,,2,1,0,,1,0,0,,0,0,0,,0,0,0,,0,2,5,,7,0,0,,0,0,0,,0,4,6,,10,0,0,,0
2018-2019,14MMS0647Y,BGC,Escolarizada,579,778,,1357,1,1,,2,0,1,,1,0,0,,0,0,0,,0,1,0,,1,8,9,,17,0,0,,0,0,0,,0,10,11,,21,0,0,,0
2018-2019,14MMS0762P,BGC,Escolarizada,29,34,,63,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0762P,BGC,Escolarizada,65,66,,131,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0648X,BGC,Escolarizada,575,894,,1469,2,1,,3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,7,,10,0,0,,0,0,0,,0,5,8,,13,0,0,,0
2018-2019,14MMS0648X,BGC,Escolarizada,599,746,,1345,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,7,7,,14,0,0,,0,0,0,,0,7,7,,14,0,0,,0
2018-2019,14MMS0649W,BGAI,Escolarizada,213,212,,425,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,1,,1,0,0,,0,1,2,,3,0,0,,0
2018-2019,14MMS0649W,BGC,Escolarizada,954,1337,,2291,0,0,,0,1,0,,1,0,0,,0,1,1,,2,0,0,,0,5,8,,13,0,1,,1,1,0,,1,8,10,,18,0,0,,0
2018-2019,14MMS0649W,BGC,Escolarizada,838,1038,,1876,0,1,,1,1,0,,1,0,0,,0,0,0,,0,0,0,,0,4,7,,11,1,0,,1,0,0,,0,6,8,,14,0,0,,0
2018-2019,14MMS0650L,BGAI,Escolarizada,160,140,,300,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0650L,BGC,Escolarizada,662,1026,,1688,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,0,,1,4,3,,7,0,0,,0,0,0,,0,6,3,,9,0,0,,0
2018-2019,14MMS0650L,BGC,Escolarizada,637,726,,1363,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,4,11,,15,0,0,,0,0,0,,0,4,11,,15,0,0,,0
2018-2019,14MMS0646Z,BGC,Escolarizada,1084,1212,,2296,1,0,,1,1,0,,1,0,0,,0,0,1,,1,0,0,,0,5,3,,8,1,0,,1,0,0,,0,8,4,,12,0,0,,0
2018-2019,14MMS0646Z,BGC,Escolarizada,1183,1252,,2435,1,0,,1,0,0,,0,0,0,,0,0,0,,0,2,1,,3,10,6,,16,0,0,,0,0,0,,0,13,7,,20,0,0,,0
2018-2019,14MMS0640E,BGC,Escolarizada,178,253,,431,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,2,,3,0,0,,0
2018-2019,14MMS0640E,BGC,Escolarizada,183,230,,413,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,3,3,,6,0,0,,0,0,0,,0,3,4,,7,0,0,,0
2018-2019,14MMS0615F,BGC,Escolarizada,413,578,,991,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,2,2,,4,0,0,,0,0,0,,0,3,2,,5,0,0,,0
2018-2019,14MMS0615F,BGC,Escolarizada,395,621,,1016,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,3,3,,6,0,0,,0,0,0,,0,4,3,,7,0,0,,0
2018-2019,14MMS0630Y,BGC,Escolarizada,512,626,,1138,0,1,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0,1,7,,8,0,0,,0,0,0,,0,2,8,,10,0,0,,0
2018-2019,14MMS0630Y,BGC,Escolarizada,469,505,,974,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,8,3,,11,0,0,,0,0,0,,0,9,3,,12,0,0,,0
2018-2019,14MMS0631X,BGC,Escolarizada,636,802,,1438,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,4,4,,8,0,0,,0,0,0,,0,5,4,,9,0,0,,0
2018-2019,14MMS0631X,BGC,Escolarizada,691,810,,1501,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,8,4,,12,1,0,,1,0,0,,0,9,5,,14,0,0,,0
2018-2019,14MMS0636S,BGC,Escolarizada,532,685,,1217,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,4,1,,5,0,0,,0,0,0,,0,4,1,,5,0,0,,0
2018-2019,14MMS0636S,BGC,Escolarizada,425,528,,953,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,1,,4,0,0,,0,0,0,,0,3,1,,4,0,0,,0
2018-2019,14MMS0752I,BGC,Escolarizada,300,494,,794,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,5,4,,9,0,1,,1,0,0,,0,6,6,,12,0,0,,0
2018-2019,14MMS0752I,BGC,Escolarizada,263,473,,736,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,4,,5,0,0,,0,0,0,,0,1,4,,5,0,0,,0
2018-2019,14MMS0753H,BGC,Escolarizada,476,619,,1095,0,0,,0,0,1,,1,0,0,,0,0,0,,0,1,0,,1,3,11,,14,1,1,,2,1,0,,1,6,13,,19,0,0,,0
2018-2019,14MMS0753H,BGC,Escolarizada,484,542,,1026,1,1,,2,0,0,,0,0,0,,0,0,0,,0,1,0,,1,2,5,,7,0,0,,0,0,0,,0,4,6,,10,0,0,,0
2018-2019,14MMS0757D,BGC,Escolarizada,506,666,,1172,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,4,9,,13,0,0,,0,0,0,,0,4,9,,13,0,0,,0
2018-2019,14MMS0757D,BGC,Escolarizada,455,569,,1024,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,1,2,,3,0,0,,0,0,0,,0,2,2,,4,0,0,,0
2018-2019,14MMS0756E,BGC,Escolarizada,494,679,,1173,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,4,7,,11,0,0,,0,0,0,,0,4,7,,11,0,0,,0
2018-2019,14MMS0756E,BGC,Escolarizada,417,568,,985,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,6,,6,0,0,,0,0,0,,0,0,7,,7,0,0,,0
2018-2019,14MMS0607X,BGAI,Escolarizada,97,105,,202,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0607X,BGC,Escolarizada,534,741,,1275,2,0,,2,1,0,,1,0,1,,1,0,0,,0,0,0,,0,6,7,,13,0,0,,0,0,0,,0,9,8,,17,0,0,,0
2018-2019,14MMS0607X,BGC,Escolarizada,509,691,,1200,2,1,,3,0,0,,0,0,0,,0,2,0,,2,0,0,,0,2,7,,9,0,0,,0,0,0,,0,6,8,,14,0,0,,0
2018-2019,14MMS0607X,BGC,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2018-2019,14MMS0645Z,BGAI,Escolarizada,127,124,,251,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,2,1,,3,0,0,,0
2018-2019,14MMS0645Z,BGC,Escolarizada,583,912,,1495,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,6,11,,17,0,0,,0,0,0,,0,6,12,,18,0,0,,0
2018-2019,14MMS0645Z,BGC,Escolarizada,540,787,,1327,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,7,8,,15,0,0,,0,0,0,,0,8,8,,16,0,0,,0
