name,orden,anio,entidad_universitaria,plantel_adscripcion,clave_plantel,nombre_plantel,nombre_plantel_corto,tipo_plantel,conteo,clasificacion_plantel,region_jalisco,municipio,localidad,domicilio,num_ext,num_int,codigo_postal,enlace_plantel,nombre_portal,notas,
811 Planteles -971 - 2020 - SEMS - 14MMS0633V,971,2020,SEMS,,14MMS0633V,Escuela Preparatoria Regional de Tuxpan,EPR de Tuxpan,Escuela,1,Regional,Región Sur,Tuxpan,Tuxpan,Carretera Tuxpan-Atenquique,km 2,N/A,49800,http://prepatuxpan.sems.udg.mx,prepatuxpan.sems.udg.mx,"https://www.google.com/maps/place/Escuela+Preparatoria+Regional/@19.5482322,-103.3943028,17z/data=!4m6!3m5!1s0x842f8fcfcda2c967:0xa6cecf1c021ff4cc!8m2!3d19.5481485!4d-103.3951111!16s%2Fg%2F1tdh8sbn?entry=ttu",1
811 Planteles -972 - 2020 - SEMS - 14MMS0772W,972,2020,SEMS,14MMS0633V,14MMS0772W,Módulo Pihuamo,Módulo Pihuamo,Módulo,1,Regional,Región Sur,Pihuamo,Pihuamo,Andador Pihuamo,S/N,N/A,49870,http://prepatuxpan.sems.udg.mx,prepatuxpan.sems.udg.mx,"https://www.google.com/maps/place/Escuela+Preparatoria+Pihuamo/@19.6807211,-103.4682632,20z/data=!4m14!1m7!3m6!1s0x842ff075e1343703:0x51e5400721188641!2sM%C3%B3dulo+Pihuamo,+Universidad+de+Guadalajara!8m2!3d19.2635294!4d-103.3872684!16s%2Fg%2F11fy_q8_h6!3m5!1s0x842f868959c6a389:0x94e2a9fb5ae94a2a!8m2!3d19.6809016!4d-103.4683145!16s%2Fg%2F1tj582vx?entry=ttu",1
811 Planteles -973 - 2020 - SEMS - 14MMS0679Q,973,2020,SEMS,14MMS0633V,14MMS0679Q,Módulo Tecalitlán,Módulo Tecalitlán,Módulo,1,Regional,Región Sur,Tecalitlán,Tecalitlán,Calle Guadalupe Victoria,200,N/A,49870,http://prepatuxpan.sems.udg.mx,prepatuxpan.sems.udg.mx,"https://www.google.com/maps/place/Preparatoria+Regional+de+Tuxpan,+m%C3%B3dulo+Tecalitl%C3%A1n/@19.4648948,-103.3116978,19z/data=!4m10!1m2!2m1!1sM%C3%B3dulo+Tecalitl%C3%A1n+udg!3m6!1s0x842f932838a01395:0x18c49f86174338a6!8m2!3d19.464165!4d-103.3105452!15sChdNw7NkdWxvIFRlY2FsaXRsw6FuIHVkZyIDiAEBkgEGc2Nob29s4AEA!16s%2Fg%2F1tjt27_5?entry=ttu",1
811 Planteles -974 - 2020 - SEMS - 14MMS0723N,974,2020,SEMS,14MMS0633V,14MMS0723N,Módulo Tonila,Módulo Tonila,Módulo,1,Regional,Región Sur,Tonila,Tonila,Calle Efraín González Luna Morfín,S/N,N/A,49840,http://prepatuxpan.sems.udg.mx,prepatuxpan.sems.udg.mx,"https://www.google.com/maps/place/Prepa+Tonila/@19.4106033,-103.5450939,17.28z/data=!4m6!3m5!1s0x842ff561c13e150b:0x88f5a47635d29168!8m2!3d19.4097295!4d-103.5424991!16s%2Fg%2F11c2j9yr3g?entry=ttu",1
811 Planteles -975 - 2020 - SEMS - 14MMS0712H,975,2020,SEMS,,14MMS0712H,Escuela Preparatoria Regional de Unión de Tula,EPR de Unión de Tula,Escuela,1,Regional,Región Sierra de Amula,Unión de Tula,Unión de Tula,Calle Campeche,40,N/A,48000,http://prepauniondetula.sems.udg.mx,prepauniondetula.sems.udg.mx,"https://www.google.com/maps/place/Preparatorio+Regional+de+Uni%C3%B3n+de+Tula/@19.9626551,-104.2651924,19z/data=!4m6!3m5!1s0x8425b2bfec997e97:0x63d7d4f01cb87900!8m2!3d19.9620538!4d-104.2648571!16s%2Fg%2F1td25rym?entry=ttu",1
811 Planteles -976 - 2020 - SEMS - 14MMS0669J,976,2020,SEMS,14MMS0712H,14MMS0669J,Módulo Ayutla,Módulo Ayutla,Módulo,1,Regional,Región Sierra de Amula,Ayutla,Ayutla,Calle Abasolo,246,N/A,48050,http://prepauniondetula.sems.udg.mx,prepauniondetula.sems.udg.mx,"https://www.google.com/maps/place/Prepa+UDT+M%C3%B3dulo+Ayutla/@20.1316671,-104.3530076,271m/data=!3m1!1e3!4m14!1m7!3m6!1s0x842435c534e81513:0x3b309765c1116746!2sPrepa+UDT+M%C3%B3dulo+Ayutla!8m2!3d20.1308524!4d-104.3526562!16s%2Fg%2F11hdsf_pj7!3m5!1s0x842435c534e81513:0x3b309765c1116746!8m2!3d20.1308524!4d-104.3526562!16s%2Fg%2F11hdsf_pj7?entry=ttu",1
811 Planteles -977 - 2020 - SEMS - 14MMS0672X,977,2020,SEMS,14MMS0712H,14MMS0672X,Módulo Ejutla,Módulo Ejutla,Módulo,1,Regional,Región Sierra de Amula,Ejutla,Ejutla,Calle Juan M. Díaz,9,N/A,48680,http://prepauniondetula.sems.udg.mx,prepauniondetula.sems.udg.mx,"https://www.google.com.mx/maps/place/M%C3%B3dulo+Ejutla+-+Escuela+Preparatoria+Regional+de+Uni%C3%B3n+de+Tula/@19.9067858,-104.1615915,19.51z/data=!4m6!3m5!1s0x8425ae5981fc9daf:0x126b3a5e504f87a!8m2!3d19.9067963!4d-104.1610954!16s%2Fg%2F11c2nm2fdc?entry=ttu",1
811 Planteles -978 - 2020 - SEMS - 14MMS0708V,978,2020,SEMS,,14MMS0708V,Escuela Preparatoria Regional de Villa Corona,EPR de Villa Corona,Escuela,1,Regional,Región Lagunas,Villa Corona,Villa Corona,Calle Cuauhtémoc ,S/N,N/A,45730,http://prepavillacorona.sems.udg.mx,prepavillacorona.sems.udg.mx,"https://www.google.com.mx/maps/place/Escuela+Preparatoria+Regional+de+Villa+Corona/@20.4119261,-103.6590813,18.46z/data=!4m6!3m5!1s0x8425fbb5fbf22e0b:0xc1619dcf06aae70a!8m2!3d20.4118023!4d-103.6592424!16s%2Fg%2F1tm29_6j?entry=ttu",1
811 Planteles -979 - 2020 - SEMS - 14MMS0767K,979,2020,SEMS,14MMS0708V,14MMS0767K,Módulo Acatlán de Juárez,Módulo Acatlán de Juárez,Módulo,1,Regional,Región Lagunas,Acatlán de Juárez,Acatlán de Juárez,Carretera Barra de Navidad,226,km 44,45700,http://prepavillacorona.sems.udg.mx,prepavillacorona.sems.udg.mx,"https://www.google.com.mx/maps/place/Escuela+Preparatoria+de+Acatl%C3%A1n+de+Ju%C3%A1rez/@20.4253432,-103.6005585,20.11z/data=!4m14!1m7!3m6!1s0x8425f91a95af32c3:0x53b4d1232cc1f538!2sEscuela+Preparatoria+de+Acatl%C3%A1n+de+Ju%C3%A1rez!8m2!3d20.4252532!4d-103.6003404!16s%2Fg%2F11c5qmqxyb!3m5!1s0x8425f91a95af32c3:0x53b4d1232cc1f538!8m2!3d20.4252532!4d-103.6003404!16s%2Fg%2F11c5qmqxyb?entry=ttu",1
811 Planteles -980 - 2020 - SEMS - 14MMS0659C,980,2020,SEMS,,14MMS0659C,Escuela Preparatoria Regional de Zacoalco de Torres,EPR de Zacoalco de Torres,Escuela,1,Regional,Región Lagunas,Zacoalco de Torres,Zacoalco de Torres,Avenida Dr.  Rubén Ramírez Flores,150,N/A,45750,http://prepazacoalco.sems.udg.mx,prepazacoalco.sems.udg.mx,"https://www.google.com/maps/place/Escuela+Preparatoria+de+Zacoalco+de+Torres/@20.2337542,-103.5993495,4339m/data=!3m1!1e3!4m10!1m2!2m1!1sEscuela+Preparatoria+Regional+de+Zacoalco+de+Torres+udg!3m6!1s0x8425f5a9a231682f:0xcd4be4594a1021c!8m2!3d20.231157!4d-103.5802093!15sCjdFc2N1ZWxhIFByZXBhcmF0b3JpYSBSZWdpb25hbCBkZSBaYWNvYWxjbyBkZSBUb3JyZXMgdWRnIgOIAQGSARFwdWJsaWNfdW5pdmVyc2l0eeABAA!16s%2Fg%2F1tf6s384?entry=ttu",1
811 Planteles -981 - 2020 - SEMS - 14MMS0755F,981,2020,SEMS,14MMS0659C,14MMS0755F,Módulo Atemajac de Brizuela,Módulo Atemajac de Brizuela,Módulo,1,Regional,Región Lagunas,Atemajac de Brizuela,Atemajac de Brizuela,Calle Brizuela,S/N,N/A,55790,http://prepazacoalco.sems.udg.mx,prepazacoalco.sems.udg.mx,"https://www.google.com/maps/place/Escuela+Preparatoria+Regional+de+Zacoalco+de+Torres+M%C3%B3dulo+Atemajac+de+Brizuela/@20.1277165,-103.7252563,19z/data=!4m10!1m2!2m1!1sPreparatoria+de+Atemajac+de+Brizuela,+Jal.!3m6!1s0x84258d7ea4f2f14b:0xbfbfada9f1ef0631!8m2!3d20.1277236!4d-103.7240522!15sCipQcmVwYXJhdG9yaWEgZGUgQXRlbWFqYWMgZGUgQnJpenVlbGEsIEphbC6SAQZzY2hvb2zgAQA!16s%2Fg%2F11clyyflym?entry=ttu",1
811 Planteles -982 - 2020 - SEMS - 14MMS0746Y,982,2020,SEMS,14MMS0659C,14MMS0746Y,Módulo Teocuitatlán de Corona,Módulo Teocuitatlán de Corona,Módulo,1,Regional,Región Lagunas,Teocuitatlán de Corona,Teocuitatlán de Corona,Calle Ignacio Zaragoza,S/N,N/A,4920,http://prepazacoalco.sems.udg.mx,prepazacoalco.sems.udg.mx,"https://www.google.com.mx/maps/place/Preparatoria+Teocuitatlan+de+Corona/@20.090403,-103.3719725,18.94z/data=!4m6!3m5!1s0x842f65e6311abec5:0x9d375c573442bd24!8m2!3d20.0903215!4d-103.3719138!16s%2Fg%2F1tj1mvpb?entry=ttu",1
811 Planteles -983 - 2020 - SEMS - 14MMS0724M,983,2020,SEMS,14MMS0659C,14MMS0724M,Módulo Villa Atoyac,Módulo Villa Atoyac,Módulo,1,Regional,Región Lagunas,Atoyac,Atoyac,Calle Nemesio Rodríguez Pérez ,S/N,N/A,49200,http://prepazacoalco.sems.udg.mx,prepazacoalco.sems.udg.mx,"https://www.google.com.mx/maps/place/Preparatoria+Modulo+Villa+Atoyac/@20.0056434,-103.5158691,18z/data=!3m1!4b1!4m6!3m5!1s0x842f62c94ce011d5:0x8965738e8e5dd6b8!8m2!3d20.0056414!4d-103.5148667!16s%2Fg%2F11bxdx7_30?entry=ttu",1
811 Planteles -984 - 2020 - SEMS - 14MMS0745Z,984,2020,SEMS,14MMS0659C,14MMS0745Z,Extensión Citala,Módulo Cítala,Extensión,1,Regional,Región Lagunas,Teocuitatlán de Corona,Teocuitatlán de Corona,Calle Agustín Iturbide,60,N/A,49280,http://prepazacoalco.sems.udg.mx,prepazacoalco.sems.udg.mx,"https://www.google.com.mx/maps/place/Escuela+Secundaria+Tecnica+%23135/@20.1085732,-103.2622567,19.49z/data=!4m6!3m5!1s0x842f6d9fb3f7e7db:0xb80c41c83f72d356!8m2!3d20.1085314!4d-103.2625204!16s%2Fg%2F11gl1gpvrb?entry=ttu",1
811 Planteles -985 - 2020 - SEMS - 14MMS0638Q,985,2020,SEMS,,14MMS0638Q,Escuela Preparatoria Regional de Zapotiltic,EPR de Zapotiltic,Escuela,1,Regional,Región Sur,Zapotiltic,Zapotiltic,Prolongación Mariano Escobedo,270,N/A,49600,http://prepazapotiltic.sems.udg.mx,prepazapotiltic.sems.udg.mx,"https://www.google.com.mx/maps/place/Escuela+Preparatoria+Regional+Zapotiltic/@19.62853,-103.4099656,18z/data=!4m6!3m5!1s0x842f8f79484312fd:0x14d3eb54a4b2418c!8m2!3d19.6279754!4d-103.409645!16s%2Fg%2F11b8083jfs?entry=ttu",1
811 Planteles -986 - 2020 - SEMS - 14MMS0658D,986,2020,SEMS,,14MMS0658D,Escuela Preparatoria Regional de Zapotlanejo,EPR de Zapotlanejo,Escuela,1,Regional,Región Centro,Zapotlanejo,Zapotlanejo,Carretera Zapotlanejo - Tepatitlán,Km 1.5,N/A,45430,http://prepazapotlanejo.sems.udg.mx,prepazapotlanejo.sems.udg.mx,"https://www.google.com.mx/maps/place/Preparatoria+Modulo+Matatlan/@20.702089,-103.1488377,17.56z/data=!4m6!3m5!1s0x8428c995afa9fa69:0x551164377c3091b7!8m2!3d20.7021126!4d-103.1473993!16s%2Fg%2F11c2lrstbn?entry=ttu",1
811 Planteles -987 - 2020 - SEMS - 14MMS0725L,987,2020,SEMS,14MMS0658D,14MMS0725L,Módulo Matatlán,Módulo Matatlán,Módulo,1,Regional,Región Centro,Zapotlanejo,Zapotlanejo,Calle Niños Héroes,S/N,N/A,45430,http://prepazapotlanejo.sems.udg.mx,prepazapotlanejo.sems.udg.mx,"https://www.google.com.mx/maps/place/Preparatoria+Modulo+Matatlan/@20.7019148,-103.1480928,18.67z/data=!4m6!3m5!1s0x8428c995afa9fa69:0x551164377c3091b7!8m2!3d20.7021126!4d-103.1473993!16s%2Fg%2F11c2lrstbn?entry=ttu",1
811 Planteles -988 - 2020 - SEMS - 14MMS0616E,988,2020,SEMS,,14MMS0616E,Escuela Regional de Educación Media Superior de Ocotlán,EREMS Ocotlán,Escuela,1,Regional,Región Ciénega,Ocotlán,Ocotlán,Avenida Universidad ,1115,N/A,47829,http://eremso.sems.udg.mx,eremso.sems.udg.mx,"https://www.google.com.mx/maps/place/Escuela+Regional+De+Educaci%C3%B3n+Media+Superior/@20.3708955,-102.7696864,18z/data=!3m1!4b1!4m6!3m5!1s0x842ed8fadc977dc3:0xf0d06db15b2d08cc!8m2!3d20.370893!4d-102.7684113!16s%2Fg%2F11hbnf3n9g?entry=ttu",1
811 Planteles -989 - 2020 - SEMS - 14MMS0639P,989,2020,SEMS,14MMS0616E,14MMS0639P,Módulo Atequiza,Módulo Atequiza,Módulo,1,Regional,Región Centro,Ixtlahuacán de los Membrillos,Ixtlahuacán de los Membrillos,Calle Niños Héroes,100,N/A,45860,http://eremso.sems.udg.mx,eremso.sems.udg.mx,"https://www.google.com.mx/maps/place/EREMSO+M%C3%B3dulo+Atequiza/@20.3874538,-103.1427371,18.67z/data=!4m6!3m5!1s0x842f4776154359a3:0x1d3e49d51efa201f!8m2!3d20.3880203!4d-103.1424298!16s%2Fg%2F1tf438rn?entry=ttu",1
811 Planteles -990 - 2020 - SEMS - 14MMS0699D,990,2020,SEMS,14MMS0616E,14MMS0699D,Módulo Tototlán,Módulo Tototlán,Módulo,1,Regional,Región Ciénega,Tototlán,Tototlán,Avenida Guadalupe ,S/N,N/A,47730,http://eremso.sems.udg.mx,eremso.sems.udg.mx,"https://www.google.com.mx/maps/place/Modulo+De+La+Escuela+Regional+Media+Superior+De+Tototlan+UDG/@20.5472215,-102.7909845,20.44z/data=!4m6!3m5!1s0x842ed59300f7fdd5:0x6f7c2aaa2e645388!8m2!3d20.5473682!4d-102.790921!16s%2Fg%2F11ggnghj1j?entry=ttu",1
811 Planteles -991 - 2020 - SEMS - 14MMS0748W,991,2020,SEMS,14MMS0616E,14MMS0748W,Módulo Zapotlán del Rey,Módulo Zapotlán del Rey,Módulo,1,Regional,Región Ciénega,Zapotlán del Rey,Zapotlán del Rey,Carretera Otatlán - Zapotlán del Rey,Km 2.3,N/A,45980,http://eremso.sems.udg.mx,eremso.sems.udg.mx,"https://www.google.com.mx/maps/place/E.R.E.M.S.O.+M%C3%B3dulo+Zapotl%C3%A1n+del+Rey/@20.4691479,-102.9053843,17.17z/data=!4m6!3m5!1s0x842f2ed6830b8cf1:0x94224019068d319c!8m2!3d20.4693884!4d-102.9034837!16s%2Fg%2F11c0r4yjx7?entry=ttuq",1
811 Planteles -992 - 2020 - SEMS - 14MMS0827I,992,2020,SEMS,14MMS0616E,14MMS0827I,Módulo Poncitlán,Módulo Poncitlán,Módulo,1,Regional,Región Ciénega,Poncitlán,Poncitlán,"Calle Plutarco Elías Calles
",S/N,N/A,45959,http://eremso.sems.udg.mx,eremso.sems.udg.mx,"https://www.google.com.mx/maps/place/Modulo+Poncitl%C3%A1n,+EREMSO,+UDG/@20.379845,-102.9413078,15.94z/data=!4m6!3m5!1s0x842f25c20775bf71:0x38f53eb4b1c0a825!8m2!3d20.3838729!4d-102.9390792!16s%2Fg%2F11h0brkxfg?entry=ttu",1
811 Planteles -993 - 2020 - SEMS - 14MMS0751J,993,2020,SEMS,,14MMS0751J,Escuela Regional de Educación Media Superior Wixárika ,EREMS Wixárika,Escuela,1,Regional,Región Norte,Mezquitic,Mezquitic,Terracería Conocido,S/N,N/A,46070,http://prepawixarika.sems.udg.mx,prepawixarika.sems.udg.mx,"https://www.google.com.mx/maps/place/Prepa+UdeG/@22.0708617,-104.3207071,17z/data=!4m6!3m5!1s0x869d81493d1a1633:0xd972a2f2e5a0fe9a!8m2!3d22.0724073!4d-104.3154632!16s%2Fg%2F11pctg6bbb?entry=ttu",1
811 Planteles -994 - 2020 - SEMS - 14MMS0818A,994,2020,SEMS,,14MMS0818A,Escuela Preparatoria de San José del Valle,Prepa San José del Valle,Escuela,1,Regional,Región Centro,Tlajomulco de Zúñiga,Tlajomulco de Zúñiga,Calle Concepción ,S/N,N/A,45653,http://prepasanjosedelvalle.sems.udg.mx,prepasanjosedelvalle.sems.udg.mx,"https://www.google.com.mx/maps/place/Preparatoria+San+Jos%C3%A9+del+Valle,+U+de+G./@20.5393869,-103.3624786,18.5z/data=!4m6!3m5!1s0x842f529c1a9c01c9:0xe158e3d1256f719a!8m2!3d20.540005!4d-103.3618111!16s%2Fg%2F11gfgnfcw_?entry=ttu",1
811 Planteles -995 - 2019 - CUCEA - 14USU0120N,995,2019,CUCEA,,14USU0120N,Centro Universitario de Ciencias Económico Administrativas,CUCEA,Centro Universitario,1,Regional,Región Centro,Zapopan,N/A,Periférico Norte,799,N/A,45100,https://www.cucea.udg.mx,www.cucea.udg.mx,,
811 Planteles -996 - 2019 - CUCEI - 14USU0110G,996,2019,CUCEI,,14USU0110G,Centro Universitario de Ciencias Exactas e Ingenierías,CUCEI,Centro Universitario,1,Regional,Región Centro,Guadalajara,N/A,Boulevard Marcelino García Barragán,1421,N/A,44430,http://www.cucei.udg.mx,www.cucei.udg.mx,,
811 Planteles -997 - 2019 - CUCSH - 14USU0010H,997,2019,CUCSH,,14USU0010H,Centro Universitario de Ciencias Sociales y Humanidades sede Belenes,CUCSH - Belenes,Sede CU,1,Regional,Región Centro,Zapopan,N/A,Avenida José Parres Arias,150,N/A,45132,http://www.cucsh.udg.mx,www.cucsh.udg.mx,,
811 Planteles -998 - 2019 - CUCS - 14USU0230T,998,2019,CUCS,,14USU0230T,Centro Universitario de Ciencias de la Salud,CUCS,Centro Universitario,1,Regional,Región Centro,Guadalajara,N/A,Calle Sierra Mojada,950,N/A,44340,https://www.cucs.udg.mx,www.cucs.udg.mx,,
811 Planteles -999 - 2019 - CUAAD - 14USU0140A,999,2019,CUAAD,,14USU0140A,"Centro Universitario de Arte, Arquitectura y Diseño sede Huentitán",CUAAD - Huentitán,Centro Universitario,1,Regional,Región Centro,Guadalajara,N/A,Calzada Independencia Norte,5075,N/A,44250,https://cuaad.udg.mx,cuaad.udg.mx,,
811 Planteles -1000 - 2019 - CUAAD - 14USU0005W,1000,2019,CUAAD,14USU0140A,14USU0005W,"Centro Universitario de Arte, Arquitectura y Diseño sede Santa María de Gracia",CUAAD - Santa María de Gracia,Sede CU,1,Regional,Región Centro,Guadalajara,N/A,Calle Belén,120,N/A,44100,https://cuaad.udg.mx,cuaad.udg.mx,,
811 Planteles -1001 - 2019 - CUAAD - 14USU0006V,1001,2019,CUAAD,14USU0140A,14USU0006V,"Centro Universitario de Arte, Arquitectura y Diseño sede San Agustín",CUAAD - San Agustín,Sede CU,1,Regional,Región Centro,Guadalajara,Ex Claustro de San Agustín,Calle Morelos,191,N/A,44100,https://cuaad.udg.mx,cuaad.udg.mx,,
811 Planteles -1002 - 2019 - CUCBA - 14USU0130U,1002,2019,CUCBA,,14USU0130U,Centro Universitario de Ciencias Biológicas y Agropecuarias,CUCBA,Centro Universitario,1,Regional,Región Centro,Zapopan,Nextipac,Camino Ramón Padilla Sánchez,2100,N/A,45200,http://www.cucba.udg.mx,www.cucba.udg.mx,,
811 Planteles -1003 - 2019 - CUALTOS - 14USU0220M,1003,2019,CUALTOS,,14USU0220M,Centro Universitario de los Altos,CUALTOS,Centro Universitario,1,Regional,Región Altos Sur,Tepatitlán de Morelos,N/A,Avenida Rafael Casillas Aceves,1200,N/A,47620,http://www.cualtos.udg.mx,www.cualtos.udg.mx,,
811 Planteles -1004 - 2019 - CUCIÉNEGA - 14USU0160O,1004,2019,CUCIÉNEGA,,14USU0160O,Centro Universitario de la Ciénega sede Ocotlán,CUCIÉNEGA - Ocotlán,Centro Universitario,1,Regional,Región Ciénega,Ocotlán,N/A,Av. Universidad,1115,N/A,47810,https://cuci.udg.mx,cuci.udg.mx,,
811 Planteles -1005 - 2019 - CUCIÉNEGA - 14USU0150H,1005,2019,CUCIÉNEGA,14USU0160O,14USU0150H,Centro Universitario de la Ciénega sede Atotonilco,CUCIÉNEGA - Atotonilco,Sede CU,1,Regional,Región Ciénega,Atotonilco El Alto,N/A,Carretera Guadalajara - Mexico km 84,N/A,N/A,47750,https://atotonilco.cuci.udg.mx,atotonilco.cuci.udg.mx,,
811 Planteles -1006 - 2019 - CUCIÉNEGA - 14USU0170V,1006,2019,CUCIÉNEGA,14USU0160O,14USU0170V,Centro Universitario de la Ciénega sede La Barca,CUCIÉNEGA - La Barca,Sede CU,1,Regional,Región Ciénega,La Barca,Predio las Gaviotas,Carretera La Barca-Ocotlán km 6,N/A,N/A,48470,https://cuci.udg.mx/directorio/Campus-La-Barca,cuci.udg.mx/directorio/Campus-La-Barca,,
811 Planteles -1007 - 2019 - CUSUR - 14USU0210F,1007,2019,CUSUR,,14USU0210F,Centro Universitario del Sur,CUSUR,Centro Universitario,1,Regional,Región Sur,Zapotlán el Grande,Ciudad Guzmán,Avenida Enrique Arreola Silva,883,N/A,49000,http://www.cusur.udg.mx,www.cusur.udg.mx,,
811 Planteles -1008 - 2019 - CUCOSTA - 14USU0190I,1008,2019,CUCOSTA,,14USU0190I,Centro Universitario de la Costa sede Puerto Vallarta,CUCOSTA - Puerto Vallarta,Centro Universitario,1,Regional,Región Costa-Sierra Occidental,Puerto Vallarta,Delegación Ixtapa,Av. Universidad,203,N/A,48280,http://www.cuc.udg.mx,www.cuc.udg.mx,,
811 Planteles -1009 - 2019 - CUCOSTA - 14USU0009S,1009,2019,CUCOSTA,14USU0190I,14USU0009S,Centro Universitario de la Costa sede Tomatlán,CUCOSTA - Tomatlán,Sede CU,1,Regional,Región Costa Sur,Tomatlán,N/A,Calle 20 de Noviembre,500,N/A,48250,http://www.cuc.udg.mx/es/sede-tomatlan-0,www.cuc.udg.mx/es/sede-tomatlan-0,,
811 Planteles -1010 - 2019 - CUCOSTASUR - 14USU0200Z,1010,2019,CUCOSTASUR,,14USU0200Z,Centro Universitario de la Costa Sur sede Autlán,CUCOSTASUR - Autlán,Centro Universitario,1,Regional,Región Sierra de Amula,Autlán de Navarro,N/A,Avenida Independencia Nacional,151,N/A,48900,http://www.cucsur.udg.mx,www.cucsur.udg.mx,,
811 Planteles -1011 - 2019 - CUCOSTASUR - 14USU0007U,1011,2019,CUCOSTASUR,14USU0200Z,14USU0007U,Centro Universitario de la Costa Sur sede San Patricio Melaque,CUCOSTASUR - San Patricio Melaque,Sede CU,1,Regional,Región Costa Sur,Cihuatlán,San Patricio (Melaque),Calle Gomez Farias ,82,N/A,48980,http://www.cucsur.udg.mx,www.cucsur.udg.mx,,
811 Planteles -1012 - 2019 - CUVALLES - 14USU0003Y,1012,2019,CUVALLES,,14USU0003Y,Centro Universitario de los Valles,CUVALLES,Centro Universitario,1,Regional,Región Valles,Ameca,N/A,Carretera Guadalajara - Ameca Km. 45.5,S/N,N/A,46600,http://www.web.valles.udg.mx,www.web.valles.udg.mx,,
811 Planteles -1013 - 2019 - CUNORTE - 14USU0002Z,1013,2019,CUNORTE,,14USU0002Z,Centro Universitario del Norte,CUNORTE,Centro Universitario,1,Regional,Región Norte,Colotlán,N/A,Carretera Federal Colotlán - Huejúcar km 191,23,N/A,46200,https://www.cunorte.udg.mx,www.cunorte.udg.mx,,
811 Planteles -1014 - 2019 - CULAGOS - 14USU0221L,1014,2019,CULAGOS,,14USU0221L,Centro Universitario de los Lagos sede Lagos de Moreno,CULAGOS - Lagos de Moreno,Centro Universitario,1,Regional,Región Altos Norte,Lagos de Moreno,N/A,Avenida Enrique Díaz de León,1144,N/A,47460,https://www.lagos.udg.mx,www.lagos.udg.mx,,
811 Planteles -1015 - 2019 - CULAGOS - 14USU0222K,1015,2019,CULAGOS,14USU0221L,14USU0222K,Centro Universitario de los Lagos sede San Juan de los Lagos,CULAGOS - San Juan de los Lagos,Sede CU,1,Regional,Región Altos Norte,San Juan de Los Lagos,N/A,Calle Tenazas,S/N,N/A,47000,https://www.lagos.udg.mx,www.lagos.udg.mx,,
811 Planteles -1016 - 2019 - CUTONALÁ - 14USU0008T,1016,2019,CUTONALÁ,,14USU0008T,Centro Universitario de Tonalá,CUTONALÁ,Centro Universitario,1,Regional,Región Centro,Tonalá,Ejido San José Tateposco,Avenida Nuevo Periférico,555,N/A,45425,http://www.cutonala.udg.mx,www.cutonala.udg.mx,,
811 Planteles -1017 - 2019 - SUV - 14USU0004X,1017,2019,SUV,,14USU0004X,Sistema de Universidad Virtual,SUV,Virtual,1,Virtual,Región Centro,Guadalajara,N/A,Avenida La Paz ,2453,N/A,44130,https://www.udgvirtual.udg.mx/,www.udgvirtual.udg.mx,,
811 Planteles -1018 - 2019 - SEMS - 14MMS0607X,1018,2019,SEMS,,14MMS0607X,Escuela Preparatoria de Jalisco,Prepa Jalisco,Escuela,1,Metropolitano,Región Centro,Guadalajara,Guadalajara,Calle González Ortega,225,N/A,44100,http://prepajalisco.sems.udg.mx,prepajalisco.sems.udg.mx,,
811 Planteles -1019 - 2019 - SEMS - 14MMS0608W,1019,2019,SEMS,,14MMS0608W,Escuela Preparatoria Núm. 2,Prepa 2,Escuela,1,Metropolitano,Región Centro,Guadalajara,Guadalajara,Calle Álvarez del Castillo,760,N/A,44370,http://prepa2.sems.udg.mx,prepa2.sems.udg.mx,,
811 Planteles -1020 - 2019 - SEMS - 14MMS0609V,1020,2019,SEMS,,14MMS0609V,Escuela Preparatoria Núm. 3,Prepa 3,Escuela,1,Metropolitano,Región Centro,Guadalajara,Guadalajara,Calle Francisco Gómez de Mendiola,S/N,N/A,44700,http://prepa3.sems.udg.mx,prepa3.sems.udg.mx,,
811 Planteles -1021 - 2019 - SEMS - 14MMS0610K,1021,2019,SEMS,,14MMS0610K,Escuela Preparatoria Núm. 4,Prepa 4,Escuela,1,Metropolitano,Región Centro,Guadalajara,Guadalajara,Avenida Torrecillas,S/N,N/A,44890,http://prepa4.sems.udg.mx,prepa4.sems.udg.mx,,
811 Planteles -1022 - 2019 - SEMS - 14MMS0611J,1022,2019,SEMS,,14MMS0611J,Escuela Preparatoria Núm. 5,Prepa 5,Escuela,1,Metropolitano,Región Centro,Guadalajara,Guadalajara,Avenida Fray Andrés de Urdaneta,S/N,N/A,44930,http://prepa5.sems.udg.mx,prepa5.sems.udg.mx,,
811 Planteles -1023 - 2019 - SEMS - 14MMS0612I,1023,2019,SEMS,,14MMS0612I,Escuela Preparatoria Núm. 6,Prepa 6,Escuela,1,Metropolitano,Región Centro,San Pedro Tlaquepaque,San Pedro Tlaquepaque,Avenida Literatura,S/N,N/A,44990,http://prepa6.sems.udg.mx,prepa6.sems.udg.mx,,
811 Planteles -1024 - 2019 - SEMS - 14MMS0613H,1024,2019,SEMS,,14MMS0613H,Escuela Preparatoria Núm. 7,Prepa 7,Escuela,1,Metropolitano,Región Centro,Zapopan,Zapopan,Avenida Tesistán,S/N,N/A,45130,http://prepa7.sems.udg.mx,prepa7.sems.udg.mx,,
