name,row,ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
185 2018-2019 14MMS0744Z BGC Escolarizada,185,2018-2019,14MMS0744Z,BGC,Escolarizada,358,384,,742,6,5,,11,0,0,,0
186 2018-2019 14MMS0745Z BGC Escolarizada,186,2018-2019,14MMS0745Z,BGC,Escolarizada,45,43,,88,1,0,,1,0,0,,0
187 2018-2019 14MMS0746Y BGC Escolarizada,187,2018-2019,14MMS0746Y,BGC,Escolarizada,114,141,,255,1,0,,1,0,0,,0
188 2018-2019 14MMS0747X BGC Escolarizada,188,2018-2019,14MMS0747X,BGC,Escolarizada,139,119,,258,0,0,,0,0,0,,0
189 2018-2019 14MMS0748W 3081100003 Escolarizada,189,2018-2019,14MMS0748W,3081100003,Escolarizada,54,37,,91,0,0,,0,0,0,,0
190 2018-2019 14MMS0748W BGC Escolarizada,190,2018-2019,14MMS0748W,BGC,Escolarizada,86,138,,224,1,0,,1,0,0,,0
191 2018-2019 14MMS0750K BGC Escolarizada,191,2018-2019,14MMS0750K,BGC,Escolarizada,111,120,,231,11,17,,28,0,0,,0
192 2018-2019 14MMS0751J 3021600008 Escolarizada,192,2018-2019,14MMS0751J,3021600008,Escolarizada,11,35,,46,0,0,,0,11,35,,46
193 2018-2019 14MMS0751J 3081100019 Escolarizada,193,2018-2019,14MMS0751J,3081100019,Escolarizada,28,0,,28,0,0,,0,22,0,,22
194 2018-2019 14MMS0751J BGC Escolarizada,194,2018-2019,14MMS0751J,BGC,Escolarizada,17,20,,37,0,0,,0,0,0,,0
195 2018-2019 14MMS0752I 3061300004 Escolarizada,195,2018-2019,14MMS0752I,3061300004,Escolarizada,310,195,,505,2,1,,3,0,0,,0
196 2018-2019 14MMS0752I 3073200001 Escolarizada,196,2018-2019,14MMS0752I,3073200001,Escolarizada,242,264,,506,2,2,,4,0,0,,0
197 2018-2019 14MMS0752I BGC Escolarizada,197,2018-2019,14MMS0752I,BGC,Escolarizada,563,967,,1530,7,10,,17,0,0,,0
198 2018-2019 14MMS0753H BGC Escolarizada,198,2018-2019,14MMS0753H,BGC,Escolarizada,960,1161,,2121,10,19,,29,0,0,,0
199 2018-2019 14MMS0754G BGC Escolarizada,199,2018-2019,14MMS0754G,BGC,Escolarizada,84,115,,199,0,15,,15,0,0,,0
200 2018-2019 14MMS0755F BGC Escolarizada,200,2018-2019,14MMS0755F,BGC,Escolarizada,79,80,,159,3,0,,3,0,0,,0
201 2018-2019 14MMS0756E BGC Escolarizada,201,2018-2019,14MMS0756E,BGC,Escolarizada,911,1247,,2158,4,14,,18,0,0,,0
202 2018-2019 14MMS0757D BGC Escolarizada,202,2018-2019,14MMS0757D,BGC,Escolarizada,961,1235,,2196,6,11,,17,0,0,,0
203 2018-2019 14MMS0758C BGC Escolarizada,203,2018-2019,14MMS0758C,BGC,Escolarizada,96,108,,204,0,2,,2,0,0,,0
204 2018-2019 14MMS0759B BGC Escolarizada,204,2018-2019,14MMS0759B,BGC,Escolarizada,1251,1574,,2825,5,8,,13,0,0,,0
205 2018-2019 14MMS0760R BGC Escolarizada,205,2018-2019,14MMS0760R,BGC,Escolarizada,44,39,,83,0,0,,0,0,0,,0
206 2018-2019 14MMS0761Q BGC Escolarizada,206,2018-2019,14MMS0761Q,BGC,Escolarizada,109,149,,258,0,0,,0,0,0,,0
207 2018-2019 14MMS0762P BGC Escolarizada,207,2018-2019,14MMS0762P,BGC,Escolarizada,94,100,,194,0,0,,0,0,0,,0
208 2018-2019 14MMS0763O BGC Escolarizada,208,2018-2019,14MMS0763O,BGC,Escolarizada,55,53,,108,0,0,,0,0,0,,0
209 2018-2019 14MMS0764N BGC Escolarizada,209,2018-2019,14MMS0764N,BGC,Escolarizada,51,103,,154,0,0,,0,0,0,,0
210 2018-2019 14MMS0766L BGC Escolarizada,210,2018-2019,14MMS0766L,BGC,Escolarizada,16,25,,41,0,0,,0,0,0,,0
211 2018-2019 14MMS0767K BGC Escolarizada,211,2018-2019,14MMS0767K,BGC,Escolarizada,272,301,,573,0,0,,0,0,0,,0
212 2018-2019 14MMS0768J BGC Escolarizada,212,2018-2019,14MMS0768J,BGC,Escolarizada,117,118,,235,1,2,,3,0,0,,0
213 2018-2019 14MMS0769I BGC Escolarizada,213,2018-2019,14MMS0769I,BGC,Escolarizada,133,158,,291,0,0,,0,0,0,,0
214 2018-2019 14MMS0770Y BGC Escolarizada,214,2018-2019,14MMS0770Y,BGC,Escolarizada,32,31,,63,0,0,,0,0,0,,0
215 2018-2019 14MMS0771X BGC Escolarizada,215,2018-2019,14MMS0771X,BGC,Escolarizada,119,163,,282,1,2,,3,0,0,,0
216 2018-2019 14MMS0772W BGC Escolarizada,216,2018-2019,14MMS0772W,BGC,Escolarizada,45,56,,101,0,0,,0,0,0,,0
217 2018-2019 14MMS0773V BGC Escolarizada,217,2018-2019,14MMS0773V,BGC,Escolarizada,551,611,,1162,8,8,,16,0,0,,0
218 2018-2019 14MMS0774U 2092100004 Escolarizada,218,2018-2019,14MMS0774U,2092100004,Escolarizada,378,1112,,1490,2,3,,5,0,0,,0
219 2018-2019 14MMS0775T 2021300033 Escolarizada,219,2018-2019,14MMS0775T,2021300033,Escolarizada,393,202,,595,7,2,,9,0,0,,0
220 2018-2019 14MMS0776S 2062200013 Escolarizada,220,2018-2019,14MMS0776S,2062200013,Escolarizada,748,250,,998,17,0,,17,0,0,,0
221 2018-2019 14MMS0776S 2071100002 Escolarizada,221,2018-2019,14MMS0776S,2071100002,Escolarizada,806,45,,851,13,0,,13,0,0,,0
222 2018-2019 14MMS0776S 2071200002 Escolarizada,222,2018-2019,14MMS0776S,2071200002,Escolarizada,429,12,,441,4,0,,4,0,0,,0
223 2018-2019 14MMS0776S 2071400003 Escolarizada,223,2018-2019,14MMS0776S,2071400003,Escolarizada,302,336,,638,2,2,,4,0,0,,0
224 2018-2019 14MMS0776S 2072100002 Escolarizada,224,2018-2019,14MMS0776S,2072100002,Escolarizada,257,651,,908,1,7,,8,0,0,,0
225 2018-2019 14MMS0776S 2072300001 Escolarizada,225,2018-2019,14MMS0776S,2072300001,Escolarizada,205,90,,295,2,0,,2,0,0,,0
226 2018-2019 14MMS0776S 2072400003 Escolarizada,226,2018-2019,14MMS0776S,2072400003,Escolarizada,225,82,,307,2,1,,3,0,0,,0
227 2018-2019 14MMS0777R 2092100004 Escolarizada,227,2018-2019,14MMS0777R,2092100004,Escolarizada,353,977,,1330,3,1,,4,0,0,,0
228 2018-2019 14MMS0798D BGC Escolarizada,228,2018-2019,14MMS0798D,BGC,Escolarizada,88,116,,204,1,4,,5,0,0,,0
229 2018-2019 14MMS0799C 2051200001 Escolarizada,229,2018-2019,14MMS0799C,2051200001,Escolarizada,28,55,,83,0,0,,0,0,0,,0
230 2018-2019 14MMS0799C 2062100003 Escolarizada,230,2018-2019,14MMS0799C,2062100003,Escolarizada,52,25,,77,2,0,,2,0,0,,0
231 2018-2019 14MMS0799C 2062200007 Escolarizada,231,2018-2019,14MMS0799C,2062200007,Escolarizada,710,323,,1033,8,3,,11,0,0,,0
232 2018-2019 14MMS0799C 2071100002 Escolarizada,232,2018-2019,14MMS0799C,2071100002,Escolarizada,479,55,,534,4,0,,4,0,0,,0
233 2018-2019 14MMS0799C 2071200002 Escolarizada,233,2018-2019,14MMS0799C,2071200002,Escolarizada,266,46,,312,3,0,,3,0,0,,0
234 2018-2019 14MMS0799C 2071200011 Escolarizada,234,2018-2019,14MMS0799C,2071200011,Escolarizada,63,17,,80,0,1,,1,0,0,,0
235 2018-2019 14MMS0799C 2072000001 Escolarizada,235,2018-2019,14MMS0799C,2072000001,Escolarizada,50,19,,69,0,0,,0,0,0,,0
236 2018-2019 14MMS0799C 3041100005 Escolarizada,236,2018-2019,14MMS0799C,3041100005,Escolarizada,177,303,,480,2,3,,5,0,0,,0
237 2018-2019 14MMS0799C 3042000001 Escolarizada,237,2018-2019,14MMS0799C,3042000001,Escolarizada,340,593,,933,4,4,,8,0,0,,0
238 2018-2019 14MMS0817B BGC Escolarizada,238,2018-2019,14MMS0817B,BGC,Escolarizada,59,60,,119,0,1,,1,0,0,,0
239 2018-2019 14MMS0818A BGC Escolarizada,239,2018-2019,14MMS0818A,BGC,Escolarizada,268,370,,638,5,6,,11,0,0,,0
240 2018-2019 14MMS0827I BGC Escolarizada,240,2018-2019,14MMS0827I,BGC,Escolarizada,16,18,,34,0,0,,0,0,0,,0
241 2018-2019 14MMS0832U BGC Escolarizada,241,2018-2019,14MMS0832U,BGC,Escolarizada,50,66,,116,0,0,,0,0,0,,0
242 2018-2019 14USU0002Z 5031100007 Escolarizada,242,2018-2019,14USU0002Z,5031100007,Escolarizada,106,342,,448,0,3,,3,8,10,,18
243 2018-2019 14USU0002Z 5031200004 Escolarizada,243,2018-2019,14USU0002Z,5031200004,Escolarizada,19,35,,54,1,1,,2,3,2,,5
244 2018-2019 14USU0002Z 5033100003 Escolarizada,244,2018-2019,14USU0002Z,5033100003,Escolarizada,389,339,,728,5,2,,7,19,7,,26
245 2018-2019 14USU0002Z 5041100021 Escolarizada,245,2018-2019,14USU0002Z,5041100021,Escolarizada,122,36,,158,4,0,,4,13,4,,17
246 2018-2019 14USU0002Z 5041400032 Escolarizada,246,2018-2019,14USU0002Z,5041400032,Escolarizada,91,142,,233,3,5,,8,10,2,,12
247 2018-2019 14USU0002Z 5042000002 Escolarizada,247,2018-2019,14USU0002Z,5042000002,Escolarizada,150,184,,334,5,2,,7,20,7,,27
248 2018-2019 14USU0002Z 5062100034 Escolarizada,248,2018-2019,14USU0002Z,5062100034,Escolarizada,15,19,,34,0,1,,1,0,0,,0
249 2018-2019 14USU0002Z 5062200073 Escolarizada,249,2018-2019,14USU0002Z,5062200073,Escolarizada,201,68,,269,4,1,,5,18,1,,19
250 2018-2019 14USU0002Z 5071300009 Escolarizada,250,2018-2019,14USU0002Z,5071300009,Escolarizada,312,31,,343,6,2,,8,9,0,,9
251 2018-2019 14USU0002Z 5092100006 Escolarizada,251,2018-2019,14USU0002Z,5092100006,Escolarizada,342,970,,1312,5,12,,17,20,45,,65
252 2018-2019 14USU0002Z 5094200006 Escolarizada,252,2018-2019,14USU0002Z,5094200006,Escolarizada,89,228,,317,1,1,,2,7,17,,24
253 2018-2019 14USU0002Z 5101600013 Escolarizada,253,2018-2019,14USU0002Z,5101600013,Escolarizada,24,42,,66,1,2,,3,1,2,,3
254 2018-2019 14USU0002Z 7011400011 Escolarizada,254,2018-2019,14USU0002Z,7011400011,Escolarizada,20,26,,46,0,0,,0,0,2,,2
255 2018-2019 14USU0002Z 7033100026 Escolarizada,255,2018-2019,14USU0002Z,7033100026,Escolarizada,7,13,,20,0,1,,1,1,0,,1
256 2018-2019 14USU0002Z 7042100033 Escolarizada,256,2018-2019,14USU0002Z,7042100033,Escolarizada,60,28,,88,2,0,,2,1,1,,2
257 2018-2019 14USU0002Z 7095600030 Escolarizada,257,2018-2019,14USU0002Z,7095600030,Escolarizada,34,53,,87,1,2,,3,2,0,,2
258 2018-2019 14USU0003Y 5011500002 Escolarizada,258,2018-2019,14USU0003Y,5011500002,Escolarizada,55,188,,243,2,4,,6,0,0,,0
259 2018-2019 14USU0003Y 5031100007 Escolarizada,259,2018-2019,14USU0003Y,5031100007,Escolarizada,115,338,,453,4,3,,7,0,0,,0
260 2018-2019 14USU0003Y 5031500010 Escolarizada,260,2018-2019,14USU0003Y,5031500010,Escolarizada,55,557,,612,0,6,,6,0,0,,0
261 2018-2019 14USU0003Y 5033100003 Escolarizada,261,2018-2019,14USU0003Y,5033100003,Escolarizada,228,285,,513,1,4,,5,0,1,,1
262 2018-2019 14USU0003Y 5041100021 Escolarizada,262,2018-2019,14USU0003Y,5041100021,Escolarizada,119,56,,175,0,1,,1,0,0,,0
263 2018-2019 14USU0003Y 5041400032 Escolarizada,263,2018-2019,14USU0003Y,5041400032,Escolarizada,164,280,,444,2,4,,6,0,0,,0
264 2018-2019 14USU0003Y 5042000002 Escolarizada,264,2018-2019,14USU0003Y,5042000002,Escolarizada,162,230,,392,3,6,,9,0,0,,0
265 2018-2019 14USU0003Y 5051100015 Escolarizada,265,2018-2019,14USU0003Y,5051100015,Escolarizada,50,66,,116,0,1,,1,0,1,,1
266 2018-2019 14USU0003Y 5052200021 Escolarizada,266,2018-2019,14USU0003Y,5052200021,Escolarizada,26,13,,39,0,2,,2,0,0,,0
267 2018-2019 14USU0003Y 5062200055 Escolarizada,267,2018-2019,14USU0003Y,5062200055,Escolarizada,0,0,,0,0,0,,0,0,0,,0
268 2018-2019 14USU0003Y 5062200073 Escolarizada,268,2018-2019,14USU0003Y,5062200073,Escolarizada,132,12,,144,0,1,,1,0,0,,0
269 2018-2019 14USU0003Y 5062200082 Escolarizada,269,2018-2019,14USU0003Y,5062200082,Escolarizada,131,53,,184,1,1,,2,0,0,,0
270 2018-2019 14USU0003Y 5071300014 Escolarizada,270,2018-2019,14USU0003Y,5071300014,Escolarizada,263,24,,287,3,0,,3,1,0,,1
271 2018-2019 14USU0003Y 5071300091 Escolarizada,271,2018-2019,14USU0003Y,5071300091,Escolarizada,63,10,,73,2,0,,2,0,0,,0
272 2018-2019 14USU0003Y 5072400001 Escolarizada,272,2018-2019,14USU0003Y,5072400001,Escolarizada,21,12,,33,0,0,,0,0,0,,0
273 2018-2019 14USU0003Y 5092100006 Escolarizada,273,2018-2019,14USU0003Y,5092100006,Escolarizada,6,59,,65,0,0,,0,0,0,,0
274 2018-2019 14USU0003Y 5094200006 Escolarizada,274,2018-2019,14USU0003Y,5094200006,Escolarizada,36,116,,152,0,2,,2,0,0,,0
275 2018-2019 14USU0003Y 5101600013 Escolarizada,275,2018-2019,14USU0003Y,5101600013,Escolarizada,54,152,,206,0,4,,4,0,0,,0
276 2018-2019 14USU0003Y 7011400011 Escolarizada,276,2018-2019,14USU0003Y,7011400011,Escolarizada,10,14,,24,0,0,,0,0,1,,1
277 2018-2019 14USU0003Y 7012500034 Escolarizada,277,2018-2019,14USU0003Y,7012500034,Escolarizada,0,1,,1,0,0,,0,0,0,,0
278 2018-2019 14USU0003Y 7031200071 Escolarizada,278,2018-2019,14USU0003Y,7031200071,Escolarizada,2,9,,11,0,0,,0,0,0,,0
279 2018-2019 14USU0003Y 7042100033 Escolarizada,279,2018-2019,14USU0003Y,7042100033,Escolarizada,0,0,,0,0,0,,0,0,0,,0
280 2018-2019 14USU0003Y 7052100021 Escolarizada,280,2018-2019,14USU0003Y,7052100021,Escolarizada,9,3,,12,0,0,,0,0,0,,0
281 2018-2019 14USU0003Y 7061300005 Escolarizada,281,2018-2019,14USU0003Y,7061300005,Escolarizada,13,3,,16,1,0,,1,0,0,,0
282 2018-2019 14USU0003Y 7071300003 Escolarizada,282,2018-2019,14USU0003Y,7071300003,Escolarizada,9,0,,9,0,0,,0,0,0,,0
283 2018-2019 14USU0003Y 8052100019 Escolarizada,283,2018-2019,14USU0003Y,8052100019,Escolarizada,3,1,,4,0,0,,0,0,0,,0
284 2018-2019 14USU0005W 5021100004 Escolarizada,284,2018-2019,14USU0005W,5021100004,Escolarizada,389,551,,940,3,6,,9,0,0,,0
285 2018-2019 14USU0005W 5021200006 Escolarizada,285,2018-2019,14USU0005W,5021200006,Escolarizada,174,318,,492,4,2,,6,1,0,,1
286 2018-2019 14USU0005W 5021400012 Escolarizada,286,2018-2019,14USU0005W,5021400012,Escolarizada,53,32,,85,0,0,,0,0,0,,0
287 2018-2019 14USU0005W 7012602009 Escolarizada,287,2018-2019,14USU0005W,7012602009,Escolarizada,9,10,,19,0,0,,0,0,0,,0
288 2018-2019 14USU0005W 7031000012 Escolarizada,288,2018-2019,14USU0005W,7031000012,Escolarizada,4,16,,20,0,0,,0,0,0,,0
289 2018-2019 14USU0006V 5021300063 Escolarizada,289,2018-2019,14USU0006V,5021300063,Escolarizada,177,79,,256,1,0,,1,1,1,,2
290 2018-2019 14USU0007U 5051100006 Escolarizada,290,2018-2019,14USU0007U,5051100006,Escolarizada,117,124,,241,2,0,,2,0,1,,1
291 2018-2019 14USU0008T 5021000010 Escolarizada,291,2018-2019,14USU0008T,5021000010,Escolarizada,47,103,,150,1,2,,3,0,0,,0
292 2018-2019 14USU0008T 5021600062 Escolarizada,292,2018-2019,14USU0008T,5021600062,Escolarizada,75,144,,219,0,3,,3,0,1,,1
293 2018-2019 14USU0008T 5022500001 Escolarizada,293,2018-2019,14USU0008T,5022500001,Escolarizada,66,105,,171,2,1,,3,0,0,,0
294 2018-2019 14USU0008T 5031500008 Escolarizada,294,2018-2019,14USU0008T,5031500008,Escolarizada,50,241,,291,0,1,,1,0,0,,0
295 2018-2019 14USU0008T 5033100003 Escolarizada,295,2018-2019,14USU0008T,5033100003,Escolarizada,594,660,,1254,6,3,,9,0,1,,1
296 2018-2019 14USU0008T 5033200024 Escolarizada,296,2018-2019,14USU0008T,5033200024,Escolarizada,10,29,,39,0,1,,1,0,0,,0
297 2018-2019 14USU0008T 5041400032 Escolarizada,297,2018-2019,14USU0008T,5041400032,Escolarizada,328,358,,686,3,3,,6,1,0,,1
298 2018-2019 14USU0008T 5042100012 Escolarizada,298,2018-2019,14USU0008T,5042100012,Escolarizada,326,368,,694,1,1,,2,0,0,,0
299 2018-2019 14USU0008T 5052200002 Escolarizada,299,2018-2019,14USU0008T,5052200002,Escolarizada,336,119,,455,7,2,,9,1,1,,2
300 2018-2019 14USU0008T 5061100001 Escolarizada,300,2018-2019,14USU0008T,5061100001,Escolarizada,339,58,,397,8,0,,8,0,2,,2
301 2018-2019 14USU0008T 5071200009 Escolarizada,301,2018-2019,14USU0008T,5071200009,Escolarizada,433,83,,516,3,2,,5,1,0,,1
302 2018-2019 14USU0008T 5091100011 Escolarizada,302,2018-2019,14USU0008T,5091100011,Escolarizada,471,641,,1112,2,4,,6,0,0,,0
303 2018-2019 14USU0008T 5094200006 Escolarizada,303,2018-2019,14USU0008T,5094200006,Escolarizada,88,375,,463,0,4,,4,0,1,,1
304 2018-2019 14USU0008T 5095600005 Escolarizada,304,2018-2019,14USU0008T,5095600005,Escolarizada,61,171,,232,2,0,,2,0,0,,0
305 2018-2019 14USU0008T 7042300011 Escolarizada,305,2018-2019,14USU0008T,7042300011,Escolarizada,8,5,,13,0,0,,0,0,0,,0
306 2018-2019 14USU0008T 7071000033 Escolarizada,306,2018-2019,14USU0008T,7071000033,Escolarizada,6,0,,6,0,0,,0,0,0,,0
307 2018-2019 14USU0008T 7071200021 Escolarizada,307,2018-2019,14USU0008T,7071200021,Escolarizada,27,4,,31,0,0,,0,0,0,,0
308 2018-2019 14USU0008T 7102100006 Escolarizada,308,2018-2019,14USU0008T,7102100006,Escolarizada,5,7,,12,0,0,,0,0,0,,0
309 2018-2019 14USU0008T 8033100003 Escolarizada,309,2018-2019,14USU0008T,8033100003,Escolarizada,10,4,,14,0,0,,0,0,0,,0
310 2018-2019 14USU0008T 8071200008 Escolarizada,310,2018-2019,14USU0008T,8071200008,Escolarizada,19,7,,26,0,0,,0,0,0,,0
311 2018-2019 14USU0008T 8102100001 Escolarizada,311,2018-2019,14USU0008T,8102100001,Escolarizada,8,4,,12,0,0,,0,0,0,,0
312 2018-2019 14USU0009S 5033100003 Escolarizada,312,2018-2019,14USU0009S,5033100003,Escolarizada,14,36,,50,0,0,,0,0,0,,0
313 2018-2019 14USU0009S 5042000002 Escolarizada,313,2018-2019,14USU0009S,5042000002,Escolarizada,34,56,,90,0,0,,0,0,0,,0
314 2018-2019 14USU0009S 5101600013 Escolarizada,314,2018-2019,14USU0009S,5101600013,Escolarizada,13,24,,37,0,0,,0,0,0,,0
315 2018-2019 14USU0010H 5021500119 Escolarizada,315,2018-2019,14USU0010H,5021500119,Escolarizada,13,27,,40,1,3,,4,1,0,,1
316 2018-2019 14USU0010H 5032100027 Escolarizada,316,2018-2019,14USU0010H,5032100027,Escolarizada,42,89,,131,1,1,,2,0,0,,0
317 2018-2019 14USU0010H 5033200006 Escolarizada,317,2018-2019,14USU0010H,5033200006,Escolarizada,28,68,,96,0,3,,3,0,0,,0
318 2018-2019 14USU0010H 7011200033 Escolarizada,318,2018-2019,14USU0010H,7011200033,Escolarizada,5,12,,17,0,0,,0,0,0,,0
319 2018-2019 14USU0010H 7012603017 Escolarizada,319,2018-2019,14USU0010H,7012603017,Escolarizada,14,17,,31,0,0,,0,0,0,,0
320 2018-2019 14USU0010H 7022200011 Escolarizada,320,2018-2019,14USU0010H,7022200011,Escolarizada,4,3,,7,0,0,,0,0,0,,0
321 2018-2019 14USU0010H 7022200019 Escolarizada,321,2018-2019,14USU0010H,7022200019,Escolarizada,1,11,,12,0,0,,0,0,0,,0
322 2018-2019 14USU0010H 7022300005 Escolarizada,322,2018-2019,14USU0010H,7022300005,Escolarizada,8,9,,17,0,0,,0,0,0,,0
323 2018-2019 14USU0010H 7022400002 Escolarizada,323,2018-2019,14USU0010H,7022400002,Escolarizada,4,7,,11,0,0,,0,1,0,,1
324 2018-2019 14USU0010H 7022500015 Escolarizada,324,2018-2019,14USU0010H,7022500015,Escolarizada,9,5,,14,0,0,,0,0,0,,0
325 2018-2019 14USU0010H 7022600008 Escolarizada,325,2018-2019,14USU0010H,7022600008,Escolarizada,11,3,,14,0,0,,0,0,0,,0
326 2018-2019 14USU0010H 7031000001 Escolarizada,326,2018-2019,14USU0010H,7031000001,Escolarizada,13,17,,30,0,0,,0,0,0,,0
327 2018-2019 14USU0010H 7031200043 Escolarizada,327,2018-2019,14USU0010H,7031200043,Escolarizada,8,17,,25,0,0,,0,0,0,,0
328 2018-2019 14USU0010H 7031300005 Escolarizada,328,2018-2019,14USU0010H,7031300005,Escolarizada,10,5,,15,0,0,,0,0,0,,0
329 2018-2019 14USU0010H 7031300078 Escolarizada,329,2018-2019,14USU0010H,7031300078,Escolarizada,7,4,,11,0,1,,1,0,0,,0
330 2018-2019 14USU0010H 7032100004 Escolarizada,330,2018-2019,14USU0010H,7032100004,Escolarizada,4,12,,16,0,1,,1,0,0,,0
331 2018-2019 14USU0010H 7032100049 Escolarizada,331,2018-2019,14USU0010H,7032100049,Escolarizada,6,4,,10,0,0,,0,0,0,,0
332 2018-2019 14USU0010H 7073100005 Escolarizada,332,2018-2019,14USU0010H,7073100005,Escolarizada,7,8,,15,0,0,,0,1,0,,1
333 2018-2019 14USU0010H 8011000006 Escolarizada,333,2018-2019,14USU0010H,8011000006,Escolarizada,6,2,,8,0,0,,0,0,0,,0
334 2018-2019 14USU0010H 8011500003 Escolarizada,334,2018-2019,14USU0010H,8011500003,Escolarizada,8,21,,29,0,0,,0,0,1,,1
335 2018-2019 14USU0010H 8022000001 Escolarizada,335,2018-2019,14USU0010H,8022000001,Escolarizada,15,9,,24,1,0,,1,0,0,,0
336 2018-2019 14USU0010H 8022500004 Escolarizada,336,2018-2019,14USU0010H,8022500004,Escolarizada,9,11,,20,0,0,,0,1,0,,1
337 2018-2019 14USU0010H 8031000001 Escolarizada,337,2018-2019,14USU0010H,8031000001,Escolarizada,23,20,,43,0,0,,0,0,0,,0
338 2018-2019 14USU0010H 8031300003 Escolarizada,338,2018-2019,14USU0010H,8031300003,Escolarizada,10,7,,17,0,0,,0,0,0,,0
339 2018-2019 14USU0010H 8052300012 Escolarizada,339,2018-2019,14USU0010H,8052300012,Escolarizada,2,4,,6,0,0,,0,0,0,,0
340 2018-2019 14USU0100Z 5012603011 Escolarizada,340,2018-2019,14USU0100Z,5012603011,Escolarizada,52,102,,154,0,0,,0,0,0,,0
341 2018-2019 14USU0100Z 5012603027 Escolarizada,341,2018-2019,14USU0100Z,5012603027,Escolarizada,86,136,,222,1,0,,1,0,0,,0
342 2018-2019 14USU0100Z 5022300022 Escolarizada,342,2018-2019,14USU0100Z,5022300022,Escolarizada,159,353,,512,3,1,,4,0,0,,0
343 2018-2019 14USU0100Z 5022500008 Escolarizada,343,2018-2019,14USU0100Z,5022500008,Escolarizada,341,275,,616,4,2,,6,0,1,,1
344 2018-2019 14USU0100Z 5022600002 Escolarizada,344,2018-2019,14USU0100Z,5022600002,Escolarizada,269,143,,412,5,1,,6,1,0,,1
345 2018-2019 14USU0100Z 5031200004 Escolarizada,345,2018-2019,14USU0100Z,5031200004,Escolarizada,94,160,,254,2,2,,4,0,0,,0
346 2018-2019 14USU0100Z 5031200031 Escolarizada,346,2018-2019,14USU0100Z,5031200031,Escolarizada,188,307,,495,2,6,,8,1,0,,1
347 2018-2019 14USU0100Z 5031300010 Escolarizada,347,2018-2019,14USU0100Z,5031300010,Escolarizada,308,259,,567,0,2,,2,2,0,,2
348 2018-2019 14USU0100Z 5031300014 Escolarizada,348,2018-2019,14USU0100Z,5031300014,Escolarizada,201,471,,672,1,3,,4,1,1,,2
349 2018-2019 14USU0100Z 5031500010 Escolarizada,349,2018-2019,14USU0100Z,5031500010,Escolarizada,76,1177,,1253,0,15,,15,0,1,,1
350 2018-2019 14USU0100Z 5033100003 Escolarizada,350,2018-2019,14USU0100Z,5033100003,Escolarizada,2799,2816,,5615,23,18,,41,2,2,,4
351 2018-2019 14USU0100Z 5052300015 Escolarizada,351,2018-2019,14USU0100Z,5052300015,Escolarizada,164,139,,303,1,1,,2,0,0,,0
352 2018-2019 14USU0100Z 7022300015 Escolarizada,352,2018-2019,14USU0100Z,7022300015,Escolarizada,0,0,,0,0,0,,0,0,0,,0
353 2018-2019 14USU0100Z 7022600002 Escolarizada,353,2018-2019,14USU0100Z,7022600002,Escolarizada,6,6,,12,1,0,,1,1,0,,1
354 2018-2019 14USU0100Z 7033100026 Escolarizada,354,2018-2019,14USU0100Z,7033100026,Escolarizada,52,38,,90,0,0,,0,0,0,,0
355 2018-2019 14USU0100Z 8022300004 Escolarizada,355,2018-2019,14USU0100Z,8022300004,Escolarizada,0,0,,0,0,0,,0,0,0,,0
356 2018-2019 14USU0100Z 8022300013 Escolarizada,356,2018-2019,14USU0100Z,8022300013,Escolarizada,0,0,,0,0,0,,0,0,0,,0
357 2018-2019 14USU0100Z 8033100009 Escolarizada,357,2018-2019,14USU0100Z,8033100009,Escolarizada,21,10,,31,0,0,,0,0,0,,0
358 2018-2019 14USU0110G 5052100005 Escolarizada,358,2018-2019,14USU0110G,5052100005,Escolarizada,237,88,,325,6,0,,6,1,0,,1
359 2018-2019 14USU0110G 5052200007 Escolarizada,359,2018-2019,14USU0110G,5052200007,Escolarizada,313,338,,651,9,2,,11,0,0,,0
360 2018-2019 14USU0110G 5052200017 Escolarizada,360,2018-2019,14USU0110G,5052200017,Escolarizada,71,38,,109,1,2,,3,0,0,,0
361 2018-2019 14USU0110G 5053100004 Escolarizada,361,2018-2019,14USU0110G,5053100004,Escolarizada,144,88,,232,7,1,,8,2,0,,2
362 2018-2019 14USU0110G 5061000002 Escolarizada,362,2018-2019,14USU0110G,5061000002,Escolarizada,1238,185,,1423,25,2,,27,1,1,,2
363 2018-2019 14USU0110G 5062100009 Escolarizada,363,2018-2019,14USU0110G,5062100009,Escolarizada,1564,210,,1774,12,3,,15,2,0,,2
364 2018-2019 14USU0110G 5062200055 Escolarizada,364,2018-2019,14USU0110G,5062200055,Escolarizada,950,158,,1108,17,2,,19,1,1,,2
365 2018-2019 14USU0110G 5071000020 Escolarizada,365,2018-2019,14USU0110G,5071000020,Escolarizada,295,227,,522,4,4,,8,2,1,,3
366 2018-2019 14USU0110G 5071200034 Escolarizada,366,2018-2019,14USU0110G,5071200034,Escolarizada,108,36,,144,5,0,,5,0,0,,0
367 2018-2019 14USU0110G 5071300009 Escolarizada,367,2018-2019,14USU0110G,5071300009,Escolarizada,1565,87,,1652,22,0,,22,2,0,,2
