name,row,ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,disc_fis_motriz_h,disc_fis_motriz_m,disc_fis_motriz_nb,disc_fis_motriz_t,disc_intelectual_h,disc_intelectual_m,disc_intelectual_nb,disc_intelectual_t,disc_multiple_h,disc_multiple_m,disc_multiple_nb,disc_multiple_t,disc_aud_hipoacusia_h,disc_aud_hipoacusia_m,disc_aud_hipoacusia_nb,disc_aud_hipoacusia_t,disc_aud_sordera_h,disc_aud_sordera_m,disc_aud_sordera_nb,disc_aud_sordera_t,disc_vis_baja_vision_h,disc_vis_baja_vision_m,disc_vis_baja_vision_nb,disc_vis_baja_vision_t,disc_vis_ceguera_h,disc_vis_ceguera_m,disc_vis_ceguera_nb,disc_vis_ceguera_t,disc_psicosocial_h,disc_psicosocial_m,disc_psicosocial_nb,disc_psicosocial_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
572 2018-2019 14USU0200Z 7033100026,572,2018-2019,14USU0200Z,7033100026,Escolarizada,13,11,,24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
573 2018-2019 14USU0200Z 7042100015,573,2018-2019,14USU0200Z,7042100015,Escolarizada,49,32,,81,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
574 2018-2019 14USU0200Z 7051300018,574,2018-2019,14USU0200Z,7051300018,Escolarizada,6,9,,15,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
575 2018-2019 14USU0200Z 7051300079,575,2018-2019,14USU0200Z,7051300079,Escolarizada,0,3,,3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
576 2018-2019 14USU0200Z 8051300007,576,2018-2019,14USU0200Z,8051300007,Escolarizada,9,12,,21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,2,,2,0,0,,0,0,0,,0,0,2,,2,0,0,,0
577 2018-2019 14USU0210F 4062100001,577,2018-2019,14USU0210F,4062100001,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
578 2018-2019 14USU0210F 4101600012,578,2018-2019,14USU0210F,4101600012,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
579 2018-2019 14USU0210F 5022300022,579,2018-2019,14USU0210F,5022300022,Escolarizada,39,73,,112,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,2,0,,2,0,0,,0
580 2018-2019 14USU0210F 5031100007,580,2018-2019,14USU0210F,5031100007,Escolarizada,143,464,,607,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,4,11,,15,0,1,,1,0,0,,0,4,12,,16,0,1,,1
581 2018-2019 14USU0210F 5031500010,581,2018-2019,14USU0210F,5031500010,Escolarizada,28,183,,211,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,8,,8,1,0,,1,0,0,,0,1,8,,9,0,0,,0
582 2018-2019 14USU0210F 5032100038,582,2018-2019,14USU0210F,5032100038,Escolarizada,49,84,,133,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,2,,4,0,0,,0,0,0,,0,2,2,,4,1,0,,1
583 2018-2019 14USU0210F 5033100003,583,2018-2019,14USU0210F,5033100003,Escolarizada,280,370,,650,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,5,5,,10,0,0,,0,0,0,,0,5,5,,10,2,0,,2
584 2018-2019 14USU0210F 5041100021,584,2018-2019,14USU0210F,5041100021,Escolarizada,196,178,,374,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,2,,4,0,1,,1,0,0,,0,2,3,,5,0,0,,0
585 2018-2019 14USU0210F 5041100056,585,2018-2019,14USU0210F,5041100056,Escolarizada,227,353,,580,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,6,2,,8,1,1,,2,0,0,,0,7,3,,10,0,1,,1
586 2018-2019 14USU0210F 5042200024,586,2018-2019,14USU0210F,5042200024,Escolarizada,60,152,,212,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,4,,6,1,0,,1,0,0,,0,3,4,,7,0,0,,0
587 2018-2019 14USU0210F 5051100015,587,2018-2019,14USU0210F,5051100015,Escolarizada,46,56,,102,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,0,,3,0,0,,0,0,0,,0,3,1,,4,1,0,,1
588 2018-2019 14USU0210F 5062100034,588,2018-2019,14USU0210F,5062100034,Escolarizada,210,49,,259,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,1,,1,4,2,,6,0,0,,0,1,0,,1,6,3,,9,0,0,,0
589 2018-2019 14USU0210F 5072400001,589,2018-2019,14USU0210F,5072400001,Escolarizada,49,25,,74,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
590 2018-2019 14USU0210F 5081100010,590,2018-2019,14USU0210F,5081100010,Escolarizada,89,63,,152,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,1,,4,0,0,,0,0,0,,0,3,1,,4,0,0,,0
591 2018-2019 14USU0210F 5082100001,591,2018-2019,14USU0210F,5082100001,Escolarizada,346,300,,646,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,4,5,,9,0,1,,1,0,0,,0,4,6,,10,0,0,,0
592 2018-2019 14USU0210F 5091100011,592,2018-2019,14USU0210F,5091100011,Escolarizada,406,480,,886,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,5,,8,0,0,,0,0,0,,0,4,5,,9,0,1,,1
593 2018-2019 14USU0210F 5092100006,593,2018-2019,14USU0210F,5092100006,Escolarizada,251,959,,1210,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,5,4,,9,0,0,,0,0,0,,0,5,5,,10,0,0,,0
594 2018-2019 14USU0210F 5094200006,594,2018-2019,14USU0210F,5094200006,Escolarizada,147,404,,551,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,3,4,,7,0,1,,1,0,0,,0,4,5,,9,0,1,,1
595 2018-2019 14USU0210F 5103100007,595,2018-2019,14USU0210F,5103100007,Escolarizada,194,88,,282,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,3,1,,4,0,0,,0,0,0,,0,4,1,,5,0,0,,0
596 2018-2019 14USU0210F 7031100005,596,2018-2019,14USU0210F,7031100005,Escolarizada,3,14,,17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,1,,2,0,0,,0
597 2018-2019 14USU0210F 7031100176,597,2018-2019,14USU0210F,7031100176,Escolarizada,1,11,,12,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
598 2018-2019 14USU0210F 7031200071,598,2018-2019,14USU0210F,7031200071,Escolarizada,0,3,,3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
599 2018-2019 14USU0210F 7033100026,599,2018-2019,14USU0210F,7033100026,Escolarizada,14,14,,28,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
600 2018-2019 14USU0210F 7042000002,600,2018-2019,14USU0210F,7042000002,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
601 2018-2019 14USU0210F 7042100033,601,2018-2019,14USU0210F,7042100033,Escolarizada,11,16,,27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
602 2018-2019 14USU0210F 7095600015,602,2018-2019,14USU0210F,7095600015,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
603 2018-2019 14USU0210F 7095600030,603,2018-2019,14USU0210F,7095600030,Escolarizada,10,12,,22,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
604 2018-2019 14USU0210F 8031100002,604,2018-2019,14USU0210F,8031100002,Escolarizada,0,3,,3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
605 2018-2019 14USU0210F 8031100026,605,2018-2019,14USU0210F,8031100026,Escolarizada,2,4,,6,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
606 2018-2019 14USU0220M 5031100007,606,2018-2019,14USU0220M,5031100007,Escolarizada,77,272,,349,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,4,,7,0,0,,0,0,0,,0,3,4,,7,0,0,,0
607 2018-2019 14USU0220M 5033100003,607,2018-2019,14USU0220M,5033100003,Escolarizada,113,170,,283,0,2,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,5,,6,1,1,,2,0,0,,0,2,8,,10,0,0,,0
608 2018-2019 14USU0220M 5041100056,608,2018-2019,14USU0220M,5041100056,Escolarizada,129,190,,319,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,6,,7,1,0,,1,0,0,,0,2,6,,8,0,0,,0
609 2018-2019 14USU0220M 5041400032,609,2018-2019,14USU0220M,5041400032,Escolarizada,126,194,,320,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,2,3,,5,0,0,,0,0,0,,0,3,3,,6,0,0,,0
610 2018-2019 14USU0220M 5042000002,610,2018-2019,14USU0220M,5042000002,Escolarizada,113,190,,303,3,0,,3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,4,,6,0,0,,0,0,0,,0,5,4,,9,0,0,,0
611 2018-2019 14USU0220M 5061000002,611,2018-2019,14USU0220M,5061000002,Escolarizada,134,15,,149,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,6,1,,7,0,0,,0,0,0,,0,7,1,,8,0,0,,0
612 2018-2019 14USU0220M 5062200055,612,2018-2019,14USU0220M,5062200055,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
613 2018-2019 14USU0220M 5072100002,613,2018-2019,14USU0220M,5072100002,Escolarizada,82,72,,154,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
614 2018-2019 14USU0220M 5081100050,614,2018-2019,14USU0220M,5081100050,Escolarizada,99,39,,138,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,4,0,,4,0,0,,0,0,0,,0,4,0,,4,0,0,,0
615 2018-2019 14USU0220M 5082100001,615,2018-2019,14USU0220M,5082100001,Escolarizada,146,91,,237,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,2,,4,0,0,,0,0,0,,0,2,2,,4,0,0,,0
616 2018-2019 14USU0220M 5091100011,616,2018-2019,14USU0220M,5091100011,Escolarizada,249,319,,568,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,2,,3,0,0,,0
617 2018-2019 14USU0220M 5092100006,617,2018-2019,14USU0220M,5092100006,Escolarizada,59,259,,318,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,5,,7,0,0,,0,0,0,,0,2,5,,7,0,0,,0
618 2018-2019 14USU0220M 5093100002,618,2018-2019,14USU0220M,5093100002,Escolarizada,126,301,,427,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,3,,3,0,1,,1,0,0,,0,0,4,,4,0,0,,0
619 2018-2019 14USU0220M 5094200006,619,2018-2019,14USU0220M,5094200006,Escolarizada,49,291,,340,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,1,,1,3,1,,4,0,0,,0,0,0,,0,3,3,,6,0,0,,0
620 2018-2019 14USU0220M 6093202001,620,2018-2019,14USU0220M,6093202001,Escolarizada,4,4,,8,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
621 2018-2019 14USU0220M 6093203005,621,2018-2019,14USU0220M,6093203005,Escolarizada,3,5,,8,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
622 2018-2019 14USU0220M 7011200088,622,2018-2019,14USU0220M,7011200088,Escolarizada,7,7,,14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
623 2018-2019 14USU0220M 7031200038,623,2018-2019,14USU0220M,7031200038,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
624 2018-2019 14USU0220M 7041400028,624,2018-2019,14USU0220M,7041400028,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
625 2018-2019 14USU0220M 7042000002,625,2018-2019,14USU0220M,7042000002,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
626 2018-2019 14USU0220M 7042100033,626,2018-2019,14USU0220M,7042100033,Escolarizada,4,3,,7,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
627 2018-2019 14USU0220M 7081100023,627,2018-2019,14USU0220M,7081100023,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
628 2018-2019 14USU0220M 7081100068,628,2018-2019,14USU0220M,7081100068,Escolarizada,9,2,,11,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
629 2018-2019 14USU0220M 7095600015,629,2018-2019,14USU0220M,7095600015,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
630 2018-2019 14USU0220M 8031200023,630,2018-2019,14USU0220M,8031200023,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
631 2018-2019 14USU0220M 8095200001,631,2018-2019,14USU0220M,8095200001,Escolarizada,7,11,,18,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
632 2018-2019 14USU0221L 5022000001,632,2018-2019,14USU0221L,5022000001,Escolarizada,53,94,,147,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,4,,6,0,0,,0,0,0,,0,2,4,,6,0,0,,0
633 2018-2019 14USU0221L 5031100007,633,2018-2019,14USU0221L,5031100007,Escolarizada,60,194,,254,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,2,,5,0,0,,0,0,0,,0,3,2,,5,0,0,,0
634 2018-2019 14USU0221L 5033100003,634,2018-2019,14USU0221L,5033100003,Escolarizada,126,187,,313,2,1,,3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,2,,3,0,0,,0,0,0,,0,3,3,,6,0,0,,0
635 2018-2019 14USU0221L 5042000002,635,2018-2019,14USU0221L,5042000002,Escolarizada,47,107,,154,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,4,,6,0,0,,0,0,0,,0,2,4,,6,0,0,,0
636 2018-2019 14USU0221L 5042400005,636,2018-2019,14USU0221L,5042400005,Escolarizada,120,153,,273,1,0,,1,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,3,,4,0,0,,0,0,0,,0,3,3,,6,1,0,,1
637 2018-2019 14USU0221L 5062200073,637,2018-2019,14USU0221L,5062200073,Escolarizada,99,30,,129,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,4,2,,6,0,0,,0,0,0,,0,5,2,,7,0,0,,0
638 2018-2019 14USU0221L 5071300009,638,2018-2019,14USU0221L,5071300009,Escolarizada,95,7,,102,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,0,,2,0,0,,0,0,0,,0,2,0,,2,0,0,,0
639 2018-2019 14USU0221L 5071300014,639,2018-2019,14USU0221L,5071300014,Escolarizada,279,30,,309,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,7,0,,7,0,0,,0,0,0,,0,7,0,,7,0,0,,0
640 2018-2019 14USU0221L 5071400008,640,2018-2019,14USU0221L,5071400008,Escolarizada,128,191,,319,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,10,,11,0,0,,0,0,0,,0,1,10,,11,0,0,,0
641 2018-2019 14USU0221L 5071700019,641,2018-2019,14USU0221L,5071700019,Escolarizada,48,27,,75,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,1,,3,0,0,,0,0,0,,0,2,1,,3,0,0,,0
642 2018-2019 14USU0221L 7012604064,642,2018-2019,14USU0221L,7012604064,Escolarizada,10,4,,14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
643 2018-2019 14USU0221L 8071000002,643,2018-2019,14USU0221L,8071000002,Escolarizada,10,3,,13,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
644 2018-2019 14USU0222K 5022200040,644,2018-2019,14USU0222K,5022200040,Escolarizada,12,26,,38,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
645 2018-2019 14USU0222K 5031100007,645,2018-2019,14USU0222K,5031100007,Escolarizada,32,126,,158,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,2,,2,0,0,,0,0,0,,0,0,2,,2,0,0,,0
646 2018-2019 14USU0222K 5032100038,646,2018-2019,14USU0222K,5032100038,Escolarizada,13,12,,25,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
647 2018-2019 14USU0222K 5033100003,647,2018-2019,14USU0222K,5033100003,Escolarizada,118,122,,240,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,2,1,,3,0,1,,1
648 2018-2019 14USU0222K 5042000002,648,2018-2019,14USU0222K,5042000002,Escolarizada,56,62,,118,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1
649 2018-2019 14USU0222K 5062200082,649,2018-2019,14USU0222K,5062200082,Escolarizada,49,31,,80,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,3,,4,0,0,,0,0,0,,0,1,3,,4,0,0,,0
650 2018-2019 14USU0222K 5071700019,650,2018-2019,14USU0222K,5071700019,Escolarizada,41,24,,65,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
651 2018-2019 14USU0230T 4093100005,651,2018-2019,14USU0230T,4093100005,Escolarizada,86,184,,270,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,3,,4,0,0,,0,0,0,,0,2,3,,5,0,0,,0
652 2018-2019 14USU0230T 4094100005,652,2018-2019,14USU0230T,4094100005,Escolarizada,86,250,,336,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,4,,5,0,0,,0,0,0,,0,2,4,,6,0,0,,0
653 2018-2019 14USU0230T 4094100010,653,2018-2019,14USU0230T,4094100010,Escolarizada,65,91,,156,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,1,,1,0,0,,0,0,0,,0,1,1,,2,0,0,,0
654 2018-2019 14USU0230T 4095300010,654,2018-2019,14USU0230T,4095300010,Escolarizada,219,251,,470,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1
655 2018-2019 14USU0230T 4103100001,655,2018-2019,14USU0230T,4103100001,Escolarizada,188,159,,347,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,3,2,,5,0,0,,0,0,0,,0,3,3,,6,0,0,,0
656 2018-2019 14USU0230T 5031100007,656,2018-2019,14USU0230T,5031100007,Escolarizada,442,1261,,1703,1,1,,2,0,0,,0,0,0,,0,0,3,,3,1,1,,2,8,16,,24,2,0,,2,0,0,,0,12,21,,33,0,0,,0
657 2018-2019 14USU0230T 5033200024,657,2018-2019,14USU0230T,5033200024,Escolarizada,7,23,,30,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,1,,2,0,0,,0
658 2018-2019 14USU0230T 5091100011,658,2018-2019,14USU0230T,5091100011,Escolarizada,1845,2534,,4379,1,1,,2,0,0,,0,0,0,,0,1,1,,2,0,0,,0,11,11,,22,1,1,,2,0,0,,0,14,14,,28,3,2,,5
659 2018-2019 14USU0230T 5092100006,659,2018-2019,14USU0230T,5092100006,Escolarizada,474,1870,,2344,0,0,,0,0,0,,0,0,0,,0,0,2,,2,0,0,,0,3,6,,9,0,0,,0,0,0,,0,3,8,,11,0,5,,5
660 2018-2019 14USU0230T 5093100002,660,2018-2019,14USU0230T,5093100002,Escolarizada,485,1085,,1570,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,4,3,,7,0,0,,0,0,0,,0,4,3,,7,0,0,,0
661 2018-2019 14USU0230T 5094200006,661,2018-2019,14USU0230T,5094200006,Escolarizada,194,794,,988,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,1,7,,8,0,0,,0,0,0,,0,1,8,,9,1,0,,1
662 2018-2019 14USU0230T 5094300009,662,2018-2019,14USU0230T,5094300009,Escolarizada,10,31,,41,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
663 2018-2019 14USU0230T 5101100015,663,2018-2019,14USU0230T,5101100015,Escolarizada,894,516,,1410,2,0,,2,0,0,,0,0,0,,0,0,1,,1,0,0,,0,11,3,,14,0,0,,0,0,0,,0,13,4,,17,1,0,,1
664 2018-2019 14USU0230T 6091301004,664,2018-2019,14USU0230T,6091301004,Escolarizada,83,123,,206,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0
665 2018-2019 14USU0230T 6091301005,665,2018-2019,14USU0230T,6091301005,Escolarizada,1,4,,5,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
666 2018-2019 14USU0230T 6091301008,666,2018-2019,14USU0230T,6091301008,Escolarizada,8,10,,18,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
667 2018-2019 14USU0230T 6091302001,667,2018-2019,14USU0230T,6091302001,Escolarizada,11,12,,23,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
668 2018-2019 14USU0230T 6091304001,668,2018-2019,14USU0230T,6091304001,Escolarizada,26,5,,31,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
669 2018-2019 14USU0230T 6091304018,669,2018-2019,14USU0230T,6091304018,Escolarizada,2,0,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
670 2018-2019 14USU0230T 6091305002,670,2018-2019,14USU0230T,6091305002,Escolarizada,147,36,,183,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
671 2018-2019 14USU0230T 6091306001,671,2018-2019,14USU0230T,6091306001,Escolarizada,8,2,,10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
672 2018-2019 14USU0230T 6091307001,672,2018-2019,14USU0230T,6091307001,Escolarizada,33,6,,39,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
673 2018-2019 14USU0230T 6091308001,673,2018-2019,14USU0230T,6091308001,Escolarizada,6,5,,11,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
674 2018-2019 14USU0230T 6091309002,674,2018-2019,14USU0230T,6091309002,Escolarizada,46,6,,52,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
675 2018-2019 14USU0230T 6091310001,675,2018-2019,14USU0230T,6091310001,Escolarizada,16,43,,59,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1
676 2018-2019 14USU0230T 6091310002,676,2018-2019,14USU0230T,6091310002,Escolarizada,1,7,,8,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
677 2018-2019 14USU0230T 6091311001,677,2018-2019,14USU0230T,6091311001,Escolarizada,6,10,,16,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
678 2018-2019 14USU0230T 6091312001,678,2018-2019,14USU0230T,6091312001,Escolarizada,8,5,,13,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
679 2018-2019 14USU0230T 6091313001,679,2018-2019,14USU0230T,6091313001,Escolarizada,2,0,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
