name,row,ciclo,cve_programa,total
211 PE únicos con matrícula -188 - 2019-2020 - 6091329001,188,2019-2020,6091329001,1
211 PE únicos con matrícula -189 - 2019-2020 - 6091331003,189,2019-2020,6091331003,1
211 PE únicos con matrícula -190 - 2019-2020 - 6091332001,190,2019-2020,6091332001,1
211 PE únicos con matrícula -191 - 2019-2020 - 6091334001,191,2019-2020,6091334001,1
211 PE únicos con matrícula -192 - 2019-2020 - 6091335001,192,2019-2020,6091335001,1
211 PE únicos con matrícula -193 - 2019-2020 - 6091335003,193,2019-2020,6091335003,1
211 PE únicos con matrícula -194 - 2019-2020 - 6091336001,194,2019-2020,6091336001,1
211 PE únicos con matrícula -195 - 2019-2020 - 6091336005,195,2019-2020,6091336005,1
211 PE únicos con matrícula -196 - 2019-2020 - 6091336009,196,2019-2020,6091336009,1
211 PE únicos con matrícula -197 - 2019-2020 - 6091336013,197,2019-2020,6091336013,1
211 PE únicos con matrícula -198 - 2019-2020 - 6091337005,198,2019-2020,6091337005,1
211 PE únicos con matrícula -199 - 2019-2020 - 6091338003,199,2019-2020,6091338003,1
211 PE únicos con matrícula -200 - 2019-2020 - 6091339001,200,2019-2020,6091339001,1
211 PE únicos con matrícula -201 - 2019-2020 - 6091340001,201,2019-2020,6091340001,1
211 PE únicos con matrícula -202 - 2019-2020 - 6091340004,202,2019-2020,6091340004,1
211 PE únicos con matrícula -203 - 2019-2020 - 6091341001,203,2019-2020,6091341001,1
211 PE únicos con matrícula -204 - 2019-2020 - 6091342012,204,2019-2020,6091342012,1
211 PE únicos con matrícula -205 - 2019-2020 - 6091343001,205,2019-2020,6091343001,1
211 PE únicos con matrícula -206 - 2019-2020 - 6091344001,206,2019-2020,6091344001,1
211 PE únicos con matrícula -207 - 2019-2020 - 6091344002,207,2019-2020,6091344002,1
211 PE únicos con matrícula -208 - 2019-2020 - 6091345008,208,2019-2020,6091345008,1
211 PE únicos con matrícula -209 - 2019-2020 - 6092202002,209,2019-2020,6092202002,1
211 PE únicos con matrícula -210 - 2019-2020 - 6092203006,210,2019-2020,6092203006,1
211 PE únicos con matrícula -211 - 2019-2020 - 6092204007,211,2019-2020,6092204007,1
211 PE únicos con matrícula -212 - 2019-2020 - 6092206002,212,2019-2020,6092206002,1
211 PE únicos con matrícula -213 - 2019-2020 - 6092206010,213,2019-2020,6092206010,1
211 PE únicos con matrícula -214 - 2019-2020 - 6092207003,214,2019-2020,6092207003,1
211 PE únicos con matrícula -215 - 2019-2020 - 6092208015,215,2019-2020,6092208015,1
211 PE únicos con matrícula -216 - 2019-2020 - 6093201005,216,2019-2020,6093201005,1
211 PE únicos con matrícula -217 - 2019-2020 - 6093202001,217,2019-2020,6093202001,1
211 PE únicos con matrícula -218 - 2019-2020 - 6093203005,218,2019-2020,6093203005,1
211 PE únicos con matrícula -219 - 2019-2020 - 6093204001,219,2019-2020,6093204001,1
211 PE únicos con matrícula -220 - 2019-2020 - 6093205004,220,2019-2020,6093205004,1
211 PE únicos con matrícula -221 - 2019-2020 - 6093206003,221,2019-2020,6093206003,1
211 PE únicos con matrícula -222 - 2019-2020 - 6095600002,222,2019-2020,6095600002,1
211 PE únicos con matrícula -223 - 2019-2020 - 7011000002,223,2019-2020,7011000002,1
211 PE únicos con matrícula -224 - 2019-2020 - 7011000042,224,2019-2020,7011000042,1
211 PE únicos con matrícula -225 - 2019-2020 - 7011200033,225,2019-2020,7011200033,1
211 PE únicos con matrícula -226 - 2019-2020 - 7011200077,226,2019-2020,7011200077,1
211 PE únicos con matrícula -227 - 2019-2020 - 7011200088,227,2019-2020,7011200088,1
211 PE únicos con matrícula -228 - 2019-2020 - 7011400011,228,2019-2020,7011400011,1
211 PE únicos con matrícula -229 - 2019-2020 - 7011400029,229,2019-2020,7011400029,1
211 PE únicos con matrícula -230 - 2019-2020 - 7012000087,230,2019-2020,7012000087,1
211 PE únicos con matrícula -231 - 2019-2020 - 7012400001,231,2019-2020,7012400001,1
211 PE únicos con matrícula -232 - 2019-2020 - 7012500034,232,2019-2020,7012500034,1
211 PE únicos con matrícula -233 - 2019-2020 - 7012601008,233,2019-2020,7012601008,1
211 PE únicos con matrícula -234 - 2019-2020 - 7012602009,234,2019-2020,7012602009,1
211 PE únicos con matrícula -235 - 2019-2020 - 7012603017,235,2019-2020,7012603017,1
211 PE únicos con matrícula -236 - 2019-2020 - 7012604029,236,2019-2020,7012604029,1
211 PE únicos con matrícula -237 - 2019-2020 - 7012604064,237,2019-2020,7012604064,1
211 PE únicos con matrícula -238 - 2019-2020 - 7021000014,238,2019-2020,7021000014,1
211 PE únicos con matrícula -239 - 2019-2020 - 7021300007,239,2019-2020,7021300007,1
211 PE únicos con matrícula -240 - 2019-2020 - 7021400005,240,2019-2020,7021400005,1
211 PE únicos con matrícula -241 - 2019-2020 - 7021600006,241,2019-2020,7021600006,1
211 PE únicos con matrícula -242 - 2019-2020 - 7022200011,242,2019-2020,7022200011,1
211 PE únicos con matrícula -243 - 2019-2020 - 7022200019,243,2019-2020,7022200019,1
211 PE únicos con matrícula -244 - 2019-2020 - 7022300005,244,2019-2020,7022300005,1
211 PE únicos con matrícula -245 - 2019-2020 - 7022400002,245,2019-2020,7022400002,1
211 PE únicos con matrícula -246 - 2019-2020 - 7022500015,246,2019-2020,7022500015,1
211 PE únicos con matrícula -247 - 2019-2020 - 7022600008,247,2019-2020,7022600008,1
211 PE únicos con matrícula -248 - 2019-2020 - 7031000001,248,2019-2020,7031000001,1
211 PE únicos con matrícula -249 - 2019-2020 - 7031000012,249,2019-2020,7031000012,1
211 PE únicos con matrícula -250 - 2019-2020 - 7031100001,250,2019-2020,7031100001,1
211 PE únicos con matrícula -251 - 2019-2020 - 7031100005,251,2019-2020,7031100005,1
211 PE únicos con matrícula -252 - 2019-2020 - 7031100043,252,2019-2020,7031100043,1
211 PE únicos con matrícula -253 - 2019-2020 - 7031100103,253,2019-2020,7031100103,1
211 PE únicos con matrícula -254 - 2019-2020 - 7031100176,254,2019-2020,7031100176,1
211 PE únicos con matrícula -255 - 2019-2020 - 7031100188,255,2019-2020,7031100188,1
211 PE únicos con matrícula -256 - 2019-2020 - 7031200043,256,2019-2020,7031200043,1
211 PE únicos con matrícula -257 - 2019-2020 - 7031200071,257,2019-2020,7031200071,1
211 PE únicos con matrícula -258 - 2019-2020 - 7031300005,258,2019-2020,7031300005,1
211 PE únicos con matrícula -259 - 2019-2020 - 7031300023,259,2019-2020,7031300023,1
211 PE únicos con matrícula -260 - 2019-2020 - 7031300041,260,2019-2020,7031300041,1
211 PE únicos con matrícula -261 - 2019-2020 - 7031300078,261,2019-2020,7031300078,1
211 PE únicos con matrícula -262 - 2019-2020 - 7031400008,262,2019-2020,7031400008,1
211 PE únicos con matrícula -263 - 2019-2020 - 7031400038,263,2019-2020,7031400038,1
211 PE únicos con matrícula -264 - 2019-2020 - 7031500022,264,2019-2020,7031500022,1
211 PE únicos con matrícula -265 - 2019-2020 - 7031500062,265,2019-2020,7031500062,1
211 PE únicos con matrícula -266 - 2019-2020 - 7032100004,266,2019-2020,7032100004,1
211 PE únicos con matrícula -267 - 2019-2020 - 7032100037,267,2019-2020,7032100037,1
211 PE únicos con matrícula -268 - 2019-2020 - 7032100049,268,2019-2020,7032100049,1
211 PE únicos con matrícula -269 - 2019-2020 - 7033100026,269,2019-2020,7033100026,1
211 PE únicos con matrícula -270 - 2019-2020 - 7041100024,270,2019-2020,7041100024,1
211 PE únicos con matrícula -271 - 2019-2020 - 7041100026,271,2019-2020,7041100026,1
211 PE únicos con matrícula -272 - 2019-2020 - 7041100029,272,2019-2020,7041100029,1
211 PE únicos con matrícula -273 - 2019-2020 - 7041200034,273,2019-2020,7041200034,1
211 PE únicos con matrícula -274 - 2019-2020 - 7041300021,274,2019-2020,7041300021,1
211 PE únicos con matrícula -275 - 2019-2020 - 7041300024,275,2019-2020,7041300024,1
211 PE únicos con matrícula -276 - 2019-2020 - 7041400008,276,2019-2020,7041400008,1
211 PE únicos con matrícula -277 - 2019-2020 - 7041400048,277,2019-2020,7041400048,1
211 PE únicos con matrícula -278 - 2019-2020 - 7042100015,278,2019-2020,7042100015,1
211 PE únicos con matrícula -279 - 2019-2020 - 7042100033,279,2019-2020,7042100033,1
211 PE únicos con matrícula -280 - 2019-2020 - 7042100311,280,2019-2020,7042100311,1
211 PE únicos con matrícula -281 - 2019-2020 - 7042300011,281,2019-2020,7042300011,1
211 PE únicos con matrícula -282 - 2019-2020 - 7042300040,282,2019-2020,7042300040,1
211 PE únicos con matrícula -283 - 2019-2020 - 7042300054,283,2019-2020,7042300054,1
211 PE únicos con matrícula -284 - 2019-2020 - 7042500034,284,2019-2020,7042500034,1
211 PE únicos con matrícula -285 - 2019-2020 - 7042500117,285,2019-2020,7042500117,1
211 PE únicos con matrícula -286 - 2019-2020 - 7051300013,286,2019-2020,7051300013,1
211 PE únicos con matrícula -287 - 2019-2020 - 7051300018,287,2019-2020,7051300018,1
211 PE únicos con matrícula -288 - 2019-2020 - 7051300079,288,2019-2020,7051300079,1
211 PE únicos con matrícula -289 - 2019-2020 - 7052100009,289,2019-2020,7052100009,1
211 PE únicos con matrícula -290 - 2019-2020 - 7052100021,290,2019-2020,7052100021,1
211 PE únicos con matrícula -291 - 2019-2020 - 7052200003,291,2019-2020,7052200003,1
211 PE únicos con matrícula -292 - 2019-2020 - 7052200006,292,2019-2020,7052200006,1
211 PE únicos con matrícula -293 - 2019-2020 - 7052200018,293,2019-2020,7052200018,1
211 PE únicos con matrícula -294 - 2019-2020 - 7052300006,294,2019-2020,7052300006,1
211 PE únicos con matrícula -295 - 2019-2020 - 7052300025,295,2019-2020,7052300025,1
211 PE únicos con matrícula -296 - 2019-2020 - 7053100007,296,2019-2020,7053100007,1
211 PE únicos con matrícula -297 - 2019-2020 - 7053100018,297,2019-2020,7053100018,1
211 PE únicos con matrícula -298 - 2019-2020 - 7061000012,298,2019-2020,7061000012,1
211 PE únicos con matrícula -299 - 2019-2020 - 7061100016,299,2019-2020,7061100016,1
211 PE únicos con matrícula -300 - 2019-2020 - 7061300005,300,2019-2020,7061300005,1
211 PE únicos con matrícula -301 - 2019-2020 - 7062000007,301,2019-2020,7062000007,1
211 PE únicos con matrícula -302 - 2019-2020 - 7062200049,302,2019-2020,7062200049,1
211 PE únicos con matrícula -303 - 2019-2020 - 7062200074,303,2019-2020,7062200074,1
211 PE únicos con matrícula -304 - 2019-2020 - 7071000033,304,2019-2020,7071000033,1
211 PE únicos con matrícula -305 - 2019-2020 - 7071000035,305,2019-2020,7071000035,1
211 PE únicos con matrícula -306 - 2019-2020 - 7071200009,306,2019-2020,7071200009,1
211 PE únicos con matrícula -307 - 2019-2020 - 7071200021,307,2019-2020,7071200021,1
211 PE únicos con matrícula -308 - 2019-2020 - 7071300003,308,2019-2020,7071300003,1
211 PE únicos con matrícula -309 - 2019-2020 - 7071300026,309,2019-2020,7071300026,1
211 PE únicos con matrícula -310 - 2019-2020 - 7071400012,310,2019-2020,7071400012,1
