name,row,ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,disc_fis_motriz_h,disc_fis_motriz_m,disc_fis_motriz_nb,disc_fis_motriz_t,disc_intelectual_h,disc_intelectual_m,disc_intelectual_nb,disc_intelectual_t,disc_multiple_h,disc_multiple_m,disc_multiple_nb,disc_multiple_t,disc_aud_hipoacusia_h,disc_aud_hipoacusia_m,disc_aud_hipoacusia_nb,disc_aud_hipoacusia_t,disc_aud_sordera_h,disc_aud_sordera_m,disc_aud_sordera_nb,disc_aud_sordera_t,disc_vis_baja_vision_h,disc_vis_baja_vision_m,disc_vis_baja_vision_nb,disc_vis_baja_vision_t,disc_vis_ceguera_h,disc_vis_ceguera_m,disc_vis_ceguera_nb,disc_vis_ceguera_t,disc_psicosocial_h,disc_psicosocial_m,disc_psicosocial_nb,disc_psicosocial_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
105 2020-2021 14MMS0651K BGAI,105,2020-2021,14MMS0651K,BGAI,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
106 2020-2021 14MMS0651K BGC,106,2020-2021,14MMS0651K,BGC,Escolarizada,226,341,,567,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,4,5,,9,0,0,,0,1,0,,1,5,6,,11,0,1,,1
107 2020-2021 14MMS0651K BGC,107,2020-2021,14MMS0651K,BGC,Escolarizada,206,274,,480,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,4,,6,0,2,,2,0,0,,0,2,7,,9,0,1,,1
108 2020-2021 14MMS0652J BGC,108,2020-2021,14MMS0652J,BGC,Escolarizada,132,170,,302,0,0,,0,2,0,,2,0,0,,0,0,0,,0,0,0,,0,2,8,,10,1,0,,1,0,0,,0,5,8,,13,0,0,,0
109 2020-2021 14MMS0652J BGC,109,2020-2021,14MMS0652J,BGC,Escolarizada,124,151,,275,0,2,,2,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,4,,5,0,1,,1,0,0,,0,2,7,,9,0,0,,0
110 2020-2021 14MMS0653I BGC,110,2020-2021,14MMS0653I,BGC,Escolarizada,272,315,,587,0,1,,1,0,0,,0,0,0,,0,1,0,,1,1,0,,1,0,1,,1,1,0,,1,0,0,,0,3,2,,5,0,1,,1
111 2020-2021 14MMS0653I BGC,111,2020-2021,14MMS0653I,BGC,Escolarizada,248,330,,578,0,2,,2,0,0,,0,0,0,,0,0,0,,0,0,1,,1,2,2,,4,1,1,,2,0,0,,0,3,6,,9,0,0,,0
112 2020-2021 14MMS0654H BGAI,112,2020-2021,14MMS0654H,BGAI,Escolarizada,26,23,,49,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
113 2020-2021 14MMS0654H BGC,113,2020-2021,14MMS0654H,BGC,Escolarizada,306,558,,864,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,4,7,,11,0,1,,1,0,0,,0,5,9,,14,0,1,,1
114 2020-2021 14MMS0654H BGC,114,2020-2021,14MMS0654H,BGC,Escolarizada,301,465,,766,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,4,,7,0,0,,0,0,0,,0,3,4,,7,0,0,,0
115 2020-2021 14MMS0655G BGC,115,2020-2021,14MMS0655G,BGC,Escolarizada,380,447,,827,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,1,2,,3,0,0,,0,0,0,,0,1,3,,4,1,1,,2
116 2020-2021 14MMS0655G BGC,116,2020-2021,14MMS0655G,BGC,Escolarizada,360,409,,769,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,3,1,,4,0,0,,0,0,0,,0,3,2,,5,0,2,,2
117 2020-2021 14MMS0656F BGC,117,2020-2021,14MMS0656F,BGC,Escolarizada,121,129,,250,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
118 2020-2021 14MMS0656F BGC,118,2020-2021,14MMS0656F,BGC,Escolarizada,115,106,,221,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
119 2020-2021 14MMS0657E BGAI,119,2020-2021,14MMS0657E,BGAI,Escolarizada,176,159,,335,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
120 2020-2021 14MMS0657E BGC,120,2020-2021,14MMS0657E,BGC,Escolarizada,458,668,,1126,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,6,4,,10,0,1,,1,0,0,,0,6,6,,12,0,0,,0
121 2020-2021 14MMS0657E BGC,121,2020-2021,14MMS0657E,BGC,Escolarizada,493,629,,1122,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,1,,1,3,7,,10,0,0,,0,0,0,,0,4,8,,12,0,0,,0
122 2020-2021 14MMS0658D BGC,122,2020-2021,14MMS0658D,BGC,Escolarizada,325,429,,754,0,0,,0,1,1,,2,0,0,,0,0,1,,1,0,0,,0,6,4,,10,0,0,,0,1,0,,1,8,6,,14,0,0,,0
123 2020-2021 14MMS0658D BGC,123,2020-2021,14MMS0658D,BGC,Escolarizada,300,376,,676,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,7,7,,14,0,0,,0,0,0,,0,7,7,,14,0,0,,0
124 2020-2021 14MMS0659C BGC,124,2020-2021,14MMS0659C,BGC,Escolarizada,162,229,,391,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,6,,8,0,3,,3,0,0,,0,2,9,,11,0,0,,0
125 2020-2021 14MMS0659C BGC,125,2020-2021,14MMS0659C,BGC,Escolarizada,142,210,,352,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,8,,10,0,1,,1,0,0,,0,2,9,,11,0,0,,0
126 2020-2021 14MMS0660S BGC,126,2020-2021,14MMS0660S,BGC,Escolarizada,208,190,,398,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,1,0,,1,0,0,,0
127 2020-2021 14MMS0660S BGC,127,2020-2021,14MMS0660S,BGC,Escolarizada,187,131,,318,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
128 2020-2021 14MMS0661R BGC,128,2020-2021,14MMS0661R,BGC,Escolarizada,92,104,,196,0,1,,1,0,0,,0,0,0,,0,0,0,,0,1,0,,1,1,0,,1,0,0,,0,0,0,,0,2,1,,3,0,0,,0
129 2020-2021 14MMS0662Q BGC,129,2020-2021,14MMS0662Q,BGC,Escolarizada,135,145,,280,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
130 2020-2021 14MMS0663P BGC,130,2020-2021,14MMS0663P,BGC,Escolarizada,43,52,,95,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,2,,2,0,0,,0
131 2020-2021 14MMS0663P BGC,131,2020-2021,14MMS0663P,BGC,Escolarizada,35,32,,67,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
132 2020-2021 14MMS0664O BGC,132,2020-2021,14MMS0664O,BGC,Escolarizada,75,83,,158,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
133 2020-2021 14MMS0665N BGC,133,2020-2021,14MMS0665N,BGC,Escolarizada,74,90,,164,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,2,0,,2,0,0,,0
134 2020-2021 14MMS0665N BGC,134,2020-2021,14MMS0665N,BGC,Escolarizada,41,40,,81,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0
135 2020-2021 14MMS0666M BGC,135,2020-2021,14MMS0666M,BGC,Escolarizada,82,105,,187,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,3,,4,0,0,,0,0,0,,0,1,4,,5,0,0,,0
136 2020-2021 14MMS0666M BGC,136,2020-2021,14MMS0666M,BGC,Escolarizada,44,53,,97,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,4,,5,0,0,,0,0,0,,0,1,4,,5,0,0,,0
137 2020-2021 14MMS0667L BGC,137,2020-2021,14MMS0667L,BGC,Escolarizada,63,116,,179,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
138 2020-2021 14MMS0667L BGC,138,2020-2021,14MMS0667L,BGC,Escolarizada,46,87,,133,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
139 2020-2021 14MMS0668K BGC,139,2020-2021,14MMS0668K,BGC,Escolarizada,148,177,,325,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,1,1,,2,0,0,,0,0,0,,0,2,1,,3,0,0,,0
140 2020-2021 14MMS0668K BGC,140,2020-2021,14MMS0668K,BGC,Escolarizada,98,168,,266,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,2,,3,0,0,,0,0,0,,0,1,2,,3,0,0,,0
141 2020-2021 14MMS0669J BGC,141,2020-2021,14MMS0669J,BGC,Escolarizada,61,91,,152,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,2,,2,0,0,,0,0,0,,0,0,3,,3,0,0,,0
142 2020-2021 14MMS0669J BGC,142,2020-2021,14MMS0669J,BGC,Escolarizada,62,66,,128,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
143 2020-2021 14MMS0670Z BGC,143,2020-2021,14MMS0670Z,BGC,Escolarizada,77,80,,157,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0
144 2020-2021 14MMS0671Y BGC,144,2020-2021,14MMS0671Y,BGC,Escolarizada,42,43,,85,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
145 2020-2021 14MMS0671Y BGC,145,2020-2021,14MMS0671Y,BGC,Escolarizada,31,44,,75,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
146 2020-2021 14MMS0672X BGC,146,2020-2021,14MMS0672X,BGC,Escolarizada,27,32,,59,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
147 2020-2021 14MMS0673W BGC,147,2020-2021,14MMS0673W,BGC,Escolarizada,66,60,,126,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,2,,2,0,0,,0
148 2020-2021 14MMS0673W BGC,148,2020-2021,14MMS0673W,BGC,Escolarizada,52,59,,111,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
149 2020-2021 14MMS0674V BGC,149,2020-2021,14MMS0674V,BGC,Escolarizada,76,85,,161,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
150 2020-2021 14MMS0675U BGC,150,2020-2021,14MMS0675U,BGC,Escolarizada,56,80,,136,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,1,,2,0,0,,0
151 2020-2021 14MMS0676T BGC,151,2020-2021,14MMS0676T,BGC,Escolarizada,82,79,,161,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
152 2020-2021 14MMS0676T BGC,152,2020-2021,14MMS0676T,BGC,Escolarizada,41,47,,88,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
153 2020-2021 14MMS0677S BGC,153,2020-2021,14MMS0677S,BGC,Escolarizada,77,64,,141,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
154 2020-2021 14MMS0677S BGC,154,2020-2021,14MMS0677S,BGC,Escolarizada,39,67,,106,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
155 2020-2021 14MMS0678R BGC,155,2020-2021,14MMS0678R,BGC,Escolarizada,133,110,,243,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
156 2020-2021 14MMS0679Q BGC,156,2020-2021,14MMS0679Q,BGC,Escolarizada,186,164,,350,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
157 2020-2021 14MMS0680F BGC,157,2020-2021,14MMS0680F,BGC,Escolarizada,110,104,,214,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,1,,1,0,0,,0
158 2020-2021 14MMS0681E BGC,158,2020-2021,14MMS0681E,BGC,Escolarizada,95,103,,198,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
159 2020-2021 14MMS0682D BGC,159,2020-2021,14MMS0682D,BGC,Escolarizada,74,88,,162,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
160 2020-2021 14MMS0682D BGC,160,2020-2021,14MMS0682D,BGC,Escolarizada,67,68,,135,0,1,,1,1,0,,1,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,2,1,,3,0,0,,0
161 2020-2021 14MMS0683C BGC,161,2020-2021,14MMS0683C,BGC,Escolarizada,79,89,,168,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
162 2020-2021 14MMS0683C BGC,162,2020-2021,14MMS0683C,BGC,Escolarizada,82,82,,164,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,1,0,,1,0,0,,0,0,0,,0,1,1,,2,0,1,,1
163 2020-2021 14MMS0684B BGC,163,2020-2021,14MMS0684B,BGC,Escolarizada,43,55,,98,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
164 2020-2021 14MMS0684B BGC,164,2020-2021,14MMS0684B,BGC,Escolarizada,17,19,,36,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
165 2020-2021 14MMS0685A BGAI,165,2020-2021,14MMS0685A,BGAI,Escolarizada,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
166 2020-2021 14MMS0685A BGC,166,2020-2021,14MMS0685A,BGC,Escolarizada,108,108,,216,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,1,,1,0,0,,0,0,0,,0,1,2,,3,5,6,,11
167 2020-2021 14MMS0685A BGC,167,2020-2021,14MMS0685A,BGC,Escolarizada,83,88,,171,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,0,,2,0,0,,0,0,0,,0,0,0,,0,2,0,,2,1,5,,6
168 2020-2021 14MMS0686Z BGC,168,2020-2021,14MMS0686Z,BGC,Escolarizada,67,75,,142,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,1,0,,1,39,29,,68
169 2020-2021 14MMS0686Z BGC,169,2020-2021,14MMS0686Z,BGC,Escolarizada,53,53,,106,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,11,12,,23
170 2020-2021 14MMS0687Z BGC,170,2020-2021,14MMS0687Z,BGC,Escolarizada,57,57,,114,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,5,2,,7
171 2020-2021 14MMS0688Y BGC,171,2020-2021,14MMS0688Y,BGC,Escolarizada,95,117,,212,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,4,7,,11
172 2020-2021 14MMS0689X BGC,172,2020-2021,14MMS0689X,BGC,Escolarizada,64,55,,119,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
173 2020-2021 14MMS0690M BGC,173,2020-2021,14MMS0690M,BGC,Escolarizada,23,42,,65,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
174 2020-2021 14MMS0691L BGC,174,2020-2021,14MMS0691L,BGC,Escolarizada,76,108,,184,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
175 2020-2021 14MMS0692K BGC,175,2020-2021,14MMS0692K,BGC,Escolarizada,116,114,,230,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,1,,3,1,0,,1,0,0,,0,3,1,,4,0,0,,0
176 2020-2021 14MMS0693J BGC,176,2020-2021,14MMS0693J,BGC,Escolarizada,193,182,,375,1,1,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,1,,1
177 2020-2021 14MMS0693J BGC,177,2020-2021,14MMS0693J,BGC,Escolarizada,144,163,,307,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
178 2020-2021 14MMS0694I BGC,178,2020-2021,14MMS0694I,BGC,Escolarizada,39,58,,97,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,1,,2,0,0,,0
179 2020-2021 14MMS0694I BGC,179,2020-2021,14MMS0694I,BGC,Escolarizada,40,55,,95,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
180 2020-2021 14MMS0695H BGC,180,2020-2021,14MMS0695H,BGC,Escolarizada,103,117,,220,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,1,2,,3,0,0,,0,0,0,,0,1,3,,4,0,0,,0
181 2020-2021 14MMS0695H BGC,181,2020-2021,14MMS0695H,BGC,Escolarizada,77,109,,186,0,0,,0,1,0,,1,0,0,,0,0,1,,1,1,0,,1,2,0,,2,1,0,,1,0,0,,0,5,1,,6,0,0,,0
182 2020-2021 14MMS0696G BGC,182,2020-2021,14MMS0696G,BGC,Escolarizada,123,170,,293,0,2,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,2,,2,0,0,,0
183 2020-2021 14MMS0696G BGC,183,2020-2021,14MMS0696G,BGC,Escolarizada,84,126,,210,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
184 2020-2021 14MMS0697F BGC,184,2020-2021,14MMS0697F,BGC,Escolarizada,66,63,,129,1,1,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0
185 2020-2021 14MMS0697F BGC,185,2020-2021,14MMS0697F,BGC,Escolarizada,41,42,,83,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
186 2020-2021 14MMS0698E BGC,186,2020-2021,14MMS0698E,BGC,Escolarizada,134,105,,239,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
187 2020-2021 14MMS0698E BGC,187,2020-2021,14MMS0698E,BGC,Escolarizada,84,81,,165,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
188 2020-2021 14MMS0699D BGC,188,2020-2021,14MMS0699D,BGC,Escolarizada,91,93,,184,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,0,,2,0,0,,0,0,0,,0,3,0,,3,0,0,,0
189 2020-2021 14MMS0699D BGC,189,2020-2021,14MMS0699D,BGC,Escolarizada,52,66,,118,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
190 2020-2021 14MMS0700C BGC,190,2020-2021,14MMS0700C,BGC,Escolarizada,112,134,,246,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
191 2020-2021 14MMS0701B BGC,191,2020-2021,14MMS0701B,BGC,Escolarizada,211,261,,472,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,1,,3,0,0,,0,0,0,,0,2,1,,3,2,0,,2
192 2020-2021 14MMS0701B BGC,192,2020-2021,14MMS0701B,BGC,Escolarizada,169,204,,373,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,8,,9,0,0,,0,1,0,,1,2,8,,10,0,0,,0
193 2020-2021 14MMS0702A BGC,193,2020-2021,14MMS0702A,BGC,Escolarizada,83,75,,158,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,1,1,,2,1,0,,1,0,0,,0,2,2,,4,0,0,,0
194 2020-2021 14MMS0703Z BGC,194,2020-2021,14MMS0703Z,BGC,Escolarizada,79,81,,160,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
195 2020-2021 14MMS0703Z BGC,195,2020-2021,14MMS0703Z,BGC,Escolarizada,45,53,,98,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
196 2020-2021 14MMS0704Z BGC,196,2020-2021,14MMS0704Z,BGC,Escolarizada,76,77,,153,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
197 2020-2021 14MMS0705Y BGC,197,2020-2021,14MMS0705Y,BGC,Escolarizada,159,186,,345,1,1,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,2,,3,1,0,,1,0,0,,0,3,3,,6,0,1,,1
198 2020-2021 14MMS0705Y BGC,198,2020-2021,14MMS0705Y,BGC,Escolarizada,151,184,,335,2,1,,3,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,3,,3,0,0,,0,0,0,,0,3,4,,7,0,0,,0
199 2020-2021 14MMS0706X BGC,199,2020-2021,14MMS0706X,BGC,Escolarizada,197,250,,447,0,0,,0,2,1,,3,0,0,,0,0,0,,0,0,0,,0,2,4,,6,1,0,,1,0,0,,0,5,5,,10,0,0,,0
200 2020-2021 14MMS0706X BGC,200,2020-2021,14MMS0706X,BGC,Escolarizada,214,219,,433,0,1,,1,1,0,,1,0,0,,0,1,0,,1,1,0,,1,4,2,,6,0,0,,0,1,0,,1,8,3,,11,0,0,,0
201 2020-2021 14MMS0707W BGC,201,2020-2021,14MMS0707W,BGC,Escolarizada,189,226,,415,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,2,,2,0,0,,0,0,0,,0,0,2,,2,0,0,,0
202 2020-2021 14MMS0707W BGC,202,2020-2021,14MMS0707W,BGC,Escolarizada,166,187,,353,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
203 2020-2021 14MMS0708V BGC,203,2020-2021,14MMS0708V,BGC,Escolarizada,170,187,,357,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,0,,2,0,0,,0,0,0,,0,2,0,,2,0,0,,0
204 2020-2021 14MMS0708V BGC,204,2020-2021,14MMS0708V,BGC,Escolarizada,125,139,,264,0,0,,0,0,2,,2,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,3,,3,0,0,,0
205 2020-2021 14MMS0709U BGC,205,2020-2021,14MMS0709U,BGC,Escolarizada,115,122,,237,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1
206 2020-2021 14MMS0709U BGC,206,2020-2021,14MMS0709U,BGC,Escolarizada,92,75,,167,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
207 2020-2021 14MMS0710J BGC,207,2020-2021,14MMS0710J,BGC,Escolarizada,104,110,,214,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1
208 2020-2021 14MMS0710J BGC,208,2020-2021,14MMS0710J,BGC,Escolarizada,70,85,,155,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,1,0,,1
209 2020-2021 14MMS0711I BGC,209,2020-2021,14MMS0711I,BGC,Escolarizada,96,99,,195,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
210 2020-2021 14MMS0712H BGC,210,2020-2021,14MMS0712H,BGC,Escolarizada,113,162,,275,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
211 2020-2021 14MMS0712H BGC,211,2020-2021,14MMS0712H,BGC,Escolarizada,114,120,,234,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
212 2020-2021 14MMS0713G BGC,212,2020-2021,14MMS0713G,BGC,Escolarizada,124,159,,283,1,1,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,2,,5,0,0,,0,0,0,,0,4,3,,7,0,0,,0
213 2020-2021 14MMS0713G BGC,213,2020-2021,14MMS0713G,BGC,Escolarizada,125,133,,258,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,2,0,,2,0,0,,0
