name,row,ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
368 2021-2022 14USU0011G 5071100005 Escolarizada,368,2021-2022,14USU0011G,5071100005,Escolarizada,44,32,,76,3,1,,4,0,0,,0
369 2021-2022 14USU0011G 5071300014 Escolarizada,369,2021-2022,14USU0011G,5071300014,Escolarizada,91,10,,101,4,0,,4,0,0,,0
370 2021-2022 14USU0011G 5073200005 Escolarizada,370,2021-2022,14USU0011G,5073200005,Escolarizada,75,14,,89,0,0,,0,1,0,,1
371 2021-2022 14USU0011G 5091100011 Escolarizada,371,2021-2022,14USU0011G,5091100011,Escolarizada,27,43,,70,0,0,,0,0,0,,0
372 2021-2022 14USU0011G 5092100006 Escolarizada,372,2021-2022,14USU0011G,5092100006,Escolarizada,8,60,,68,0,1,,1,0,0,,0
373 2021-2022 14USU0011G 5094100009 Escolarizada,373,2021-2022,14USU0011G,5094100009,Escolarizada,76,202,,278,1,4,,5,0,0,,0
374 2021-2022 14USU0011G 5094200006 Escolarizada,374,2021-2022,14USU0011G,5094200006,Escolarizada,11,59,,70,0,2,,2,0,0,,0
375 2021-2022 14USU0100Z 5012603011 Escolarizada,375,2021-2022,14USU0100Z,5012603011,Escolarizada,44,113,,157,1,1,,2,0,0,,0
376 2021-2022 14USU0100Z 5012603027 Escolarizada,376,2021-2022,14USU0100Z,5012603027,Escolarizada,55,125,,180,1,2,,3,0,0,,0
377 2021-2022 14USU0100Z 5022300022 Escolarizada,377,2021-2022,14USU0100Z,5022300022,Escolarizada,147,445,,592,8,7,,15,0,0,,0
378 2021-2022 14USU0100Z 5022500008 Escolarizada,378,2021-2022,14USU0100Z,5022500008,Escolarizada,387,296,,683,12,11,,23,1,1,,2
379 2021-2022 14USU0100Z 5022600002 Escolarizada,379,2021-2022,14USU0100Z,5022600002,Escolarizada,279,147,,426,6,7,,13,0,0,,0
380 2021-2022 14USU0100Z 5031200004 Escolarizada,380,2021-2022,14USU0100Z,5031200004,Escolarizada,84,190,,274,5,6,,11,1,0,,1
381 2021-2022 14USU0100Z 5033100003 Escolarizada,381,2021-2022,14USU0100Z,5033100003,Escolarizada,2818,3212,,6030,39,46,,85,5,3,,8
382 2021-2022 14USU0100Z 5052300015 Escolarizada,382,2021-2022,14USU0100Z,5052300015,Escolarizada,154,150,,304,3,6,,9,0,0,,0
383 2021-2022 14USU0100Z 7022300015 Escolarizada,383,2021-2022,14USU0100Z,7022300015,Escolarizada,0,0,,0,0,0,,0,0,0,,0
384 2021-2022 14USU0100Z 7022600002 Escolarizada,384,2021-2022,14USU0100Z,7022600002,Escolarizada,2,3,,5,0,0,,0,0,0,,0
385 2021-2022 14USU0100Z 7033100026 Escolarizada,385,2021-2022,14USU0100Z,7033100026,Escolarizada,55,46,,101,2,0,,2,0,0,,0
386 2021-2022 14USU0100Z 8033100009 Escolarizada,386,2021-2022,14USU0100Z,8033100009,Escolarizada,22,11,,33,0,0,,0,0,0,,0
387 2021-2022 14USU0110G 4071300015 Escolarizada,387,2021-2022,14USU0110G,4071300015,Escolarizada,0,0,,0,0,0,,0,0,0,,0
388 2021-2022 14USU0110G 5052100005 Escolarizada,388,2021-2022,14USU0110G,5052100005,Escolarizada,359,121,,480,10,2,,12,0,0,,0
389 2021-2022 14USU0110G 5052200007 Escolarizada,389,2021-2022,14USU0110G,5052200007,Escolarizada,416,394,,810,17,7,,24,1,1,,2
390 2021-2022 14USU0110G 5052200017 Escolarizada,390,2021-2022,14USU0110G,5052200017,Escolarizada,118,76,,194,3,2,,5,0,0,,0
391 2021-2022 14USU0110G 5053100004 Escolarizada,391,2021-2022,14USU0110G,5053100004,Escolarizada,217,103,,320,7,5,,12,0,1,,1
392 2021-2022 14USU0110G 5061000002 Escolarizada,392,2021-2022,14USU0110G,5061000002,Escolarizada,1715,264,,1979,62,6,,68,1,2,,3
393 2021-2022 14USU0110G 5062100009 Escolarizada,393,2021-2022,14USU0110G,5062100009,Escolarizada,1351,208,,1559,32,6,,38,3,0,,3
394 2021-2022 14USU0110G 5062200055 Escolarizada,394,2021-2022,14USU0110G,5062200055,Escolarizada,1339,234,,1573,41,8,,49,1,1,,2
395 2021-2022 14USU0110G 5071000020 Escolarizada,395,2021-2022,14USU0110G,5071000020,Escolarizada,435,314,,749,18,6,,24,1,0,,1
396 2021-2022 14USU0110G 5071200034 Escolarizada,396,2021-2022,14USU0110G,5071200034,Escolarizada,174,59,,233,12,1,,13,0,0,,0
397 2021-2022 14USU0110G 5071300009 Escolarizada,397,2021-2022,14USU0110G,5071300009,Escolarizada,1702,108,,1810,34,1,,35,0,1,,1
398 2021-2022 14USU0110G 5071300082 Escolarizada,398,2021-2022,14USU0110G,5071300082,Escolarizada,299,52,,351,10,1,,11,0,0,,0
399 2021-2022 14USU0110G 5071400015 Escolarizada,399,2021-2022,14USU0110G,5071400015,Escolarizada,844,682,,1526,22,17,,39,2,0,,2
400 2021-2022 14USU0110G 5071700019 Escolarizada,400,2021-2022,14USU0110G,5071700019,Escolarizada,1394,599,,1993,27,9,,36,4,1,,5
401 2021-2022 14USU0110G 5072100033 Escolarizada,401,2021-2022,14USU0110G,5072100033,Escolarizada,178,375,,553,3,10,,13,0,0,,0
402 2021-2022 14USU0110G 5073200005 Escolarizada,402,2021-2022,14USU0110G,5073200005,Escolarizada,1065,243,,1308,14,3,,17,1,0,,1
403 2021-2022 14USU0110G 5073200035 Escolarizada,403,2021-2022,14USU0110G,5073200035,Escolarizada,251,69,,320,6,3,,9,0,1,,1
404 2021-2022 14USU0110G 5095400006 Escolarizada,404,2021-2022,14USU0110G,5095400006,Escolarizada,618,1099,,1717,17,26,,43,0,1,,1
405 2021-2022 14USU0110G 5102100004 Escolarizada,405,2021-2022,14USU0110G,5102100004,Escolarizada,196,106,,302,3,0,,3,0,0,,0
406 2021-2022 14USU0110G 6041100014 Escolarizada,406,2021-2022,14USU0110G,6041100014,Escolarizada,0,0,,0,0,0,,0,0,0,,0
407 2021-2022 14USU0110G 7012604029 Escolarizada,407,2021-2022,14USU0110G,7012604029,Escolarizada,5,5,,10,0,0,,0,0,0,,0
408 2021-2022 14USU0110G 7052100009 Escolarizada,408,2021-2022,14USU0110G,7052100009,Escolarizada,12,5,,17,0,0,,0,0,0,,0
409 2021-2022 14USU0110G 7052200003 Escolarizada,409,2021-2022,14USU0110G,7052200003,Escolarizada,9,6,,15,0,0,,0,0,0,,0
410 2021-2022 14USU0110G 7052200006 Escolarizada,410,2021-2022,14USU0110G,7052200006,Escolarizada,16,6,,22,2,0,,2,0,0,,0
411 2021-2022 14USU0110G 7052200018 Escolarizada,411,2021-2022,14USU0110G,7052200018,Escolarizada,9,6,,15,0,0,,0,0,0,,0
412 2021-2022 14USU0110G 7052300025 Escolarizada,412,2021-2022,14USU0110G,7052300025,Escolarizada,8,4,,12,0,0,,0,0,0,,0
413 2021-2022 14USU0110G 7053100007 Escolarizada,413,2021-2022,14USU0110G,7053100007,Escolarizada,11,4,,15,0,0,,0,0,0,,0
414 2021-2022 14USU0110G 7061300011 Escolarizada,414,2021-2022,14USU0110G,7061300011,Escolarizada,0,0,,0,0,0,,0,0,0,,0
415 2021-2022 14USU0110G 7062000007 Escolarizada,415,2021-2022,14USU0110G,7062000007,Escolarizada,8,7,,15,0,1,,1,0,0,,0
416 2021-2022 14USU0110G 7062200074 Escolarizada,416,2021-2022,14USU0110G,7062200074,Escolarizada,20,9,,29,1,0,,1,0,0,,0
417 2021-2022 14USU0110G 7071200009 Escolarizada,417,2021-2022,14USU0110G,7071200009,Escolarizada,13,0,,13,0,0,,0,0,0,,0
418 2021-2022 14USU0110G 7071300026 Escolarizada,418,2021-2022,14USU0110G,7071300026,Escolarizada,19,2,,21,0,0,,0,0,0,,0
419 2021-2022 14USU0110G 7071400012 Escolarizada,419,2021-2022,14USU0110G,7071400012,Escolarizada,4,5,,9,0,0,,0,0,0,,0
420 2021-2022 14USU0110G 7071500006 Escolarizada,420,2021-2022,14USU0110G,7071500006,Escolarizada,0,0,,0,0,0,,0,0,0,,0
421 2021-2022 14USU0110G 7071600009 Escolarizada,421,2021-2022,14USU0110G,7071600009,Escolarizada,0,0,,0,0,0,,0,0,0,,0
422 2021-2022 14USU0110G 7071600020 Escolarizada,422,2021-2022,14USU0110G,7071600020,Escolarizada,4,5,,9,0,0,,0,0,1,,1
423 2021-2022 14USU0110G 7071700009 Escolarizada,423,2021-2022,14USU0110G,7071700009,Escolarizada,0,0,,0,0,0,,0,0,0,,0
424 2021-2022 14USU0110G 7101500016 Escolarizada,424,2021-2022,14USU0110G,7101500016,Escolarizada,1,15,,16,0,0,,0,0,0,,0
425 2021-2022 14USU0110G 8052000007 Escolarizada,425,2021-2022,14USU0110G,8052000007,Escolarizada,0,6,,6,0,0,,0,0,0,,0
426 2021-2022 14USU0110G 8052100009 Escolarizada,426,2021-2022,14USU0110G,8052100009,Escolarizada,12,2,,14,0,0,,0,0,0,,0
427 2021-2022 14USU0110G 8052200001 Escolarizada,427,2021-2022,14USU0110G,8052200001,Escolarizada,11,4,,15,0,0,,0,0,0,,0
428 2021-2022 14USU0110G 8052200009 Escolarizada,428,2021-2022,14USU0110G,8052200009,Escolarizada,6,10,,16,0,0,,0,0,0,,0
429 2021-2022 14USU0110G 8052200018 Escolarizada,429,2021-2022,14USU0110G,8052200018,Escolarizada,14,2,,16,0,0,,0,0,0,,0
430 2021-2022 14USU0110G 8053100005 Escolarizada,430,2021-2022,14USU0110G,8053100005,Escolarizada,1,1,,2,0,0,,0,0,0,,0
431 2021-2022 14USU0110G 8071300016 Escolarizada,431,2021-2022,14USU0110G,8071300016,Escolarizada,12,4,,16,1,0,,1,0,0,,0
432 2021-2022 14USU0110G 8071400003 Escolarizada,432,2021-2022,14USU0110G,8071400003,Escolarizada,12,20,,32,0,0,,0,0,0,,0
433 2021-2022 14USU0120N 4062100004 Escolarizada,433,2021-2022,14USU0120N,4062100004,Escolarizada,0,0,,0,0,0,,0,0,0,,0
434 2021-2022 14USU0120N 5031400003 Escolarizada,434,2021-2022,14USU0120N,5031400003,Escolarizada,471,226,,697,9,0,,9,0,1,,1
435 2021-2022 14USU0120N 5032100065 Escolarizada,435,2021-2022,14USU0120N,5032100065,Escolarizada,171,490,,661,0,10,,10,0,0,,0
436 2021-2022 14USU0120N 5041100009 Escolarizada,436,2021-2022,14USU0120N,5041100009,Escolarizada,244,229,,473,6,7,,13,0,0,,0
437 2021-2022 14USU0120N 5041100056 Escolarizada,437,2021-2022,14USU0120N,5041100056,Escolarizada,1573,2247,,3820,19,41,,60,0,2,,2
438 2021-2022 14USU0120N 5041100127 Escolarizada,438,2021-2022,14USU0120N,5041100127,Escolarizada,309,596,,905,7,16,,23,1,0,,1
439 2021-2022 14USU0120N 5041200028 Escolarizada,439,2021-2022,14USU0120N,5041200028,Escolarizada,1019,1358,,2377,16,22,,38,2,2,,4
440 2021-2022 14USU0120N 5041300007 Escolarizada,440,2021-2022,14USU0120N,5041300007,Escolarizada,1105,888,,1993,19,18,,37,0,1,,1
441 2021-2022 14USU0120N 5041400032 Escolarizada,441,2021-2022,14USU0120N,5041400032,Escolarizada,1627,1889,,3516,26,27,,53,0,4,,4
442 2021-2022 14USU0120N 5042000002 Escolarizada,442,2021-2022,14USU0120N,5042000002,Escolarizada,1356,1587,,2943,26,27,,53,1,2,,3
443 2021-2022 14USU0120N 5042100117 Escolarizada,443,2021-2022,14USU0120N,5042100117,Escolarizada,203,1012,,1215,6,9,,15,0,1,,1
444 2021-2022 14USU0120N 5042300027 Escolarizada,444,2021-2022,14USU0120N,5042300027,Escolarizada,319,272,,591,4,6,,10,1,1,,2
445 2021-2022 14USU0120N 5051300020 Escolarizada,445,2021-2022,14USU0120N,5051300020,Escolarizada,116,215,,331,1,7,,8,0,0,,0
446 2021-2022 14USU0120N 5062200082 Escolarizada,446,2021-2022,14USU0120N,5062200082,Escolarizada,519,144,,663,12,6,,18,3,0,,3
447 2021-2022 14USU0120N 5101600013 Escolarizada,447,2021-2022,14USU0120N,5101600013,Escolarizada,303,1106,,1409,5,24,,29,0,0,,0
448 2021-2022 14USU0120N 7011000042 Escolarizada,448,2021-2022,14USU0120N,7011000042,Escolarizada,14,16,,30,0,0,,0,0,0,,0
449 2021-2022 14USU0120N 7011200077 Escolarizada,449,2021-2022,14USU0120N,7011200077,Escolarizada,7,5,,12,0,0,,0,0,0,,0
450 2021-2022 14USU0120N 7011400011 Escolarizada,450,2021-2022,14USU0120N,7011400011,Escolarizada,13,24,,37,0,2,,2,1,1,,2
451 2021-2022 14USU0120N 7012500034 Escolarizada,451,2021-2022,14USU0120N,7012500034,Escolarizada,4,11,,15,0,0,,0,0,0,,0
452 2021-2022 14USU0120N 7031300023 Escolarizada,452,2021-2022,14USU0120N,7031300023,Escolarizada,9,8,,17,0,0,,0,0,0,,0
453 2021-2022 14USU0120N 7031400008 Escolarizada,453,2021-2022,14USU0120N,7031400008,Escolarizada,14,10,,24,0,0,,0,0,0,,0
454 2021-2022 14USU0120N 7031400038 Escolarizada,454,2021-2022,14USU0120N,7031400038,Escolarizada,10,12,,22,0,0,,0,0,0,,0
455 2021-2022 14USU0120N 7031500062 Escolarizada,455,2021-2022,14USU0120N,7031500062,Escolarizada,12,21,,33,0,0,,0,0,0,,0
456 2021-2022 14USU0120N 7041100018 Escolarizada,456,2021-2022,14USU0120N,7041100018,Escolarizada,0,0,,0,0,0,,0,0,0,,0
457 2021-2022 14USU0120N 7041100024 Escolarizada,457,2021-2022,14USU0120N,7041100024,Escolarizada,3,3,,6,0,0,,0,0,0,,0
458 2021-2022 14USU0120N 7041100026 Escolarizada,458,2021-2022,14USU0120N,7041100026,Escolarizada,11,16,,27,0,0,,0,0,0,,0
459 2021-2022 14USU0120N 7041200034 Escolarizada,459,2021-2022,14USU0120N,7041200034,Escolarizada,37,55,,92,1,1,,2,0,0,,0
460 2021-2022 14USU0120N 7041200042 Escolarizada,460,2021-2022,14USU0120N,7041200042,Escolarizada,0,0,,0,0,0,,0,0,0,,0
461 2021-2022 14USU0120N 7041300021 Escolarizada,461,2021-2022,14USU0120N,7041300021,Escolarizada,45,46,,91,0,0,,0,0,0,,0
462 2021-2022 14USU0120N 7041300024 Escolarizada,462,2021-2022,14USU0120N,7041300024,Escolarizada,0,0,,0,0,0,,0,0,0,,0
463 2021-2022 14USU0120N 7041400008 Escolarizada,463,2021-2022,14USU0120N,7041400008,Escolarizada,0,0,,0,0,0,,0,0,0,,0
464 2021-2022 14USU0120N 7041400028 Escolarizada,464,2021-2022,14USU0120N,7041400028,Escolarizada,0,0,,0,0,0,,0,0,0,,0
465 2021-2022 14USU0120N 7041400048 Escolarizada,465,2021-2022,14USU0120N,7041400048,Escolarizada,45,25,,70,0,0,,0,0,0,,0
466 2021-2022 14USU0120N 7042000002 Escolarizada,466,2021-2022,14USU0120N,7042000002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
467 2021-2022 14USU0120N 7042100033 Escolarizada,467,2021-2022,14USU0120N,7042100033,Escolarizada,98,71,,169,2,0,,2,0,0,,0
468 2021-2022 14USU0120N 7042300031 Escolarizada,468,2021-2022,14USU0120N,7042300031,Escolarizada,0,0,,0,0,0,,0,0,0,,0
469 2021-2022 14USU0120N 7061000012 Escolarizada,469,2021-2022,14USU0120N,7061000012,Escolarizada,31,10,,41,1,0,,1,0,0,,0
470 2021-2022 14USU0120N 7062200049 Escolarizada,470,2021-2022,14USU0120N,7062200049,Escolarizada,22,11,,33,0,0,,0,0,0,,0
471 2021-2022 14USU0120N 7103100010 Escolarizada,471,2021-2022,14USU0120N,7103100010,Escolarizada,22,20,,42,1,0,,1,0,0,,0
472 2021-2022 14USU0120N 8031300020 Escolarizada,472,2021-2022,14USU0120N,8031300020,Escolarizada,15,11,,26,0,0,,0,0,0,,0
473 2021-2022 14USU0120N 8031400004 Escolarizada,473,2021-2022,14USU0120N,8031400004,Escolarizada,0,0,,0,0,0,,0,0,0,,0
474 2021-2022 14USU0120N 8031400010 Escolarizada,474,2021-2022,14USU0120N,8031400010,Escolarizada,0,0,,0,0,0,,0,0,0,,0
475 2021-2022 14USU0120N 8031400014 Escolarizada,475,2021-2022,14USU0120N,8031400014,Escolarizada,14,7,,21,0,0,,0,0,0,,0
476 2021-2022 14USU0120N 8041400003 Escolarizada,476,2021-2022,14USU0120N,8041400003,Escolarizada,17,9,,26,0,0,,0,0,0,,0
477 2021-2022 14USU0120N 8042000005 Escolarizada,477,2021-2022,14USU0120N,8042000005,Escolarizada,20,18,,38,1,0,,1,0,0,,0
478 2021-2022 14USU0120N 8042500005 Escolarizada,478,2021-2022,14USU0120N,8042500005,Escolarizada,16,28,,44,0,0,,0,0,0,,0
479 2021-2022 14USU0120N 8062200005 Escolarizada,479,2021-2022,14USU0120N,8062200005,Escolarizada,13,7,,20,1,0,,1,1,0,,1
480 2021-2022 14USU0130U 5041100021 Escolarizada,480,2021-2022,14USU0130U,5041100021,Escolarizada,142,104,,246,3,3,,6,0,1,,1
481 2021-2022 14USU0130U 5051100003 Escolarizada,481,2021-2022,14USU0130U,5051100003,Escolarizada,774,1134,,1908,14,30,,44,0,1,,1
482 2021-2022 14USU0130U 5072100018 Escolarizada,482,2021-2022,14USU0130U,5072100018,Escolarizada,87,155,,242,3,2,,5,0,1,,1
483 2021-2022 14USU0130U 5081300016 Escolarizada,483,2021-2022,14USU0130U,5081300016,Escolarizada,1114,529,,1643,18,9,,27,2,1,,3
484 2021-2022 14USU0130U 5082100001 Escolarizada,484,2021-2022,14USU0130U,5082100001,Escolarizada,719,1701,,2420,13,44,,57,0,1,,1
485 2021-2022 14USU0130U 6081100005 Escolarizada,485,2021-2022,14USU0130U,6081100005,Escolarizada,6,1,,7,0,0,,0,0,0,,0
486 2021-2022 14USU0130U 7011000002 Escolarizada,486,2021-2022,14USU0130U,7011000002,Escolarizada,3,23,,26,0,0,,0,0,0,,0
487 2021-2022 14USU0130U 7031100005 Escolarizada,487,2021-2022,14USU0130U,7031100005,Escolarizada,29,19,,48,1,0,,1,0,0,,0
488 2021-2022 14USU0130U 7051100007 Escolarizada,488,2021-2022,14USU0130U,7051100007,Escolarizada,0,0,,0,0,0,,0,0,0,,0
489 2021-2022 14USU0130U 7051300013 Escolarizada,489,2021-2022,14USU0130U,7051300013,Escolarizada,15,17,,32,0,0,,0,0,0,,0
490 2021-2022 14USU0130U 7081000006 Escolarizada,490,2021-2022,14USU0130U,7081000006,Escolarizada,10,1,,11,0,0,,0,0,0,,0
491 2021-2022 14USU0130U 7081100051 Escolarizada,491,2021-2022,14USU0130U,7081100051,Escolarizada,6,5,,11,0,0,,0,0,0,,0
492 2021-2022 14USU0130U 7081100056 Escolarizada,492,2021-2022,14USU0130U,7081100056,Escolarizada,5,3,,8,0,1,,1,0,0,,0
493 2021-2022 14USU0130U 7095600007 Escolarizada,493,2021-2022,14USU0130U,7095600007,Escolarizada,4,13,,17,0,0,,0,0,0,,0
494 2021-2022 14USU0130U 8031100002 Escolarizada,494,2021-2022,14USU0130U,8031100002,Escolarizada,15,13,,28,1,0,,1,0,0,,0
495 2021-2022 14USU0130U 8051100024 Escolarizada,495,2021-2022,14USU0130U,8051100024,Escolarizada,3,4,,7,0,0,,0,0,0,,0
496 2021-2022 14USU0130U 8051300007 Escolarizada,496,2021-2022,14USU0130U,8051300007,Escolarizada,24,20,,44,0,0,,0,1,0,,1
497 2021-2022 14USU0140A 5021000110 Escolarizada,497,2021-2022,14USU0140A,5021000110,Escolarizada,56,80,,136,3,0,,3,0,0,,0
498 2021-2022 14USU0140A 5021500044 Escolarizada,498,2021-2022,14USU0140A,5021500044,Escolarizada,489,900,,1389,11,38,,49,1,0,,1
499 2021-2022 14USU0140A 5021600017 Escolarizada,499,2021-2022,14USU0140A,5021600017,Escolarizada,50,516,,566,0,14,,14,0,0,,0
500 2021-2022 14USU0140A 5021600024 Escolarizada,500,2021-2022,14USU0140A,5021600024,Escolarizada,69,286,,355,0,5,,5,0,1,,1
501 2021-2022 14USU0140A 5071100019 Escolarizada,501,2021-2022,14USU0140A,5071100019,Escolarizada,261,339,,600,5,7,,12,0,0,,0
502 2021-2022 14USU0140A 5073100009 Escolarizada,502,2021-2022,14USU0140A,5073100009,Escolarizada,1239,982,,2221,15,16,,31,1,2,,3
503 2021-2022 14USU0140A 5073100024 Escolarizada,503,2021-2022,14USU0140A,5073100024,Escolarizada,179,165,,344,1,6,,7,0,0,,0
504 2021-2022 14USU0140A 7012602002 Escolarizada,504,2021-2022,14USU0140A,7012602002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
505 2021-2022 14USU0140A 7012602009 Escolarizada,505,2021-2022,14USU0140A,7012602009,Escolarizada,0,0,,0,0,0,,0,0,0,,0
506 2021-2022 14USU0140A 7021300007 Escolarizada,506,2021-2022,14USU0140A,7021300007,Escolarizada,4,5,,9,0,0,,0,0,1,,1
507 2021-2022 14USU0140A 7021400005 Escolarizada,507,2021-2022,14USU0140A,7021400005,Escolarizada,12,2,,14,0,0,,0,0,0,,0
508 2021-2022 14USU0140A 7021400038 Escolarizada,508,2021-2022,14USU0140A,7021400038,Escolarizada,8,12,,20,0,0,,0,0,0,,0
509 2021-2022 14USU0140A 7021600006 Escolarizada,509,2021-2022,14USU0140A,7021600006,Escolarizada,0,0,,0,0,0,,0,0,0,,0
510 2021-2022 14USU0140A 7021600019 Escolarizada,510,2021-2022,14USU0140A,7021600019,Escolarizada,11,12,,23,0,0,,0,0,0,,0
511 2021-2022 14USU0140A 7042500117 Escolarizada,511,2021-2022,14USU0140A,7042500117,Escolarizada,12,28,,40,0,0,,0,0,0,,0
512 2021-2022 14USU0140A 7073100051 Escolarizada,512,2021-2022,14USU0140A,7073100051,Escolarizada,0,0,,0,0,0,,0,0,0,,0
513 2021-2022 14USU0140A 7073100082 Escolarizada,513,2021-2022,14USU0140A,7073100082,Escolarizada,20,13,,33,0,0,,0,0,0,,0
514 2021-2022 14USU0140A 7073100088 Escolarizada,514,2021-2022,14USU0140A,7073100088,Escolarizada,6,5,,11,0,0,,0,0,0,,0
515 2021-2022 14USU0140A 7073100089 Escolarizada,515,2021-2022,14USU0140A,7073100089,Escolarizada,16,16,,32,0,0,,0,0,0,,0
516 2021-2022 14USU0140A 7103100003 Escolarizada,516,2021-2022,14USU0140A,7103100003,Escolarizada,12,12,,24,1,0,,1,0,0,,0
517 2021-2022 14USU0140A 8021000010 Escolarizada,517,2021-2022,14USU0140A,8021000010,Escolarizada,9,7,,16,1,0,,1,0,0,,0
518 2021-2022 14USU0140A 8073100010 Escolarizada,518,2021-2022,14USU0140A,8073100010,Escolarizada,31,22,,53,0,0,,0,0,0,,0
519 2021-2022 14USU0150H 5031100007 Escolarizada,519,2021-2022,14USU0150H,5031100007,Escolarizada,39,140,,179,1,8,,9,0,0,,0
520 2021-2022 14USU0150H 5033100003 Escolarizada,520,2021-2022,14USU0150H,5033100003,Escolarizada,93,113,,206,2,3,,5,0,0,,0
521 2021-2022 14USU0150H 5041400032 Escolarizada,521,2021-2022,14USU0150H,5041400032,Escolarizada,85,80,,165,3,4,,7,0,0,,0
522 2021-2022 14USU0150H 5042000002 Escolarizada,522,2021-2022,14USU0150H,5042000002,Escolarizada,65,83,,148,2,1,,3,0,0,,0
523 2021-2022 14USU0150H 5042100117 Escolarizada,523,2021-2022,14USU0150H,5042100117,Escolarizada,22,74,,96,1,5,,6,0,0,,0
524 2021-2022 14USU0150H 7011500003 Escolarizada,524,2021-2022,14USU0150H,7011500003,Escolarizada,0,0,,0,0,0,,0,0,0,,0
525 2021-2022 14USU0160O 5031100007 Escolarizada,525,2021-2022,14USU0160O,5031100007,Escolarizada,140,408,,548,5,21,,26,0,1,,1
526 2021-2022 14USU0160O 5032100038 Escolarizada,526,2021-2022,14USU0160O,5032100038,Escolarizada,53,56,,109,0,0,,0,0,0,,0
527 2021-2022 14USU0160O 5033100003 Escolarizada,527,2021-2022,14USU0160O,5033100003,Escolarizada,266,385,,651,4,9,,13,1,0,,1
528 2021-2022 14USU0160O 5041100056 Escolarizada,528,2021-2022,14USU0160O,5041100056,Escolarizada,164,283,,447,6,5,,11,1,0,,1
529 2021-2022 14USU0160O 5041200028 Escolarizada,529,2021-2022,14USU0160O,5041200028,Escolarizada,109,144,,253,6,7,,13,0,0,,0
530 2021-2022 14USU0160O 5041400032 Escolarizada,530,2021-2022,14USU0160O,5041400032,Escolarizada,103,202,,305,1,13,,14,0,1,,1
531 2021-2022 14USU0160O 5042000002 Escolarizada,531,2021-2022,14USU0160O,5042000002,Escolarizada,143,213,,356,4,6,,10,0,0,,0
532 2021-2022 14USU0160O 5042100117 Escolarizada,532,2021-2022,14USU0160O,5042100117,Escolarizada,62,186,,248,1,6,,7,0,0,,0
533 2021-2022 14USU0160O 5061000002 Escolarizada,533,2021-2022,14USU0160O,5061000002,Escolarizada,192,55,,247,11,1,,12,0,0,,0
534 2021-2022 14USU0160O 5062200055 Escolarizada,534,2021-2022,14USU0160O,5062200055,Escolarizada,178,56,,234,5,3,,8,1,0,,1
535 2021-2022 14USU0160O 5071400015 Escolarizada,535,2021-2022,14USU0160O,5071400015,Escolarizada,178,175,,353,5,4,,9,0,0,,0
536 2021-2022 14USU0160O 5071700019 Escolarizada,536,2021-2022,14USU0160O,5071700019,Escolarizada,207,71,,278,6,3,,9,0,0,,0
537 2021-2022 14USU0160O 5091100011 Escolarizada,537,2021-2022,14USU0160O,5091100011,Escolarizada,11,19,,30,0,1,,1,0,0,,0
538 2021-2022 14USU0160O 5095400006 Escolarizada,538,2021-2022,14USU0160O,5095400006,Escolarizada,185,339,,524,12,10,,22,0,0,,0
539 2021-2022 14USU0160O 7031300005 Escolarizada,539,2021-2022,14USU0160O,7031300005,Escolarizada,2,2,,4,0,0,,0,0,0,,0
540 2021-2022 14USU0160O 7031300048 Escolarizada,540,2021-2022,14USU0160O,7031300048,Escolarizada,0,0,,0,0,0,,0,0,0,,0
541 2021-2022 14USU0160O 7033100026 Escolarizada,541,2021-2022,14USU0160O,7033100026,Escolarizada,2,3,,5,0,0,,0,0,0,,0
542 2021-2022 14USU0160O 7042100033 Escolarizada,542,2021-2022,14USU0160O,7042100033,Escolarizada,13,9,,22,0,0,,0,0,0,,0
543 2021-2022 14USU0160O 7053100018 Escolarizada,543,2021-2022,14USU0160O,7053100018,Escolarizada,3,1,,4,0,0,,0,0,0,,0
544 2021-2022 14USU0160O 7081100078 Escolarizada,544,2021-2022,14USU0160O,7081100078,Escolarizada,0,2,,2,0,0,,0,0,0,,0
545 2021-2022 14USU0160O 8031300003 Escolarizada,545,2021-2022,14USU0160O,8031300003,Escolarizada,11,3,,14,0,0,,0,0,0,,0
546 2021-2022 14USU0160O 8052000002 Escolarizada,546,2021-2022,14USU0160O,8052000002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
547 2021-2022 14USU0160O 8071000012 Escolarizada,547,2021-2022,14USU0160O,8071000012,Escolarizada,4,1,,5,0,0,,0,0,0,,0
548 2021-2022 14USU0160O 8081100033 Escolarizada,548,2021-2022,14USU0160O,8081100033,Escolarizada,0,0,,0,0,0,,0,0,0,,0
549 2021-2022 14USU0170V 5033100003 Escolarizada,549,2021-2022,14USU0170V,5033100003,Escolarizada,65,61,,126,3,4,,7,0,0,,0
550 2021-2022 14USU0170V 5041100021 Escolarizada,550,2021-2022,14USU0170V,5041100021,Escolarizada,76,43,,119,4,0,,4,0,0,,0
551 2021-2022 14USU0170V 5041400032 Escolarizada,551,2021-2022,14USU0170V,5041400032,Escolarizada,0,0,,0,0,0,,0,0,0,,0
