name,row,ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,disc_fis_motriz_h,disc_fis_motriz_m,disc_fis_motriz_nb,disc_fis_motriz_t,disc_intelectual_h,disc_intelectual_m,disc_intelectual_nb,disc_intelectual_t,disc_multiple_h,disc_multiple_m,disc_multiple_nb,disc_multiple_t,disc_aud_hipoacusia_h,disc_aud_hipoacusia_m,disc_aud_hipoacusia_nb,disc_aud_hipoacusia_t,disc_aud_sordera_h,disc_aud_sordera_m,disc_aud_sordera_nb,disc_aud_sordera_t,disc_vis_baja_vision_h,disc_vis_baja_vision_m,disc_vis_baja_vision_nb,disc_vis_baja_vision_t,disc_vis_ceguera_h,disc_vis_ceguera_m,disc_vis_ceguera_nb,disc_vis_ceguera_t,disc_psicosocial_h,disc_psicosocial_m,disc_psicosocial_nb,disc_psicosocial_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
202 2019-2020 14MMS0706X BGC,202,2019-2020,14MMS0706X,BGC,Escolarizada,180,194,,374,1,0,,1,1,0,,1,0,0,,0,1,0,,1,1,0,,1,2,3,,5,1,0,,1,0,0,,0,7,3,,10,0,0,,0
203 2019-2020 14MMS0707W BGC,203,2019-2020,14MMS0707W,BGC,Escolarizada,198,252,,450,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
204 2019-2020 14MMS0707W BGC,204,2019-2020,14MMS0707W,BGC,Escolarizada,117,121,,238,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
205 2019-2020 14MMS0708V BGC,205,2019-2020,14MMS0708V,BGC,Escolarizada,160,170,,330,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,2,,3,0,0,,0
206 2019-2020 14MMS0708V BGC,206,2019-2020,14MMS0708V,BGC,Escolarizada,137,137,,274,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
207 2019-2020 14MMS0709U BGC,207,2019-2020,14MMS0709U,BGC,Escolarizada,105,115,,220,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2
208 2019-2020 14MMS0709U BGC,208,2019-2020,14MMS0709U,BGC,Escolarizada,82,71,,153,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1
209 2019-2020 14MMS0710J BGC,209,2019-2020,14MMS0710J,BGC,Escolarizada,86,81,,167,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1
210 2019-2020 14MMS0710J BGC,210,2019-2020,14MMS0710J,BGC,Escolarizada,66,91,,157,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1
211 2019-2020 14MMS0711I BGC,211,2019-2020,14MMS0711I,BGC,Escolarizada,93,106,,199,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
212 2019-2020 14MMS0712H BGC,212,2019-2020,14MMS0712H,BGC,Escolarizada,115,147,,262,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
213 2019-2020 14MMS0712H BGC,213,2019-2020,14MMS0712H,BGC,Escolarizada,93,128,,221,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
214 2019-2020 14MMS0713G BGC,214,2019-2020,14MMS0713G,BGC,Escolarizada,98,117,,215,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,1,,4,0,0,,0,0,0,,0,3,2,,5,0,0,,0
215 2019-2020 14MMS0713G BGC,215,2019-2020,14MMS0713G,BGC,Escolarizada,146,160,,306,2,0,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,3,0,,3,0,0,,0
216 2019-2020 14MMS0714F BGC,216,2019-2020,14MMS0714F,BGC,Escolarizada,110,126,,236,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,4,,7,0,0,,0,0,0,,0,3,4,,7,0,0,,0
217 2019-2020 14MMS0714F BGC,217,2019-2020,14MMS0714F,BGC,Escolarizada,70,105,,175,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,3,,3,0,0,,0,0,0,,0,0,5,,5,0,0,,0
218 2019-2020 14MMS0715E BGC,218,2019-2020,14MMS0715E,BGC,Escolarizada,110,130,,240,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,3,3,,6,0,0,,0,0,0,,0,3,3,,6,0,0,,0
219 2019-2020 14MMS0716D BGC,219,2019-2020,14MMS0716D,BGC,Escolarizada,129,176,,305,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
220 2019-2020 14MMS0717C BGC,220,2019-2020,14MMS0717C,BGC,Escolarizada,108,131,,239,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
221 2019-2020 14MMS0717C BGC,221,2019-2020,14MMS0717C,BGC,Escolarizada,134,85,,219,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
222 2019-2020 14MMS0718B BGC,222,2019-2020,14MMS0718B,BGC,Escolarizada,103,142,,245,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
223 2019-2020 14MMS0718B BGC,223,2019-2020,14MMS0718B,BGC,Escolarizada,111,82,,193,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
224 2019-2020 14MMS0719A BGC,224,2019-2020,14MMS0719A,BGC,Escolarizada,62,61,,123,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
225 2019-2020 14MMS0719A BGC,225,2019-2020,14MMS0719A,BGC,Escolarizada,47,58,,105,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
226 2019-2020 14MMS0720Q BGC,226,2019-2020,14MMS0720Q,BGC,Escolarizada,101,149,,250,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
227 2019-2020 14MMS0720Q BGC,227,2019-2020,14MMS0720Q,BGC,Escolarizada,53,57,,110,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
228 2019-2020 14MMS0721P BGC,228,2019-2020,14MMS0721P,BGC,Escolarizada,104,175,,279,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,6,,7,0,0,,0,0,0,,0,1,7,,8,0,1,,1
229 2019-2020 14MMS0721P BGC,229,2019-2020,14MMS0721P,BGC,Escolarizada,90,140,,230,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,2,1,,3,0,0,,0,0,0,,0,3,1,,4,0,0,,0
230 2019-2020 14MMS0722O BGC,230,2019-2020,14MMS0722O,BGC,Escolarizada,138,167,,305,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,2,,2,0,0,,0,0,0,,0,0,3,,3,0,0,,0
231 2019-2020 14MMS0722O BGC,231,2019-2020,14MMS0722O,BGC,Escolarizada,105,93,,198,1,0,,1,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,2,1,,3,0,0,,0
232 2019-2020 14MMS0723N BGC,232,2019-2020,14MMS0723N,BGC,Escolarizada,61,65,,126,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
233 2019-2020 14MMS0724M BGC,233,2019-2020,14MMS0724M,BGC,Escolarizada,55,93,,148,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
234 2019-2020 14MMS0724M BGC,234,2019-2020,14MMS0724M,BGC,Escolarizada,69,59,,128,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
235 2019-2020 14MMS0725L BGC,235,2019-2020,14MMS0725L,BGC,Escolarizada,48,66,,114,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,2,,2,0,0,,0
236 2019-2020 14MMS0726K BGC,236,2019-2020,14MMS0726K,BGC,Escolarizada,59,58,,117,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
237 2019-2020 14MMS0727J BGC,237,2019-2020,14MMS0727J,BGC,Escolarizada,53,86,,139,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
238 2019-2020 14MMS0728I BGC,238,2019-2020,14MMS0728I,BGC,Escolarizada,67,74,,141,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0,1,2,,3,0,0,,0,0,0,,0,3,2,,5,0,0,,0
239 2019-2020 14MMS0730X BGC,239,2019-2020,14MMS0730X,BGC,Escolarizada,86,68,,154,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
240 2019-2020 14MMS0731W BGC,240,2019-2020,14MMS0731W,BGC,Escolarizada,64,52,,116,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,2,,4
241 2019-2020 14MMS0732V BGC,241,2019-2020,14MMS0732V,BGC,Escolarizada,89,95,,184,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,2,,3,0,0,,0
242 2019-2020 14MMS0733U BGC,242,2019-2020,14MMS0733U,BGC,Escolarizada,57,41,,98,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
243 2019-2020 14MMS0734T BGC,243,2019-2020,14MMS0734T,BGC,Escolarizada,42,43,,85,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2
244 2019-2020 14MMS0735S BGC,244,2019-2020,14MMS0735S,BGC,Escolarizada,51,53,,104,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,3,,4,0,0,,0,0,0,,0,1,3,,4,0,0,,0
245 2019-2020 14MMS0736R BGC,245,2019-2020,14MMS0736R,BGC,Escolarizada,58,52,,110,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
246 2019-2020 14MMS0737Q BGC,246,2019-2020,14MMS0737Q,BGC,Escolarizada,40,55,,95,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,1,,2,0,0,,0
247 2019-2020 14MMS0738P BGC,247,2019-2020,14MMS0738P,BGC,Escolarizada,34,53,,87,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,7,3,,10
248 2019-2020 14MMS0739O BGC,248,2019-2020,14MMS0739O,BGC,Escolarizada,67,66,,133,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
249 2019-2020 14MMS0739O BGC,249,2019-2020,14MMS0739O,BGC,Escolarizada,50,55,,105,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,0,,2
250 2019-2020 14MMS0740D BGC,250,2019-2020,14MMS0740D,BGC,Escolarizada,39,49,,88,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
251 2019-2020 14MMS0741C BGC,251,2019-2020,14MMS0741C,BGC,Escolarizada,45,80,,125,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
252 2019-2020 14MMS0742B BGC,252,2019-2020,14MMS0742B,BGC,Escolarizada,42,49,,91,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
253 2019-2020 14MMS0743A BGC,253,2019-2020,14MMS0743A,BGC,Escolarizada,57,41,,98,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
254 2019-2020 14MMS0744Z BGC,254,2019-2020,14MMS0744Z,BGC,Escolarizada,197,190,,387,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,0,,2,0,0,,0,0,0,,0,2,0,,2,0,0,,0
255 2019-2020 14MMS0744Z BGC,255,2019-2020,14MMS0744Z,BGC,Escolarizada,143,158,,301,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,3,,4,0,0,,0,1,0,,1,2,3,,5,0,0,,0
256 2019-2020 14MMS0745Z BGC,256,2019-2020,14MMS0745Z,BGC,Escolarizada,45,46,,91,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
257 2019-2020 14MMS0746Y BGC,257,2019-2020,14MMS0746Y,BGC,Escolarizada,116,143,,259,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
258 2019-2020 14MMS0747X BGC,258,2019-2020,14MMS0747X,BGC,Escolarizada,151,134,,285,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
259 2019-2020 14MMS0748W BGC,259,2019-2020,14MMS0748W,BGC,Escolarizada,50,74,,124,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0
260 2019-2020 14MMS0748W BGC,260,2019-2020,14MMS0748W,BGC,Escolarizada,53,59,,112,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
261 2019-2020 14MMS0749V BGAI,261,2019-2020,14MMS0749V,BGAI,No escolarizada,47,90,,137,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,1,0,,1,1,2,,3,0,0,,0
262 2019-2020 14MMS0750K BGC,262,2019-2020,14MMS0750K,BGC,Escolarizada,100,133,,233,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,1,,1,8,16,,24,0,0,,0,0,0,,0,9,17,,26,0,0,,0
263 2019-2020 14MMS0751J BGC,263,2019-2020,14MMS0751J,BGC,Escolarizada,6,11,,17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,5,9,,14
264 2019-2020 14MMS0752I BGC,264,2019-2020,14MMS0752I,BGC,Escolarizada,277,501,,778,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,4,8,,12,1,1,,2,0,0,,0,6,10,,16,1,1,,2
265 2019-2020 14MMS0752I BGC,265,2019-2020,14MMS0752I,BGC,Escolarizada,258,473,,731,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,6,,8,0,0,,0,0,0,,0,2,6,,8,0,0,,0
266 2019-2020 14MMS0753H BGC,266,2019-2020,14MMS0753H,BGC,Escolarizada,494,693,,1187,0,0,,0,0,1,,1,0,0,,0,0,1,,1,1,0,,1,5,13,,18,1,1,,2,1,0,,1,8,16,,24,0,0,,0
267 2019-2020 14MMS0753H BGC,267,2019-2020,14MMS0753H,BGC,Escolarizada,508,590,,1098,2,1,,3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,5,8,,13,0,0,,0,0,0,,0,7,9,,16,0,0,,0
268 2019-2020 14MMS0754G BGC,268,2019-2020,14MMS0754G,BGC,Escolarizada,42,65,,107,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,2,,4,0,0,,0,0,0,,0,2,2,,4,0,0,,0
269 2019-2020 14MMS0754G BGC,269,2019-2020,14MMS0754G,BGC,Escolarizada,42,54,,96,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,8,,8,0,0,,0,0,0,,0,0,9,,9,0,0,,0
270 2019-2020 14MMS0755F BGC,270,2019-2020,14MMS0755F,BGC,Escolarizada,35,28,,63,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,2,0,,2,0,0,,0
271 2019-2020 14MMS0755F BGC,271,2019-2020,14MMS0755F,BGC,Escolarizada,56,63,,119,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
272 2019-2020 14MMS0756E BGC,272,2019-2020,14MMS0756E,BGC,Escolarizada,533,726,,1259,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,6,6,,12,0,0,,0,0,0,,0,6,6,,12,0,2,,2
273 2019-2020 14MMS0756E BGC,273,2019-2020,14MMS0756E,BGC,Escolarizada,466,586,,1052,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,6,,8,0,0,,0,0,0,,0,2,7,,9,2,0,,2
274 2019-2020 14MMS0757D BGC,274,2019-2020,14MMS0757D,BGC,Escolarizada,619,688,,1307,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,6,6,,12,0,0,,0,0,0,,0,6,6,,12,1,0,,1
275 2019-2020 14MMS0757D BGC,275,2019-2020,14MMS0757D,BGC,Escolarizada,451,664,,1115,0,1,,1,1,0,,1,0,0,,0,0,1,,1,0,0,,0,3,11,,14,0,0,,0,0,0,,0,4,13,,17,0,1,,1
276 2019-2020 14MMS0758C BGC,276,2019-2020,14MMS0758C,BGC,Escolarizada,93,89,,182,1,2,,3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,2,3,,5,0,0,,0
277 2019-2020 14MMS0759B BGC,277,2019-2020,14MMS0759B,BGC,Escolarizada,705,868,,1573,1,0,,1,1,1,,2,0,0,,0,0,0,,0,0,0,,0,3,13,,16,0,0,,0,0,0,,0,5,14,,19,0,2,,2
278 2019-2020 14MMS0759B BGC,278,2019-2020,14MMS0759B,BGC,Escolarizada,643,759,,1402,2,0,,2,1,0,,1,0,0,,0,0,0,,0,0,0,,0,3,3,,6,0,0,,0,0,0,,0,6,3,,9,0,2,,2
279 2019-2020 14MMS0760R BGC,279,2019-2020,14MMS0760R,BGC,Escolarizada,35,46,,81,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
280 2019-2020 14MMS0761Q BGC,280,2019-2020,14MMS0761Q,BGC,Escolarizada,66,73,,139,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
281 2019-2020 14MMS0761Q BGC,281,2019-2020,14MMS0761Q,BGC,Escolarizada,52,63,,115,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
282 2019-2020 14MMS0762P BGC,282,2019-2020,14MMS0762P,BGC,Escolarizada,80,76,,156,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
283 2019-2020 14MMS0762P BGC,283,2019-2020,14MMS0762P,BGC,Escolarizada,44,48,,92,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
284 2019-2020 14MMS0763O BGC,284,2019-2020,14MMS0763O,BGC,Escolarizada,59,53,,112,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
285 2019-2020 14MMS0764N BGC,285,2019-2020,14MMS0764N,BGC,Escolarizada,57,104,,161,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
286 2019-2020 14MMS0766L BGC,286,2019-2020,14MMS0766L,BGC,Escolarizada,20,28,,48,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
287 2019-2020 14MMS0767K BGC,287,2019-2020,14MMS0767K,BGC,Escolarizada,187,200,,387,0,0,,0,1,1,,2,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0
288 2019-2020 14MMS0767K BGC,288,2019-2020,14MMS0767K,BGC,Escolarizada,134,144,,278,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,2,,2,0,0,,0
289 2019-2020 14MMS0768J BGC,289,2019-2020,14MMS0768J,BGC,Escolarizada,115,111,,226,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,2,,2,0,0,,0,0,0,,0,0,3,,3,0,0,,0
290 2019-2020 14MMS0769I BGC,290,2019-2020,14MMS0769I,BGC,Escolarizada,117,143,,260,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
291 2019-2020 14MMS0770Y BGC,291,2019-2020,14MMS0770Y,BGC,Escolarizada,12,12,,24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
292 2019-2020 14MMS0770Y BGC,292,2019-2020,14MMS0770Y,BGC,Escolarizada,10,17,,27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
293 2019-2020 14MMS0771X BGC,293,2019-2020,14MMS0771X,BGC,Escolarizada,59,82,,141,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,1,0,0,,0
294 2019-2020 14MMS0771X BGC,294,2019-2020,14MMS0771X,BGC,Escolarizada,61,100,,161,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,1,,1,0,0,,0,0,0,,0,0,1,,1,0,0,,0
295 2019-2020 14MMS0772W BGC,295,2019-2020,14MMS0772W,BGC,Escolarizada,36,51,,87,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
296 2019-2020 14MMS0773V BGC,296,2019-2020,14MMS0773V,BGC,Escolarizada,328,417,,745,0,1,,1,0,0,,0,0,0,,0,1,0,,1,0,0,,0,6,13,,19,0,0,,0,0,0,,0,7,14,,21,0,0,,0
297 2019-2020 14MMS0773V BGC,297,2019-2020,14MMS0773V,BGC,Escolarizada,329,319,,648,0,0,,0,1,0,,1,0,0,,0,0,0,,0,0,0,,0,2,2,,4,0,0,,0,0,0,,0,3,2,,5,0,0,,0
298 2019-2020 14MMS0798D BGC,298,2019-2020,14MMS0798D,BGC,Escolarizada,88,96,,184,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,2,,3,1,0,,1,0,0,,0,2,2,,4,0,0,,0
299 2019-2020 14MMS0798D BGC,299,2019-2020,14MMS0798D,BGC,Escolarizada,77,91,,168,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,4,,5,0,0,,0,0,0,,0,1,4,,5,0,0,,0
300 2019-2020 14MMS0817B BGC,300,2019-2020,14MMS0817B,BGC,Escolarizada,90,68,,158,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,1,,2,0,0,,0,0,0,,0,1,1,,2,0,0,,0
301 2019-2020 14MMS0817B BGC,301,2019-2020,14MMS0817B,BGC,Escolarizada,41,36,,77,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
302 2019-2020 14MMS0818A BGC,302,2019-2020,14MMS0818A,BGC,Escolarizada,405,540,,945,0,1,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,5,10,,15,0,2,,2,0,0,,0,5,13,,18,0,0,,0
303 2019-2020 14MMS0818A BGC,303,2019-2020,14MMS0818A,BGC,Escolarizada,391,542,,933,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,5,8,,13,0,0,,0,0,0,,0,5,8,,13,0,0,,0
304 2019-2020 14MMS0827I BGC,304,2019-2020,14MMS0827I,BGC,Escolarizada,65,82,,147,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
305 2019-2020 14MMS0832U BGC,305,2019-2020,14MMS0832U,BGC,Escolarizada,26,38,,64,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
306 2019-2020 14MMS0832U BGC,306,2019-2020,14MMS0832U,BGC,Escolarizada,13,30,,43,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
307 2019-2020 14MMS0844Z BGC,307,2019-2020,14MMS0844Z,BGC,Escolarizada,302,324,,626,0,1,,1,1,0,,1,0,0,,0,0,0,,0,0,0,,0,2,2,,4,0,0,,0,0,0,,0,3,3,,6,1,0,,1
308 2019-2020 14MMS0844Z BGC,308,2019-2020,14MMS0844Z,BGC,Escolarizada,329,320,,649,1,0,,1,2,0,,2,0,0,,0,0,0,,0,0,0,,0,4,2,,6,0,0,,0,0,0,,0,7,2,,9,0,0,,0
309 2019-2020 14MMS0614G 3101600003,309,2019-2020,14MMS0614G,3101600003,Escolarizada,97,314,,411,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,3,,3,0,0,,0,0,0,,0,1,3,,4,0,0,,0
310 2019-2020 14MMS0614G 3101600003,310,2019-2020,14MMS0614G,3101600003,Escolarizada,113,307,,420,1,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,5,2,,7,0,0,,0,0,0,,0,6,2,,8,0,0,,0
