name,row,ciclo,cve_plantel,cve_programa,modalidad,matricula_h,matricula_m,matricula_nb,matricula_t,discapacidad_h,discapacidad_m,discapacidad_nb,discapacidad_t,habla_indigena_h,habla_indigena_m,habla_indigena_nb,habla_indigena_t
186 2023-2024 14MMS0748W 3081100003 Escolarizada,186,2023-2024,14MMS0748W,3081100003,Escolarizada,105,76,,181,1,2,,3,0,0,,0
187 2023-2024 14MMS0748W BGC Escolarizada,187,2023-2024,14MMS0748W,BGC,Escolarizada,74,107,,181,0,0,,0,0,0,,0
188 2023-2024 14MMS0750K BGC Escolarizada,188,2023-2024,14MMS0750K,BGC,Escolarizada,142,197,,339,10,8,,18,0,0,,0
189 2023-2024 14MMS0751J 3021600010 Escolarizada,189,2023-2024,14MMS0751J,3021600010,Escolarizada,6,64,,70,0,0,,0,6,63,,69
190 2023-2024 14MMS0751J 3081100024 Escolarizada,190,2023-2024,14MMS0751J,3081100024,Escolarizada,59,9,,68,0,0,,0,59,9,,68
191 2023-2024 14MMS0752I 3061300004 Escolarizada,191,2023-2024,14MMS0752I,3061300004,Escolarizada,453,231,,684,9,2,,11,1,1,,2
192 2023-2024 14MMS0752I 3073200001 Escolarizada,192,2023-2024,14MMS0752I,3073200001,Escolarizada,334,343,,677,4,8,,12,1,2,,3
193 2023-2024 14MMS0752I BGAI Escolarizada,193,2023-2024,14MMS0752I,BGAI,Escolarizada,85,98,,183,2,0,,2,0,0,,0
194 2023-2024 14MMS0752I BGC Escolarizada,194,2023-2024,14MMS0752I,BGC,Escolarizada,753,1257,,2010,9,17,,26,4,3,,7
195 2023-2024 14MMS0753H BGAI Escolarizada,195,2023-2024,14MMS0753H,BGAI,Escolarizada,18,17,,35,0,0,,0,0,0,,0
196 2023-2024 14MMS0753H BGC Escolarizada,196,2023-2024,14MMS0753H,BGC,Escolarizada,1386,1589,,2975,20,21,,41,3,9,,12
197 2023-2024 14MMS0754G BGC Escolarizada,197,2023-2024,14MMS0754G,BGC,Escolarizada,117,130,,247,5,5,,10,1,0,,1
198 2023-2024 14MMS0755F BGC Escolarizada,198,2023-2024,14MMS0755F,BGC,Escolarizada,87,90,,177,1,0,,1,0,0,,0
199 2023-2024 14MMS0756E BGAI Escolarizada,199,2023-2024,14MMS0756E,BGAI,Escolarizada,0,0,,0,0,0,,0,0,0,,0
200 2023-2024 14MMS0756E BGC Escolarizada,200,2023-2024,14MMS0756E,BGC,Escolarizada,1387,1512,,2899,26,20,,46,14,10,,24
201 2023-2024 14MMS0757D BGAI Escolarizada,201,2023-2024,14MMS0757D,BGAI,Escolarizada,0,0,,0,0,0,,0,0,0,,0
202 2023-2024 14MMS0757D BGC Escolarizada,202,2023-2024,14MMS0757D,BGC,Escolarizada,1277,1522,,2799,20,25,,45,4,3,,7
203 2023-2024 14MMS0758C BGC Escolarizada,203,2023-2024,14MMS0758C,BGC,Escolarizada,98,101,,199,0,0,,0,0,0,,0
204 2023-2024 14MMS0759B BGAI Escolarizada,204,2023-2024,14MMS0759B,BGAI,Escolarizada,18,12,,30,0,0,,0,0,0,,0
205 2023-2024 14MMS0759B BGC Escolarizada,205,2023-2024,14MMS0759B,BGC,Escolarizada,1551,1799,,3350,17,18,,35,9,5,,14
206 2023-2024 14MMS0760R BGC Escolarizada,206,2023-2024,14MMS0760R,BGC,Escolarizada,41,41,,82,0,0,,0,0,0,,0
207 2023-2024 14MMS0761Q BGC Escolarizada,207,2023-2024,14MMS0761Q,BGC,Escolarizada,134,162,,296,1,2,,3,0,0,,0
208 2023-2024 14MMS0762P BGC Escolarizada,208,2023-2024,14MMS0762P,BGC,Escolarizada,108,149,,257,0,0,,0,0,0,,0
209 2023-2024 14MMS0763O BGC Escolarizada,209,2023-2024,14MMS0763O,BGC,Escolarizada,49,76,,125,0,3,,3,0,0,,0
210 2023-2024 14MMS0764N BGC Escolarizada,210,2023-2024,14MMS0764N,BGC,Escolarizada,42,75,,117,0,0,,0,0,0,,0
211 2023-2024 14MMS0766L BGC Escolarizada,211,2023-2024,14MMS0766L,BGC,Escolarizada,31,51,,82,0,0,,0,0,0,,0
212 2023-2024 14MMS0767K BGC Escolarizada,212,2023-2024,14MMS0767K,BGC,Escolarizada,336,403,,739,2,5,,7,1,1,,2
213 2023-2024 14MMS0768J BGC Escolarizada,213,2023-2024,14MMS0768J,BGC,Escolarizada,118,128,,246,1,6,,7,0,0,,0
214 2023-2024 14MMS0769I BGC Escolarizada,214,2023-2024,14MMS0769I,BGC,Escolarizada,103,139,,242,4,7,,11,0,0,,0
215 2023-2024 14MMS0770Y BGC Escolarizada,215,2023-2024,14MMS0770Y,BGC,Escolarizada,21,42,,63,0,1,,1,0,0,,0
216 2023-2024 14MMS0771X BGC Escolarizada,216,2023-2024,14MMS0771X,BGC,Escolarizada,193,222,,415,1,0,,1,0,0,,0
217 2023-2024 14MMS0772W BGC Escolarizada,217,2023-2024,14MMS0772W,BGC,Escolarizada,55,49,,104,2,1,,3,0,0,,0
218 2023-2024 14MMS0773V BGC Escolarizada,218,2023-2024,14MMS0773V,BGC,Escolarizada,1096,1027,,2123,6,13,,19,2,6,,8
219 2023-2024 14MMS0774U 2092100004 Escolarizada,219,2023-2024,14MMS0774U,2092100004,Escolarizada,171,474,,645,6,6,,12,1,3,,4
220 2023-2024 14MMS0775T 2021300033 Escolarizada,220,2023-2024,14MMS0775T,2021300033,Escolarizada,271,133,,404,13,3,,16,0,0,,0
221 2023-2024 14MMS0776S 2062200013 Escolarizada,221,2023-2024,14MMS0776S,2062200013,Escolarizada,804,257,,1061,18,5,,23,4,0,,4
222 2023-2024 14MMS0776S 2071100002 Escolarizada,222,2023-2024,14MMS0776S,2071100002,Escolarizada,706,46,,752,9,1,,10,4,0,,4
223 2023-2024 14MMS0776S 2071200002 Escolarizada,223,2023-2024,14MMS0776S,2071200002,Escolarizada,391,22,,413,12,0,,12,0,0,,0
224 2023-2024 14MMS0776S 2071400003 Escolarizada,224,2023-2024,14MMS0776S,2071400003,Escolarizada,247,257,,504,2,6,,8,1,1,,2
225 2023-2024 14MMS0776S 2072100002 Escolarizada,225,2023-2024,14MMS0776S,2072100002,Escolarizada,283,599,,882,2,9,,11,0,2,,2
226 2023-2024 14MMS0776S 2072300001 Escolarizada,226,2023-2024,14MMS0776S,2072300001,Escolarizada,63,29,,92,1,0,,1,0,0,,0
227 2023-2024 14MMS0776S 2072400003 Escolarizada,227,2023-2024,14MMS0776S,2072400003,Escolarizada,100,25,,125,3,1,,4,1,1,,2
228 2023-2024 14MMS0776S 3071700002 Escolarizada,228,2023-2024,14MMS0776S,3071700002,Escolarizada,70,99,,169,0,2,,2,0,1,,1
229 2023-2024 14MMS0776S 3073200001 Escolarizada,229,2023-2024,14MMS0776S,3073200001,Escolarizada,390,296,,686,12,4,,16,0,0,,0
230 2023-2024 14MMS0777R 2092100004 Escolarizada,230,2023-2024,14MMS0777R,2092100004,Escolarizada,97,266,,363,0,0,,0,0,1,,1
231 2023-2024 14MMS0798D BGC Escolarizada,231,2023-2024,14MMS0798D,BGC,Escolarizada,406,462,,868,6,3,,9,1,2,,3
232 2023-2024 14MMS0799C 2051200001 Escolarizada,232,2023-2024,14MMS0799C,2051200001,Escolarizada,223,311,,534,2,5,,7,0,0,,0
233 2023-2024 14MMS0799C 2062100003 Escolarizada,233,2023-2024,14MMS0799C,2062100003,Escolarizada,138,75,,213,2,0,,2,1,0,,1
234 2023-2024 14MMS0799C 2062200007 Escolarizada,234,2023-2024,14MMS0799C,2062200007,Escolarizada,576,193,,769,15,2,,17,1,0,,1
235 2023-2024 14MMS0799C 2071100002 Escolarizada,235,2023-2024,14MMS0799C,2071100002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
236 2023-2024 14MMS0799C 2071200002 Escolarizada,236,2023-2024,14MMS0799C,2071200002,Escolarizada,0,0,,0,0,0,,0,0,0,,0
237 2023-2024 14MMS0799C 2071200011 Escolarizada,237,2023-2024,14MMS0799C,2071200011,Escolarizada,188,56,,244,3,1,,4,0,0,,0
238 2023-2024 14MMS0799C 2072000001 Escolarizada,238,2023-2024,14MMS0799C,2072000001,Escolarizada,142,59,,201,4,1,,5,0,0,,0
239 2023-2024 14MMS0799C 3041100005 Escolarizada,239,2023-2024,14MMS0799C,3041100005,Escolarizada,189,228,,417,5,3,,8,0,1,,1
240 2023-2024 14MMS0799C 3042000001 Escolarizada,240,2023-2024,14MMS0799C,3042000001,Escolarizada,248,341,,589,3,3,,6,0,0,,0
241 2023-2024 14MMS0817B BGC Escolarizada,241,2023-2024,14MMS0817B,BGC,Escolarizada,280,249,,529,4,1,,5,2,0,,2
242 2023-2024 14MMS0818A BGAI Escolarizada,242,2023-2024,14MMS0818A,BGAI,Escolarizada,10,21,,31,1,0,,1,0,0,,0
243 2023-2024 14MMS0818A BGC Escolarizada,243,2023-2024,14MMS0818A,BGC,Escolarizada,1722,2350,,4072,24,36,,60,1,7,,8
244 2023-2024 14MMS0827I BGC Escolarizada,244,2023-2024,14MMS0827I,BGC,Escolarizada,119,134,,253,0,0,,0,0,0,,0
245 2023-2024 14MMS0830W 3021600010 Escolarizada,245,2023-2024,14MMS0830W,3021600010,Escolarizada,12,66,,78,0,0,,0,12,66,,78
246 2023-2024 14MMS0830W 3081100024 Escolarizada,246,2023-2024,14MMS0830W,3081100024,Escolarizada,53,16,,69,0,0,,0,53,16,,69
247 2023-2024 14MMS0832U BGC Escolarizada,247,2023-2024,14MMS0832U,BGC,Escolarizada,140,153,,293,1,0,,1,15,16,,31
248 2023-2024 14MMS0844Z BGC Escolarizada,248,2023-2024,14MMS0844Z,BGC,Escolarizada,1554,1580,,3134,18,24,,42,3,5,,8
249 2023-2024 14MMS0878P BGC Escolarizada,249,2023-2024,14MMS0878P,BGC,Escolarizada,471,470,,941,3,2,,5,5,5,,10
250 2023-2024 14MMS0879O BGC Escolarizada,250,2023-2024,14MMS0879O,BGC,Escolarizada,120,142,,262,3,1,,4,0,0,,0
251 2023-2024 14USU0002Z 5011100022 Escolarizada,251,2023-2024,14USU0002Z,5011100022,Escolarizada,23,54,,77,0,0,,0,23,54,,77
252 2023-2024 14USU0002Z 5011500002 Escolarizada,252,2023-2024,14USU0002Z,5011500002,Escolarizada,77,234,,311,6,5,,11,29,33,,62
253 2023-2024 14USU0002Z 5031100007 Escolarizada,253,2023-2024,14USU0002Z,5031100007,Escolarizada,87,319,,406,2,13,,15,0,3,,3
254 2023-2024 14USU0002Z 5031200004 Escolarizada,254,2023-2024,14USU0002Z,5031200004,Escolarizada,7,10,,17,0,0,,0,0,2,,2
255 2023-2024 14USU0002Z 5033100003 Escolarizada,255,2023-2024,14USU0002Z,5033100003,Escolarizada,249,342,,591,2,10,,12,5,5,,10
256 2023-2024 14USU0002Z 5041100021 Escolarizada,256,2023-2024,14USU0002Z,5041100021,Escolarizada,61,37,,98,1,1,,2,10,4,,14
257 2023-2024 14USU0002Z 5041400032 Escolarizada,257,2023-2024,14USU0002Z,5041400032,Escolarizada,64,92,,156,3,4,,7,5,3,,8
258 2023-2024 14USU0002Z 5042000002 Escolarizada,258,2023-2024,14USU0002Z,5042000002,Escolarizada,138,220,,358,5,9,,14,8,8,,16
259 2023-2024 14USU0002Z 5062100034 Escolarizada,259,2023-2024,14USU0002Z,5062100034,Escolarizada,0,0,,0,0,0,,0,0,0,,0
260 2023-2024 14USU0002Z 5062200073 Escolarizada,260,2023-2024,14USU0002Z,5062200073,Escolarizada,117,28,,145,3,1,,4,7,3,,10
261 2023-2024 14USU0002Z 5071300009 Escolarizada,261,2023-2024,14USU0002Z,5071300009,Escolarizada,182,24,,206,5,2,,7,6,0,,6
262 2023-2024 14USU0002Z 5092100006 Escolarizada,262,2023-2024,14USU0002Z,5092100006,Escolarizada,254,781,,1035,5,18,,23,13,48,,61
263 2023-2024 14USU0002Z 5094200006 Escolarizada,263,2023-2024,14USU0002Z,5094200006,Escolarizada,55,141,,196,2,8,,10,0,6,,6
264 2023-2024 14USU0002Z 5101600013 Escolarizada,264,2023-2024,14USU0002Z,5101600013,Escolarizada,10,36,,46,0,2,,2,0,3,,3
265 2023-2024 14USU0002Z 7011400011 Escolarizada,265,2023-2024,14USU0002Z,7011400011,Escolarizada,10,19,,29,0,0,,0,,,,0
266 2023-2024 14USU0002Z 7031000052 Escolarizada,266,2023-2024,14USU0002Z,7031000052,Escolarizada,11,10,,21,0,0,,0,,,,1
267 2023-2024 14USU0002Z 7031200009 Escolarizada,267,2023-2024,14USU0002Z,7031200009,Escolarizada,2,2,,4,0,0,,0,,,,0
268 2023-2024 14USU0002Z 7033100026 Escolarizada,268,2023-2024,14USU0002Z,7033100026,Escolarizada,53,22,,75,2,1,,3,,,,0
269 2023-2024 14USU0002Z 7042100033 Escolarizada,269,2023-2024,14USU0002Z,7042100033,Escolarizada,38,38,,76,2,0,,2,,,,0
270 2023-2024 14USU0002Z 7095600030 Escolarizada,270,2023-2024,14USU0002Z,7095600030,Escolarizada,25,45,,70,1,0,,1,,,,2
271 2023-2024 14USU0003Y 5011500002 Escolarizada,271,2023-2024,14USU0003Y,5011500002,Escolarizada,93,300,,393,1,6,,7,0,1,,1
272 2023-2024 14USU0003Y 5031100007 Escolarizada,272,2023-2024,14USU0003Y,5031100007,Escolarizada,110,412,,522,8,20,,28,0,1,,1
273 2023-2024 14USU0003Y 5031500008 Escolarizada,273,2023-2024,14USU0003Y,5031500008,Escolarizada,8,76,,84,0,2,,2,0,0,,0
274 2023-2024 14USU0003Y 5031500010 Escolarizada,274,2023-2024,14USU0003Y,5031500010,Escolarizada,23,258,,281,1,7,,8,0,1,,1
275 2023-2024 14USU0003Y 5033100003 Escolarizada,275,2023-2024,14USU0003Y,5033100003,Escolarizada,174,316,,490,6,10,,16,0,3,,3
276 2023-2024 14USU0003Y 5041100021 Escolarizada,276,2023-2024,14USU0003Y,5041100021,Escolarizada,81,81,,162,1,3,,4,1,1,,2
277 2023-2024 14USU0003Y 5041400032 Escolarizada,277,2023-2024,14USU0003Y,5041400032,Escolarizada,170,232,,402,7,10,,17,0,1,,1
278 2023-2024 14USU0003Y 5042000002 Escolarizada,278,2023-2024,14USU0003Y,5042000002,Escolarizada,158,254,,412,4,9,,13,0,3,,3
279 2023-2024 14USU0003Y 5051100015 Escolarizada,279,2023-2024,14USU0003Y,5051100015,Escolarizada,50,106,,156,2,6,,8,0,0,,0
280 2023-2024 14USU0003Y 5052200021 Escolarizada,280,2023-2024,14USU0003Y,5052200021,Escolarizada,32,44,,76,1,1,,2,0,0,,0
281 2023-2024 14USU0003Y 5062200055 Escolarizada,281,2023-2024,14USU0003Y,5062200055,Escolarizada,0,0,,0,0,0,,0,0,0,,0
282 2023-2024 14USU0003Y 5062200073 Escolarizada,282,2023-2024,14USU0003Y,5062200073,Escolarizada,242,24,,266,5,0,,5,4,0,,4
283 2023-2024 14USU0003Y 5062200082 Escolarizada,283,2023-2024,14USU0003Y,5062200082,Escolarizada,127,37,,164,0,1,,1,0,0,,0
284 2023-2024 14USU0003Y 5071300014 Escolarizada,284,2023-2024,14USU0003Y,5071300014,Escolarizada,288,30,,318,7,2,,9,0,1,,1
285 2023-2024 14USU0003Y 5071300091 Escolarizada,285,2023-2024,14USU0003Y,5071300091,Escolarizada,57,12,,69,4,0,,4,0,0,,0
286 2023-2024 14USU0003Y 5072400001 Escolarizada,286,2023-2024,14USU0003Y,5072400001,Escolarizada,9,13,,22,0,0,,0,0,0,,0
287 2023-2024 14USU0003Y 5091100010 Escolarizada,287,2023-2024,14USU0003Y,5091100010,Escolarizada,14,42,,56,1,1,,2,0,0,,0
288 2023-2024 14USU0003Y 5092100006 Escolarizada,288,2023-2024,14USU0003Y,5092100006,Escolarizada,84,301,,385,1,5,,6,0,0,,0
289 2023-2024 14USU0003Y 5094200006 Escolarizada,289,2023-2024,14USU0003Y,5094200006,Escolarizada,71,246,,317,4,3,,7,1,0,,1
290 2023-2024 14USU0003Y 5101600013 Escolarizada,290,2023-2024,14USU0003Y,5101600013,Escolarizada,36,130,,166,1,1,,2,0,0,,0
291 2023-2024 14USU0003Y 7011400011 Escolarizada,291,2023-2024,14USU0003Y,7011400011,Escolarizada,10,20,,30,0,0,,0,,,,0
292 2023-2024 14USU0003Y 7012500034 Escolarizada,292,2023-2024,14USU0003Y,7012500034,Escolarizada,0,0,,0,0,0,,0,,,,0
293 2023-2024 14USU0003Y 7031100043 Escolarizada,293,2023-2024,14USU0003Y,7031100043,Escolarizada,2,5,,7,0,0,,0,,,,0
294 2023-2024 14USU0003Y 7031200071 Escolarizada,294,2023-2024,14USU0003Y,7031200071,Escolarizada,4,5,,9,0,0,,0,,,,0
295 2023-2024 14USU0003Y 7042100033 Escolarizada,295,2023-2024,14USU0003Y,7042100033,Escolarizada,0,0,,0,0,0,,0,,,,0
296 2023-2024 14USU0003Y 7042100268 Escolarizada,296,2023-2024,14USU0003Y,7042100268,Escolarizada,3,3,,6,0,0,,0,,,,0
297 2023-2024 14USU0003Y 7052100021 Escolarizada,297,2023-2024,14USU0003Y,7052100021,Escolarizada,7,4,,11,0,2,,2,,,,0
298 2023-2024 14USU0003Y 7061300005 Escolarizada,298,2023-2024,14USU0003Y,7061300005,Escolarizada,18,6,,24,0,0,,0,,,,1
299 2023-2024 14USU0003Y 7071300003 Escolarizada,299,2023-2024,14USU0003Y,7071300003,Escolarizada,19,7,,26,0,0,,0,,,,0
300 2023-2024 14USU0003Y 8052100019 Escolarizada,300,2023-2024,14USU0003Y,8052100019,Escolarizada,19,4,,23,0,0,,0,,,,0
301 2023-2024 14USU0005W 5021000114 Escolarizada,301,2023-2024,14USU0005W,5021000114,Escolarizada,205,250,,455,7,6,,13,1,2,,3
302 2023-2024 14USU0005W 5021200054 Escolarizada,302,2023-2024,14USU0005W,5021200054,Escolarizada,87,212,,299,3,3,,6,2,1,,3
303 2023-2024 14USU0005W 5021200055 Escolarizada,303,2023-2024,14USU0005W,5021200055,Escolarizada,84,105,,189,2,3,,5,1,0,,1
304 2023-2024 14USU0005W 5021400012 Escolarizada,304,2023-2024,14USU0005W,5021400012,Escolarizada,55,38,,93,2,0,,2,0,0,,0
305 2023-2024 14USU0005W 5021700002 Escolarizada,305,2023-2024,14USU0005W,5021700002,Escolarizada,182,369,,551,7,7,,14,0,0,,0
306 2023-2024 14USU0005W 7012602009 Escolarizada,306,2023-2024,14USU0005W,7012602009,Escolarizada,7,6,,13,0,0,,0,,,,0
307 2023-2024 14USU0005W 7022300036 Escolarizada,307,2023-2024,14USU0005W,7022300036,Escolarizada,1,1,,2,0,0,,0,,,,0
308 2023-2024 14USU0006V 5021300063 Escolarizada,308,2023-2024,14USU0006V,5021300063,Escolarizada,134,72,,206,4,1,,5,0,0,,0
309 2023-2024 14USU0007U 5051100006 Escolarizada,309,2023-2024,14USU0007U,5051100006,Escolarizada,121,166,,287,7,1,,8,0,0,,0
310 2023-2024 14USU0008T 5021000010 Escolarizada,310,2023-2024,14USU0008T,5021000010,Escolarizada,43,133,,176,0,4,,4,0,0,,0
311 2023-2024 14USU0008T 5021600062 Escolarizada,311,2023-2024,14USU0008T,5021600062,Escolarizada,47,169,,216,3,8,,11,0,0,,0
312 2023-2024 14USU0008T 5022500001 Escolarizada,312,2023-2024,14USU0008T,5022500001,Escolarizada,53,102,,155,2,3,,5,0,0,,0
313 2023-2024 14USU0008T 5031500008 Escolarizada,313,2023-2024,14USU0008T,5031500008,Escolarizada,40,257,,297,0,3,,3,0,0,,0
314 2023-2024 14USU0008T 5033100003 Escolarizada,314,2023-2024,14USU0008T,5033100003,Escolarizada,614,967,,1581,6,21,,27,1,1,,2
315 2023-2024 14USU0008T 5033200024 Escolarizada,315,2023-2024,14USU0008T,5033200024,Escolarizada,76,188,,264,1,5,,6,0,1,,1
316 2023-2024 14USU0008T 5041400032 Escolarizada,316,2023-2024,14USU0008T,5041400032,Escolarizada,353,528,,881,7,16,,23,0,1,,1
317 2023-2024 14USU0008T 5042100012 Escolarizada,317,2023-2024,14USU0008T,5042100012,Escolarizada,371,465,,836,8,12,,20,0,2,,2
318 2023-2024 14USU0008T 5052200002 Escolarizada,318,2023-2024,14USU0008T,5052200002,Escolarizada,379,240,,619,8,5,,13,0,2,,2
319 2023-2024 14USU0008T 5061100001 Escolarizada,319,2023-2024,14USU0008T,5061100001,Escolarizada,474,88,,562,16,3,,19,0,0,,0
320 2023-2024 14USU0008T 5071200009 Escolarizada,320,2023-2024,14USU0008T,5071200009,Escolarizada,370,103,,473,15,2,,17,1,0,,1
321 2023-2024 14USU0008T 5073100009 Escolarizada,321,2023-2024,14USU0008T,5073100009,Escolarizada,274,232,,506,6,1,,7,0,0,,0
322 2023-2024 14USU0008T 5091100011 Escolarizada,322,2023-2024,14USU0008T,5091100011,Escolarizada,534,874,,1408,10,8,,18,0,2,,2
323 2023-2024 14USU0008T 5094200006 Escolarizada,323,2023-2024,14USU0008T,5094200006,Escolarizada,97,457,,554,2,7,,9,0,0,,0
324 2023-2024 14USU0008T 5095600005 Escolarizada,324,2023-2024,14USU0008T,5095600005,Escolarizada,57,190,,247,1,2,,3,0,1,,1
325 2023-2024 14USU0008T 6091323001 Escolarizada,325,2023-2024,14USU0008T,6091323001,Escolarizada,0,0,,0,0,0,,0,,,,0
326 2023-2024 14USU0008T 6091326001 Escolarizada,326,2023-2024,14USU0008T,6091326001,Escolarizada,0,0,,0,0,0,,0,,,,0
327 2023-2024 14USU0008T 7022600002 Escolarizada,327,2023-2024,14USU0008T,7022600002,Escolarizada,2,1,,3,0,0,,0,,,,0
328 2023-2024 14USU0008T 7031200016 Escolarizada,328,2023-2024,14USU0008T,7031200016,Escolarizada,2,1,,3,0,0,,0,,,,0
329 2023-2024 14USU0008T 7031300118 Escolarizada,329,2023-2024,14USU0008T,7031300118,Escolarizada,4,1,,5,0,0,,0,,,,0
330 2023-2024 14USU0008T 7042300011 Escolarizada,330,2023-2024,14USU0008T,7042300011,Escolarizada,8,12,,20,0,0,,0,,,,0
331 2023-2024 14USU0008T 7052300035 Escolarizada,331,2023-2024,14USU0008T,7052300035,Escolarizada,6,0,,6,0,0,,0,,,,0
332 2023-2024 14USU0008T 7061100016 Escolarizada,332,2023-2024,14USU0008T,7061100016,Escolarizada,0,0,,0,0,0,,0,,,,0
333 2023-2024 14USU0008T 7071000033 Escolarizada,333,2023-2024,14USU0008T,7071000033,Escolarizada,7,2,,9,0,0,,0,,,,0
334 2023-2024 14USU0008T 7071200021 Escolarizada,334,2023-2024,14USU0008T,7071200021,Escolarizada,20,4,,24,0,0,,0,,,,0
335 2023-2024 14USU0008T 7102100006 Escolarizada,335,2023-2024,14USU0008T,7102100006,Escolarizada,6,7,,13,0,0,,0,,,,0
336 2023-2024 14USU0008T 8033100003 Escolarizada,336,2023-2024,14USU0008T,8033100003,Escolarizada,29,28,,57,0,0,,0,,,,0
337 2023-2024 14USU0008T 8052300021 Escolarizada,337,2023-2024,14USU0008T,8052300021,Escolarizada,6,5,,11,0,0,,0,,,,0
338 2023-2024 14USU0008T 8071200008 Escolarizada,338,2023-2024,14USU0008T,8071200008,Escolarizada,14,8,,22,0,0,,0,,,,0
339 2023-2024 14USU0008T 8091345016 Escolarizada,339,2023-2024,14USU0008T,8091345016,Escolarizada,21,21,,42,0,0,,0,,,,0
340 2023-2024 14USU0008T 8102100001 Escolarizada,340,2023-2024,14USU0008T,8102100001,Escolarizada,1,0,,1,0,0,,0,,,,0
341 2023-2024 14USU0009S 5033100003 Escolarizada,341,2023-2024,14USU0009S,5033100003,Escolarizada,5,21,,26,0,0,,0,0,0,,0
342 2023-2024 14USU0009S 5042000002 Escolarizada,342,2023-2024,14USU0009S,5042000002,Escolarizada,27,27,,54,0,0,,0,0,1,,1
343 2023-2024 14USU0009S 5101600013 Escolarizada,343,2023-2024,14USU0009S,5101600013,Escolarizada,10,20,,30,1,0,,1,0,1,,1
344 2023-2024 14USU0010H 5012603011 Escolarizada,344,2023-2024,14USU0010H,5012603011,Escolarizada,27,95,,122,1,2,,3,0,0,,0
345 2023-2024 14USU0010H 5012603027 Escolarizada,345,2023-2024,14USU0010H,5012603027,Escolarizada,45,106,,151,2,2,,4,0,0,,0
346 2023-2024 14USU0010H 5021500119 Escolarizada,346,2023-2024,14USU0010H,5021500119,Escolarizada,49,111,,160,2,4,,6,1,1,,2
347 2023-2024 14USU0010H 5022300022 Escolarizada,347,2023-2024,14USU0010H,5022300022,Escolarizada,148,449,,597,8,8,,16,0,0,,0
348 2023-2024 14USU0010H 5022500008 Escolarizada,348,2023-2024,14USU0010H,5022500008,Escolarizada,335,238,,573,11,9,,20,0,1,,1
349 2023-2024 14USU0010H 5022600002 Escolarizada,349,2023-2024,14USU0010H,5022600002,Escolarizada,289,143,,432,9,11,,20,0,0,,0
350 2023-2024 14USU0010H 5031200004 Escolarizada,350,2023-2024,14USU0010H,5031200004,Escolarizada,91,167,,258,2,7,,9,1,0,,1
351 2023-2024 14USU0010H 5031200031 Escolarizada,351,2023-2024,14USU0010H,5031200031,Escolarizada,172,316,,488,3,7,,10,0,1,,1
352 2023-2024 14USU0010H 5031300010 Escolarizada,352,2023-2024,14USU0010H,5031300010,Escolarizada,291,266,,557,11,3,,14,0,2,,2
353 2023-2024 14USU0010H 5031300014 Escolarizada,353,2023-2024,14USU0010H,5031300014,Escolarizada,203,494,,697,1,13,,14,0,0,,0
354 2023-2024 14USU0010H 5031500010 Escolarizada,354,2023-2024,14USU0010H,5031500010,Escolarizada,71,1108,,1179,7,29,,36,1,6,,7
355 2023-2024 14USU0010H 5032100027 Escolarizada,355,2023-2024,14USU0010H,5032100027,Escolarizada,55,70,,125,0,1,,1,0,0,,0
356 2023-2024 14USU0010H 5033100003 Escolarizada,356,2023-2024,14USU0010H,5033100003,Escolarizada,2689,3230,,5919,44,60,,104,5,5,,10
357 2023-2024 14USU0010H 5033200006 Escolarizada,357,2023-2024,14USU0010H,5033200006,Escolarizada,186,484,,670,4,12,,16,0,0,,0
358 2023-2024 14USU0010H 5052300015 Escolarizada,358,2023-2024,14USU0010H,5052300015,Escolarizada,118,119,,237,3,5,,8,0,0,,0
359 2023-2024 14USU0010H 7011200033 Escolarizada,359,2023-2024,14USU0010H,7011200033,Escolarizada,3,10,,13,0,0,,0,,,,0
360 2023-2024 14USU0010H 7012603017 Escolarizada,360,2023-2024,14USU0010H,7012603017,Escolarizada,8,19,,27,0,0,,0,,,,1
361 2023-2024 14USU0010H 7022200011 Escolarizada,361,2023-2024,14USU0010H,7022200011,Escolarizada,2,5,,7,0,1,,1,,,,0
362 2023-2024 14USU0010H 7022200019 Escolarizada,362,2023-2024,14USU0010H,7022200019,Escolarizada,1,7,,8,0,0,,0,,,,0
363 2023-2024 14USU0010H 7022300005 Escolarizada,363,2023-2024,14USU0010H,7022300005,Escolarizada,5,5,,10,0,0,,0,,,,0
364 2023-2024 14USU0010H 7022300015 Escolarizada,364,2023-2024,14USU0010H,7022300015,Escolarizada,0,0,,0,0,0,,0,,,,0
365 2023-2024 14USU0010H 7022300034 Escolarizada,365,2023-2024,14USU0010H,7022300034,Escolarizada,0,0,,0,0,0,,0,,,,0
366 2023-2024 14USU0010H 7022300037 Escolarizada,366,2023-2024,14USU0010H,7022300037,Escolarizada,2,5,,7,0,0,,0,,,,0
367 2023-2024 14USU0010H 7022400002 Escolarizada,367,2023-2024,14USU0010H,7022400002,Escolarizada,0,0,,0,0,0,,0,,,,0
368 2023-2024 14USU0010H 7022500008 Escolarizada,368,2023-2024,14USU0010H,7022500008,Escolarizada,1,5,,6,0,1,,1,,,,0
369 2023-2024 14USU0010H 7022500015 Escolarizada,369,2023-2024,14USU0010H,7022500015,Escolarizada,7,9,,16,0,1,,1,,,,0
